"U:0","U:1","U:2","grad(U):0","grad(U):1","grad(U):2","grad(U):3","grad(U):4","grad(U):5","grad(U):6","grad(U):7","grad(U):8","nu","p","shearStress:0","shearStress:1","shearStress:2","shearStress:3","shearStress:4","shearStress:5","strainRate","wallShearStress:0","wallShearStress:1","wallShearStress:2","arc_length","Points:0","Points:1","Points:2"
-3.4522e-12,-0.00046947,0.04077,-1.2781,9.386e-09,6.7988e-10,1.0522e-07,31.587,-1140.4,-5.2449e-09,9.4871,-29.575,0.0022158,171.33,0.0067342,-0.13888,0.13214,-2.5396e-10,2.5057,1.012e-11,1132.6,0,0,0,0.00010408,0,0.00036707,0.0075958
-3.703e-12,-0.00052661,0.043213,-1.4434,1.0131e-08,6.7136e-10,1.0521e-07,32.333,-1118.6,-5.649e-09,10.235,-30.485,0.0022394,171.31,0.0070698,-0.14426,0.13719,-2.5828e-10,2.4819,1.1152e-11,1110.3,0,0,0,0.00010787,0,0.00036483,0.0075989
-3.8198e-12,-0.00053851,0.044282,-1.479,1.048e-08,6.6582e-10,1.0527e-07,32.248,-1109.5,-5.8465e-09,10.228,-30.494,0.0022492,171.3,0.0070583,-0.14459,0.13753,-2.6036e-10,2.4722,1.1659e-11,1101.1,0,0,0,0.00010966,0,0.00036382,0.0076004
-3.9803e-12,-0.00057707,0.045809,-1.5926,1.0964e-08,6.5929e-10,1.0523e-07,32.459,-1095.4,-6.1233e-09,10.699,-30.792,0.0022651,171.28,0.0073388,-0.14702,0.13968,-2.6318e-10,2.4566,1.2382e-11,1086.6,0,0,0,0.00011208,0,0.00036239,0.0076023
-4.2001e-12,-0.00059876,0.04777,-1.6597,1.1632e-08,6.4858e-10,1.0532e-07,32.035,-1078.2,-6.5124e-09,10.618,-30.529,0.0022842,171.25,0.007349,-0.14653,0.13918,-2.6716e-10,2.4383,1.3401e-11,1069.5,0,0,0,0.00011544,0,0.00036049,0.0076051
-4.2644e-12,-0.00061468,0.048366,-1.7076,1.1829e-08,6.4568e-10,1.0529e-07,32.005,-1072.5,-6.6312e-09,10.795,-30.528,0.0022909,171.25,0.0074865,-0.14705,0.13956,-2.6831e-10,2.432,1.3718e-11,1063.6,0,0,0,0.00011642,0,0.00035991,0.0076059
-4.4487e-12,-0.00063151,0.04997,-1.7619,1.2398e-08,6.3647e-10,1.0536e-07,31.425,-1058.2,-6.9729e-09,10.655,-30.073,0.0023074,171.22,0.0075139,-0.14567,0.13815,-2.7172e-10,2.4167,1.4631e-11,1049.4,0,0,0,0.00011923,0,0.00035831,0.0076082
-4.5544e-12,-0.00065318,0.050937,-1.8268,1.2725e-08,6.3315e-10,1.0533e-07,31.513,-1049.9,-7.1539e-09,10.939,-30.033,0.0023173,171.21,0.0079403,-0.1466,0.13866,-2.7358e-10,2.4073,1.5117e-11,1040.8,0,0,0,0.00012066,0,0.00035738,0.0076093
-4.589e-12,-0.00065656,0.051235,-1.8373,1.2832e-08,6.3181e-10,1.0534e-07,31.473,-1047.5,-7.2123e-09,10.955,-29.965,0.0023202,171.2,0.0080223,-0.14653,0.13851,-2.7421e-10,2.4047,1.5275e-11,1038.4,0,0,0,0.00012113,0,0.00035709,0.0076097
-4.8489e-12,-0.00071158,0.053558,-2.0055,1.3648e-08,6.2229e-10,1.0525e-07,31.38,-1027,-7.682e-09,11.635,-29.557,0.0023457,171.16,0.0091357,-0.1476,0.13846,-2.7888e-10,2.3814,1.6568e-11,1017.3,0,0,0,0.00012464,0,0.00035479,0.0076123
-4.9821e-12,-0.0007242,0.054678,-2.0461,1.4068e-08,6.1721e-10,1.0528e-07,31.112,-1017.7,-7.9154e-09,11.671,-29.189,0.0023572,171.14,0.0094564,-0.14683,0.13738,-2.8135e-10,2.3711,1.721e-11,1007.9,0,0,0,0.00012645,0,0.00035365,0.0076137
-5.1502e-12,-0.00076029,0.056145,-2.159,1.4606e-08,6.1035e-10,1.052e-07,30.844,-1004.5,-8.2359e-09,12.084,-28.719,0.0023744,171.12,0.010215,-0.14667,0.13645,-2.8445e-10,2.3559,1.8115e-11,994.26,0,0,0,0.00012872,0,0.00035216,0.0076154
-5.3883e-12,-0.00078138,0.058097,-2.2299,1.5371e-08,6.0042e-10,1.0525e-07,30.17,-988.01,-8.6687e-09,12.086,-27.876,0.0023955,171.08,0.01079,-0.14443,0.13364,-2.8896e-10,2.3375,1.9335e-11,977.7,0,0,0,0.00013194,0,0.00035013,0.0076179
-5.4591e-12,-0.00079649,0.0587,-2.2785,1.5601e-08,5.9752e-10,1.0521e-07,29.97,-982.48,-8.8111e-09,12.242,-27.592,0.002403,171.07,0.011124,-0.14398,0.13286,-2.903e-10,2.3311,1.9746e-11,972,0,0,0,0.0001329,0,0.00034949,0.0076186
-5.6781e-12,-0.00081388,0.06045,-2.3403,1.6318e-08,5.8761e-10,1.0525e-07,29.175,-967.55,-9.224e-09,12.175,-26.652,0.002423,171.04,0.011648,-0.14112,0.12947,-2.9456e-10,2.3143,2.0938e-11,957.03,0,0,0,0.00013586,0,0.00034762,0.0076209
-5.7743e-12,-0.000832,0.061253,-2.3979,1.6633e-08,5.8435e-10,1.0521e-07,29.068,-960.72,-9.3991e-09,12.369,-26.511,0.0024323,171.03,0.011932,-0.14119,0.12926,-2.9634e-10,2.3063,2.1448e-11,950.02,0,0,0,0.00013704,0,0.00034678,0.0076218
-5.8042e-12,-0.00083478,0.061488,-2.4072,1.6731e-08,5.8327e-10,1.0521e-07,29.011,-958.83,-9.4498e-09,12.377,-26.451,0.0024348,171.02,0.011977,-0.14104,0.12906,-2.9691e-10,2.3042,2.1596e-11,948.12,0,0,0,0.00013741,0,0.00034653,0.007622
-6.093e-12,-0.00088917,0.063838,-2.5845,1.7695e-08,5.7387e-10,1.0505e-07,28.43,-938.51,-9.9987e-09,12.917,-25.759,0.0024639,170.99,0.012902,-0.14008,0.12718,-3.024e-10,2.2801,2.3235e-11,927.24,0,0,0,0.00014096,0,0.00034398,0.0076245
-6.2238e-12,-0.00090063,0.064842,-2.6244,1.8134e-08,5.6907e-10,1.0506e-07,28.104,-930.35,-1.0228e-08,12.931,-25.415,0.0024754,170.98,0.013108,-0.13904,0.12593,-3.0495e-10,2.2707,2.3918e-11,919.03,0,0,0,0.00014256,0,0.00034288,0.0076257
-6.4194e-12,-0.00093684,0.066396,-2.7462,1.88e-08,5.6231e-10,1.0494e-07,27.538,-916.75,-1.0617e-08,13.257,-24.769,0.0024958,170.96,0.013779,-0.13758,0.1238,-3.0878e-10,2.2543,2.5109e-11,905.06,0,0,0,0.00014497,0,0.00034114,0.0076273
-6.6574e-12,-0.0009558,0.068179,-2.8159,1.9613e-08,5.5375e-10,1.0495e-07,26.81,-902.13,-1.1048e-08,13.229,-24.007,0.0025173,170.93,0.014164,-0.13501,0.12085,-3.1354e-10,2.2373,2.6425e-11,890.4,0,0,0,0.00014788,0,0.00033913,0.0076294
-6.7543e-12,-0.00097311,0.06893,-2.8763,1.995e-08,5.5015e-10,1.0488e-07,26.448,-895.5,-1.1249e-08,13.365,-23.604,0.0025277,170.92,0.014517,-0.13388,0.11936,-3.155e-10,2.2292,2.7059e-11,883.61,0,0,0,0.00014907,0,0.00033827,0.0076303
-7.0735e-12,-0.00099524,0.07126,-2.964,2.1064e-08,5.3903e-10,1.0488e-07,25.302,-876.28,-1.1845e-08,13.245,-22.414,0.0025572,170.88,0.015041,-0.12955,0.11451,-3.2207e-10,2.2066,2.8925e-11,864.39,0,0,0,0.00015296,0,0.00033556,0.007633
-7.098e-12,-0.00099908,0.071447,-2.9772,2.1149e-08,5.3833e-10,1.0487e-07,25.247,-874.72,-1.1891e-08,13.281,-22.343,0.0025597,170.88,0.015126,-0.12939,0.11426,-3.2256e-10,2.2047,2.907e-11,862.79,0,0,0,0.00015324,0,0.00033534,0.0076332
-7.1053e-12,-0.00099965,0.071499,-2.9792,2.1175e-08,5.3812e-10,1.0487e-07,25.23,-874.31,-1.1904e-08,13.283,-22.324,0.0025603,170.87,0.01514,-0.12933,0.11419,-3.227e-10,2.2042,2.9109e-11,862.37,0,0,0,0.00015332,0,0.00033528,0.0076333
-7.4429e-12,-0.0010511,0.074009,-3.1622,2.2381e-08,5.2743e-10,1.0464e-07,24.256,-853.09,-1.2561e-08,13.729,-21.137,0.0025955,170.84,0.016366,-0.12608,0.10971,-3.2964e-10,2.1779,3.1253e-11,840.63,0,0,0,0.00015717,0,0.00033232,0.0076357
-7.5541e-12,-0.0010589,0.07479,-3.1927,2.2779e-08,5.2391e-10,1.0463e-07,23.957,-846.85,-1.2755e-08,13.735,-20.801,0.0026056,170.83,0.016585,-0.12493,0.10834,-3.3196e-10,2.1704,3.188e-11,834.36,0,0,0,0.00015841,0,0.00033139,0.0076366
-7.7966e-12,-0.0010942,0.076549,-3.3233,2.3665e-08,5.1555e-10,1.0446e-07,23.115,-831.89,-1.3246e-08,14.006,-19.81,0.0026317,170.8,0.0175,-0.12182,0.10432,-3.3711e-10,2.1516,3.3527e-11,819.05,0,0,0,0.00016118,0,0.00032924,0.0076383
-8.0182e-12,-0.0011077,0.078067,-3.3808,2.4477e-08,5.0789e-10,1.0443e-07,22.437,-819.69,-1.3643e-08,13.974,-19.062,0.0026523,170.78,0.017938,-0.11905,0.10111,-3.4189e-10,2.1367,3.4851e-11,806.83,0,0,0,0.00016366,0,0.00032737,0.0076399
-8.1599e-12,-0.001127,0.07907,-3.4557,2.5007e-08,5.0315e-10,1.0433e-07,21.869,-811.14,-1.394e-08,14.099,-18.409,0.0026681,170.76,0.018489,-0.1168,0.098306,-3.4501e-10,2.1258,3.5878e-11,798.1,0,0,0,0.00016528,0,0.00032611,0.0076409
-8.4991e-12,-0.0011441,0.081333,-3.5366,2.6278e-08,4.9145e-10,1.0428e-07,20.715,-792.9,-1.4566e-08,13.976,-17.158,0.0027005,170.73,0.019153,-0.11186,0.092705,-3.5256e-10,2.1031,3.8023e-11,779.88,0,0,0,0.00016907,0,0.00032324,0.0076434
-8.5338e-12,-0.0011484,0.081572,-3.5544,2.6411e-08,4.9033e-10,1.0425e-07,20.559,-790.85,-1.4641e-08,13.998,-16.982,0.0027045,170.72,0.019291,-0.1112,0.091909,-3.5335e-10,2.1005,3.8291e-11,777.8,0,0,0,0.00016947,0,0.00032293,0.0076437
-8.6534e-12,-0.0011529,0.082349,-3.5799,2.687e-08,4.866e-10,1.0423e-07,20.118,-784.59,-1.4868e-08,13.927,-16.51,0.0027163,170.71,0.01952,-0.10923,0.089708,-3.561e-10,2.0926,3.909e-11,771.56,0,0,0,0.0001708,0,0.00032191,0.0076445
-8.9113e-12,-0.0011829,0.084095,-3.6994,2.7865e-08,4.7963e-10,1.0404e-07,19.298,-770.13,-1.5374e-08,14.13,-15.58,0.0027441,170.69,0.020367,-0.10592,0.085549,-3.6191e-10,2.0739,4.0896e-11,756.84,0,0,0,0.00017356,0,0.00031964,0.0076461
-8.986e-12,-0.0011868,0.084574,-3.7173,2.8153e-08,4.7749e-10,1.0402e-07,19.099,-766.35,-1.5502e-08,14.123,-15.364,0.0027511,170.68,0.020502,-0.10506,0.084561,-3.6361e-10,2.0691,4.135e-11,753.05,0,0,0,0.00017434,0,0.00031902,0.0076466
-9.2955e-12,-0.0012199,0.086616,-3.8569,2.9378e-08,4.6867e-10,1.0379e-07,18.002,-749.4,-1.6129e-08,14.31,-14.137,0.0027856,170.65,0.021552,-0.10035,0.078794,-3.7086e-10,2.0468,4.3663e-11,735.83,0,0,0,0.00017766,0,0.00031627,0.0076484
-9.4847e-12,-0.0012279,0.087797,-3.8986,3.0127e-08,4.6334e-10,1.0373e-07,17.453,-740.03,-1.6463e-08,14.261,-13.549,0.0028041,170.63,0.021894,-0.097878,0.075985,-3.7533e-10,2.0347,4.4882e-11,726.48,0,0,0,0.00017963,0,0.00031468,0.0076496
-9.6907e-12,-0.0012475,0.089121,-3.9879,3.0965e-08,4.5691e-10,1.0358e-07,16.659,-729.04,-1.6893e-08,14.344,-12.671,0.0028277,170.61,0.02261,-0.094272,0.071661,-3.8035e-10,2.02,4.6523e-11,715.34,0,0,0,0.00018184,0,0.00031284,0.0076508
-1.0002e-11,-0.0012572,0.091012,-4.0495,3.2231e-08,4.4763e-10,1.0349e-07,15.692,-714.01,-1.7457e-08,14.209,-11.648,0.002859,170.59,0.023165,-0.089738,0.066572,-3.8799e-10,2.0003,4.8651e-11,700.38,0,0,0,0.00018509,0,0.00031021,0.0076527
-1.0098e-11,-0.001265,0.091612,-4.0887,3.2632e-08,4.4463e-10,1.0342e-07,15.298,-709.04,-1.7664e-08,14.227,-11.217,0.0028703,170.58,0.023505,-0.087858,0.064352,-3.9043e-10,1.9935,4.9464e-11,695.36,0,0,0,0.00018612,0,0.00030934,0.0076533
-1.0443e-11,-0.0012715,0.093649,-4.1477,3.4074e-08,4.3431e-10,1.0331e-07,14.172,-692.85,-1.8305e-08,14.015,-10.037,0.0029059,170.55,0.024105,-0.082354,0.058248,-3.9922e-10,1.972,5.1961e-11,679.31,0,0,0,0.00018971,0,0.0003064,0.0076553
-1.0516e-11,-0.0012773,0.094098,-4.175,3.4381e-08,4.323e-10,1.0325e-07,13.943,-689.19,-1.8448e-08,14.044,-9.7794,0.0029142,170.54,0.024334,-0.081276,0.056942,-4.0106e-10,1.967,5.2526e-11,675.6,0,0,0,0.00019045,0,0.00030575,0.0076557
-1.0536e-11,-0.001278,0.094217,-4.179,3.4467e-08,4.3177e-10,1.0324e-07,13.892,-688.25,-1.8482e-08,14.04,-9.7238,0.0029163,170.54,0.02437,-0.081028,0.056658,-4.0158e-10,1.9657,5.2661e-11,674.67,0,0,0,0.00019066,0,0.00030558,0.0076558
-1.0935e-11,-0.0013052,0.096602,-4.3208,3.6196e-08,4.2077e-10,1.0292e-07,12.564,-668.78,-1.9285e-08,14.135,-8.2497,0.0029628,170.51,0.025639,-0.074462,0.048823,-4.121e-10,1.9387,5.5943e-11,655.03,0,0,0,0.00019472,0,0.00030202,0.0076578
