"U:0","U:1","U:2","grad(U):0","grad(U):1","grad(U):2","grad(U):3","grad(U):4","grad(U):5","grad(U):6","grad(U):7","grad(U):8","nu","p","shearStress:0","shearStress:1","shearStress:2","shearStress:3","shearStress:4","shearStress:5","strainRate","wallShearStress:0","wallShearStress:1","wallShearStress:2","arc_length","Points:0","Points:1","Points:2"
-4.383e-13,-0.00011449,0.0049264,-0.2887,1.071e-09,9.096e-10,1.3954e-07,50.91,-1563.2,1.8227e-09,4.6128,-52.984,0.0002296,20.229,-0.00022905,-0.023739,0.023968,-3.2285e-11,0.35786,-6.2735e-13,1568.5,0,0,0,2.4036e-05,0,0.00039654,0.007522
-5.443e-13,-0.00013943,0.006148,-0.35285,1.344e-09,9.3459e-10,1.397e-07,43.332,-1569.8,1.4151e-09,6.0745,-44.072,0.0002296,20.188,-5.203e-06,-0.020065,0.02007,-3.2383e-11,0.35903,-5.3949e-13,1571.5,0,0,0,2.7779e-05,0,0.00039579,0.0075257
-6.6632e-13,-9.5703e-05,0.0075301,-0.24232,1.6659e-09,9.0134e-10,1.3955e-07,32.989,-1554.4,5.5276e-10,6.9248,-30.886,0.0002296,20.142,0.00039604,-0.014864,0.014468,-3.2424e-11,0.3553,-3.3386e-13,1551.5,0,0,0,3.2372e-05,0,0.00039491,0.0075302
-7.0323e-13,-0.00010009,0.0079551,-0.2541,1.7625e-09,9.0268e-10,1.3948e-07,30.055,-1552.9,3.6373e-10,7.5359,-27.283,0.0002296,20.128,0.00050211,-0.013416,0.012914,-3.2429e-11,0.35481,-2.9077e-13,1548.5,0,0,0,3.3687e-05,0,0.00039464,0.0075315
-7.6828e-13,-6.6469e-05,0.0086744,-0.16883,1.9369e-09,8.7423e-10,1.3941e-07,24.319,-1542.3,-1.7614e-10,7.7329,-19.915,0.0002296,20.103,0.0007258,-0.010519,0.0097932,-3.2454e-11,0.35233,-1.6028e-13,1535.5,0,0,0,3.6178e-05,0,0.00039417,0.0075339
-8.9264e-13,-8.9489e-05,0.0099166,-0.22767,2.2547e-09,8.7493e-10,1.4011e-07,27.854,-1516.8,-2.7934e-10,8.2339,-24.08,0.0002296,20.115,0.00064733,-0.012248,0.0116,-3.2687e-11,0.34636,-1.3675e-13,1509.8,0,0,0,3.9263e-05,0,0.00039328,0.0075369
-9.4588e-13,-9.4414e-05,0.010386,-0.24031,2.392e-09,8.6958e-10,1.4039e-07,28.14,-1508.9,-4.0449e-10,7.8165,-25.078,0.0002296,20.119,0.00054214,-0.01249,0.011948,-3.2783e-11,0.34464,-1.0679e-13,1502.4,0,0,0,4.0613e-05,0,0.00039291,0.0075382
-1.1093e-12,-0.00013287,0.011946,-0.33945,2.8143e-09,8.6635e-10,1.4126e-07,31.506,-1479.1,-6.2029e-10,8.099,-29.837,0.0002296,20.134,0.00035939,-0.014264,0.013904,-3.308e-11,0.33774,-5.6496e-14,1472.7,0,0,0,4.4626e-05,0,0.00039175,0.007542
-1.2766e-12,-0.00014734,0.013358,-0.37711,3.2509e-09,8.4333e-10,1.4211e-07,31.235,-1456,-1.0919e-09,6.3956,-32.001,0.0002296,20.146,-1.7719e-06,-0.014518,0.01452,-3.3375e-11,0.33282,5.7068e-14,1451.5,0,0,0,4.8851e-05,0,0.00039059,0.0075461
-1.3396e-12,-0.00016433,0.013932,-0.42137,3.4156e-09,8.4019e-10,1.4243e-07,32.028,-1445.7,-1.2064e-09,6.3611,-33.486,0.0002296,20.151,-9.4204e-05,-0.014995,0.015089,-3.3485e-11,0.33047,8.4085e-14,1441.4,0,0,0,5.0387e-05,0,0.00039014,0.0075476
-1.4614e-12,-0.00017193,0.014916,-0.44173,3.7377e-09,8.1821e-10,1.4302e-07,30.995,-1429.8,-1.6078e-09,4.8042,-34.317,0.0002296,20.16,-0.00037341,-0.014809,0.015182,-3.3697e-11,0.32718,1.8129e-13,1427.1,0,0,0,5.3457e-05,0,0.00038931,0.0075505
-1.5935e-12,-0.00019087,0.016186,-0.49139,4.0848e-09,8.2305e-10,1.4385e-07,31.699,-1425.1,-1.8748e-09,5.4981,-34.287,0.0002296,20.15,-0.00024582,-0.015027,0.015273,-3.3966e-11,0.32594,2.4147e-13,1421.7,0,0,0,5.5861e-05,0,0.00038841,0.0075527
-1.6504e-12,-0.00019178,0.016697,-0.49394,4.2351e-09,8.2132e-10,1.4421e-07,31.405,-1422.1,-2.0281e-09,5.5818,-33.557,0.0002296,20.146,-0.00017827,-0.014826,0.015004,-3.4083e-11,0.32524,2.7707e-13,1418.6,0,0,0,5.6907e-05,0,0.00038804,0.0075537
-1.8719e-12,-0.00022654,0.01878,-0.58635,4.8243e-09,8.2585e-10,1.4557e-07,31.964,-1412.3,-2.5142e-09,6.8386,-32.638,0.0002296,20.13,7.6356e-05,-0.014871,0.014795,-3.453e-11,0.3227,3.8765e-13,1407.6,0,0,0,6.0886e-05,0,0.00038656,0.0075574
-2.0626e-12,-0.00022678,0.020444,-0.58812,5.3349e-09,8.1676e-10,1.4676e-07,30.499,-1401.8,-3.0614e-09,7.0019,-29.667,0.0002296,20.117,0.00030741,-0.013968,0.01366,-3.492e-11,0.32025,5.1536e-13,1396.6,0,0,0,6.436e-05,0,0.00038534,0.0075607
-2.1646e-12,-0.00024351,0.021379,-0.63333,5.6097e-09,8.1677e-10,1.4737e-07,30.47,-1396.6,-3.3031e-09,7.5863,-28.879,0.0002296,20.109,0.00043743,-0.013845,0.013408,-3.5124e-11,0.31892,5.7085e-13,1390.7,0,0,0,6.6173e-05,0,0.00038466,0.0075623
-2.3872e-12,-0.00023894,0.023263,-0.62345,6.2137e-09,8.0293e-10,1.4865e-07,28.309,-1383.2,-3.9694e-09,7.5603,-24.921,0.0002297,20.094,0.00070895,-0.012582,0.011873,-3.5572e-11,0.31597,7.2744e-13,1376.7,0,0,0,7.0197e-05,0,0.00038325,0.0075661
-2.4739e-12,-0.00025015,0.023996,-0.65347,6.4477e-09,8.0336e-10,1.4912e-07,28.743,-1378.6,-4.1428e-09,7.8198,-25.615,0.00022974,20.094,0.0006784,-0.012828,0.01215,-3.574e-11,0.31492,7.6733e-13,1371.9,0,0,0,7.1429e-05,0,0.0003827,0.0075672
-2.5088e-12,-0.0002515,0.024271,-0.65721,6.5426e-09,8.0236e-10,1.4925e-07,28.765,-1376.5,-4.2168e-09,7.8058,-25.772,0.00022985,20.094,0.00065924,-0.012863,0.012204,-3.581e-11,0.31459,7.8504e-13,1369.9,0,0,0,7.1932e-05,0,0.00038248,0.0075677
-2.8021e-12,-0.00029395,0.026687,-0.77248,7.3441e-09,8.0074e-10,1.5044e-07,30.235,-1358.5,-4.7731e-09,8.6579,-28.184,0.00023055,20.095,0.00054974,-0.013739,0.013189,-3.638e-11,0.31119,9.1644e-13,1351.3,0,0,0,7.6053e-05,0,0.00038063,0.0075713
-2.9762e-12,-0.00030089,0.028016,-0.79215,7.8228e-09,7.9301e-10,1.5079e-07,30.37,-1345.8,-5.1204e-09,8.4855,-29.008,0.0002316,20.095,0.00045298,-0.013962,0.013509,-3.674e-11,0.30967,1.0036e-12,1338.7,0,0,0,7.8546e-05,0,0.00037956,0.0075736
-3.1419e-12,-0.0003276,0.029345,-0.86576,8.2819e-09,7.8893e-10,1.5113e-07,31.223,-1333.2,-5.4112e-09,8.9285,-30.434,0.0002325,20.096,0.00038948,-0.014515,0.014126,-3.7068e-11,0.30784,1.0758e-12,1325.8,0,0,0,8.0861e-05,0,0.00037852,0.0075757
-3.4699e-12,-0.00034089,0.031778,-0.90477,9.1963e-09,7.6884e-10,1.5129e-07,31.375,-1305.5,-6.0454e-09,8.3869,-31.897,0.00023526,20.095,0.00020691,-0.014966,0.014759,-3.776e-11,0.30511,1.2427e-12,1298.8,0,0,0,8.5562e-05,0,0.00037652,0.0075799
-3.4918e-12,-0.00034479,0.031949,-0.9157,9.2578e-09,7.6792e-10,1.5129e-07,31.479,-1303.5,-6.0821e-09,8.4388,-32.08,0.00023546,20.095,0.00019907,-0.015044,0.014845,-3.7805e-11,0.30488,1.2524e-12,1296.8,0,0,0,8.5868e-05,0,0.00037638,0.0075802
-3.543e-12,-0.00034677,0.032317,-0.92178,9.4024e-09,7.6434e-10,1.5127e-07,31.446,-1298.9,-6.1835e-09,8.3179,-32.246,0.00023594,20.095,0.00017142,-0.015096,0.014925,-3.7913e-11,0.30445,1.28e-12,1292.3,0,0,0,8.6604e-05,0,0.00037607,0.0075809
-3.8521e-12,-0.00039262,0.034734,-1.0493,1.0275e-08,7.5651e-10,1.5119e-07,33.237,-1274.7,-6.6547e-09,9.0242,-33.302,0.00023864,20.089,0.00032832,-0.016026,0.015698,-3.8534e-11,0.30199,1.4087e-12,1267.6,0,0,0,9.0269e-05,0,0.00037415,0.007584
-3.9692e-12,-0.00039946,0.035586,-1.0689,1.0607e-08,7.5145e-10,1.512e-07,33.378,-1266,-6.8688e-09,9.0119,-33.191,0.00023962,20.086,0.00037603,-0.01611,0.015734,-3.8778e-11,0.30114,1.4676e-12,1258.9,0,0,0,9.1683e-05,0,0.00037345,0.0075852
-4.2209e-12,-0.00044162,0.037505,-1.1878,1.1328e-08,7.4322e-10,1.5102e-07,34.486,-1245.4,-7.2843e-09,9.6215,-33.654,0.00024201,20.081,0.00051962,-0.016743,0.016224,-3.929e-11,0.29901,1.5842e-12,1237.8,0,0,0,9.4676e-05,0,0.00037189,0.0075878
-4.4844e-12,-0.00045755,0.03937,-1.2347,1.2088e-08,7.3054e-10,1.5098e-07,34.435,-1225.6,-7.7993e-09,9.5499,-33.062,0.00024433,20.075,0.00062687,-0.016784,0.016157,-3.9849e-11,0.29705,1.7289e-12,1218,0,0,0,9.7864e-05,0,0.0003703,0.0075905
-4.5984e-12,-0.00047834,0.040217,-1.2943,1.2419e-08,7.2577e-10,1.5086e-07,34.713,-1215.9,-8.0088e-09,9.8312,-33.042,0.0002455,20.073,0.00069676,-0.016985,0.016288,-4.0086e-11,0.29605,1.7891e-12,1208.1,0,0,0,9.9226e-05,0,0.00036959,0.0075917
-4.8996e-12,-0.00049584,0.04229,-1.3479,1.3301e-08,7.0983e-10,1.5077e-07,34.218,-1193.2,-8.6384e-09,9.669,-31.964,0.00024828,20.066,0.00081755,-0.016848,0.01603,-4.0738e-11,0.29377,1.9702e-12,1185.4,0,0,0,0.00010288,0,0.00036777,0.0075949
-4.9847e-12,-0.00050959,0.042897,-1.3869,1.355e-08,7.0743e-10,1.5071e-07,34.5,-1187,-8.7892e-09,9.8434,-32.295,0.00024905,20.066,0.00082513,-0.017051,0.016226,-4.091e-11,0.29312,2.0139e-12,1179.1,0,0,0,0.00010377,0,0.00036725,0.0075956
-5.0144e-12,-0.00051203,0.043096,-1.394,1.3637e-08,7.0639e-10,1.5071e-07,34.515,-1185.1,-8.8454e-09,9.847,-32.328,0.00024929,20.065,0.00082487,-0.017075,0.01625,-4.0972e-11,0.29292,2.0303e-12,1177.1,0,0,0,0.00010408,0,0.00036707,0.0075958
-5.3772e-12,-0.00057517,0.045623,-1.5765,1.4715e-08,6.9508e-10,1.5034e-07,35.257,-1158.3,-9.5331e-09,10.606,-33.246,0.00025277,20.063,0.00087068,-0.01776,0.01689,-4.1721e-11,0.29006,2.2353e-12,1149.8,0,0,0,0.00010787,0,0.00036483,0.0075989
-5.547e-12,-0.00058935,0.046727,-1.6186,1.5222e-08,6.8842e-10,1.503e-07,35.179,-1147.2,-9.8703e-09,10.6,-33.265,0.00025422,20.061,0.00087215,-0.017828,0.016956,-4.2083e-11,0.2889,2.3358e-12,1138.8,0,0,0,0.00010966,0,0.00036382,0.0076004
-5.7783e-12,-0.00063167,0.048298,-1.7433,1.5921e-08,6.8003e-10,1.5002e-07,35.33,-1130,-1.0342e-08,11.068,-33.509,0.00025657,20.059,0.00091002,-0.018131,0.017221,-4.2572e-11,0.28703,2.4803e-12,1121.2,0,0,0,0.00011208,0,0.00036239,0.0076023
-6.0967e-12,-0.00065765,0.050315,-1.8229,1.6888e-08,6.6718e-10,1.4989e-07,34.874,-1109.3,-1.1006e-08,10.986,-33.217,0.0002594,20.056,0.00091742,-0.018114,0.017197,-4.3265e-11,0.28485,2.6834e-12,1100.5,0,0,0,0.00011544,0,0.00036049,0.0076051
-6.189e-12,-0.00067496,0.050926,-1.875,1.7171e-08,6.6351e-10,1.4976e-07,34.799,-1102.4,-1.1208e-08,11.157,-33.172,0.00026039,20.055,0.00093585,-0.018176,0.01724,-4.3465e-11,0.28409,2.7471e-12,1093.4,0,0,0,0.00011642,0,0.00035991,0.0076059
-6.4552e-12,-0.00069526,0.052567,-1.9397,1.7993e-08,6.5261e-10,1.4963e-07,34.158,-1085.2,-1.1791e-08,11.011,-32.657,0.00026284,20.052,0.00094499,-0.018036,0.017091,-4.4059e-11,0.28226,2.9301e-12,1076.4,0,0,0,0.00011923,0,0.00035831,0.0076082
-6.6075e-12,-0.00071921,0.053558,-2.0114,1.8464e-08,6.4828e-10,1.4946e-07,34.2,-1075.2,-1.21e-08,11.296,-32.559,0.00026432,20.05,0.00099958,-0.018148,0.017148,-4.4383e-11,0.28114,3.0286e-12,1066,0,0,0,0.00012066,0,0.00035738,0.0076093
-6.6576e-12,-0.00072323,0.053863,-2.0238,1.8619e-08,6.4666e-10,1.4943e-07,34.152,-1072.2,-1.2201e-08,11.313,-32.48,0.00026475,20.049,0.0010105,-0.018142,0.017131,-4.4493e-11,0.28083,3.0604e-12,1063.1,0,0,0,0.00012113,0,0.00035709,0.0076097
-7.0307e-12,-0.00078343,0.05623,-2.2079,1.9792e-08,6.3461e-10,1.4894e-07,33.88,-1047.5,-1.3002e-08,11.982,-31.865,0.00026856,20.045,0.0011533,-0.018248,0.017095,-4.5309e-11,0.27804,3.3234e-12,1037.7,0,0,0,0.00012464,0,0.00035479,0.0076123
-7.2231e-12,-0.00079841,0.057371,-2.2557,2.0399e-08,6.2853e-10,1.4884e-07,33.564,-1036.4,-1.3403e-08,12.019,-31.439,0.00027027,20.043,0.0011965,-0.018162,0.016966,-4.5742e-11,0.27681,3.4544e-12,1026.5,0,0,0,0.00012645,0,0.00035365,0.0076137
-7.4635e-12,-0.0008374,0.058857,-2.3779,2.1169e-08,6.2002e-10,1.4849e-07,33.144,-1020.6,-1.395e-08,12.414,-30.801,0.00027285,20.04,0.001294,-0.018115,0.016821,-4.6284e-11,0.27499,3.6392e-12,1010.3,0,0,0,0.00012872,0,0.00035216,0.0076154
-7.8062e-12,-0.00086239,0.060837,-2.4611,2.227e-08,6.0836e-10,1.4828e-07,32.356,-1001,-1.4692e-08,12.41,-29.827,0.00027602,20.035,0.0013719,-0.017848,0.016476,-4.7076e-11,0.27281,3.8892e-12,990.56,0,0,0,0.00013194,0,0.00035013,0.0076179
-7.907e-12,-0.00087849,0.061444,-2.513,2.2599e-08,6.0481e-10,1.4813e-07,32.079,-994.39,-1.4934e-08,12.554,-29.46,0.00027715,20.034,0.0014149,-0.017778,0.016363,-4.7311e-11,0.27204,3.9736e-12,983.83,0,0,0,0.0001329,0,0.00034949,0.0076186
-8.2211e-12,-0.00089906,0.063211,-2.5853,2.3628e-08,5.9328e-10,1.4793e-07,31.157,-976.75,-1.5642e-08,12.475,-28.38,0.00028015,20.03,0.0014864,-0.017425,0.015939,-4.8059e-11,0.27005,4.219e-12,966.14,0,0,0,0.00013586,0,0.00034762,0.0076209
-8.3587e-12,-0.00091868,0.06402,-2.6477,2.4079e-08,5.8923e-10,1.4774e-07,30.972,-968.62,-1.5941e-08,12.662,-28.157,0.00028155,20.029,0.001524,-0.017415,0.015891,-4.8372e-11,0.26909,4.3245e-12,957.82,0,0,0,0.00013704,0,0.00034678,0.0076218
-8.4018e-12,-0.00092191,0.064257,-2.6584,2.422e-08,5.8794e-10,1.4771e-07,30.901,-966.38,-1.6029e-08,12.67,-28.081,0.00028194,20.028,0.0015304,-0.017395,0.015865,-4.8472e-11,0.26883,4.3552e-12,955.56,0,0,0,0.00013741,0,0.00034653,0.007622
-8.813e-12,-0.00097988,0.066615,-2.8481,2.5596e-08,5.7612e-10,1.471e-07,30.048,-942.37,-1.6965e-08,13.171,-27.11,0.00028634,20.024,0.0016522,-0.017208,0.015556,-4.9438e-11,0.26597,4.6959e-12,931.01,0,0,0,0.00014096,0,0.00034398,0.0076245
-9.0007e-12,-0.00099305,0.067624,-2.8938,2.6225e-08,5.7039e-10,1.4696e-07,29.649,-932.75,-1.7361e-08,13.181,-26.687,0.00028807,20.023,0.0016816,-0.017071,0.015389,-4.9888e-11,0.26485,4.8389e-12,921.34,0,0,0,0.00014256,0,0.00034288,0.0076257
-9.278e-12,-0.001031,0.069174,-3.022,2.7172e-08,5.6207e-10,1.4654e-07,28.881,-916.83,-1.8021e-08,13.469,-25.835,0.00029117,20.02,0.0017696,-0.016835,0.015065,-5.0563e-11,0.26292,5.0873e-12,905.07,0,0,0,0.00014497,0,0.00034114,0.0076273
-9.6183e-12,-0.0010526,0.070955,-3.101,2.8337e-08,5.5214e-10,1.4627e-07,28.005,-899.74,-1.8763e-08,13.428,-24.917,0.00029442,20.017,0.0018249,-0.016495,0.01467,-5.1405e-11,0.26089,5.3638e-12,887.93,0,0,0,0.00014788,0,0.00033913,0.0076294
-9.7551e-12,-0.0010703,0.0717,-3.1634,2.8814e-08,5.4784e-10,1.4606e-07,27.537,-892.05,-1.9102e-08,13.54,-24.408,0.00029601,20.015,0.0018709,-0.016325,0.014454,-5.175e-11,0.25994,5.4962e-12,880.09,0,0,0,0.00014907,0,0.00033827,0.0076303
-1.021e-11,-0.0010952,0.074018,-3.2617,3.0402e-08,5.3498e-10,1.4569e-07,26.181,-869.76,-2.0126e-08,13.393,-22.999,0.0003005,20.011,0.0019462,-0.015751,0.013805,-5.2913e-11,0.25726,5.8902e-12,857.81,0,0,0,0.00015296,0,0.00033556,0.007633
-1.0244e-11,-0.0010992,0.074203,-3.2756,3.0524e-08,5.3412e-10,1.4564e-07,26.104,-867.94,-2.0205e-08,13.426,-22.905,0.00030087,20.01,0.0019574,-0.015725,0.013767,-5.2999e-11,0.25704,5.9209e-12,855.95,0,0,0,0.00015324,0,0.00033534,0.0076332
-1.0255e-11,-0.0010999,0.074255,-3.2779,3.056e-08,5.3388e-10,1.4563e-07,26.083,-867.45,-2.0226e-08,13.428,-22.881,0.00030097,20.01,0.0019593,-0.015716,0.013757,-5.3025e-11,0.25698,5.9291e-12,855.46,0,0,0,0.00015332,0,0.00033528,0.0076333
-1.0731e-11,-0.0011525,0.076736,-3.4672,3.2269e-08,5.2117e-10,1.449e-07,24.79,-842.96,-2.1342e-08,13.809,-21.368,0.00030633,20.006,0.0021193,-0.015208,0.013089,-5.4255e-11,0.25388,6.3825e-12,830.48,0,0,0,0.00015717,0,0.00033232,0.0076357
-1.089e-11,-0.0011611,0.077509,-3.5009,3.2837e-08,5.1707e-10,1.4475e-07,24.424,-835.75,-2.1675e-08,13.808,-20.961,0.00030787,20.004,0.0021497,-0.015048,0.012898,-5.4669e-11,0.25299,6.5166e-12,823.24,0,0,0,0.00015841,0,0.00033139,0.0076366
-1.1231e-11,-0.0011963,0.079238,-3.6333,3.4087e-08,5.0734e-10,1.4422e-07,23.351,-818.65,-2.2502e-08,14.022,-19.736,0.00031185,20.001,0.0022686,-0.014582,0.012314,-5.5583e-11,0.25079,6.8655e-12,805.83,0,0,0,0.00016118,0,0.00032924,0.0076383
-1.1545e-11,-0.0012109,0.080733,-3.6956,3.5242e-08,4.9853e-10,1.4393e-07,22.535,-804.69,-2.3185e-08,13.971,-18.845,0.00031502,19.998,0.0023294,-0.014201,0.011871,-5.6435e-11,0.24902,7.1496e-12,791.84,0,0,0,0.00016366,0,0.00032737,0.0076399
-1.1743e-11,-0.0012295,0.081713,-3.7697,3.5987e-08,4.9303e-10,1.4362e-07,21.835,-795.01,-2.3683e-08,14.058,-18.061,0.00031742,19.997,0.0024007,-0.013872,0.011471,-5.6989e-11,0.24775,7.3675e-12,782.02,0,0,0,0.00016528,0,0.00032611,0.0076409
-1.2222e-11,-0.0012473,0.08393,-3.8556,3.7788e-08,4.8002e-10,1.4317e-07,20.473,-774.31,-2.4753e-08,13.901,-16.597,0.0003224,19.992,0.0024929,-0.013196,0.010704,-5.8337e-11,0.24509,7.829e-12,761.35,0,0,0,0.00016907,0,0.00032324,0.0076434
-1.2271e-11,-0.0012513,0.084164,-3.8727,3.7975e-08,4.7873e-10,1.431e-07,20.287,-772.02,-2.4878e-08,13.912,-16.391,0.00032301,19.992,0.0025107,-0.013103,0.010592,-5.8478e-11,0.24479,7.886e-12,759.04,0,0,0,0.00016947,0,0.00032293,0.0076437
-1.2439e-11,-0.0012557,0.084921,-3.899,3.8623e-08,4.7447e-10,1.4294e-07,19.775,-764.97,-2.5264e-08,13.827,-15.848,0.00032482,19.99,0.0025425,-0.012835,0.010292,-5.897e-11,0.24386,8.0584e-12,752.03,0,0,0,0.0001708,0,0.00032191,0.0076445
-1.28e-11,-0.0012846,0.086621,-4.017,4.0021e-08,4.6625e-10,1.4237e-07,18.747,-748.7,-2.6114e-08,13.974,-14.71,0.00032908,19.987,0.0026528,-0.012337,0.0096838,-6.0007e-11,0.24168,8.4463e-12,735.53,0,0,0,0.00017356,0,0.00031964,0.0076461
-1.2905e-11,-0.0012885,0.087087,-4.0356,4.043e-08,4.6379e-10,1.4226e-07,18.506,-744.43,-2.6334e-08,13.96,-14.452,0.00033017,19.986,0.0026714,-0.012215,0.0095438,-6.0313e-11,0.24111,8.5453e-12,731.25,0,0,0,0.00017434,0,0.00031902,0.0076466
-1.3336e-11,-0.0013189,0.089066,-4.1697,4.2145e-08,4.5361e-10,1.4159e-07,17.172,-725.55,-2.738e-08,14.071,-12.994,0.00033547,19.983,0.0028071,-0.011523,0.0087162,-6.1608e-11,0.23852,9.0421e-12,712.16,0,0,0,0.00017766,0,0.00031627,0.0076484
-1.3602e-11,-0.0013266,0.090211,-4.212,4.3203e-08,4.4751e-10,1.413e-07,16.521,-715.06,-2.7949e-08,14.003,-12.303,0.00033831,19.981,0.0028542,-0.011176,0.008322,-6.2411e-11,0.2371,9.3086e-12,701.7,0,0,0,0.00017963,0,0.00031468,0.0076496
-1.3888e-11,-0.0013437,0.091487,-4.2949,4.4371e-08,4.4028e-10,1.4086e-07,15.583,-702.95,-2.8662e-08,14.032,-11.288,0.00034195,19.979,0.002946,-0.010658,0.0077123,-6.331e-11,0.2354,9.661e-12,689.49,0,0,0,0.00018184,0,0.00031284,0.0076508
-1.4323e-11,-0.001352,0.093312,-4.3549,4.6153e-08,4.2973e-10,1.404e-07,14.46,-686.29,-2.9619e-08,13.863,-10.11,0.00034678,19.975,0.0030223,-0.010027,0.0070051,-6.4684e-11,0.23311,1.0127e-11,672.93,0,0,0,0.00018509,0,0.00031021,0.0076527
-1.4456e-11,-0.0013584,0.093888,-4.39,4.6709e-08,4.2643e-10,1.402e-07,14.007,-680.87,-2.9957e-08,13.855,-9.6246,0.00034853,19.974,0.0030654,-0.0097626,0.0066972,-6.512e-11,0.23233,1.0301e-11,667.49,0,0,0,0.00018612,0,0.00030934,0.0076533
-1.4936e-11,-0.0013625,0.095843,-4.4442,4.873e-08,4.1501e-10,1.397e-07,12.726,-663.1,-3.1038e-08,13.602,-8.294,0.00035403,19.97,0.0031474,-0.0090046,0.0058571,-6.6705e-11,0.22983,1.0849e-11,649.88,0,0,0,0.00018971,0,0.0003064,0.0076553
-1.5037e-11,-0.0013675,0.096274,-4.4695,4.9159e-08,4.1277e-10,1.3954e-07,12.453,-659.08,-3.1275e-08,13.615,-7.9945,0.00035531,19.969,0.0031767,-0.0088468,0.00567,-6.7036e-11,0.22925,1.0972e-11,645.84,0,0,0,0.00019045,0,0.00030575,0.0076557
-1.5065e-11,-0.001368,0.096389,-4.4733,4.928e-08,4.1217e-10,1.3951e-07,12.392,-658.04,-3.1334e-08,13.609,-7.93,0.00035563,19.969,0.0031817,-0.0088115,0.0056298,-6.713e-11,0.2291,1.1002e-11,644.8,0,0,0,0.00019066,0,0.00030558,0.0076558
