# Residuals         
# Time              	Ux                  	Uy                  	Uz                  	p                   
0                   	N/A	N/A
26                  	1.110809499269e-03	2.213733876520e-02	1.427586499687e-02	2.015872843676e-01
27                  	1.083529435022e-03	1.798658929675e-02	1.256295990184e-02	1.881521381479e-01
28                  	1.055811073961e-03	1.579780389539e-02	1.153311591833e-02	1.610840572713e-01
29                  	1.030656909138e-03	1.488577990308e-02	1.220711773139e-02	1.219148171415e-01
30                  	1.002213398110e-03	1.609924214915e-02	1.342255697162e-02	9.158970510708e-02
31                  	9.704010415744e-04	1.656781029450e-02	1.419452442637e-02	7.614017841990e-02
32                  	9.397227703542e-04	1.526362814552e-02	1.430770749926e-02	6.734344779698e-02
33                  	9.168146697602e-04	1.455141559262e-02	1.367795531466e-02	6.503524351659e-02
34                  	8.954930441479e-04	1.331711715537e-02	1.249786778875e-02	6.949405212319e-02
35                  	8.768079959666e-04	1.242996301109e-02	1.101984812700e-02	8.661188119425e-02
36                  	8.595190508523e-04	1.091586539485e-02	9.789008059684e-03	9.349884224573e-02
37                  	8.458057221060e-04	9.785382565051e-03	8.858557869855e-03	9.477878372559e-02
38                  	8.332152763374e-04	8.982703580841e-03	8.474182767902e-03	9.130841844823e-02
39                  	8.199322471698e-04	8.452207347004e-03	8.828847799968e-03	7.980448933003e-02
40                  	8.057131805666e-04	8.378119019418e-03	9.250441268044e-03	6.600164455836e-02
41                  	7.890420652706e-04	8.497606972951e-03	9.413691772550e-03	5.340639589841e-02
42                  	7.740430442421e-04	8.076057997180e-03	9.249317471474e-03	4.693512262499e-02
43                  	7.627974119352e-04	7.448488497585e-03	8.903742533158e-03	4.381657832468e-02
44                  	7.521310213155e-04	6.765965751040e-03	8.387946777186e-03	4.538185651748e-02
45                  	7.399787100912e-04	5.956197647723e-03	7.845453108881e-03	4.952280575407e-02
46                  	7.310176663866e-04	5.226582779367e-03	7.441903894821e-03	4.986861832446e-02
47                  	7.223504527835e-04	4.715951301847e-03	7.212023570620e-03	4.847915043556e-02
48                  	7.120956591723e-04	4.374997336638e-03	7.226600882609e-03	4.577631584246e-02
49                  	7.035933953114e-04	4.498950907587e-03	7.355686388178e-03	4.137252201820e-02
50                  	6.942253572618e-04	4.410991362923e-03	7.451157570517e-03	3.739885681246e-02
51                  	6.883181443058e-04	4.689862435870e-03	7.440540549496e-03	3.279397594236e-02
52                  	6.816744938899e-04	4.490001677528e-03	7.315853394906e-03	3.022481396800e-02
53                  	6.741981683087e-04	4.280227367722e-03	7.086898808153e-03	2.934992826857e-02
54                  	6.639454718950e-04	3.918521982297e-03	6.831637834272e-03	2.898408089926e-02
55                  	6.544578976608e-04	3.572381926517e-03	6.586532567090e-03	2.878485224850e-02
56                  	6.462738307049e-04	3.201930245472e-03	6.404371604817e-03	2.790783566966e-02
57                  	6.379397181711e-04	3.021924606280e-03	6.324550691686e-03	2.620014523119e-02
58                  	6.288140453750e-04	2.962279956399e-03	6.391815882108e-03	2.389995103032e-02
59                  	6.213542709743e-04	3.019419918966e-03	6.472505286909e-03	2.130898313400e-02
60                  	6.143060026789e-04	2.929181586056e-03	6.483530398651e-03	1.939638384285e-02
61                  	6.069430478312e-04	2.843672524286e-03	6.433714545469e-03	1.783384225106e-02
62                  	5.991450320589e-04	2.656030152964e-03	6.342932966056e-03	1.683917379853e-02
63                  	5.925453294962e-04	2.475007210203e-03	6.218907319519e-03	1.684535882224e-02
64                  	5.869089231579e-04	2.261427510482e-03	6.107165141195e-03	1.668296832226e-02
65                  	5.820218117505e-04	2.137217605437e-03	6.014413021893e-03	1.610612324940e-02
66                  	5.767561157436e-04	2.048503073115e-03	5.969226517349e-03	1.521543919444e-02
67                  	5.713480111030e-04	2.045911685156e-03	5.972368062692e-03	1.405856472516e-02
68                  	5.653766309169e-04	2.060245256331e-03	5.998295202927e-03	1.291677890508e-02
69                  	5.604130280875e-04	2.114560985097e-03	6.008128979582e-03	1.171143117341e-02
70                  	5.532568982869e-04	2.139652766176e-03	5.996456958441e-03	1.067910130359e-02
71                  	5.469699846553e-04	2.102891719798e-03	5.964596364348e-03	9.844531510325e-03
72                  	5.417557417907e-04	2.014579788768e-03	5.912767821375e-03	9.626541214024e-03
73                  	5.378895715806e-04	1.942297896731e-03	5.860638899422e-03	9.321903308826e-03
74                  	5.300232205749e-04	1.864264215126e-03	5.822921342925e-03	9.020918937057e-03
75                  	5.227508918163e-04	1.797427030255e-03	5.802498101313e-03	8.734869691045e-03
76                  	5.161483634145e-04	1.768600432816e-03	5.806728786320e-03	8.197058396987e-03
77                  	5.104312078001e-04	1.748166881214e-03	5.813156464197e-03	7.637437736964e-03
78                  	5.043414943640e-04	1.749642936148e-03	5.828616626467e-03	6.966284033620e-03
79                  	4.969982169004e-04	1.701052296072e-03	5.817785884068e-03	6.475918221820e-03
80                  	4.919771418059e-04	1.675899286279e-03	5.802200563480e-03	5.924056973560e-03
81                  	4.855248714713e-04	1.630495734001e-03	5.775500543060e-03	5.709419158804e-03
82                  	4.802984247381e-04	1.589794833752e-03	5.760975402388e-03	5.560672190411e-03
83                  	4.744931550975e-04	1.567034326478e-03	5.746296677061e-03	5.359009760172e-03
84                  	4.680761906275e-04	1.547801220394e-03	5.738859296714e-03	5.191182444965e-03
85                  	4.622371839623e-04	1.542843666952e-03	5.736100111722e-03	4.967193065169e-03
86                  	4.573180981807e-04	1.537388355431e-03	5.742802940619e-03	4.682161683226e-03
87                  	4.524610585675e-04	1.536665679483e-03	5.751146086710e-03	4.379562215538e-03
88                  	4.486106064050e-04	1.530769664266e-03	5.757427106786e-03	4.052555865641e-03
89                  	4.439828976040e-04	1.525117620352e-03	5.763764773517e-03	3.729066264125e-03
90                  	4.388573865643e-04	1.513877469450e-03	5.769884679456e-03	3.494209436410e-03
91                  	4.336607417329e-04	1.504736776423e-03	5.782958706103e-03	3.296650931270e-03
92                  	4.288896596626e-04	1.469726634861e-03	5.790031591198e-03	3.268710779411e-03
93                  	4.241275234698e-04	1.451269336266e-03	5.798724650677e-03	3.147957679071e-03
94                  	4.188874962787e-04	1.436784406519e-03	5.809653140578e-03	2.993815660222e-03
95                  	4.160145297872e-04	1.426480954169e-03	5.824633514677e-03	2.780424804574e-03
96                  	4.125314538893e-04	1.405361170241e-03	5.835848960281e-03	2.652511346417e-03
97                  	4.091142108979e-04	1.402400323488e-03	5.846108847840e-03	2.426979761251e-03
98                  	4.056842593252e-04	1.385513672965e-03	5.854935503073e-03	2.286689135764e-03
99                  	4.020123824580e-04	1.375754391339e-03	5.859668938061e-03	2.181534926763e-03
100                 	3.981735494090e-04	1.362579284759e-03	5.865448429834e-03	2.102799125694e-03
101                 	3.939283053407e-04	1.350607830693e-03	5.873996292701e-03	2.044413969668e-03
102                 	3.903515378966e-04	1.334520966077e-03	5.880190903255e-03	2.025275788025e-03
103                 	3.877972874720e-04	1.312324608564e-03	5.885454643291e-03	2.017288031224e-03
104                 	3.839704999122e-04	1.290645795470e-03	5.897139239893e-03	1.960703496223e-03
105                 	3.790454085278e-04	1.281431724882e-03	5.910221115537e-03	1.854070909520e-03
106                 	3.736986445200e-04	1.274907385485e-03	5.910614301542e-03	1.756142387257e-03
107                 	3.692104472720e-04	1.272238162347e-03	5.903648198353e-03	1.671938556895e-03
108                 	3.662151575741e-04	1.262161691216e-03	5.854116416923e-03	1.669354335421e-03
109                 	3.631982254219e-04	1.253709404823e-03	5.780273717976e-03	1.659925070811e-03
110                 	3.588820653349e-04	1.245565409414e-03	5.705845325215e-03	1.631474490259e-03
111                 	3.542052711301e-04	1.235035929233e-03	5.627390896894e-03	1.625354132771e-03
112                 	3.491771064984e-04	1.222938384976e-03	5.551672737502e-03	1.587850092993e-03
113                 	3.451708768280e-04	1.212880039832e-03	5.467068161137e-03	1.560239172712e-03
114                 	3.414063995707e-04	1.205751807995e-03	5.388122112535e-03	1.499101481228e-03
115                 	3.369420097223e-04	1.199043983611e-03	5.309112146387e-03	1.457014662414e-03
116                 	3.378672934041e-04	1.190256617701e-03	5.222430025078e-03	1.451312466491e-03
117                 	3.336700852444e-04	1.187733642690e-03	5.142879973893e-03	1.448354903967e-03
118                 	3.337511413797e-04	1.182095809404e-03	5.061301635190e-03	1.471814112132e-03
119                 	3.308526317530e-04	1.181861233845e-03	4.988272477580e-03	1.480536276257e-03
120                 	3.251046574567e-04	1.174423914919e-03	4.913616611390e-03	1.454366877392e-03
121                 	3.199870824209e-04	1.167137484757e-03	4.832190787086e-03	1.492042130867e-03
122                 	3.178398925974e-04	1.161623314097e-03	4.757601983093e-03	1.473595618372e-03
123                 	3.144227889323e-04	1.154548952343e-03	4.681273616773e-03	1.460227130149e-03
124                 	3.099728077065e-04	1.151095731578e-03	4.605068990022e-03	1.423600981990e-03
125                 	3.043345853793e-04	1.143949758122e-03	4.531530185141e-03	1.353966720393e-03
126                 	2.998896723993e-04	1.136365287860e-03	4.456002911022e-03	1.306295588087e-03
127                 	2.961719302435e-04	1.128644696898e-03	4.382593869072e-03	1.308767954087e-03
128                 	2.931839104629e-04	1.122736923028e-03	4.313082399155e-03	1.261647453717e-03
129                 	2.902673353723e-04	1.116006761890e-03	4.242339085357e-03	1.204107149316e-03
130                 	2.903457919455e-04	1.107189885786e-03	4.170871007149e-03	1.179913666783e-03
131                 	2.880172489900e-04	1.101622893042e-03	4.099362786340e-03	1.156482673430e-03
132                 	2.864262545792e-04	1.096634310280e-03	4.030087901136e-03	1.166689797343e-03
133                 	2.882264339321e-04	1.091248038531e-03	3.962893379274e-03	1.189775658213e-03
134                 	2.830271429023e-04	1.087866119247e-03	3.897135324700e-03	1.166985644732e-03
135                 	2.795798954426e-04	1.080341585587e-03	3.826171904339e-03	1.157911222155e-03
136                 	2.761781450700e-04	1.076386463725e-03	3.762923696096e-03	1.154609178108e-03
137                 	2.726920598177e-04	1.070577617902e-03	3.698320192275e-03	1.142404656339e-03
138                 	2.706757165051e-04	1.065104414699e-03	3.634342857443e-03	1.124733025068e-03
139                 	2.700272495921e-04	1.059640169522e-03	3.574774342471e-03	1.120037014243e-03
140                 	2.656313737899e-04	1.054720310806e-03	3.514635832102e-03	1.092192868884e-03
141                 	2.664239043226e-04	1.049729944261e-03	3.455471901331e-03	1.112740552954e-03
142                 	2.638967591857e-04	1.046679963850e-03	3.398073680002e-03	1.131808079906e-03
143                 	2.617948709410e-04	1.042666487201e-03	3.343534369747e-03	1.161258410214e-03
144                 	2.594443427156e-04	1.038474026506e-03	3.288016690351e-03	1.193903435465e-03
145                 	2.572491007456e-04	1.033851348188e-03	3.234033068074e-03	1.221751834823e-03
146                 	2.562251931800e-04	1.029912580231e-03	3.182629906803e-03	1.218283008079e-03
147                 	2.540052211689e-04	1.025091808038e-03	3.130116982519e-03	1.228533807428e-03
148                 	2.535400746889e-04	1.021078378630e-03	3.081424773235e-03	1.229386500883e-03
149                 	2.513230144752e-04	1.013675622638e-03	3.031369340271e-03	1.225368793594e-03
150                 	2.491999555738e-04	1.007640745959e-03	2.979393667526e-03	1.229829480538e-03
151                 	2.488823434319e-04	1.002534506082e-03	2.929921654477e-03	1.213388049370e-03
152                 	2.489119046317e-04	9.976171068056e-04	2.882348531139e-03	1.210090189360e-03
153                 	2.460516429924e-04	9.910101933224e-04	2.832735891742e-03	1.272740681900e-03
154                 	2.458532086310e-04	9.891237363226e-04	2.785742344683e-03	1.289205011336e-03
155                 	2.410107137761e-04	9.864664758075e-04	2.738931881910e-03	1.251665819192e-03
156                 	2.384094683094e-04	9.798232561463e-04	2.693927405347e-03	1.289315793833e-03
157                 	2.368217249848e-04	9.740376854357e-04	2.650403030342e-03	1.297985913237e-03
158                 	2.354896693885e-04	9.648777588360e-04	2.604718758001e-03	1.340413354355e-03
159                 	2.335977410488e-04	9.596364106915e-04	2.561311004701e-03	1.319985050727e-03
160                 	2.281251423516e-04	9.515295267607e-04	2.516020269271e-03	1.298900094692e-03
161                 	2.271953088796e-04	9.465335130023e-04	2.471396828807e-03	1.296506816364e-03
162                 	2.232413424520e-04	9.430726786323e-04	2.430836568022e-03	1.292638214479e-03
163                 	2.207052410710e-04	9.354400161859e-04	2.387842057177e-03	1.291874150928e-03
164                 	2.186372269231e-04	9.281266129183e-04	2.345274982263e-03	1.297705927472e-03
165                 	2.165884612655e-04	9.213503457538e-04	2.302794796308e-03	1.319537396662e-03
166                 	2.110353398572e-04	9.164595276036e-04	2.262684490321e-03	1.301653295284e-03
167                 	2.074034554424e-04	9.082812905149e-04	2.223585343503e-03	1.304212827409e-03
168                 	2.075719680021e-04	9.039832349184e-04	2.188505135425e-03	1.290630681837e-03
169                 	2.058753459919e-04	9.006362902506e-04	2.155872690353e-03	1.280220042120e-03
170                 	2.033383723590e-04	8.973002769977e-04	2.123769185220e-03	1.268352230926e-03
171                 	2.028587936538e-04	8.917056677450e-04	2.092126363224e-03	1.253049650467e-03
172                 	2.006841854693e-04	8.886018532580e-04	2.061937505073e-03	1.238022008186e-03
173                 	2.049362326008e-04	8.865929964064e-04	2.031220290339e-03	1.246043730330e-03
174                 	2.009385740126e-04	8.865452874053e-04	2.002549473527e-03	1.265879969037e-03
175                 	2.012842508937e-04	8.852705495407e-04	1.976242424629e-03	1.256766695737e-03
176                 	1.982454342001e-04	8.804441414217e-04	1.948514089529e-03	1.259478823759e-03
177                 	1.977321794088e-04	8.776272621113e-04	1.920846744289e-03	1.230092694565e-03
178                 	1.952401202069e-04	8.744484922615e-04	1.894308800442e-03	1.216955935570e-03
179                 	1.976341286569e-04	8.709602301247e-04	1.867548438051e-03	1.236223820447e-03
180                 	1.973263766345e-04	8.704543454166e-04	1.840368263164e-03	1.258931694669e-03
181                 	1.971735634306e-04	8.699893963770e-04	1.816864978224e-03	1.307163358201e-03
182                 	1.955307711653e-04	8.693364810697e-04	1.793646242631e-03	1.329049696215e-03
183                 	1.957150122515e-04	8.672713517795e-04	1.770135686498e-03	1.308351627089e-03
184                 	1.956803717800e-04	8.625112210213e-04	1.746148268995e-03	1.286684631201e-03
185                 	1.940419731618e-04	8.570284212354e-04	1.722958841272e-03	1.308565908234e-03
186                 	1.962142559779e-04	8.558486847486e-04	1.699606879258e-03	1.307898174408e-03
187                 	1.954350369438e-04	8.542486690497e-04	1.677512931161e-03	1.264144966338e-03
188                 	1.936549670990e-04	8.499580025668e-04	1.654488027719e-03	1.297519847990e-03
189                 	1.938663564962e-04	8.487792814496e-04	1.632892217627e-03	1.300104398154e-03
190                 	1.951738011200e-04	8.458003707041e-04	1.611544487824e-03	1.313181084074e-03
191                 	1.964255078821e-04	8.413960578820e-04	1.588715246526e-03	1.307266666310e-03
192                 	1.957458167982e-04	8.400991855626e-04	1.567413708251e-03	1.310750723561e-03
193                 	1.955043225997e-04	8.368659882138e-04	1.545394895312e-03	1.351971536786e-03
194                 	1.946536998701e-04	8.364753744669e-04	1.525816631623e-03	1.330392117813e-03
195                 	1.927413219485e-04	8.314485465900e-04	1.504751734987e-03	1.332682035206e-03
196                 	1.924786542848e-04	8.280555614855e-04	1.483916466100e-03	1.299990247784e-03
197                 	1.913520291574e-04	8.227724936430e-04	1.463727281073e-03	1.299149868972e-03
198                 	1.895925255496e-04	8.203601123865e-04	1.444276359699e-03	1.318739776305e-03
199                 	1.891136827373e-04	8.184983667884e-04	1.426423699221e-03	1.264765055914e-03
200                 	1.884167498958e-04	8.133276613778e-04	1.407039718635e-03	1.260297201412e-03
201                 	1.914405939223e-04	8.116629972373e-04	1.387994839477e-03	1.265828200811e-03
202                 	1.929610396910e-04	8.095600868877e-04	1.369858325356e-03	1.249500963548e-03
203                 	1.934807906032e-04	8.052333094420e-04	1.350900142300e-03	1.247369296545e-03
204                 	1.918640850031e-04	8.041916215104e-04	1.333534488091e-03	1.240861292137e-03
205                 	1.920257609813e-04	8.010337941234e-04	1.315879145439e-03	1.234764062905e-03
206                 	1.901327556114e-04	7.986070576344e-04	1.298705341821e-03	1.240943843955e-03
207                 	1.851087159756e-04	7.946072545146e-04	1.282094065138e-03	1.226953768532e-03
208                 	1.842175469528e-04	7.916858819868e-04	1.266148004167e-03	1.192010301652e-03
209                 	1.833514050196e-04	7.888319964204e-04	1.250557213919e-03	1.215547780130e-03
210                 	1.849647842613e-04	7.862555930563e-04	1.235785442512e-03	1.209137540492e-03
211                 	1.857534050502e-04	7.829171389615e-04	1.221146757316e-03	1.239831359376e-03
212                 	1.856227128103e-04	7.809526385107e-04	1.208266316328e-03	1.216423907571e-03
213                 	1.843912701900e-04	7.749495028699e-04	1.193328257445e-03	1.199466886010e-03
214                 	1.852084850859e-04	7.707380941347e-04	1.178162880462e-03	1.202500542173e-03
215                 	1.830012346922e-04	7.686089889804e-04	1.164507447324e-03	1.183884497547e-03
216                 	1.828016772883e-04	7.663210431861e-04	1.150521731887e-03	1.151163367511e-03
217                 	1.843419600270e-04	7.628237453109e-04	1.136020088327e-03	1.140271078701e-03
218                 	1.848678776719e-04	7.598647777811e-04	1.122427338933e-03	1.152216932884e-03
219                 	1.857910372711e-04	7.571609775695e-04	1.108082866859e-03	1.136534893598e-03
220                 	1.847446264995e-04	7.545194894808e-04	1.093788033441e-03	1.115234097787e-03
221                 	1.854552213780e-04	7.521269069224e-04	1.079097824584e-03	1.126041549214e-03
222                 	1.871770367562e-04	7.494917577662e-04	1.064047271019e-03	1.130736896695e-03
223                 	1.884071744463e-04	7.473467519081e-04	1.050548791940e-03	1.146246960142e-03
224                 	1.890841229606e-04	7.458639899859e-04	1.038554296252e-03	1.144868833114e-03
225                 	1.834825791677e-04	7.428454439971e-04	1.026082867446e-03	1.156489171132e-03
226                 	1.872392123486e-04	7.397368719085e-04	1.013757393851e-03	1.132426375235e-03
227                 	1.817841316408e-04	7.347506057303e-04	1.001011736923e-03	1.133130168000e-03
228                 	1.827061412801e-04	7.315080283477e-04	9.876828428038e-04	1.110948314442e-03
229                 	1.845023258798e-04	7.274812856439e-04	9.746742936698e-04	1.127600273526e-03
230                 	1.852915602233e-04	7.251955284877e-04	9.617229461332e-04	1.114226576004e-03
231                 	1.857096588300e-04	7.216194218337e-04	9.498229249242e-04	1.131922791611e-03
232                 	1.794438561945e-04	7.190594900494e-04	9.396506140945e-04	1.104137499736e-03
233                 	1.796065418846e-04	7.126061919761e-04	9.286708091257e-04	1.105256925245e-03
234                 	1.774993285466e-04	7.100261383079e-04	9.188095485989e-04	1.081695881819e-03
235                 	1.769253394373e-04	7.065942898095e-04	9.092356831732e-04	1.078848405976e-03
236                 	1.768405362092e-04	7.030586587807e-04	8.987771303611e-04	1.059911162577e-03
237                 	1.755144014558e-04	7.006588427466e-04	8.893211769742e-04	1.029969404403e-03
238                 	1.768077853258e-04	6.967623938437e-04	8.787297203362e-04	1.018831685809e-03
239                 	1.778800604127e-04	6.940526321543e-04	8.687152933705e-04	1.011200383577e-03
240                 	1.799718311282e-04	6.904030574316e-04	8.574938875121e-04	1.029564867032e-03
241                 	1.827999890980e-04	6.875573974003e-04	8.474764954584e-04	1.036217006026e-03
242                 	1.821883868956e-04	6.857034000495e-04	8.368856542239e-04	1.027431619159e-03
243                 	1.811164980106e-04	6.835465026165e-04	8.267719671966e-04	1.044296909448e-03
244                 	1.838959462290e-04	6.821457150408e-04	8.167999826333e-04	1.038741394132e-03
245                 	1.892576421978e-04	6.793464785254e-04	8.066924464942e-04	1.046016406595e-03
246                 	1.891638334368e-04	6.754945244913e-04	7.960500876060e-04	1.042349164081e-03
247                 	1.820442174885e-04	6.710416926893e-04	7.842590889824e-04	1.031091732176e-03
248                 	1.808225229227e-04	6.672173188113e-04	7.746348487377e-04	1.010197782651e-03
249                 	1.818701785724e-04	6.626407348676e-04	7.655081711386e-04	9.923385048047e-04
250                 	1.835483217338e-04	6.588474738163e-04	7.564314564794e-04	9.811696280634e-04
251                 	1.793124610818e-04	6.556116830528e-04	7.469483135512e-04	9.748971980276e-04
252                 	1.857288654849e-04	6.516635473692e-04	7.378307343448e-04	9.689325719010e-04
253                 	1.768923696217e-04	6.482101390229e-04	7.275209866875e-04	9.629691391281e-04
254                 	1.744545221256e-04	6.430576306316e-04	7.182356665343e-04	9.443879229391e-04
255                 	1.721707057642e-04	6.362553705639e-04	7.092590278294e-04	9.176714632344e-04
256                 	1.735091005744e-04	6.318315590809e-04	7.020113288426e-04	8.980208705054e-04
257                 	1.723430628605e-04	6.291287872548e-04	6.948175518233e-04	8.848538239613e-04
258                 	1.738630878241e-04	6.259186167004e-04	6.872264967603e-04	8.799048940837e-04
259                 	1.766531945394e-04	6.225004435099e-04	6.786051380674e-04	8.697991541615e-04
260                 	1.766868332917e-04	6.177303678703e-04	6.692893007494e-04	8.644293919026e-04
261                 	1.714696176634e-04	6.138016815126e-04	6.597062003365e-04	8.585888709712e-04
262                 	1.743486149334e-04	6.096260085007e-04	6.500527588650e-04	8.536848955619e-04
263                 	1.800916613730e-04	6.069467342004e-04	6.423872155851e-04	8.471374272829e-04
264                 	1.867703239964e-04	6.040056042149e-04	6.348936619795e-04	8.634294125652e-04
265                 	1.834149666877e-04	6.023115378068e-04	6.263378957918e-04	8.538210569744e-04
266                 	1.812188109175e-04	5.996000154912e-04	6.171185854774e-04	8.404761423394e-04
267                 	1.762001749413e-04	5.945413439517e-04	6.090189932785e-04	8.251685805228e-04
268                 	1.738994170431e-04	5.885845438292e-04	6.008835430446e-04	8.141454289104e-04
269                 	1.736965783765e-04	5.830304199090e-04	5.920385914453e-04	8.047730746186e-04
270                 	1.756131430091e-04	5.781235068808e-04	5.841369023938e-04	7.954166667328e-04
271                 	1.767469679759e-04	5.745994689316e-04	5.763537697117e-04	7.874478382858e-04
272                 	1.791307445962e-04	5.704901601552e-04	5.683940749437e-04	7.793126210657e-04
273                 	1.761992880995e-04	5.676564092288e-04	5.623865007126e-04	7.704518038112e-04
274                 	1.716874774932e-04	5.642995826271e-04	5.574843447578e-04	7.624256928043e-04
275                 	1.720749591577e-04	5.636636247673e-04	5.541564906045e-04	7.642703678939e-04
276                 	1.755060323650e-04	5.642425569220e-04	5.526369990879e-04	7.609829376577e-04
277                 	1.765822801524e-04	5.652100729577e-04	5.523570639005e-04	7.544545315636e-04
278                 	1.771242630966e-04	5.667981713240e-04	5.505451677434e-04	7.443869044705e-04
279                 	1.819181411612e-04	5.688136963838e-04	5.507646296550e-04	7.337280981829e-04
280                 	1.852784813613e-04	5.705997113506e-04	5.504306021923e-04	7.244009080495e-04
281                 	1.914985423970e-04	5.712787878457e-04	5.478076741943e-04	7.126298267495e-04
282                 	1.994450143677e-04	5.738631573877e-04	5.468290686077e-04	7.043157391160e-04
283                 	2.030392427884e-04	5.770285814092e-04	5.458857807305e-04	7.050842584029e-04
284                 	2.013187298518e-04	5.791516222179e-04	5.448259278401e-04	7.014536923879e-04
285                 	2.003550898907e-04	5.806513248643e-04	5.452512522265e-04	6.931467187452e-04
286                 	2.046065502370e-04	5.813178366414e-04	5.444042891389e-04	6.905320346530e-04
287                 	2.121941874842e-04	5.817916453833e-04	5.430644769562e-04	6.828208840446e-04
288                 	2.166840503775e-04	5.824084344758e-04	5.410440551175e-04	6.715616229333e-04
289                 	2.179001041605e-04	5.889808288056e-04	5.456262558199e-04	6.593564422252e-04
290                 	2.237591931086e-04	5.977574366931e-04	5.522216114101e-04	6.494127212261e-04
291                 	2.359767001518e-04	6.012568288588e-04	5.557124062250e-04	6.441944755556e-04
292                 	2.281293302405e-04	6.091496153564e-04	5.634492114294e-04	6.323403496911e-04
293                 	2.319305989841e-04	6.164517468349e-04	5.705879335882e-04	6.187698306191e-04
294                 	2.413404928501e-04	6.225301814985e-04	5.761935973606e-04	6.063796808678e-04
295                 	2.489548809734e-04	6.291871819294e-04	5.816435210693e-04	5.934379193947e-04
296                 	2.609706340242e-04	6.343253212917e-04	5.853027006450e-04	5.830720311843e-04
297                 	2.669302382496e-04	6.417141841315e-04	5.911238705717e-04	5.751601278751e-04
298                 	2.770802227445e-04	6.481713910640e-04	5.945392151381e-04	5.691065975682e-04
299                 	2.939418924199e-04	6.521688602493e-04	5.943315939836e-04	5.674179243240e-04
300                 	2.942759362650e-04	6.563187817416e-04	5.955112713372e-04	5.646706777241e-04
301                 	2.922182088347e-04	6.591407772706e-04	5.970938696992e-04	5.596366305063e-04
302                 	2.956939327581e-04	6.613222298213e-04	5.978416969428e-04	5.533721167088e-04
303                 	3.041113283853e-04	6.634800417564e-04	5.974873760732e-04	5.529809608359e-04
304                 	3.171110313616e-04	6.655853742678e-04	5.956035236086e-04	5.520009368014e-04
305                 	3.351790846852e-04	6.643247806398e-04	5.915258009482e-04	5.465768695604e-04
306                 	3.328121326749e-04	6.677193400482e-04	5.921800907753e-04	5.407501805228e-04
307                 	3.386523343066e-04	6.688734822537e-04	5.898452745344e-04	5.341071403235e-04
308                 	3.408798874185e-04	6.671132646757e-04	5.873275090499e-04	5.232279199867e-04
309                 	3.366688244898e-04	6.680907293598e-04	5.876087288507e-04	5.131407871189e-04
310                 	3.367342270703e-04	6.713494791988e-04	5.891680943776e-04	5.038729545408e-04
311                 	3.476924112927e-04	6.727020122527e-04	5.889602817874e-04	4.963324006914e-04
312                 	3.543577982160e-04	6.733037043776e-04	5.876480743361e-04	4.860863057772e-04
313                 	3.707417974628e-04	6.723237265029e-04	5.837369987269e-04	4.749468093605e-04
314                 	3.872553123270e-04	6.736460187097e-04	5.814421616380e-04	4.699613685326e-04
315                 	3.951279154030e-04	6.741920026384e-04	5.770514822460e-04	4.657744405488e-04
316                 	3.929649796094e-04	6.728405583359e-04	5.732883912407e-04	4.613691787249e-04
