# Residuals         
# Time              	Ux                  	Uy                  	Uz                  	p                   
0                   	N/A	N/A
64                  	5.127738095203e-03	5.307964154638e-02	1.240525942184e-02	9.079805204187e-02
65                  	5.042349106877e-03	5.212204239141e-02	1.229786619817e-02	9.174376957093e-02
66                  	4.961261342233e-03	5.064031325479e-02	1.220793290435e-02	9.974480808241e-02
67                  	4.881153736036e-03	4.918107971845e-02	1.211584478692e-02	1.005781384999e-01
68                  	4.789086251274e-03	4.883558838458e-02	1.199583287559e-02	1.022633394451e-01
69                  	4.699042393180e-03	4.764218581223e-02	1.185806338804e-02	1.039006057109e-01
70                  	4.601764918823e-03	4.687777969576e-02	1.172300482401e-02	1.076877851673e-01
71                  	4.513336179727e-03	4.555502755033e-02	1.161818583797e-02	1.172987690163e-01
72                  	4.429851581351e-03	4.478215848820e-02	1.144989210827e-02	1.253071676903e-01
73                  	4.356291496655e-03	4.327558173809e-02	1.132587946256e-02	1.385400669514e-01
74                  	4.293769445758e-03	4.344897256026e-02	1.110787860325e-02	1.512382835020e-01
75                  	4.240269997300e-03	4.145001573759e-02	1.096295082681e-02	1.380434988084e-01
76                  	4.195567093043e-03	3.959034920773e-02	1.082673601400e-02	1.169473900893e-01
77                  	4.150830870821e-03	3.867938450688e-02	1.062992881198e-02	1.027782977225e-01
78                  	4.097686988778e-03	3.760776560768e-02	1.040491683141e-02	9.419108285389e-02
79                  	4.062348950811e-03	3.510780714556e-02	1.018296099961e-02	8.033693964688e-02
80                  	4.049149040276e-03	3.250181655589e-02	9.950709775146e-03	6.715380390756e-02
81                  	4.019959043142e-03	3.043044284285e-02	9.718714492870e-03	5.650686142824e-02
82                  	3.978494103211e-03	2.930683733877e-02	9.510376098511e-03	5.002283352289e-02
83                  	3.923215724671e-03	2.737205704272e-02	9.386418208781e-03	4.476614936488e-02
84                  	3.855629234658e-03	2.597134156001e-02	9.184855639014e-03	4.239073585933e-02
85                  	3.778079245557e-03	2.396757528382e-02	9.071455893489e-03	3.927467664435e-02
86                  	3.710748859479e-03	2.326465484500e-02	8.931636997791e-03	3.828163485403e-02
87                  	3.658116582290e-03	2.329497273618e-02	8.773172278640e-03	3.833901452368e-02
88                  	3.611360901824e-03	2.366497145970e-02	8.609878009169e-03	3.962039459511e-02
89                  	3.572275406489e-03	2.369790948241e-02	8.440010490887e-03	4.117252559913e-02
90                  	3.545721036228e-03	2.375030809318e-02	8.244836152937e-03	4.348235843579e-02
91                  	3.527659267071e-03	2.378744040583e-02	8.046210604903e-03	3.917932976641e-02
92                  	3.484150461804e-03	2.343158435204e-02	7.844556044664e-03	4.211012596289e-02
93                  	3.437996955636e-03	2.277864566208e-02	7.675216021299e-03	4.350516986243e-02
94                  	3.400367309697e-03	2.257158407713e-02	7.534585527858e-03	4.486627982543e-02
95                  	3.358707570249e-03	2.216226949175e-02	7.407040346426e-03	4.592919402772e-02
96                  	3.315335203158e-03	2.182291902964e-02	7.288453968548e-03	4.685581841753e-02
97                  	3.275703022959e-03	2.147719148924e-02	7.179431200592e-03	4.745110489165e-02
98                  	3.218858254019e-03	2.099769057824e-02	7.102545699653e-03	4.652255242705e-02
99                  	3.197560214719e-03	2.176867883042e-02	6.984920271227e-03	4.924109180167e-02
100                 	3.165001380964e-03	2.099251814040e-02	6.891014167666e-03	5.070617473389e-02
101                 	3.128956805620e-03	1.994135317506e-02	6.827794437836e-03	4.939568963128e-02
102                 	3.095044848100e-03	1.975758432145e-02	6.766305654964e-03	4.789908253733e-02
103                 	3.067237483623e-03	1.923560927980e-02	6.708430177397e-03	4.573299068992e-02
104                 	3.047719659576e-03	2.000847917669e-02	6.620339762900e-03	4.685827182156e-02
105                 	3.016745374095e-03	1.863899916851e-02	6.584237378238e-03	4.292925555912e-02
106                 	2.990201028882e-03	1.820403500556e-02	6.540960513547e-03	4.043016682368e-02
107                 	2.963115929571e-03	1.802953134891e-02	6.490568885109e-03	3.829992573187e-02
108                 	2.940206788601e-03	1.815461478015e-02	6.419346283622e-03	3.645105182545e-02
109                 	2.939766757619e-03	1.752938460355e-02	6.378842670239e-03	4.061505958870e-02
110                 	2.907660822624e-03	1.686295601058e-02	6.363194480523e-03	3.134841372873e-02
111                 	2.899880093181e-03	1.695870668728e-02	6.298218049706e-03	3.621741003982e-02
112                 	2.859807419329e-03	1.665324680074e-02	6.252627130591e-03	3.506742723515e-02
113                 	2.839929867622e-03	1.622820996434e-02	6.198810461332e-03	3.322474914917e-02
114                 	2.826434361711e-03	1.575592497857e-02	6.150734962671e-03	3.201651763867e-02
115                 	2.818897005320e-03	1.540488680379e-02	6.091775451909e-03	3.034569913085e-02
116                 	2.814843508540e-03	1.495433115295e-02	6.024169741162e-03	2.908134967723e-02
117                 	2.809221946944e-03	1.425358603098e-02	5.952103745725e-03	2.737275959145e-02
118                 	2.786302697466e-03	1.321544594076e-02	5.872620525174e-03	2.473690539801e-02
119                 	2.745228701430e-03	1.237989907157e-02	5.778971675917e-03	2.138636848185e-02
120                 	2.691182382725e-03	1.153141199545e-02	5.705079997115e-03	1.783836624426e-02
121                 	2.634273575127e-03	1.037839041320e-02	5.679665109956e-03	1.511027787925e-02
122                 	2.569328264534e-03	9.627091809120e-03	5.645309523135e-03	1.339143157456e-02
123                 	2.494325702597e-03	8.625893982261e-03	5.584683049510e-03	1.269841009265e-02
124                 	2.409443118112e-03	7.471436771920e-03	5.522464021752e-03	1.236198635144e-02
125                 	2.326231965679e-03	6.536146566536e-03	5.470675201622e-03	1.168822028113e-02
126                 	2.259287460518e-03	6.360972311642e-03	5.386723822234e-03	1.196397524495e-02
127                 	2.211554044680e-03	6.555995917355e-03	5.266685959534e-03	1.287104569872e-02
128                 	2.201803114467e-03	6.496000612428e-03	5.170061879377e-03	1.090172296580e-02
129                 	2.163983820587e-03	6.455042744725e-03	5.038262811033e-03	1.186339327136e-02
130                 	2.119906962427e-03	6.248054911999e-03	4.920970682916e-03	1.236138302477e-02
131                 	2.067921299937e-03	5.949545651032e-03	4.824317789392e-03	1.257689963650e-02
132                 	2.009454260498e-03	5.659276119562e-03	4.751287016498e-03	1.235555925750e-02
133                 	1.950476934629e-03	5.364793304619e-03	4.692762267304e-03	1.212691396162e-02
134                 	1.889498244492e-03	5.405533880465e-03	4.624961555734e-03	1.195449177255e-02
135                 	1.835739630408e-03	5.140579110713e-03	4.578378422528e-03	1.155883175126e-02
136                 	1.781536912955e-03	5.137867863969e-03	4.523270271001e-03	1.128520867980e-02
137                 	1.734138144737e-03	4.861481937869e-03	4.486586033721e-03	1.073244684343e-02
138                 	1.688467613198e-03	4.854800557805e-03	4.440314061630e-03	1.050304430298e-02
139                 	1.647493669482e-03	4.605500107671e-03	4.410527469334e-03	9.952028594704e-03
140                 	1.607628091255e-03	4.616317160598e-03	4.372426821441e-03	9.642003957422e-03
141                 	1.572333988045e-03	4.398888933510e-03	4.347731913707e-03	9.070161279044e-03
142                 	1.537429891534e-03	4.417748594335e-03	4.316207706826e-03	8.727485130414e-03
143                 	1.506415967893e-03	4.223593963729e-03	4.295412335049e-03	8.178055349374e-03
144                 	1.476207143917e-03	4.227454891303e-03	4.268769055021e-03	7.843385226578e-03
145                 	1.447769030240e-03	4.038423334484e-03	4.251446640262e-03	7.312009516033e-03
146                 	1.421161985962e-03	4.058626971126e-03	4.228912558722e-03	7.001492628447e-03
147                 	1.396584650269e-03	3.907992853004e-03	4.214616398935e-03	6.525552707055e-03
148                 	1.372633692520e-03	3.918158916659e-03	4.195759548333e-03	6.246142595526e-03
149                 	1.348692741472e-03	3.849749068935e-03	4.180041442561e-03	5.923304170252e-03
150                 	1.325681641281e-03	3.705678818941e-03	4.169197538158e-03	5.511343987264e-03
151                 	1.303992100171e-03	3.746127441329e-03	4.152985519332e-03	5.345340565034e-03
152                 	1.283691712519e-03	3.689153114997e-03	4.139989287931e-03	5.080446908766e-03
153                 	1.263419096961e-03	3.573174268469e-03	4.130744845428e-03	4.734077708196e-03
154                 	1.244498984205e-03	3.601887269198e-03	4.117746801860e-03	4.577647705708e-03
155                 	1.227203015872e-03	3.563951497544e-03	4.106824008858e-03	4.399843908440e-03
156                 	1.210174553720e-03	3.519808062117e-03	4.096418046579e-03	4.209570856263e-03
157                 	1.193109099164e-03	3.432874887074e-03	4.089388177104e-03	3.963124905675e-03
158                 	1.178135293653e-03	3.527670290245e-03	4.074787582920e-03	4.009795264430e-03
159                 	1.161821247962e-03	3.371036408835e-03	4.069622976176e-03	3.679665352848e-03
160                 	1.147024895773e-03	3.337289369982e-03	4.064280224478e-03	3.516803337494e-03
161                 	1.135070237945e-03	3.499636170270e-03	4.048994984604e-03	3.705636449484e-03
162                 	1.121072557487e-03	3.311285359370e-03	4.044683301191e-03	3.370696975774e-03
163                 	1.106065434299e-03	3.257021978256e-03	4.040176622973e-03	3.201945554732e-03
164                 	1.093529360024e-03	3.418874470946e-03	4.026579910647e-03	3.372793699025e-03
165                 	1.081681508989e-03	3.240074762075e-03	4.022702895386e-03	3.068398406202e-03
166                 	1.069042388312e-03	3.245902576867e-03	4.015792759278e-03	2.988996264456e-03
167                 	1.057931309970e-03	3.252457402573e-03	4.009434526635e-03	2.924476544798e-03
168                 	1.046111533470e-03	3.277538267607e-03	4.001702996189e-03	2.922919712957e-03
169                 	1.035389337312e-03	3.226992209132e-03	3.995634217117e-03	2.812937593339e-03
170                 	1.023862414243e-03	3.210591761404e-03	3.989492583090e-03	2.729795908553e-03
171                 	1.013621836790e-03	3.232552953136e-03	3.981927405675e-03	2.726310800471e-03
172                 	1.003482468477e-03	3.193045328016e-03	3.976019194022e-03	2.633185716631e-03
173                 	9.937784672692e-04	3.257768480803e-03	3.967441340090e-03	2.696223726752e-03
174                 	9.839771100357e-04	3.121264111385e-03	3.964627385628e-03	2.467720855685e-03
175                 	9.742639184631e-04	3.224534586062e-03	3.956732548388e-03	2.531590816553e-03
176                 	9.649730835204e-04	3.124191827065e-03	3.954236466794e-03	2.370343838585e-03
177                 	9.559950308413e-04	3.172091154857e-03	3.948990386448e-03	2.364884699102e-03
178                 	9.469852572930e-04	3.293014856574e-03	3.939476663648e-03	2.543414538739e-03
179                 	9.374733989479e-04	3.120673012681e-03	3.936943305278e-03	2.278397956488e-03
180                 	9.283923150247e-04	3.221378361519e-03	3.928423950150e-03	2.376538174022e-03
181                 	9.204751176783e-04	3.099222681035e-03	3.925990133674e-03	2.182535665620e-03
182                 	9.117897492185e-04	3.214846158913e-03	3.918733713620e-03	2.262769192068e-03
183                 	9.033245084608e-04	3.200767723741e-03	3.912990311641e-03	2.224241965557e-03
184                 	8.948129515450e-04	3.103709235065e-03	3.910812066087e-03	2.070726495681e-03
185                 	8.865724914289e-04	3.231111583501e-03	3.903830077702e-03	2.157934260488e-03
186                 	8.787845170910e-04	3.224236397267e-03	3.898102238792e-03	2.143333574501e-03
187                 	8.711178350663e-04	3.194676639229e-03	3.892771274978e-03	2.087744667322e-03
188                 	8.632713901483e-04	3.111463426360e-03	3.890950870580e-03	1.942767840032e-03
189                 	8.552839335506e-04	3.250232845962e-03	3.884193806756e-03	2.022760192469e-03
190                 	8.479773071598e-04	3.251004416124e-03	3.878585348405e-03	2.024412889895e-03
191                 	8.407286883213e-04	3.225251726066e-03	3.873289373327e-03	1.978208460861e-03
192                 	8.331929188929e-04	3.196444872802e-03	3.869345246212e-03	1.894415526797e-03
193                 	8.265233878394e-04	3.222473394831e-03	3.864095446817e-03	1.891132959869e-03
194                 	8.192014779502e-04	3.230533850131e-03	3.860362256707e-03	1.843844401765e-03
195                 	8.120322884794e-04	3.261792497405e-03	3.855188058916e-03	1.855315125398e-03
196                 	8.046875753520e-04	3.267322169707e-03	3.850201939357e-03	1.839012341502e-03
197                 	7.974314302275e-04	3.252678806144e-03	3.846342953435e-03	1.776198436031e-03
198                 	7.907319124357e-04	3.277134420843e-03	3.841189403160e-03	1.776728551733e-03
199                 	7.835064823222e-04	3.283544249122e-03	3.836410967997e-03	1.754605882830e-03
200                 	7.771025996748e-04	3.273574125540e-03	3.832627682735e-03	1.703141626868e-03
201                 	7.704515629016e-04	3.300500284115e-03	3.827612115413e-03	1.711406196006e-03
202                 	7.643100051524e-04	3.305655075859e-03	3.822901678827e-03	1.692789137162e-03
203                 	7.582416959783e-04	3.297837745512e-03	3.819152315089e-03	1.647944378127e-03
204                 	7.520908354270e-04	3.324802310181e-03	3.814232056999e-03	1.660901677708e-03
205                 	7.460537752812e-04	3.329986306434e-03	3.809639261146e-03	1.640060059798e-03
206                 	7.468469360301e-04	3.411977849815e-03	3.807229211956e-03	2.096294467361e-03
207                 	7.364818123710e-04	3.315237840628e-03	3.803948545128e-03	2.091698481267e-03
208                 	7.283695354594e-04	3.384171154248e-03	3.798986025716e-03	2.020229623541e-03
209                 	7.222118357613e-04	3.415838080042e-03	3.793537728462e-03	1.930299802521e-03
210                 	7.159534356382e-04	3.410446538064e-03	3.787808029668e-03	1.808606435816e-03
211                 	7.100338618843e-04	3.366041522556e-03	3.783335947585e-03	1.640966943478e-03
212                 	7.041890555700e-04	3.386298076865e-03	3.777925517675e-03	1.563083873478e-03
213                 	6.987782389940e-04	3.381411367484e-03	3.773184837917e-03	1.476918001333e-03
214                 	6.934341627618e-04	3.403078481950e-03	3.768611154864e-03	1.419153235160e-03
215                 	6.882358000643e-04	3.343171021925e-03	3.767308229698e-03	1.308997753705e-03
216                 	6.832411340819e-04	3.454331444267e-03	3.762047224914e-03	1.351346616094e-03
217                 	6.784061132417e-04	3.457047575848e-03	3.757217216634e-03	1.358822495995e-03
218                 	6.741062249551e-04	3.421068504801e-03	3.753077541676e-03	1.301465430573e-03
219                 	6.688914707781e-04	3.403912517502e-03	3.749769225061e-03	1.239798392888e-03
220                 	6.775204110084e-04	3.563082411293e-03	3.747694758816e-03	1.988011511343e-03
221                 	6.666020818647e-04	3.437466580477e-03	3.744850080747e-03	1.793478112979e-03
222                 	6.602808150768e-04	3.491891056096e-03	3.740474355108e-03	1.759878013840e-03
223                 	6.533324280249e-04	3.525499565279e-03	3.734623441640e-03	1.786648754370e-03
224                 	6.481436845783e-04	3.400280453069e-03	3.732875665111e-03	1.549480959578e-03
225                 	6.434415613281e-04	3.455719115034e-03	3.727549131318e-03	1.554009456743e-03
226                 	6.383920875349e-04	3.433833852802e-03	3.723544920628e-03	1.485114784848e-03
227                 	6.335931350388e-04	3.463371709301e-03	3.719004882306e-03	1.464573489290e-03
228                 	6.292626923516e-04	3.453631616997e-03	3.714883270530e-03	1.421749843998e-03
229                 	6.247081287365e-04	3.439920822496e-03	3.711729564711e-03	1.356351968083e-03
230                 	6.201282306180e-04	3.452214458876e-03	3.707859586320e-03	1.341171406928e-03
231                 	6.217488166428e-04	3.543040633189e-03	3.705129480274e-03	1.774914378109e-03
232                 	6.144749157204e-04	3.438007947768e-03	3.702362451969e-03	1.765952832688e-03
233                 	6.079022020057e-04	3.488871151126e-03	3.698376324755e-03	1.675403381538e-03
234                 	6.031273662817e-04	3.537563174563e-03	3.692685209209e-03	1.626442892263e-03
235                 	5.987151950234e-04	3.482867092653e-03	3.688727808513e-03	1.458485107091e-03
236                 	6.054556743430e-04	3.599621629220e-03	3.686137203150e-03	1.661100742634e-03
237                 	5.955903654109e-04	3.523337202349e-03	3.680552318972e-03	1.554527118513e-03
238                 	5.908821206495e-04	3.473168101749e-03	3.678159148969e-03	1.423231805399e-03
239                 	5.871103027907e-04	3.489677259056e-03	3.674925291483e-03	1.367576813026e-03
240                 	5.825270942741e-04	3.502152880096e-03	3.671281577642e-03	1.327427057412e-03
241                 	5.796505331377e-04	3.485367154456e-03	3.667882320486e-03	1.270820822990e-03
242                 	5.755628079274e-04	3.491322215459e-03	3.663975731114e-03	1.253597681781e-03
243                 	5.721519181074e-04	3.494764597959e-03	3.659589497738e-03	1.249618113570e-03
244                 	5.691231693508e-04	3.467640535727e-03	3.655932107159e-03	1.192979317623e-03
245                 	5.668204280964e-04	3.452494677683e-03	3.653184989495e-03	1.132157899456e-03
246                 	5.639646352816e-04	3.467431086248e-03	3.649833184452e-03	1.127962265828e-03
247                 	5.610811932318e-04	3.474000248229e-03	3.646444382674e-03	1.121601691623e-03
248                 	5.576345777951e-04	3.473994269730e-03	3.643022755349e-03	1.117192788998e-03
249                 	5.553650072668e-04	3.472930734208e-03	3.639670589920e-03	1.105352167344e-03
250                 	5.531789027387e-04	3.468896106449e-03	3.636280804856e-03	1.093583644981e-03
251                 	5.499780563339e-04	3.466828135339e-03	3.632992191937e-03	1.085151973495e-03
252                 	5.482367844322e-04	3.464248903597e-03	3.629692739732e-03	1.079162680982e-03
253                 	5.469267749365e-04	3.461692705451e-03	3.626450793963e-03	1.073005862282e-03
254                 	5.446931901098e-04	3.461452898687e-03	3.623264288309e-03	1.066631098115e-03
255                 	5.437475865738e-04	3.459103033810e-03	3.620034864551e-03	1.065920066796e-03
256                 	5.418047977383e-04	3.457997105737e-03	3.617000812979e-03	1.054460953610e-03
257                 	5.402497295303e-04	3.451235634784e-03	3.613719815177e-03	1.050905717521e-03
258                 	5.374297818386e-04	3.450905591164e-03	3.610664657032e-03	1.045262326499e-03
259                 	5.363390526994e-04	3.448410935332e-03	3.607592784289e-03	1.037806539800e-03
260                 	5.344175938820e-04	3.444243635228e-03	3.604550587202e-03	1.034519846864e-03
261                 	5.337082499909e-04	3.439890084020e-03	3.601465793017e-03	1.027521045571e-03
262                 	5.320347944069e-04	3.437192032770e-03	3.598477741952e-03	1.024385651367e-03
263                 	5.319438053722e-04	3.433745554343e-03	3.595524843856e-03	1.021109415024e-03
264                 	5.348550142128e-04	3.506830547863e-03	3.594016879293e-03	1.633080576292e-03
265                 	5.303558709629e-04	3.422444577614e-03	3.591576654600e-03	1.592576428691e-03
266                 	5.275867275894e-04	3.446630163916e-03	3.588083424100e-03	1.498047354406e-03
267                 	5.265519791739e-04	3.450035204965e-03	3.584460713015e-03	1.382812333752e-03
268                 	5.247499929919e-04	3.427193128878e-03	3.581189360904e-03	1.250173783543e-03
269                 	5.334194852298e-04	3.511663043279e-03	3.580462982138e-03	1.422463146449e-03
270                 	5.288694188396e-04	3.461068207379e-03	3.575235998910e-03	1.363710003961e-03
271                 	5.272161945756e-04	3.396561543604e-03	3.573733158200e-03	1.201850386999e-03
272                 	5.259549710714e-04	3.389083164570e-03	3.571266669679e-03	1.127022427955e-03
273                 	5.256867597285e-04	3.401170496080e-03	3.567972616848e-03	1.116804922844e-03
274                 	5.252012076727e-04	3.350503280872e-03	3.565911903476e-03	1.023419752922e-03
275                 	5.241662032382e-04	3.322073251708e-03	3.563939740168e-03	9.802879626764e-04
276                 	5.240013126327e-04	3.315643446100e-03	3.561825827979e-03	9.689230897324e-04
277                 	5.275755589548e-04	3.398108581203e-03	3.559143414858e-03	1.564533307766e-03
278                 	5.246691744454e-04	3.269633661473e-03	3.556916366969e-03	1.485075614048e-03
279                 	5.231735973189e-04	3.245894188758e-03	3.554970818925e-03	1.349800399296e-03
280                 	5.229939294992e-04	3.275850518701e-03	3.550489869023e-03	1.320142850000e-03
281                 	5.224197048194e-04	3.202340886363e-03	3.548652697409e-03	1.127283073895e-03
282                 	5.224200644855e-04	3.182777993354e-03	3.546314954905e-03	1.032390405412e-03
283                 	5.301036889269e-04	3.279230596736e-03	3.545558138968e-03	1.450136016246e-03
284                 	5.263876679821e-04	3.208409223695e-03	3.541262621422e-03	1.347693757093e-03
285                 	5.252026058854e-04	3.143245255070e-03	3.539989888646e-03	1.181673370578e-03
286                 	5.245360392053e-04	3.124397426664e-03	3.537738176123e-03	1.094766771153e-03
287                 	5.248217946707e-04	3.093228014678e-03	3.535901479211e-03	1.018179729512e-03
288                 	5.280989585798e-04	3.141757831100e-03	3.534658647954e-03	1.325828389698e-03
289                 	5.257386267127e-04	3.050101054052e-03	3.532709177966e-03	1.316055495548e-03
290                 	5.245882519702e-04	3.052924933171e-03	3.529400732732e-03	1.251878076403e-03
291                 	5.240030341879e-04	3.023616942820e-03	3.526415234043e-03	1.147969532448e-03
292                 	5.240751484495e-04	2.983518357112e-03	3.524320529602e-03	1.023060795861e-03
293                 	5.243496711967e-04	2.966083139041e-03	3.522270983441e-03	9.317979100394e-04
294                 	5.247638745391e-04	2.949366435100e-03	3.520260620325e-03	8.684829159940e-04
295                 	5.250650834225e-04	2.948796862459e-03	3.517241912333e-03	8.664813215801e-04
296                 	5.255543865858e-04	2.902261634869e-03	3.515902895678e-03	7.826235465178e-04
297                 	5.259012476611e-04	2.877401890129e-03	3.514521059672e-03	7.471294886247e-04
298                 	5.261083012564e-04	2.863293235236e-03	3.513651972118e-03	7.226010542443e-04
299                 	5.267684275013e-04	2.882377431361e-03	3.510612746631e-03	7.827235983074e-04
300                 	5.272990485789e-04	2.826220857607e-03	3.509679226416e-03	7.108615437144e-04
301                 	5.275896588556e-04	2.825413110617e-03	3.506873084457e-03	7.433760435091e-04
302                 	5.281090944372e-04	2.781781229249e-03	3.505722413345e-03	6.854557563888e-04
303                 	5.285775527437e-04	2.776289327372e-03	3.503770089523e-03	6.937420474223e-04
304                 	5.292612776538e-04	2.750969058474e-03	3.502789970023e-03	6.670484639036e-04
305                 	5.295943177610e-04	2.743668536721e-03	3.501519126626e-03	6.732303059554e-04
306                 	5.304150719174e-04	2.741196151498e-03	3.499332070299e-03	7.114597648219e-04
307                 	5.313608539487e-04	2.699667688344e-03	3.498695455922e-03	6.673591712374e-04
308                 	5.323301987230e-04	2.704068550329e-03	3.496516625921e-03	7.089529727770e-04
309                 	5.328040338672e-04	2.666077848938e-03	3.496086225831e-03	6.654709099578e-04
310                 	5.338690582812e-04	2.670654665863e-03	3.493834244870e-03	7.031500754682e-04
311                 	5.337398103292e-04	2.644822185915e-03	3.492740680473e-03	6.831534430518e-04
312                 	5.344764771051e-04	2.630252658794e-03	3.491186807725e-03	6.937046590330e-04
313                 	5.343677089298e-04	2.605518097752e-03	3.490193897249e-03	6.703201138475e-04
314                 	5.350774497670e-04	2.603609338797e-03	3.488277243273e-03	6.966986059043e-04
315                 	5.355279668964e-04	2.570123561928e-03	3.488016804612e-03	6.513708617968e-04
316                 	5.357274097901e-04	2.576805698657e-03	3.485758966697e-03	6.983688054168e-04
