"U:0","U:1","U:2","grad(U):0","grad(U):1","grad(U):2","grad(U):3","grad(U):4","grad(U):5","grad(U):6","grad(U):7","grad(U):8","nu","p","shearStress:0","shearStress:1","shearStress:2","shearStress:3","shearStress:4","shearStress:5","strainRate","wallShearStress:0","wallShearStress:1","wallShearStress:2","arc_length","Points:0","Points:1","Points:2"
-2.9658e-09,-0.00020769,0.15461,-12.173,0.00020026,-9.084e-10,-4.2165e-05,-8.9333,-11.536,-1.911e-06,1.4311,21.231,0.0030995,0.32116,0.075705,0.055388,-0.13109,-4.9346e-07,0.031053,5.8827e-09,38.46,0,0,0,8.7518e-05,7.9118e-23,1.5267e-05,0.020394
-3.0039e-09,-0.0002179,0.15453,-12.41,0.00019547,-9.239e-10,-4.162e-05,-9.2086,-11.935,-1.9633e-06,1.4915,21.724,0.0030636,0.33092,0.076147,0.056422,-0.13257,-4.7349e-07,0.031822,5.9906e-09,39.399,0,0,0,9.0952e-05,8.637e-23,1.6667e-05,0.020391
-3.098e-09,-0.00025464,0.15432,-12.99,0.00018296,-9.7e-10,-4.0152e-05,-10.067,-13.155,-2.0966e-06,1.693,23.081,0.0029725,0.35806,0.07717,0.059573,-0.13674,-4.2778e-07,0.033794,6.1948e-09,41.952,0,0,0,0.00010039,1.0588e-22,2.0513e-05,0.020382
-3.1626e-09,-0.00027995,0.1542,-13.222,0.00017479,-9.9035e-10,-3.8317e-05,-10.467,-14.245,-2.1921e-06,1.8438,23.702,0.0029232,0.36942,0.077317,0.060987,-0.1383,-4.0175e-07,0.03598,6.375e-09,43.327,0,0,0,0.00010449,1.1571e-22,2.2341e-05,0.020378
-3.1874e-09,-0.00029399,0.15415,-13.303,0.00017145,-1.0003e-09,-3.7583e-05,-10.657,-14.758,-2.2341e-06,1.9209,23.969,0.0029055,0.37437,0.077346,0.061662,-0.13901,-3.9265e-07,0.036882,6.4436e-09,43.899,0,0,0,0.00010625,9.1899e-23,2.3126e-05,0.020377
-3.3905e-09,-0.00037929,0.15381,-13.869,0.00014606,-1.0778e-09,-3.1986e-05,-11.873,-18.272,-2.5248e-06,2.3827,25.703,0.0027845,0.40448,0.077117,0.065862,-0.14298,-3.192e-07,0.043962,7.0089e-09,47.845,0,0,0,0.00011758,6.0691e-23,2.8949e-05,0.020367
-3.527e-09,-0.00045894,0.15355,-14.199,0.000128,-1.1282e-09,-2.8063e-05,-12.865,-21.103,-2.7267e-06,2.7533,26.979,0.0027079,0.42722,0.076766,0.069263,-0.14603,-2.7354e-07,0.049121,7.3376e-09,50.701,0,0,0,0.00012601,3.7872e-23,3.3282e-05,0.02036
-3.6179e-09,-0.00050027,0.15339,-14.385,0.00011668,-1.1649e-09,-2.5607e-05,-13.399,-22.73,-2.8533e-06,2.9574,27.677,0.0026647,0.43899,0.076406,0.071077,-0.14748,-2.4345e-07,0.052378,7.588e-09,52.332,0,0,0,0.00013064,0,3.5938e-05,0.020356
-3.759e-09,-0.00058605,0.15313,-14.614,9.8238e-05,-1.2161e-09,-2.1644e-05,-14.384,-25.693,-3.0448e-06,3.3063,28.845,0.0026012,0.4593,0.075622,0.074382,-0.15,-1.998e-07,0.057862,7.907e-09,55.037,0,0,0,0.00013851,-1.2809e-22,4.0452e-05,0.02035
-3.7815e-09,-0.00064133,0.15292,-14.927,9.2967e-05,-1.2525e-09,-1.9035e-05,-14.82,-27.942,-3.1107e-06,3.5402,29.63,0.0025507,0.47069,0.075902,0.075293,-0.15119,-1.8917e-07,0.061819,7.9186e-09,57.221,0,0,0,0.0001435,-1.773e-22,4.3542e-05,0.020346
-3.7941e-09,-0.00068662,0.15277,-15.132,8.9436e-05,-1.2744e-09,-1.7341e-05,-15.118,-29.591,-3.1586e-06,3.7017,30.167,0.002521,0.47874,0.076097,0.075924,-0.15202,-1.8265e-07,0.064587,7.9374e-09,58.707,0,0,0,0.00014699,-1.5353e-22,4.5705e-05,0.020343
-3.8386e-09,-0.00080089,0.15237,-15.651,7.9258e-05,-1.3249e-09,-1.2363e-05,-15.892,-34.084,-3.2883e-06,4.1361,31.544,0.0024389,0.49824,0.076307,0.07741,-0.15372,-1.6375e-07,0.072538,8.0051e-09,62.721,0,0,0,0.00015615,-8.5396e-23,5.184e-05,0.020336
-3.8844e-09,-0.00096788,0.15184,-16.265,6.6845e-05,-1.3898e-09,-6.4507e-06,-16.847,-40.031,-3.4455e-06,4.6569,33.24,0.0023498,0.52331,0.076564,0.079239,-0.1558,-1.4239e-07,0.082663,8.0889e-09,67.687,0,0,0,0.00016777,3.8803e-22,5.9633e-05,0.020328
-3.885e-09,-0.00098324,0.15179,-16.333,6.6162e-05,-1.3961e-09,-6.2393e-06,-16.941,-40.661,-3.4521e-06,4.7083,33.397,0.0023399,0.52546,0.076577,0.079359,-0.15594,-1.407e-07,0.083643,8.0691e-09,68.258,0,0,0,0.0001688,4.0626e-22,6.0374e-05,0.020327
-3.885e-09,-0.00099955,0.15173,-16.395,6.5542e-05,-1.4019e-09,-6.0589e-06,-17.027,-41.273,-3.4598e-06,4.7535,33.54,0.0023319,0.52752,0.076587,0.079464,-0.15605,-1.3927e-07,0.084575,8.0581e-09,68.787,0,0,0,0.00016978,3.5676e-22,6.1076e-05,0.020326
-3.8928e-09,-0.0011847,0.15107,-17.083,5.7793e-05,-1.4635e-09,-3.7288e-06,-18.02,-48.65,-3.5428e-06,5.307,35.157,0.0022335,0.54974,0.076377,0.080492,-0.15687,-1.2127e-07,0.09614,7.9029e-09,75.1,0,0,0,0.00018122,-2.3429e-22,6.9739e-05,0.020319
-3.8946e-09,-0.0013802,0.15042,-17.716,5.0695e-05,-1.5205e-09,-1.7075e-06,-18.928,-55.832,-3.6298e-06,5.7824,36.627,0.002152,0.57126,0.076154,0.081346,-0.1575,-1.057e-07,0.10721,7.8106e-09,80.984,0,0,0,0.00019211,-5.3814e-23,7.7992e-05,0.020312
-3.8918e-09,-0.0014082,0.15032,-17.807,4.9962e-05,-1.5298e-09,-1.4925e-06,-19.049,-57.043,-3.6312e-06,5.8559,36.839,0.0021386,0.5741,0.076099,0.081377,-0.15748,-1.0395e-07,0.10891,7.7634e-09,82.031,0,0,0,0.00019366,0,7.9231e-05,0.020311
-3.8877e-09,-0.0014472,0.15017,-17.919,4.9063e-05,-1.5417e-09,-1.2438e-06,-19.193,-58.608,-3.6366e-06,5.9391,37.097,0.0021235,0.57778,0.07602,0.081386,-0.15741,-1.0191e-07,0.11108,7.7195e-09,83.339,0,0,0,0.00019564,-1.3665e-22,8.0813e-05,0.02031
-3.8697e-09,-0.0016458,0.14941,-18.469,4.4145e-05,-1.6036e-09,1.6075e-07,-19.928,-66.979,-3.655e-06,6.4013,38.386,0.0020411,0.59545,0.07537,0.081283,-0.15665,-9.0738e-08,0.12291,7.4577e-09,90.282,0,0,0,0.00020597,-5.5288e-22,8.939e-05,0.020304
-3.8548e-09,-0.0017987,0.14886,-18.843,4.0765e-05,-1.6469e-09,1.0739e-06,-20.409,-73.012,-3.677e-06,6.6865,39.246,0.0019888,0.60828,0.074876,0.081087,-0.15596,-8.3386e-08,0.13137,7.3163e-09,95.133,0,0,0,0.00021333,-3.4271e-22,9.5511e-05,0.0203
-3.8372e-09,-0.0019004,0.14842,-19.089,3.8984e-05,-1.6721e-09,1.6207e-06,-20.73,-77.734,-3.6618e-06,6.8947,39.815,0.0019497,0.61601,0.074422,0.080782,-0.1552,-7.9377e-08,0.13736,7.141e-09,99.147,0,0,0,0.00021823,0,9.9764e-05,0.020297
-3.806e-09,-0.0020879,0.14766,-19.493,3.6018e-05,-1.7099e-09,2.489e-06,-21.229,-85.931,-3.6504e-06,7.1996,40.721,0.0018885,0.62962,0.073576,0.0801,-0.15368,-7.2955e-08,0.14773,6.8973e-09,105.96,0,0,0,0.0002267,5.8931e-22,0.00010712,0.020293
-3.7929e-09,-0.0021688,0.14732,-19.658,3.4672e-05,-1.7257e-09,2.8938e-06,-21.443,-89.602,-3.6422e-06,7.3443,41.102,0.0018607,0.63513,0.073139,0.079759,-0.1529,-7.0039e-08,0.15242,6.7804e-09,108.99,0,0,0,0.00023044,7.5805e-22,0.00011044,0.020291
-3.7856e-09,-0.0022143,0.14713,-19.741,3.398e-05,-1.7332e-09,3.0922e-06,-21.543,-91.559,-3.6402e-06,7.4081,41.286,0.0018472,0.63812,0.072894,0.079541,-0.15243,-6.8592e-08,0.15491,6.7294e-09,110.57,0,0,0,0.00023242,7.107e-22,0.0001122,0.02029
-3.7348e-09,-0.0024453,0.14603,-20.152,3.1034e-05,-1.7647e-09,4.0689e-06,-22.035,-103.22,-3.5799e-06,7.7705,42.188,0.0017724,0.6517,0.071443,0.078092,-0.14954,-6.2349e-08,0.16832,6.3496e-09,120.48,0,0,0,0.00024259,0,0.00012153,0.020286
-3.6991e-09,-0.0026148,0.14525,-20.419,2.9039e-05,-1.7864e-09,4.7067e-06,-22.325,-111.39,-3.5481e-06,7.9757,42.745,0.0017238,0.66141,0.070363,0.076933,-0.1473,-5.8248e-08,0.17772,6.1227e-09,127.31,0,0,0,0.00024971,0,0.00012808,0.020284
-3.6679e-09,-0.0027312,0.14462,-20.595,2.7834e-05,-1.8009e-09,5.143e-06,-22.505,-117.97,-3.5045e-06,8.1375,43.101,0.0016883,0.6673,0.06955,0.075982,-0.14553,-5.5765e-08,0.18459,5.9231e-09,133.02,0,0,0,0.00025467,-2.6439e-22,0.00013276,0.020282
-3.5995e-09,-0.0029996,0.1432,-20.953,2.5249e-05,-1.8269e-09,6.056e-06,-22.812,-132.52,-3.424e-06,8.4188,43.766,0.0016142,0.68064,0.067627,0.073635,-0.14126,-5.0583e-08,0.1998,5.5334e-09,145.52,0,0,0,0.00026569,-7.1026e-23,0.00014316,0.020278
-3.5921e-09,-0.0030232,0.14305,-20.983,2.5042e-05,-1.8291e-09,6.1367e-06,-22.834,-134.01,-3.4132e-06,8.448,43.817,0.0016074,0.68165,0.067448,0.0734,-0.14085,-5.017e-08,0.20123,5.4929e-09,146.85,0,0,0,0.00026668,-5.6893e-23,0.00014412,0.020278
-3.563e-09,-0.0031214,0.14245,-21.09,2.4233e-05,-1.836e-09,6.4477e-06,-22.885,-140.04,-3.3747e-06,8.5373,43.975,0.0015813,0.68585,0.066677,0.072363,-0.13904,-4.8593e-08,0.20698,5.3452e-09,152.14,0,0,0,0.00027068,0,0.00014798,0.020277
-3.5054e-09,-0.0033136,0.14127,-21.288,2.2612e-05,-1.8485e-09,7.0788e-06,-22.98,-152.06,-3.2937e-06,8.7304,44.268,0.0015288,0.69356,0.065092,0.070271,-0.13536,-4.5438e-08,0.21847,5.0421e-09,162.68,0,0,0,0.00027864,1.0425e-22,0.00015571,0.020275
-3.4923e-09,-0.0033589,0.14099,-21.328,2.2252e-05,-1.8506e-09,7.2165e-06,-22.985,-154.8,-3.2773e-06,8.7628,44.313,0.0015174,0.69537,0.064709,0.069752,-0.13446,-4.4752e-08,0.2211,4.9792e-09,165.07,0,0,0,0.00028046,1.2811e-22,0.00015748,0.020275
-3.4099e-09,-0.0036003,0.13928,-21.519,2.0459e-05,-1.8591e-09,7.9633e-06,-22.933,-171.88,-3.1577e-06,8.9718,44.452,0.0014539,0.70357,0.062587,0.066707,-0.12929,-4.1361e-08,0.23608,4.5981e-09,180.33,0,0,0,0.00029052,2.282e-22,0.00016739,0.020273
-3.3798e-09,-0.0036917,0.13864,-21.578,1.9814e-05,-1.8608e-09,8.2291e-06,-22.877,-178.16,-3.1172e-06,9.0255,44.454,0.0014313,0.70668,0.061757,0.065495,-0.12725,-4.0166e-08,0.24162,4.4678e-09,185.91,0,0,0,0.00029425,0,0.00017106,0.020272
-3.3073e-09,-0.0038805,0.13708,-21.682,1.8542e-05,-1.8577e-09,8.7895e-06,-22.682,-193.32,-3.011e-06,9.1646,44.364,0.001383,0.71199,0.059992,0.062777,-0.12277,-3.7829e-08,0.25391,4.1717e-09,199.68,0,0,0,0.00030229,0,0.00017905,0.020271
-3.2638e-09,-0.0039974,0.13613,-21.728,1.7787e-05,-1.8532e-09,9.1201e-06,-22.512,-202.51,-2.9505e-06,9.2193,44.24,0.0013546,0.7153,0.058857,0.061005,-0.11986,-3.6468e-08,0.26138,4.0024e-09,207.98,0,0,0,0.00030721,0,0.00018394,0.020271
-3.1982e-09,-0.0041498,0.13468,-21.772,1.6829e-05,-1.8452e-09,9.5614e-06,-22.211,-216.45,-2.8547e-06,9.3127,43.983,0.0013163,0.71868,0.057339,0.058518,-0.11586,-3.476e-08,0.2719,3.7649e-09,220.82,0,0,0,0.00031394,-9.365e-22,0.00019067,0.02027
-3.1459e-09,-0.0042747,0.13349,-21.788,1.6072e-05,-1.8331e-09,9.9096e-06,-21.904,-227.68,-2.7808e-06,9.3566,43.692,0.0012862,0.72151,0.056042,0.05637,-0.11241,-3.3433e-08,0.2804,3.582e-09,231.12,0,0,0,0.00031942,-8.9595e-22,0.00019614,0.02027
-3.0836e-09,-0.004404,0.13205,-21.788,1.5295e-05,-1.821e-09,1.0281e-05,-21.503,-241.25,-2.6904e-06,9.4193,43.291,0.0012539,0.7236,0.054661,0.053974,-0.10864,-3.2086e-08,0.28998,3.3802e-09,243.75,0,0,0,0.00032546,0,0.00020217,0.02027
-3.0276e-09,-0.0045227,0.13072,-21.768,1.4603e-05,-1.8033e-09,1.0613e-05,-21.069,-253.56,-2.6108e-06,9.447,42.837,0.0012252,0.72559,0.053335,0.051654,-0.10499,-3.0905e-08,0.29869,3.2034e-09,255.18,0,0,0,0.00033098,0,0.0002077,0.02027
-2.9645e-09,-0.0046392,0.12919,-21.73,1.3918e-05,-1.7818e-09,1.0951e-05,-20.548,-267.66,-2.52e-06,9.4875,42.278,0.0011958,0.72674,0.05199,0.049194,-0.10118,-2.9749e-08,0.30806,3.0195e-09,268.44,0,0,0,0.00033681,0,0.00021351,0.020271
-2.9098e-09,-0.0047414,0.12784,-21.677,1.3329e-05,-1.7601e-09,1.1242e-05,-20.023,-279.99,-2.4422e-06,9.4983,41.7,0.0011705,0.72781,0.050747,0.046906,-0.097653,-2.877e-08,0.31627,2.863e-09,280.01,0,0,0,0.00034196,0,0.00021865,0.020271
-2.842e-09,-0.0048518,0.12612,-21.6,1.2678e-05,-1.7318e-09,1.1571e-05,-19.339,-295.56,-2.3454e-06,9.5197,40.938,0.001142,0.72813,0.049352,0.044223,-0.093575,-2.77e-08,0.32606,2.684e-09,294.78,0,0,0,0.00034798,0,0.00022463,0.020272
-2.7933e-09,-0.0049315,0.12485,-21.525,1.2214e-05,-1.7099e-09,1.1806e-05,-18.78,-306.84,-2.2762e-06,9.5165,40.305,0.0011216,0.72841,0.048286,0.04216,-0.090446,-2.6948e-08,0.33315,2.5569e-09,305.45,0,0,0,0.00035239,0,0.00022901,0.020272
-2.7173e-09,-0.0050392,0.12283,-21.399,1.156e-05,-1.6761e-09,1.2143e-05,-17.873,-324.78,-2.1687e-06,9.5174,39.271,0.0010924,0.72787,0.046771,0.039102,-0.085873,-2.59e-08,0.34387,2.374e-09,322.59,0,0,0,0.00035895,0,0.00023547,0.020273
-2.6786e-09,-0.0050937,0.12178,-21.319,1.1229e-05,-1.6557e-09,1.2314e-05,-17.356,-333.98,-2.1138e-06,9.5058,38.675,0.0010776,0.72763,0.04595,0.03744,-0.08339,-2.5377e-08,0.34938,2.2814e-09,331.37,0,0,0,0.00036235,0,0.00023882,0.020274
-2.5916e-09,-0.0051992,0.11935,-21.132,1.0551e-05,-1.6069e-09,1.267e-05,-16.152,-355.12,-1.9915e-06,9.4824,37.284,0.0010469,0.72609,0.044261,0.033869,-0.078131,-2.4315e-08,0.36142,2.0891e-09,351.69,0,0,0,0.00036968,0,0.00024598,0.020276
-2.5662e-09,-0.0052294,0.11863,-21.067,1.0354e-05,-1.5906e-09,1.2773e-05,-15.764,-361.32,-1.9555e-06,9.4694,36.831,0.001038,0.72566,0.043738,0.03276,-0.076498,-2.4011e-08,0.36496,2.033e-09,357.65,0,0,0,0.00037186,0,0.00024811,0.020276
-2.466e-09,-0.0053306,0.11571,-20.805,9.6386e-06,-1.5227e-09,1.3152e-05,-14.183,-386.33,-1.8154e-06,9.4159,34.988,0.0010053,0.72296,0.041839,0.028557,-0.070396,-2.2916e-08,0.37861,1.8283e-09,381.84,0,0,0,0.00038014,0,0.00025613,0.020278
-2.4563e-09,-0.00534,0.11542,-20.776,9.5704e-06,-1.5156e-09,1.3189e-05,-14.017,-388.74,-1.8019e-06,9.4092,34.793,0.0010022,0.7227,0.041646,0.028129,-0.069775,-2.2813e-08,0.37992,1.8087e-09,384.17,0,0,0,0.00038096,-1.3102e-22,0.00025691,0.020278
-2.398e-09,-0.0053871,0.11364,-20.597,9.186e-06,-1.4717e-09,1.3394e-05,-12.979,-403.69,-1.7206e-06,9.3636,33.576,0.00098449,0.72065,0.040562,0.025622,-0.066184,-2.2237e-08,0.38776,1.6978e-09,398.71,0,0,0,0.00038571,9.2471e-22,0.00026145,0.02028
-2.3496e-09,-0.0054244,0.11216,-20.442,8.8668e-06,-1.4354e-09,1.3567e-05,-12.128,-416.12,-1.6519e-06,9.3399,32.57,0.00096978,0.71857,0.039652,0.023556,-0.063208,-2.1759e-08,0.39427,1.6045e-09,410.78,0,0,0,0.00038969,1.5756e-21,0.00026523,0.020281
-2.3409e-09,-0.0054298,0.11189,-20.413,8.8127e-06,-1.4286e-09,1.3597e-05,-11.97,-418.43,-1.6397e-06,9.3349,32.383,0.00096728,0.71812,0.039499,0.023195,-0.062693,-2.1679e-08,0.39544,1.5889e-09,413.03,0,0,0,0.00039039,1.5521e-21,0.00026588,0.020281
-2.2463e-09,-0.0054832,0.10888,-20.068,8.2324e-06,-1.3495e-09,1.3914e-05,-10.115,-443.36,-1.5055e-06,9.2709,30.183,0.00094039,0.71326,0.037747,0.019056,-0.056804,-2.0829e-08,0.40802,1.418e-09,437.36,0,0,0,0.0003981,0,0.00027309,0.020284
-2.2172e-09,-0.0054958,0.10793,-19.961,8.0638e-06,-1.3238e-09,1.4006e-05,-9.529,-451.25,-1.465e-06,9.2467,29.491,0.00093257,0.71155,0.037244,0.017817,-0.055061,-2.0584e-08,0.41187,1.3692e-09,445.09,0,0,0,0.00040042,0,0.00027523,0.020285
-2.1461e-09,-0.0055214,0.10557,-19.671,7.656e-06,-1.2578e-09,1.423e-05,-7.987,-470.45,-1.3643e-06,9.1864,27.658,0.00091359,0.70735,0.035946,0.014626,-0.050572,-1.9997e-08,0.42123,1.2484e-09,463.91,0,0,0,0.00040618,9.9026e-22,0.00028053,0.020287
-2.0963e-09,-0.0055332,0.10388,-19.468,7.3851e-06,-1.2098e-09,1.4379e-05,-6.8801,-484.25,-1.2953e-06,9.133,26.349,0.00090099,0.7041,0.035095,0.012442,-0.047538,-1.9611e-08,0.42775,1.1697e-09,477.49,0,0,0,0.00041013,8.304e-22,0.00028412,0.020289
-2.049e-09,-0.0055406,0.10225,-19.255,7.1299e-06,-1.1603e-09,1.452e-05,-5.7527,-497.32,-1.2282e-06,9.0857,25.008,0.00088907,0.70098,0.034242,0.010259,-0.044502,-1.925e-08,0.43392,1.0938e-09,490.36,0,0,0,0.00041395,0,0.00028758,0.02029
-1.9788e-09,-0.0055436,0.099773,-18.941,6.7695e-06,-1.0857e-09,1.4719e-05,-4.0376,-517.2,-1.131e-06,8.9949,22.979,0.00087227,0.69598,0.033055,0.0070829,-0.040137,-1.8745e-08,0.44303,9.887e-10,510,0,0,0,0.0004195,0,0.00029254,0.020293
-1.955e-09,-0.0055424,0.098921,-18.824,6.6481e-06,-1.0582e-09,1.4786e-05,-3.4173,-523.92,-1.0972e-06,8.968,22.242,0.00086658,0.69425,0.032629,0.0059515,-0.038581,-1.8576e-08,0.44611,9.5244e-10,516.64,0,0,0,0.00042142,0,0.00029426,0.020294
-1.8652e-09,-0.0055286,0.095633,-18.387,6.2106e-06,-9.5589e-10,1.5028e-05,-1.0162,-549.89,-9.726e-07,8.8342,19.403,0.00084616,0.68736,0.031121,0.0017478,-0.032869,-1.7972e-08,0.45768,8.2443e-10,542.39,0,0,0,0.00042852,1.6731e-21,0.00030051,0.020297
-1.8641e-09,-0.0055283,0.095592,-18.381,6.2052e-06,-9.5454e-10,1.5031e-05,-0.98477,-550.21,-9.7102e-07,8.8328,19.366,0.00084591,0.68727,0.031101,0.0016935,-0.032794,-1.7965e-08,0.45783,8.2282e-10,542.71,0,0,0,0.00042861,1.6773e-21,0.00030058,0.020297
-1.8598e-09,-0.0055268,0.095427,-18.358,6.185e-06,-9.492e-10,1.5042e-05,-0.85789,-551.49,-9.6496e-07,8.8256,19.216,0.00084496,0.68691,0.031028,0.0014823,-0.032511,-1.7937e-08,0.45838,8.1689e-10,543.99,0,0,0,0.00042895,1.6098e-21,0.00030088,0.020297
-1.7772e-09,-0.0054924,0.092301,-17.905,5.8005e-06,-8.4894e-10,1.5259e-05,1.492,-576.05,-8.4704e-07,8.7375,16.414,0.00082695,0.67894,0.029618,-0.0024421,-0.027176,-1.7417e-08,0.46902,7.0172e-10,568.37,0,0,0,0.00043565,0,0.00030655,0.020301
-1.7547e-09,-0.0054814,0.091434,-17.785,5.7e-06,-8.2103e-10,1.5317e-05,2.1451,-582.89,-8.1591e-07,8.7023,15.64,0.00082225,0.67669,0.029257,-0.0034952,-0.025762,-1.7281e-08,0.47192,6.725e-10,575.19,0,0,0,0.00043744,0,0.00030805,0.020302
-1.6933e-09,-0.0054435,0.089029,-17.424,5.4264e-06,-7.3935e-10,1.5471e-05,4.0405,-601.52,-7.2792e-07,8.6295,13.384,0.00080943,0.67044,0.028211,-0.0065174,-0.021694,-1.6916e-08,0.47979,5.9029e-10,593.74,0,0,0,0.00044244,0,0.00031221,0.020305
-1.6488e-09,-0.0054132,0.087254,-17.169,5.2353e-06,-6.7907e-10,1.558e-05,5.4473,-615.33,-6.6594e-07,8.5511,11.722,0.00080049,0.66579,0.027497,-0.0086892,-0.018808,-1.6662e-08,0.48551,5.3454e-10,607.55,0,0,0,0.00044601,-9.241e-22,0.00031513,0.020307
-1.6122e-09,-0.0053833,0.085779,-16.94,5.0793e-06,-6.2667e-10,1.5667e-05,6.6632,-626.59,-6.1349e-07,8.5048,10.278,0.00079318,0.6619,0.026877,-0.010549,-0.016329,-1.6456e-08,0.49016,4.8753e-10,618.81,0,0,0,0.00044899,-1.6941e-21,0.00031757,0.020308
-1.5475e-09,-0.0053266,0.083115,-16.544,4.8117e-06,-5.3223e-10,1.5818e-05,8.8814,-647.04,-5.2275e-07,8.3805,7.6635,0.00078067,0.65487,0.025838,-0.01384,-0.011998,-1.6105e-08,0.49843,4.0915e-10,639.32,0,0,0,0.0004542,-1.6941e-21,0.00032177,0.020311
-1.534e-09,-0.0053129,0.082556,-16.455,4.7565e-06,-5.1161e-10,1.5849e-05,9.3625,-651.25,-5.0339e-07,8.3629,7.0932,0.00077808,0.65338,0.02561,-0.014549,-0.011061,-1.6033e-08,0.50013,3.9246e-10,643.54,0,0,0,0.0004553,-1.2346e-21,0.00032266,0.020312
-1.487e-09,-0.0052625,0.080564,-16.149,4.569e-06,-4.3746e-10,1.5953e-05,11.101,-666.33,-4.3706e-07,8.2675,5.0491,0.00076933,0.64811,0.024855,-0.017039,-0.0078155,-1.579e-08,0.50611,3.3729e-10,658.71,0,0,0,0.0004591,-6.3645e-22,0.00032568,0.020314
-1.459e-09,-0.0052302,0.079379,-15.96,4.457e-06,-3.9415e-10,1.6019e-05,12.101,-675.44,-3.9652e-07,8.2343,3.8598,0.00076406,0.64437,0.024393,-0.018473,-0.00592,-1.5645e-08,0.50971,3.0361e-10,667.85,0,0,0,0.00046146,0,0.00032748,0.020316
-1.4504e-09,-0.00522,0.079012,-15.904,4.4238e-06,-3.8083e-10,1.6039e-05,12.414,-678.29,-3.8453e-07,8.2168,3.4903,0.0007625,0.64323,0.024259,-0.01891,-0.0053491,-1.5603e-08,0.51082,2.9399e-10,670.72,0,0,0,0.00046217,0,0.00032801,0.020316
