"U:0","U:1","U:2","grad(U):0","grad(U):1","grad(U):2","grad(U):3","grad(U):4","grad(U):5","grad(U):6","grad(U):7","grad(U):8","nu","p","shearStress:0","shearStress:1","shearStress:2","shearStress:3","shearStress:4","shearStress:5","strainRate","wallShearStress:0","wallShearStress:1","wallShearStress:2","arc_length","Points:0","Points:1","Points:2"
-1.721e-13,-0.00023635,0.011683,-0.60322,4.9861e-10,-1.6155e-09,2.2037e-08,57.821,-1484,1.4338e-09,12.341,-61.078,0.000625,52.515,-0.00085431,-0.073885,0.074739,-1.4085e-11,0.91976,1.1354e-13,1479.2,0,0,0,4.5262e-05,0,0.00039172,0.0075244
-1.9977e-13,-0.00031261,0.013806,-0.80177,5.7088e-10,-1.5775e-09,2.1407e-08,59.585,-1466.9,1.5858e-09,14.575,-60.107,0.000625,52.451,0.00045082,-0.075033,0.074582,-1.3736e-11,0.90767,-5.2095e-15,1460.6,0,0,0,4.9836e-05,0,0.00039027,0.0075287
-2.1465e-13,-0.00030573,0.01518,-0.78495,6.0782e-10,-1.5709e-09,2.098e-08,55.723,-1450.5,1.6104e-09,13.835,-55.216,0.000625,52.404,0.0008652,-0.069769,0.068904,-1.3492e-11,0.89794,-2.4703e-14,1443.5,0,0,0,5.31e-05,0,0.00038926,0.0075318
-2.2869e-13,-0.00034676,0.01629,-0.89348,6.4362e-10,-1.5554e-09,2.0641e-08,55.023,-1438.9,1.6738e-09,14.886,-53.406,0.000625,52.369,0.0014183,-0.068477,0.067059,-1.3303e-11,0.89004,-7.3976e-14,1430.9,0,0,0,5.554e-05,0,0.00038848,0.0075341
-2.5199e-13,-0.00031862,0.018518,-0.82324,7.0181e-10,-1.5543e-09,1.9934e-08,46.86,-1410.7,1.6797e-09,12.95,-43.687,0.000625,52.292,0.0020082,-0.057596,0.055588,-1.2897e-11,0.87361,-7.841e-14,1401.3,0,0,0,6.0988e-05,0,0.00038678,0.0075393
-2.5386e-13,-0.00032398,0.01867,-0.83771,7.0653e-10,-1.5527e-09,1.9886e-08,46.595,-1408.9,1.6863e-09,13.061,-43.286,0.000625,52.287,0.002077,-0.057214,0.055137,-1.2871e-11,0.87239,-8.3516e-14,1399.3,0,0,0,6.1328e-05,0,0.00038668,0.0075396
-2.5765e-13,-0.00031562,0.019046,-0.81666,7.1613e-10,-1.554e-09,1.9765e-08,44.926,-1403.9,1.6815e-09,12.589,-41.364,0.000625,52.274,0.0021644,-0.055013,0.052849,-1.2801e-11,0.8696,-7.9675e-14,1394.1,0,0,0,6.2273e-05,0,0.00038638,0.0075405
-2.8417e-13,-0.00037238,0.021077,-0.96764,7.8968e-10,-1.5177e-09,1.944e-08,47.315,-1383.3,1.8021e-09,14.095,-44.521,0.000625,52.284,0.0019707,-0.058383,0.056412,-1.2644e-11,0.85576,-1.7775e-13,1372.5,0,0,0,6.6092e-05,0,0.0003848,0.007544
-2.9039e-13,-0.00037755,0.02162,-0.98163,8.0654e-10,-1.5128e-09,1.9344e-08,47.255,-1378.6,1.8184e-09,13.934,-44.67,0.000625,52.286,0.0018952,-0.0584,0.056505,-1.2594e-11,0.85292,-1.9099e-13,1368,0,0,0,6.7206e-05,0,0.00038435,0.007545
-3.1399e-13,-0.00043457,0.023434,-1.1352,8.7215e-10,-1.4835e-09,1.9044e-08,48.792,-1360.2,1.9162e-09,15.214,-46.845,0.000625,52.295,0.0017571,-0.060652,0.058895,-1.2448e-11,0.84065,-2.704e-13,1348.8,0,0,0,7.0675e-05,0,0.00038291,0.0075482
-3.2724e-13,-0.00044516,0.024607,-1.1647,9.0837e-10,-1.4748e-09,1.8832e-08,48.307,-1350.1,1.9455e-09,14.686,-46.819,0.000625,52.298,0.0015905,-0.060249,0.058658,-1.2338e-11,0.83463,-2.9421e-13,1339.2,0,0,0,7.3121e-05,0,0.00038192,0.0075504
-3.4176e-13,-0.00048344,0.025728,-1.2692,9.489e-10,-1.4589e-09,1.8641e-08,48.861,-1338.8,1.9998e-09,15.395,-47.742,0.000625,52.304,0.0015241,-0.061139,0.059615,-1.2244e-11,0.8271,-3.3808e-13,1327.5,0,0,0,7.5298e-05,0,0.00038101,0.0075524
-3.6171e-13,-0.00049751,0.027522,-1.31,1.0041e-09,-1.4482e-09,1.83e-08,47.703,-1322.8,2.037e-09,14.257,-47.268,0.00062509,52.309,0.0012736,-0.059999,0.058725,-1.2067e-11,0.81793,-3.6803e-13,1312.5,0,0,0,7.9087e-05,0,0.00037947,0.0075559
-3.6747e-13,-0.00051362,0.027969,-1.3547,1.0203e-09,-1.4426e-09,1.822e-08,47.783,-1318.1,2.0563e-09,14.483,-47.476,0.0006251,52.311,0.0012575,-0.060171,0.058914,-1.2027e-11,0.81491,-3.8363e-13,1307.8,0,0,0,7.997e-05,0,0.0003791,0.0075567
-3.8366e-13,-0.00052266,0.029449,-1.3829,1.0659e-09,-1.4341e-09,1.7903e-08,46.604,-1303.2,2.0822e-09,13.223,-46.829,0.00062626,52.315,0.001066,-0.059007,0.057941,-1.1878e-11,0.80782,-4.0578e-13,1293.9,0,0,0,8.3149e-05,0,0.0003778,0.0075596
-3.9342e-13,-0.00054259,0.030276,-1.4378,1.0936e-09,-1.4245e-09,1.7808e-08,46.945,-1297.4,2.1244e-09,13.67,-46.918,0.00062697,52.307,0.0012194,-0.059393,0.058174,-1.1849e-11,0.80479,-4.3843e-13,1287.7,0,0,0,8.4437e-05,0,0.00037715,0.0075607
-3.9531e-13,-0.00054366,0.030461,-1.441,1.0989e-09,-1.4226e-09,1.7781e-08,46.928,-1295.7,2.131e-09,13.681,-46.863,0.00062732,52.305,0.0012386,-0.059381,0.058142,-1.1841e-11,0.8042,-4.4385e-13,1286.1,0,0,0,8.4743e-05,0,0.000377,0.0075609
-4.2258e-13,-0.00060386,0.032781,-1.6094,1.1774e-09,-1.3923e-09,1.7449e-08,47.809,-1274.9,2.2504e-09,14.927,-47.096,0.00063168,52.282,0.001665,-0.060634,0.058969,-1.176e-11,0.79575,-5.4083e-13,1264.1,0,0,0,8.8401e-05,0,0.00037515,0.0075641
-4.3011e-13,-0.00060824,0.033522,-1.6226,1.1992e-09,-1.3842e-09,1.7326e-08,47.713,-1267.3,2.2759e-09,14.936,-46.845,0.00063376,52.274,0.0017464,-0.060608,0.058862,-1.1732e-11,0.79351,-5.6344e-13,1256.5,0,0,0,8.9652e-05,0,0.00037453,0.0075652
-4.5014e-13,-0.00065597,0.035235,-1.7582,1.2576e-09,-1.3602e-09,1.703e-08,48.18,-1248.6,2.3629e-09,15.831,-46.884,0.00063864,52.257,0.0020549,-0.06159,0.059535,-1.1673e-11,0.78718,-6.3899e-13,1237.1,0,0,0,9.2403e-05,0,0.00037313,0.0075676
-4.6303e-13,-0.00066352,0.036518,-1.7819,1.2954e-09,-1.3458e-09,1.68e-08,47.865,-1234.5,2.4036e-09,15.787,-46.285,0.00064269,52.244,0.0022082,-0.061415,0.059207,-1.162e-11,0.78307,-6.7785e-13,1222.8,0,0,0,9.4614e-05,0,0.00037203,0.0075695
-4.76e-13,-0.00069653,0.037634,-1.8773,1.3337e-09,-1.3295e-09,1.6582e-08,47.933,-1220.9,2.456e-09,16.337,-46.03,0.00064668,52.233,0.00244,-0.061893,0.059453,-1.1581e-11,0.77883,-7.2764e-13,1208.7,0,0,0,9.6444e-05,0,0.00037109,0.007571
-4.9399e-13,-0.0007065,0.039447,-1.9104,1.3872e-09,-1.3094e-09,1.6245e-08,47.17,-1200.4,2.5068e-09,16.184,-44.855,0.00065274,52.213,0.0026689,-0.06129,0.058621,-1.1503e-11,0.77283,-7.803e-13,1188.1,0,0,0,9.9634e-05,0,0.0003695,0.0075738
-5.0013e-13,-0.0007229,0.039979,-1.9587,1.4055e-09,-1.3018e-09,1.6133e-08,47.034,-1193.5,2.5287e-09,16.422,-44.545,0.00065483,52.208,0.0027949,-0.061339,0.058544,-1.1482e-11,0.77068,-8.0324e-13,1180.9,0,0,0,0.00010053,0,0.00036903,0.0075746
-5.2118e-13,-0.00073281,0.04213,-1.9949,1.469e-09,-1.28e-09,1.5724e-08,45.69,-1168.8,2.5801e-09,16.114,-42.723,0.00066237,52.184,0.0030688,-0.060106,0.057037,-1.1387e-11,0.76344,-8.6142e-13,1156.1,0,0,0,0.0001044,0,0.00036709,0.0075779
-5.229e-13,-0.00073723,0.04228,-2.0076,1.4743e-09,-1.2779e-09,1.5702e-08,45.766,-1167.2,2.5869e-09,16.168,-42.804,0.00066286,52.184,0.0030801,-0.060257,0.057176,-1.1385e-11,0.76293,-8.6778e-13,1154.5,0,0,0,0.00010463,0,0.00036695,0.0075781
-5.2319e-13,-0.00073769,0.042309,-2.0089,1.4751e-09,-1.2777e-09,1.5699e-08,45.769,-1167,2.5877e-09,16.167,-42.809,0.00066295,52.184,0.0030807,-0.060267,0.057187,-1.1384e-11,0.76285,-8.6861e-13,1154.2,0,0,0,0.00010467,0,0.00036693,0.0075781
-5.4972e-13,-0.00081105,0.044629,-2.2223,1.5567e-09,-1.2467e-09,1.5353e-08,46.447,-1141.9,2.684e-09,16.98,-43.553,0.00067102,52.181,0.0032854,-0.062052,0.058766,-1.1347e-11,0.7548,-9.6524e-13,1128.7,0,0,0,0.00010824,0,0.00036481,0.007581
-5.5453e-13,-0.000819,0.045114,-2.2459,1.5716e-09,-1.2418e-09,1.5288e-08,46.422,-1137.3,2.6971e-09,16.955,-43.559,0.0006725,52.18,0.0032973,-0.062147,0.058849,-1.1336e-11,0.75338,-9.7872e-13,1124.1,0,0,0,0.00010902,0,0.00036436,0.0075816
-5.7537e-13,-0.00087982,0.04694,-2.4256,1.6364e-09,-1.217e-09,1.5006e-08,46.55,-1117.3,2.7662e-09,17.548,-43.727,0.00067923,52.177,0.0034827,-0.063092,0.05961,-1.1305e-11,0.74687,-1.0537e-12,1103.6,0,0,0,0.00011188,0,0.00036264,0.0075839
-5.8458e-13,-0.00089536,0.047874,-2.4729,1.6653e-09,-1.2073e-09,1.4876e-08,46.368,-1108.3,2.7889e-09,17.469,-43.599,0.0006822,52.174,0.0035104,-0.063111,0.0596,-1.1283e-11,0.74408,-1.079e-12,1094.7,0,0,0,0.00011341,0,0.00036175,0.0075852
-5.9987e-13,-0.00094167,0.049217,-2.6122,1.7135e-09,-1.1902e-09,1.4662e-08,46.162,-1093.4,2.8344e-09,17.852,-43.416,0.00068741,52.172,0.0036646,-0.063454,0.059789,-1.1259e-11,0.7392,-1.1323e-12,1079.4,0,0,0,0.00011556,0,0.00036046,0.0075869
-6.1336e-13,-0.00096444,0.050595,-2.6833,1.7566e-09,-1.1768e-09,1.4467e-08,45.697,-1080,2.8642e-09,17.683,-43.028,0.00069199,52.168,0.003711,-0.063235,0.059524,-1.1225e-11,0.73502,-1.1678e-12,1066.2,0,0,0,0.00011786,0,0.00035911,0.0075888
-6.2322e-13,-0.00099498,0.051464,-2.7769,1.7882e-09,-1.1664e-09,1.4324e-08,45.373,-1070.3,2.8902e-09,17.887,-42.714,0.00069553,52.166,0.0038218,-0.063223,0.059401,-1.1209e-11,0.73182,-1.2011e-12,1056.3,0,0,0,0.00011928,0,0.00035824,0.0075899
-6.4088e-13,-0.0010241,0.05328,-2.8709,1.8455e-09,-1.1492e-09,1.4062e-08,44.51,-1052.5,2.9246e-09,17.582,-41.95,0.00070181,52.16,0.0038886,-0.062607,0.058719,-1.1163e-11,0.72625,-1.2462e-12,1038.7,0,0,0,0.00012237,0,0.00035642,0.0075924
-6.4544e-13,-0.0010384,0.053684,-2.9155,1.8604e-09,-1.1445e-09,1.3994e-08,44.274,-1048,2.935e-09,17.652,-41.717,0.00070353,52.159,0.0039448,-0.062492,0.058547,-1.1155e-11,0.72475,-1.2612e-12,1034.1,0,0,0,0.00012304,0,0.00035601,0.0075929
-6.6406e-13,-0.0010677,0.055614,-3.0137,1.922e-09,-1.1269e-09,1.3711e-08,43.102,-1029.1,2.9664e-09,17.232,-40.649,0.00071046,52.153,0.0040198,-0.061493,0.057473,-1.1105e-11,0.71879,-1.3072e-12,1015.5,0,0,0,0.00012638,0,0.00035401,0.0075956
-6.6712e-13,-0.0010758,0.055895,-3.0388,1.932e-09,-1.1236e-09,1.3677e-08,43.035,-1026.4,2.9749e-09,17.323,-40.539,0.00071152,52.151,0.0040696,-0.061482,0.057412,-1.1105e-11,0.71786,-1.3174e-12,1012.6,0,0,0,0.0001268,0,0.00035374,0.0075959
-6.6759e-13,-0.0010765,0.055944,-3.0412,1.9336e-09,-1.1231e-09,1.3672e-08,43.021,-1025.9,2.9759e-09,17.327,-40.52,0.00071168,52.151,0.004075,-0.061472,0.057397,-1.1105e-11,0.71772,-1.3187e-12,1012.2,0,0,0,0.00012687,0,0.00035369,0.007596
-6.921e-13,-0.001142,0.058191,-3.2483,2.0148e-09,-1.0973e-09,1.3388e-08,42.186,-1003.7,3.0383e-09,18.009,-39.331,0.00072059,52.137,0.0044969,-0.061008,0.056511,-1.11e-11,0.71015,-1.3999e-12,989.18,0,0,0,0.00013025,0,0.00035139,0.0075984
-6.9641e-13,-0.0011485,0.058643,-3.2699,2.0292e-09,-1.0929e-09,1.3338e-08,42.02,-999.6,3.047e-09,18.037,-39.118,0.0007222,52.135,0.0045486,-0.060862,0.056313,-1.1098e-11,0.70881,-1.4115e-12,985.06,0,0,0,0.00013095,0,0.00035093,0.007599
-7.1626e-13,-0.0012016,0.060462,-3.4417,2.0962e-09,-1.0721e-09,1.3103e-08,41.107,-981.48,3.0927e-09,18.539,-37.915,0.00072977,52.123,0.004909,-0.060171,0.055262,-1.1094e-11,0.70258,-1.4768e-12,966.34,0,0,0,0.00013375,0,0.00034902,0.007601
-7.2438e-13,-0.0012135,0.061315,-3.4827,2.124e-09,-1.0641e-09,1.3006e-08,40.723,-973.77,3.1073e-09,18.57,-37.442,0.00073292,52.118,0.0050098,-0.059797,0.054787,-1.1089e-11,0.70001,-1.4982e-12,958.54,0,0,0,0.0001351,0,0.00034812,0.007602
-7.3961e-13,-0.0012538,0.06271,-3.6165,2.1765e-09,-1.0485e-09,1.2822e-08,39.847,-959.82,3.1387e-09,18.908,-36.342,0.00073901,52.109,0.0053005,-0.059022,0.053722,-1.1087e-11,0.69517,-1.5477e-12,944.15,0,0,0,0.00013728,0,0.00034662,0.0076036
-7.5151e-13,-0.0012704,0.063963,-3.6761,2.2181e-09,-1.0369e-09,1.2677e-08,39.181,-948.47,3.1579e-09,18.918,-35.546,0.00074383,52.101,0.0054529,-0.058326,0.052873,-1.108e-11,0.69134,-1.5787e-12,932.69,0,0,0,0.0001393,0,0.00034526,0.0076051
-7.6217e-13,-0.001298,0.064939,-3.7705,2.2557e-09,-1.0268e-09,1.2544e-08,38.451,-938.71,3.1773e-09,19.116,-34.66,0.00074828,52.095,0.0056658,-0.057613,0.051947,-1.1078e-11,0.68792,-1.6125e-12,922.63,0,0,0,0.00014086,0,0.00034418,0.0076062
-7.7782e-13,-0.0013183,0.06659,-3.8472,2.3117e-09,-1.0123e-09,1.2348e-08,37.445,-923.75,3.1995e-09,19.075,-33.485,0.00075489,52.084,0.0058714,-0.056502,0.050631,-1.1068e-11,0.68283,-1.6525e-12,907.56,0,0,0,0.00014357,0,0.00034234,0.0076082
-7.8394e-13,-0.0013336,0.067151,-3.9013,2.3338e-09,-1.0068e-09,1.227e-08,36.962,-918.15,3.2092e-09,19.164,-32.913,0.00075756,52.08,0.0059989,-0.055994,0.049995,-1.1067e-11,0.68085,-1.6716e-12,901.8,0,0,0,0.00014448,0,0.0003417,0.0076089
-8.0331e-13,-0.0013564,0.069201,-3.9932,2.4049e-09,-9.892e-10,1.2023e-08,35.561,-899.6,3.233e-09,19.038,-31.307,0.00076608,52.067,0.006259,-0.054375,0.048116,-1.1054e-11,0.67448,-1.7204e-12,883.16,0,0,0,0.00014791,0,0.00033936,0.0076114
-8.0492e-13,-0.0013602,0.06935,-4.0074,2.4109e-09,-9.8778e-10,1.2002e-08,35.418,-898.12,3.2351e-09,19.055,-31.14,0.00076682,52.066,0.006294,-0.054216,0.047922,-1.1054e-11,0.67395,-1.7254e-12,881.65,0,0,0,0.00014816,0,0.00033919,0.0076115
-8.1235e-13,-0.0013678,0.070138,-4.0409,2.4389e-09,-9.81e-10,1.1905e-08,34.824,-891.01,3.2429e-09,18.976,-30.47,0.00077022,52.061,0.0063952,-0.053502,0.047107,-1.1049e-11,0.67149,-1.744e-12,874.53,0,0,0,0.0001495,0,0.00033826,0.0076125
-8.2788e-13,-0.0014067,0.071566,-4.176,2.4958e-09,-9.661e-10,1.1746e-08,34.044,-877.84,3.2711e-09,19.209,-29.605,0.00077668,52.055,0.0066343,-0.052781,0.046147,-1.1064e-11,0.66674,-1.7925e-12,861.05,0,0,0,0.00015169,0,0.00033661,0.0076139
-8.3012e-13,-0.0014103,0.071799,-4.1892,2.5041e-09,-9.6392e-10,1.1724e-08,33.936,-875.85,3.2742e-09,19.209,-29.491,0.00077763,52.054,0.0066565,-0.052671,0.046014,-1.1066e-11,0.66604,-1.7982e-12,859.05,0,0,0,0.00015205,0,0.00033634,0.0076142
-8.518e-13,-0.0014631,0.073786,-4.3788,2.5856e-09,-9.4401e-10,1.1496e-08,32.676,-857.53,3.3095e-09,19.474,-28.111,0.00078703,52.047,0.0070077,-0.05139,0.044382,-1.1087e-11,0.65936,-1.8652e-12,840.34,0,0,0,0.00015517,0,0.00033397,0.0076162
-8.5755e-13,-0.0014718,0.074385,-4.4123,2.6075e-09,-9.3876e-10,1.1437e-08,32.364,-852.41,3.3166e-09,19.459,-27.782,0.00078956,52.044,0.007067,-0.051047,0.04398,-1.1091e-11,0.65754,-1.8795e-12,835.2,0,0,0,0.00015612,0,0.00033326,0.0076168
-8.7517e-13,-0.0015131,0.075996,-4.5661,2.6753e-09,-9.2266e-10,1.1248e-08,31.209,-837.6,3.3418e-09,19.621,-26.53,0.00079752,52.038,0.0073655,-0.049784,0.042418,-1.1109e-11,0.65208,-1.9339e-12,820.1,0,0,0,0.0001587,0,0.00033129,0.0076185
-8.8447e-13,-0.0015263,0.076964,-4.6192,2.7117e-09,-9.1395e-10,1.115e-08,30.649,-829.33,3.3519e-09,19.571,-25.945,0.00080177,52.034,0.0074644,-0.049135,0.04167,-1.1116e-11,0.64911,-1.957e-12,811.82,0,0,0,0.00016027,0,0.00033011,0.0076195
-8.98e-13,-0.0015564,0.078198,-4.7362,2.7652e-09,-9.0146e-10,1.1002e-08,29.671,-818.03,3.3687e-09,19.65,-24.891,0.00080813,52.028,0.0077037,-0.047997,0.040293,-1.1132e-11,0.64489,-1.999e-12,800.33,0,0,0,0.00016228,0,0.00032855,0.0076208
-9.1088e-13,-0.0015729,0.079537,-4.8075,2.817e-09,-8.8909e-10,1.0863e-08,28.823,-806.59,3.3807e-09,19.545,-24.01,0.00081427,52.022,0.0078445,-0.046968,0.039124,-1.1142e-11,0.64073,-2.0313e-12,788.9,0,0,0,0.0001645,0,0.00032688,0.0076223
-9.203e-13,-0.0015926,0.080394,-4.8877,2.8553e-09,-8.8073e-10,1.0758e-08,28.084,-798.8,3.3906e-09,19.567,-23.22,0.00081888,52.019,0.0080172,-0.046063,0.038046,-1.1153e-11,0.63778,-2.0603e-12,781,0,0,0,0.00016593,0,0.00032576,0.0076232
-9.3681e-13,-0.0016112,0.08211,-4.9752,2.9237e-09,-8.6562e-10,1.0577e-08,26.912,-784.18,3.4035e-09,19.38,-22.008,0.00082707,52.011,0.0082013,-0.04458,0.036379,-1.1168e-11,0.63241,-2.1012e-12,766.44,0,0,0,0.00016882,0,0.00032356,0.007625
-9.4206e-13,-0.0016213,0.082588,-5.0188,2.9458e-09,-8.6119e-10,1.0517e-08,26.471,-779.87,3.4079e-09,19.374,-21.539,0.00082975,52.008,0.0083011,-0.044013,0.035712,-1.1175e-11,0.63076,-2.1172e-12,762.09,0,0,0,0.00016963,0,0.00032292,0.0076255
-9.6226e-13,-0.0016405,0.084685,-5.12,3.0321e-09,-8.433e-10,1.029e-08,24.942,-762.07,3.4204e-09,19.079,-19.966,0.00084018,51.998,0.0085298,-0.042003,0.033473,-1.1194e-11,0.62413,-2.1668e-12,744.41,0,0,0,0.00017324,0,0.00032014,0.0076278
-9.633e-13,-0.0016423,0.08478,-5.1283,3.0367e-09,-8.4244e-10,1.0278e-08,24.85,-761.22,3.4211e-09,19.074,-19.868,0.00084074,51.998,0.0085503,-0.041878,0.033328,-1.1196e-11,0.6238,-2.17e-12,743.56,0,0,0,0.0001734,0,0.00032001,0.0076279
-9.6847e-13,-0.0016462,0.085317,-5.1524,3.0595e-09,-8.38e-10,1.0218e-08,24.436,-756.68,3.4234e-09,18.981,-19.445,0.00084352,51.995,0.0086093,-0.041314,0.032705,-1.1201e-11,0.62209,-2.1826e-12,739.07,0,0,0,0.00017435,0,0.00031928,0.0076285
-9.8694e-13,-0.001678,0.087003,-5.2903,3.1383e-09,-8.2164e-10,1.0039e-08,23.254,-741.93,3.4446e-09,19.106,-18.095,0.00085291,51.987,0.0089614,-0.039758,0.030797,-1.1242e-11,0.61632,-2.2398e-12,724.08,0,0,0,0.0001771,0,0.000317,0.0076301
-9.8955e-13,-0.0016807,0.08727,-5.3035,3.1495e-09,-8.193e-10,1.0015e-08,23.107,-739.71,3.4467e-09,19.099,-17.931,0.00085427,51.986,0.0089966,-0.039562,0.030566,-1.1247e-11,0.61547,-2.2463e-12,721.85,0,0,0,0.00017754,0,0.00031664,0.0076303
-1.0112e-12,-0.0017148,0.089235,-5.4612,3.2447e-09,-8.0051e-10,9.8017e-09,21.638,-722.59,3.4682e-09,19.188,-16.268,0.00086573,51.977,0.0094218,-0.037541,0.028119,-1.1299e-11,0.60868,-2.3138e-12,704.5,0,0,0,0.00018082,0,0.0003139,0.0076321
-1.0173e-12,-0.0017203,0.089861,-5.4908,3.2721e-09,-7.948e-10,9.7422e-09,21.27,-717.39,3.4724e-09,19.157,-15.862,0.00086906,51.974,0.0095063,-0.037031,0.027525,-1.1313e-11,0.60666,-2.3294e-12,699.3,0,0,0,0.00018187,0,0.00031303,0.0076327
-1.0351e-12,-0.0017454,0.091468,-5.6164,3.3531e-09,-7.793e-10,9.5646e-09,20,-703.45,3.4872e-09,19.181,-14.439,0.00087888,51.966,0.0098651,-0.035212,0.025347,-1.1358e-11,0.60105,-2.3854e-12,685.22,0,0,0,0.00018462,0,0.00031072,0.0076342
-1.0448e-12,-0.0017525,0.092459,-5.6608,3.3981e-09,-7.7011e-10,9.4688e-09,19.384,-695.22,3.4924e-09,19.108,-13.765,0.00088441,51.961,0.010002,-0.034325,0.024324,-1.1382e-11,0.59781,-2.4105e-12,677.01,0,0,0,0.00018633,0,0.0003093,0.0076352
-1.0586e-12,-0.0017693,0.093703,-5.7546,3.4634e-09,-7.5822e-10,9.3278e-09,18.357,-684.5,3.5017e-09,19.088,-12.623,0.00089238,51.955,0.010288,-0.032793,0.022505,-1.142e-11,0.59342,-2.4543e-12,666.22,0,0,0,0.00018851,0,0.00030745,0.0076363
-1.0721e-12,-0.0017767,0.095068,-5.8117,3.5281e-09,-7.4588e-10,9.1922e-09,17.468,-673.19,3.507e-09,18.95,-11.658,0.00090038,51.948,0.010479,-0.031468,0.020989,-1.1456e-11,0.58889,-2.4891e-12,654.98,0,0,0,0.00019091,0,0.00030545,0.0076376
-1.0819e-12,-0.0017866,0.095944,-5.8747,3.576e-09,-7.377e-10,9.0902e-09,16.719,-665.7,3.5121e-09,18.908,-10.833,0.00090625,51.944,0.010685,-0.030306,0.01962,-1.1484e-11,0.58578,-2.5204e-12,647.47,0,0,0,0.00019248,0,0.0003041,0.0076385
-1.0992e-12,-0.0017926,0.097692,-5.9416,3.6625e-09,-7.2184e-10,8.911e-09,15.535,-651.24,3.5165e-09,18.682,-9.5602,0.00091701,51.936,0.010932,-0.028477,0.017545,-1.1533e-11,0.57989,-2.5657e-12,633.15,0,0,0,0.00019563,0,0.00030144,0.0076401
-1.1048e-12,-0.001797,0.098192,-5.9755,3.6911e-09,-7.1733e-10,8.8514e-09,15.097,-647,3.5185e-09,18.642,-9.0804,0.00092053,51.933,0.011053,-0.027769,0.016716,-1.155e-11,0.5781,-2.5836e-12,628.92,0,0,0,0.00019655,0,0.00030065,0.0076406
