"U:0","U:1","U:2","grad(U):0","grad(U):1","grad(U):2","grad(U):3","grad(U):4","grad(U):5","grad(U):6","grad(U):7","grad(U):8","nu","p","shearStress:0","shearStress:1","shearStress:2","shearStress:3","shearStress:4","shearStress:5","strainRate","wallShearStress:0","wallShearStress:1","wallShearStress:2","arc_length","Points:0","Points:1","Points:2"
-4.6674e-13,-0.000148,0.012372,-0.38026,1.185e-09,6.8129e-10,4.5784e-08,26.934,-1190.2,-1.4329e-10,4.3374,-29.41,0.00040773,30.578,-0.00046646,-0.02274,0.023206,-1.9151e-11,0.4835,-2.1936e-13,1187.6,0,0,0,5.3457e-05,0,0.00038931,0.0075505
-5.0815e-13,-0.00016456,0.013425,-0.42365,1.2936e-09,6.8551e-10,4.5974e-08,27.626,-1186.5,-1.893e-10,4.93,-29.541,0.00040773,30.565,-0.00029004,-0.023164,0.023454,-1.9273e-11,0.48178,-2.0232e-13,1183.5,0,0,0,5.5861e-05,0,0.00038841,0.0075527
-5.2563e-13,-0.00016536,0.013847,-0.42592,1.34e-09,6.8408e-10,4.6057e-08,27.402,-1184.2,-2.1747e-10,4.9852,-28.983,0.00040773,30.56,-0.00019833,-0.02289,0.023089,-1.9325e-11,0.48078,-1.9025e-13,1181,0,0,0,5.6907e-05,0,0.00038804,0.0075537
-5.9489e-13,-0.0001961,0.015575,-0.50757,1.5239e-09,6.8816e-10,4.6374e-08,28.09,-1176.5,-3.0407e-10,6.0583,-28.526,0.00040773,30.539,0.0001572,-0.023163,0.023005,-1.9529e-11,0.47722,-1.5661e-13,1172.3,0,0,0,6.0886e-05,0,0.00038656,0.0075574
-6.5334e-13,-0.00019661,0.01695,-0.50988,1.6814e-09,6.8052e-10,4.6644e-08,26.954,-1167.8,-4.0449e-10,6.1273,-26.253,0.00040777,30.521,0.00046753,-0.02193,0.021462,-1.9706e-11,0.47369,-1.1255e-13,1163.2,0,0,0,6.436e-05,0,0.00038534,0.0075607
-6.8515e-13,-0.00021165,0.017726,-0.55048,1.767e-09,6.807e-10,4.6788e-08,27.049,-1163.7,-4.4817e-10,6.6259,-25.763,0.00040778,30.512,0.00064866,-0.02186,0.021211,-1.98e-11,0.47181,-9.4807e-14,1158.6,0,0,0,6.6173e-05,0,0.00038466,0.0075623
-7.5322e-13,-0.00020835,0.019282,-0.54364,1.9531e-09,6.6916e-10,4.7083e-08,25.299,-1152.6,-5.7026e-10,6.5074,-22.69,0.00040804,30.492,0.0010039,-0.020085,0.019081,-2.0009e-11,0.46765,-4.0304e-14,1147.1,0,0,0,7.0197e-05,0,0.00038325,0.0075661
-7.799e-13,-0.00021861,0.019893,-0.5711,2.0251e-09,6.697e-10,4.7193e-08,25.765,-1149.1,-5.954e-10,6.7325,-23.352,0.00040817,30.493,0.00096553,-0.020531,0.019565,-2.009e-11,0.46628,-3.0262e-14,1143.5,0,0,0,7.1429e-05,0,0.0003827,0.0075672
-7.9044e-13,-0.00022005,0.02012,-0.57502,2.0537e-09,6.6901e-10,4.7229e-08,25.789,-1147.6,-6.0643e-10,6.7184,-23.477,0.00040831,30.493,0.00094031,-0.020583,0.019643,-2.0123e-11,0.46582,-2.5453e-14,1142,0,0,0,7.1932e-05,0,0.00038248,0.0075677
-8.8056e-13,-0.00025938,0.022135,-0.68164,2.2998e-09,6.6922e-10,4.756e-08,27.221,-1135.1,-6.8813e-10,7.4846,-25.619,0.00040912,30.494,0.00080566,-0.02201,0.021205,-2.0399e-11,0.46131,7.9052e-15,1129,0,0,0,7.6053e-05,0,0.00038063,0.0075713
-9.3318e-13,-0.00026654,0.023243,-0.70174,2.4448e-09,6.6429e-10,4.7717e-08,27.218,-1127.2,-7.4253e-10,7.3388,-26.113,0.00040999,30.493,0.00068337,-0.022189,0.021506,-2.0567e-11,0.4591,3.2346e-14,1121.2,0,0,0,7.8546e-05,0,0.00037956,0.0075736
-9.8421e-13,-0.00029124,0.024357,-0.76966,2.5861e-09,6.627e-10,4.7877e-08,27.919,-1119.6,-7.8731e-10,7.7574,-27.229,0.00041064,30.494,0.00060854,-0.02293,0.022321,-2.0723e-11,0.45654,5.14e-14,1113.3,0,0,0,8.0861e-05,0,0.00037852,0.0075757
-1.0839e-12,-0.00030396,0.026403,-0.80677,2.8651e-09,6.502e-10,4.8142e-08,27.616,-1103.9,-8.912e-10,7.3114,-27.852,0.00041259,30.493,0.00038189,-0.023056,0.022674,-2.1046e-11,0.45243,9.9641e-14,1098.1,0,0,0,8.5562e-05,0,0.00037652,0.0075799
-1.0907e-12,-0.00030752,0.026547,-0.8167,2.8841e-09,6.4981e-10,4.8159e-08,27.688,-1102.8,-8.972e-10,7.3628,-27.978,0.00041272,30.493,0.00037301,-0.023142,0.022769,-2.1068e-11,0.45211,1.0228e-13,1097,0,0,0,8.5868e-05,0,0.00037638,0.0075802
-1.1064e-12,-0.0003092,0.02686,-0.82192,2.9287e-09,6.4758e-10,4.8199e-08,27.58,-1100.3,-9.1417e-10,7.2614,-28.014,0.00041305,30.493,0.00033751,-0.023115,0.022778,-2.1119e-11,0.45147,1.1029e-13,1094.6,0,0,0,8.6604e-05,0,0.00037607,0.0075809
-1.2017e-12,-0.00034901,0.028912,-0.93271,3.1976e-09,6.4599e-10,4.8443e-08,28.765,-1088.3,-9.848e-10,7.9729,-28.639,0.00041478,30.484,0.0005535,-0.024067,0.023514,-2.142e-11,0.44806,1.407e-13,1082,0,0,0,9.0269e-05,0,0.00037415,0.007584
-1.2373e-12,-0.00035432,0.029639,-0.94806,3.2989e-09,6.4329e-10,4.8542e-08,28.745,-1083.8,-1.0176e-09,7.9854,-28.436,0.00041541,30.48,0.00061346,-0.024035,0.023422,-2.1537e-11,0.44686,1.5572e-13,1077.4,0,0,0,9.1683e-05,0,0.00037345,0.0075852
-1.3157e-12,-0.00039024,0.031287,-1.0496,3.5235e-09,6.4078e-10,4.8734e-08,29.496,-1073.5,-1.0808e-09,8.6008,-28.708,0.00041691,30.473,0.00080356,-0.024652,0.023849,-2.1788e-11,0.44394,1.8362e-13,1066.6,0,0,0,9.4676e-05,0,0.00037189,0.0075878
-1.3967e-12,-0.00040193,0.032898,-1.0846,3.7573e-09,6.3377e-10,4.8957e-08,29.219,-1063.2,-1.1603e-09,8.5815,-28.03,0.00041839,30.465,0.00093694,-0.024402,0.023465,-2.2057e-11,0.4412,2.2055e-13,1056.2,0,0,0,9.7864e-05,0,0.0003703,0.0075905
-1.4326e-12,-0.00041954,0.033635,-1.1352,3.8618e-09,6.3187e-10,4.9041e-08,29.436,-1058.3,-1.1925e-09,8.8691,-28.025,0.00041912,30.461,0.001028,-0.024589,0.023561,-2.2173e-11,0.43981,2.3512e-13,1051.1,0,0,0,9.9226e-05,0,0.00036959,0.0075917
-1.5261e-12,-0.00043173,0.035447,-1.1735,4.1362e-09,6.2267e-10,4.9297e-08,28.837,-1046.3,-1.2907e-09,8.7693,-26.988,0.00042086,30.452,0.001176,-0.024083,0.022907,-2.2489e-11,0.43664,2.813e-13,1039.1,0,0,0,0.00010288,0,0.00036777,0.0075949
-1.5527e-12,-0.00044295,0.035979,-1.2055,4.214e-09,6.2198e-10,4.9363e-08,29.065,-1043.3,-1.3133e-09,8.9386,-27.247,0.00042132,30.451,0.0011865,-0.024316,0.02313,-2.2574e-11,0.43578,2.9138e-13,1035.9,0,0,0,0.00010377,0,0.00036725,0.0075956
-1.5618e-12,-0.00044472,0.036153,-1.2107,4.2408e-09,6.2147e-10,4.9389e-08,29.065,-1042.3,-1.3215e-09,8.9446,-27.262,0.00042147,30.451,0.0011857,-0.024329,0.023143,-2.2604e-11,0.43551,2.9518e-13,1034.9,0,0,0,0.00010408,0,0.00036707,0.0075958
-1.6765e-12,-0.00049663,0.038397,-1.3612,4.5812e-09,6.178e-10,4.9667e-08,29.798,-1029,-1.4249e-09,9.6989,-28.106,0.00042352,30.447,0.0012459,-0.025146,0.0239,-2.2976e-11,0.43168,3.4198e-13,1021,0,0,0,0.00010787,0,0.00036483,0.0075989
-1.7293e-12,-0.00050679,0.03938,-1.3918,4.7389e-09,6.1424e-10,4.9814e-08,29.704,-1023.3,-1.4748e-09,9.7113,-28.087,0.00042439,30.444,0.001244,-0.025139,0.023895,-2.3153e-11,0.43012,3.654e-13,1015.3,0,0,0,0.00010966,0,0.00036382,0.0076004
-1.8034e-12,-0.00054212,0.040795,-1.4962,4.9623e-09,6.1092e-10,4.999e-08,29.998,-1014.6,-1.5461e-09,10.199,-28.439,0.00042576,30.441,0.0012923,-0.025527,0.024235,-2.3397e-11,0.4276,3.9829e-13,1006.2,0,0,0,0.00011208,0,0.00036239,0.0076023
-1.9035e-12,-0.00056064,0.042613,-1.554,5.2664e-09,6.0388e-10,5.0267e-08,29.628,-1003.8,-1.645e-09,10.166,-28.199,0.00042742,30.436,0.0012926,-0.025354,0.024062,-2.3738e-11,0.42467,4.4518e-13,995.34,0,0,0,0.00011544,0,0.00036049,0.0076051
-1.9335e-12,-0.00057543,0.043172,-1.5985,5.3583e-09,6.0231e-10,5.0337e-08,29.668,-1000.2,-1.6758e-09,10.357,-28.257,0.000428,30.435,0.0013158,-0.02545,0.024134,-2.3838e-11,0.42364,4.5961e-13,991.63,0,0,0,0.00011642,0,0.00035991,0.0076059
-2.0182e-12,-0.0005899,0.044672,-1.6458,5.6201e-09,5.9623e-10,5.0571e-08,29.188,-991.14,-1.7633e-09,10.268,-27.879,0.00042942,30.431,0.0013181,-0.025164,0.023846,-2.4131e-11,0.42118,5.014e-13,982.58,0,0,0,0.00011923,0,0.00035831,0.0076082
-2.0672e-12,-0.00060963,0.045577,-1.705,5.7707e-09,5.9474e-10,5.0689e-08,29.349,-986.07,-1.8097e-09,10.557,-27.93,0.00043025,30.428,0.0013859,-0.025336,0.02395,-2.4293e-11,0.4197,5.2287e-13,977.25,0,0,0,0.00012066,0,0.00035738,0.0076093
-2.0829e-12,-0.00061249,0.045856,-1.7139,5.8196e-09,5.9393e-10,5.0732e-08,29.32,-984.55,-1.8243e-09,10.576,-27.878,0.0004305,30.428,0.0013981,-0.025318,0.02392,-2.4346e-11,0.41928,5.2981e-13,975.71,0,0,0,0.00012113,0,0.00035709,0.0076097
-2.2044e-12,-0.0006635,0.048052,-1.87,6.2003e-09,5.8912e-10,5.102e-08,29.512,-971.9,-1.9454e-09,11.294,-27.794,0.00043263,30.421,0.0015749,-0.025584,0.024009,-2.4756e-11,0.41557,5.8695e-13,962.41,0,0,0,0.00012464,0,0.00035479,0.0076123
-2.2658e-12,-0.00067434,0.04911,-1.9052,6.3936e-09,5.8603e-10,5.1188e-08,29.321,-966.06,-2.0043e-09,11.348,-27.519,0.0004336,30.418,0.0016226,-0.025451,0.023828,-2.4968e-11,0.41395,6.1511e-13,956.48,0,0,0,0.00012645,0,0.00035365,0.0076137
-2.3453e-12,-0.00070858,0.05051,-2.0123,6.6469e-09,5.8224e-10,5.1372e-08,29.302,-957.78,-2.0879e-09,11.806,-27.319,0.00043503,30.414,0.0017432,-0.025512,0.023769,-2.5241e-11,0.41151,6.5522e-13,947.76,0,0,0,0.00012872,0,0.00035216,0.0076154
-2.456e-12,-0.00072709,0.052371,-2.0749,7.0021e-09,5.7585e-10,5.1675e-08,28.815,-947.34,-2.198e-09,11.855,-26.687,0.00043679,30.408,0.0018283,-0.025154,0.023326,-2.563e-11,0.40859,7.0869e-13,937.19,0,0,0,0.00013194,0,0.00035013,0.0076179
-2.4899e-12,-0.00074185,0.052953,-2.1223,7.1119e-09,5.742e-10,5.1752e-08,28.744,-943.81,-2.2356e-09,12.04,-26.539,0.00043741,30.406,0.0018816,-0.025129,0.023247,-2.5748e-11,0.40755,7.2692e-13,933.48,0,0,0,0.0001329,0,0.00034949,0.0076186
-2.5928e-12,-0.00075759,0.054639,-2.1785,7.448e-09,5.6746e-10,5.203e-08,28.16,-934.23,-2.3417e-09,12.03,-25.828,0.00043906,30.401,0.0019587,-0.024686,0.022727,-2.6116e-11,0.40488,7.7927e-13,923.81,0,0,0,0.00013586,0,0.00034762,0.0076209
-2.6385e-12,-0.00077478,0.055412,-2.233,7.5968e-09,5.657e-10,5.2136e-08,28.18,-929.95,-2.3871e-09,12.245,-25.813,0.00043982,30.399,0.0020042,-0.024752,0.022748,-2.6273e-11,0.40361,8.0127e-13,919.33,0,0,0,0.00013704,0,0.00034678,0.0076218
-2.6524e-12,-0.00077724,0.055638,-2.2412,7.6425e-09,5.65e-10,5.2173e-08,28.146,-928.76,-2.3998e-09,12.259,-25.775,0.00044003,30.399,0.0020107,-0.024732,0.022722,-2.6322e-11,0.40327,8.0752e-13,918.12,0,0,0,0.00013741,0,0.00034653,0.007622
-2.7909e-12,-0.00083039,0.057928,-2.4138,8.1024e-09,5.6006e-10,5.2488e-08,28.023,-915.81,-2.5441e-09,12.895,-25.535,0.0004424,30.393,0.0021592,-0.024783,0.022624,-2.6805e-11,0.39943,8.7803e-13,904.56,0,0,0,0.00014096,0,0.00034398,0.0076245
-2.8526e-12,-0.00084082,0.058905,-2.4502,8.3081e-09,5.5694e-10,5.265e-08,27.814,-910.57,-2.6022e-09,12.934,-25.309,0.00044333,30.391,0.0021893,-0.024646,0.022456,-2.7026e-11,0.39794,9.0691e-13,899.27,0,0,0,0.00014256,0,0.00034288,0.0076257
-2.9475e-12,-0.0008775,0.060435,-2.5724,8.6294e-09,5.5321e-10,5.2861e-08,27.601,-901.75,-2.7058e-09,13.348,-25.008,0.00044499,30.387,0.0022978,-0.024572,0.022274,-2.7363e-11,0.3953,9.5826e-13,890.03,0,0,0,0.00014497,0,0.00034114,0.0076273
-3.061e-12,-0.0008955,0.062186,-2.6383,9.0153e-09,5.4781e-10,5.3157e-08,27.114,-892.24,-2.8163e-09,13.38,-24.487,0.00044672,30.383,0.0023546,-0.024229,0.021875,-2.7775e-11,0.39259,1.0136e-12,880.43,0,0,0,0.00014788,0,0.00033913,0.0076294
-3.1086e-12,-0.00091379,0.062934,-2.7011,9.1796e-09,5.4562e-10,5.326e-08,26.942,-887.85,-2.8708e-09,13.572,-24.268,0.00044757,30.381,0.0024121,-0.024137,0.021725,-2.7947e-11,0.39128,1.041e-12,875.84,0,0,0,0.00014907,0,0.00033827,0.0076303
-3.2626e-12,-0.00093604,0.065246,-2.7878,9.7133e-09,5.382e-10,5.3655e-08,26.146,-875.15,-3.0257e-09,13.552,-23.424,0.00044994,30.375,0.0024899,-0.023551,0.021061,-2.8513e-11,0.38765,1.1195e-12,863.06,0,0,0,0.00015296,0,0.00033556,0.007633
-3.2745e-12,-0.00093997,0.065432,-2.8011,9.7547e-09,5.3781e-10,5.3681e-08,26.129,-874.13,-3.038e-09,13.597,-23.392,0.00045014,30.374,0.0025035,-0.023545,0.021042,-2.8556e-11,0.38734,1.1257e-12,861.99,0,0,0,0.00015324,0,0.00033534,0.0076332
-3.278e-12,-0.00094051,0.065484,-2.8031,9.7668e-09,5.3768e-10,5.369e-08,26.119,-873.86,-3.0411e-09,13.6,-23.379,0.00045019,30.374,0.0025056,-0.023538,0.021033,-2.8568e-11,0.38727,1.1273e-12,861.72,0,0,0,0.00015332,0,0.00033528,0.0076333
-3.4445e-12,-0.00099547,0.068006,-2.995,1.0356e-08,5.3153e-10,5.4045e-08,25.714,-859.74,-3.2197e-09,14.204,-22.757,0.00045301,30.368,0.0027041,-0.023319,0.020615,-2.9174e-11,0.38301,1.2182e-12,846.98,0,0,0,0.00015717,0,0.00033232,0.0076357
-3.4984e-12,-0.0010034,0.068788,-3.0254,1.0548e-08,5.2927e-10,5.4177e-08,25.526,-855.6,-3.2699e-09,14.235,-22.532,0.00045381,30.366,0.002737,-0.023179,0.020442,-2.9373e-11,0.3818,1.244e-12,842.79,0,0,0,0.00015841,0,0.00033139,0.0076366
-3.6196e-12,-0.001043,0.070576,-3.1683,1.0986e-08,5.2424e-10,5.4428e-08,25.11,-845.43,-3.4055e-09,14.644,-21.958,0.0004559,30.362,0.0028872,-0.022915,0.020028,-2.9822e-11,0.37872,1.3142e-12,832.18,0,0,0,0.00016118,0,0.00032924,0.0076383
-3.7282e-12,-0.0010578,0.072112,-3.2285,1.138e-08,5.189e-10,5.4692e-08,24.661,-837.18,-3.5101e-09,14.676,-21.438,0.00045754,30.358,0.0029538,-0.022572,0.019618,-3.0231e-11,0.37631,1.3689e-12,823.85,0,0,0,0.00016366,0,0.00032737,0.0076399
-3.7999e-12,-0.0010808,0.073142,-3.3144,1.1645e-08,5.1585e-10,5.4837e-08,24.346,-831.23,-3.594e-09,14.895,-21.028,0.0004588,30.356,0.0030459,-0.022353,0.019307,-3.0502e-11,0.37449,1.413e-12,817.65,0,0,0,0.00016528,0,0.00032611,0.0076409
-3.9682e-12,-0.0011014,0.075457,-3.4049,1.2269e-08,5.0751e-10,5.5237e-08,23.548,-818.65,-3.7612e-09,14.89,-20.125,0.00046137,30.35,0.0031486,-0.021726,0.018577,-3.1146e-11,0.37081,1.5015e-12,804.99,0,0,0,0.00016907,0,0.00032324,0.0076434
-3.9861e-12,-0.001107,0.075706,-3.4264,1.2336e-08,5.0678e-10,5.5271e-08,23.453,-817.19,-3.783e-09,14.937,-20.006,0.00046169,30.35,0.0031722,-0.021656,0.018484,-3.1214e-11,0.37036,1.5131e-12,803.47,0,0,0,0.00016947,0,0.00032293,0.0076437
-4.0461e-12,-0.0011134,0.07651,-3.4573,1.2564e-08,5.0415e-10,5.541e-08,23.134,-812.78,-3.8446e-09,14.914,-19.652,0.00046262,30.347,0.0032083,-0.0214,0.018192,-3.1448e-11,0.36907,1.546e-12,799.05,0,0,0,0.0001708,0,0.00032191,0.0076445
-4.1774e-12,-0.0011498,0.078321,-3.596,1.3063e-08,4.9994e-10,5.5666e-08,22.708,-802.64,-3.9878e-09,15.26,-19.095,0.00046483,30.344,0.0033509,-0.021113,0.017762,-3.1947e-11,0.36596,1.6219e-12,788.53,0,0,0,0.00017356,0,0.00031964,0.0076461
-4.2146e-12,-0.0011545,0.078815,-3.616,1.3205e-08,4.9848e-10,5.575e-08,22.579,-800.01,-4.022e-09,15.274,-18.947,0.00046538,30.343,0.003372,-0.021014,0.017642,-3.2091e-11,0.36518,1.6402e-12,785.88,0,0,0,0.00017434,0,0.00031902,0.0076466
-4.3743e-12,-0.0011976,0.080958,-3.787,1.3826e-08,4.9279e-10,5.605e-08,21.946,-787.82,-4.2035e-09,15.657,-18.151,0.00046812,30.338,0.0035523,-0.020558,0.017005,-3.2711e-11,0.36142,1.7381e-12,773.26,0,0,0,0.00017766,0,0.00031627,0.0076484
-4.4699e-12,-0.0012085,0.08219,-3.8373,1.4199e-08,4.8903e-10,5.6259e-08,21.573,-781.17,-4.2946e-09,15.67,-17.73,0.00046957,30.335,0.003607,-0.020262,0.016655,-3.3086e-11,0.35943,1.7874e-12,766.56,0,0,0,0.00017963,0,0.00031468,0.0076496
-4.5776e-12,-0.0012365,0.083596,-3.9535,1.4629e-08,4.846e-10,5.6454e-08,21.072,-773.07,-4.4221e-09,15.897,-17.119,0.00047146,30.333,0.003733,-0.019883,0.01615,-3.3513e-11,0.35692,1.8576e-12,758.18,0,0,0,0.00018184,0,0.00031284,0.0076508
-4.737e-12,-0.0012526,0.085592,-4.0348,1.5266e-08,4.7774e-10,5.6792e-08,20.382,-762.15,-4.5792e-09,15.877,-16.352,0.00047391,30.328,0.0038247,-0.019323,0.015499,-3.415e-11,0.35364,1.9442e-12,747.22,0,0,0,0.00018509,0,0.00031021,0.0076527
-4.7878e-12,-0.0012651,0.086237,-4.0896,1.5475e-08,4.7565e-10,5.688e-08,20.113,-758.38,-4.6418e-09,15.968,-16.03,0.00047482,30.327,0.0038859,-0.019112,0.015226,-3.4356e-11,0.35246,1.9793e-12,743.34,0,0,0,0.00018612,0,0.00030934,0.0076533
-4.9667e-12,-0.0012804,0.088411,-4.177,1.6209e-08,4.6792e-10,5.7246e-08,19.27,-746.34,-4.8244e-09,15.895,-15.104,0.00047762,30.322,0.0039886,-0.018412,0.014423,-3.5085e-11,0.34883,2.0815e-12,731.3,0,0,0,0.00018971,0,0.0003064,0.0076553
-5.0051e-12,-0.001289,0.088892,-4.2134,1.6367e-08,4.6655e-10,5.7313e-08,19.13,-743.61,-4.8671e-09,15.967,-14.927,0.00047827,30.321,0.004029,-0.018305,0.014276,-3.524e-11,0.34798,2.1053e-12,728.49,0,0,0,0.00019045,0,0.00030575,0.0076557
-5.0157e-12,-0.00129,0.089019,-4.2187,1.6411e-08,4.6615e-10,5.7334e-08,19.094,-742.92,-4.8768e-09,15.97,-14.886,0.00047843,30.32,0.004035,-0.018276,0.014241,-3.5283e-11,0.34777,2.1108e-12,727.79,0,0,0,0.00019066,0,0.00030558,0.0076558
