"U:0","U:1","U:2","grad(U):0","grad(U):1","grad(U):2","grad(U):3","grad(U):4","grad(U):5","grad(U):6","grad(U):7","grad(U):8","nu","p","shearStress:0","shearStress:1","shearStress:2","shearStress:3","shearStress:4","shearStress:5","strainRate","wallShearStress:0","wallShearStress:1","wallShearStress:2","arc_length","Points:0","Points:1","Points:2"
-3.6728e-09,-0.0012371,0.15941,-20.8,6.3343e-05,-1.762e-09,-6.9028e-07,-21.059,-57.101,-2.5569e-06,4.988,42.025,0.0010177,0.33757,0.042432,0.042939,-0.08537,-6.3939e-08,0.05281,2.6029e-09,89.723,0,0,0,0.00016777,3.8803e-22,5.9633e-05,0.020328
-3.6697e-09,-0.0012558,0.15933,-20.869,6.2649e-05,-1.7682e-09,-5.1051e-07,-21.149,-57.967,-2.556e-06,5.0388,42.177,0.0010147,0.33902,0.042451,0.042997,-0.085447,-6.3238e-08,0.05346,2.5942e-09,90.466,0,0,0,0.0001688,4.0626e-22,6.0374e-05,0.020327
-3.6666e-09,-0.0012753,0.15925,-20.932,6.202e-05,-1.7737e-09,-3.5561e-07,-21.23,-58.791,-2.5566e-06,5.0814,42.314,0.0010122,0.34041,0.042466,0.043046,-0.085512,-6.2628e-08,0.054077,2.5884e-09,91.143,0,0,0,0.00016978,3.5676e-22,6.1076e-05,0.020326
-3.6326e-09,-0.0014987,0.15836,-21.612,5.4132e-05,-1.8295e-09,1.6463e-06,-22.149,-68.861,-2.5528e-06,5.618,43.829,0.00098143,0.35541,0.042473,0.043505,-0.085978,-5.4955e-08,0.061709,2.506e-09,99.342,0,0,0,0.00018122,-2.3429e-22,6.9739e-05,0.020319
-3.5981e-09,-0.0017311,0.15749,-22.229,4.6904e-05,-1.8813e-09,3.3981e-06,-22.974,-78.501,-2.5579e-06,6.052,45.182,0.0009555,0.36986,0.04245,0.043867,-0.086318,-4.8168e-08,0.068991,2.4462e-09,106.89,0,0,0,0.00019211,-5.3814e-23,7.7992e-05,0.020312
-3.5901e-09,-0.0017642,0.15734,-22.317,4.617e-05,-1.8897e-09,3.5596e-06,-23.072,-80.102,-2.5507e-06,6.1214,45.368,0.0009513,0.37176,0.042441,0.04387,-0.08631,-4.7423e-08,0.070106,2.4286e-09,108.24,0,0,0,0.00019366,0,7.9231e-05,0.020311
-3.5798e-09,-0.0018098,0.15715,-22.423,4.5268e-05,-1.9004e-09,3.7482e-06,-23.184,-82.145,-2.5444e-06,6.1952,45.588,0.00094648,0.37423,0.042421,0.043854,-0.086275,-4.6533e-08,0.07153,2.4106e-09,109.91,0,0,0,0.00019564,-1.3665e-22,8.0813e-05,0.02031
-3.5263e-09,-0.0020429,0.15613,-22.93,4.0326e-05,-1.9564e-09,4.8147e-06,-23.744,-93.16,-2.5019e-06,6.6212,46.661,0.00092008,0.38611,0.042193,0.043683,-0.085876,-4.1657e-08,0.079254,2.3042e-09,118.85,0,0,0,0.00020597,-5.5288e-22,8.939e-05,0.020304
-3.4879e-09,-0.0022204,0.15538,-23.27,3.6923e-05,-1.9942e-09,5.5143e-06,-24.091,-101,-2.4793e-06,6.8652,47.353,0.00090297,0.39468,0.042005,0.043487,-0.085492,-3.8386e-08,0.084768,2.2416e-09,125.05,0,0,0,0.00021333,-3.4271e-22,9.5511e-05,0.0203
-3.4551e-09,-0.0023375,0.1548,-23.486,3.5162e-05,-2.0144e-09,5.8851e-06,-24.297,-107.02,-2.4448e-06,7.0522,47.778,0.00089051,0.39986,0.041831,0.043273,-0.085104,-3.6637e-08,0.088668,2.1802e-09,130.13,0,0,0,0.00021823,0,9.9764e-05,0.020297
-3.3991e-09,-0.0025513,0.15378,-23.833,3.222e-05,-2.0431e-09,6.4793e-06,-24.59,-117.37,-2.3961e-06,7.3046,48.421,0.0008706,0.40891,0.04149,0.042807,-0.084297,-3.3782e-08,0.095407,2.0897e-09,138.68,0,0,0,0.0002267,5.8931e-22,0.00010712,0.020293
-3.3743e-09,-0.0026438,0.15332,-23.971,3.0883e-05,-2.0548e-09,6.7568e-06,-24.71,-122.03,-2.3718e-06,7.4307,48.681,0.00086155,0.41259,0.041305,0.042578,-0.083883,-3.2485e-08,0.098447,2.0464e-09,142.51,0,0,0,0.00023044,7.5805e-22,0.00011044,0.020291
-3.3612e-09,-0.0026954,0.15308,-24.038,3.0195e-05,-2.0598e-09,6.8939e-06,-24.758,-124.49,-2.3609e-06,7.4812,48.797,0.00085708,0.41457,0.041198,0.042434,-0.083632,-3.183e-08,0.10006,2.0264e-09,144.5,0,0,0,0.00023242,7.107e-22,0.0001122,0.02029
-3.2823e-09,-0.0029543,0.15162,-24.353,2.7313e-05,-2.0751e-09,7.4999e-06,-24.933,-138.81,-2.2747e-06,7.7881,49.287,0.00083291,0.42356,0.040579,0.041547,-0.082126,-2.9051e-08,0.10876,1.8981e-09,156.68,0,0,0,0.00024259,0,0.00012153,0.020286
-3.2279e-09,-0.003143,0.15059,-24.55,2.5356e-05,-2.0866e-09,7.8989e-06,-24.994,-148.77,-2.2217e-06,7.944,49.545,0.00081695,0.42995,0.040107,0.040838,-0.080945,-2.7196e-08,0.11483,1.818e-09,165.04,0,0,0,0.00024971,0,0.00012808,0.020284
-3.185e-09,-0.0032708,0.14976,-24.671,2.4195e-05,-2.0919e-09,8.1458e-06,-24.993,-156.58,-2.1732e-06,8.0774,49.664,0.00080552,0.43381,0.039756,0.04028,-0.080036,-2.609e-08,0.11928,1.7541e-09,171.86,0,0,0,0.00025467,-2.6439e-22,0.00013276,0.020282
-3.0914e-09,-0.0035637,0.14791,-24.9,2.1697e-05,-2.0966e-09,8.6667e-06,-24.887,-173.76,-2.0758e-06,8.2823,49.787,0.00078138,0.4425,0.03891,0.038898,-0.077809,-2.3745e-08,0.1291,1.6248e-09,186.7,0,0,0,0.00026569,-7.1026e-23,0.00014316,0.020278
-3.0822e-09,-0.0035891,0.14772,-24.917,2.15e-05,-2.0968e-09,8.7086e-06,-24.868,-175.48,-2.0653e-06,8.3057,49.785,0.00077919,0.44316,0.038832,0.038764,-0.077595,-2.356e-08,0.13002,1.6123e-09,188.23,0,0,0,0.00026668,-5.6893e-23,0.00014412,0.020278
-3.0454e-09,-0.0036941,0.14695,-24.97,2.073e-05,-2.0945e-09,8.8712e-06,-24.75,-182.36,-2.026e-06,8.368,49.72,0.00077071,0.44587,0.038489,0.038165,-0.076654,-2.2846e-08,0.13373,1.5652e-09,194.31,0,0,0,0.00027068,0,0.00014798,0.020277
-2.9722e-09,-0.0038997,0.14542,-25.058,1.9186e-05,-2.0885e-09,9.2021e-06,-24.508,-196.12,-1.9449e-06,8.5131,49.566,0.00075371,0.45083,0.037778,0.036959,-0.074737,-2.1416e-08,0.14115,1.4689e-09,206.45,0,0,0,0.00027864,1.0425e-22,0.00015571,0.020275
-2.9557e-09,-0.0039477,0.14507,-25.072,1.8842e-05,-2.0862e-09,9.2748e-06,-24.434,-199.24,-1.9276e-06,8.5331,49.506,0.00074997,0.45198,0.037605,0.036659,-0.074264,-2.1101e-08,0.14284,1.4483e-09,209.18,0,0,0,0.00028046,1.2811e-22,0.00015748,0.020275
-2.8577e-09,-0.0042003,0.14289,-25.11,1.7158e-05,-2.0716e-09,9.6355e-06,-23.919,-218.16,-1.8192e-06,8.6828,49.029,0.00072941,0.45719,0.036641,0.034915,-0.071556,-1.9561e-08,0.15251,1.33e-09,226.18,0,0,0,0.00029052,2.282e-22,0.00016739,0.020273
-2.822e-09,-0.0042953,0.14208,-25.111,1.6551e-05,-2.0647e-09,9.7647e-06,-23.688,-225.09,-1.7812e-06,8.7128,48.798,0.00072204,0.45915,0.036261,0.034219,-0.07048,-1.9011e-08,0.15607,1.2885e-09,232.37,0,0,0,0.00029425,0,0.00017106,0.020272
-2.7403e-09,-0.0044882,0.14014,-25.082,1.5373e-05,-2.0421e-09,1.0015e-05,-23.1,-241.37,-1.6916e-06,8.8063,48.182,0.00070639,0.46245,0.035446,0.032661,-0.068107,-1.7948e-08,0.164,1.1979e-09,247.22,0,0,0,0.00030229,0,0.00017905,0.020271
-2.6912e-09,-0.004607,0.13895,-25.045,1.4672e-05,-2.0257e-09,1.0164e-05,-22.686,-251.2,-1.6392e-06,8.8325,47.731,0.0006971,0.46451,0.034918,0.031642,-0.066561,-1.7321e-08,0.1688,1.1449e-09,256.15,0,0,0,0.00030721,0,0.00018394,0.020271
-2.6207e-09,-0.0047587,0.13716,-24.971,1.3798e-05,-2.0003e-09,1.0347e-05,-22.041,-265.75,-1.5627e-06,8.8899,47.012,0.00068465,0.46656,0.034204,0.030208,-0.064411,-1.6542e-08,0.17559,1.0726e-09,269.58,0,0,0,0.00031394,-9.365e-22,0.00019067,0.02027
-2.5642e-09,-0.0048823,0.1357,-24.889,1.3105e-05,-1.9739e-09,1.0492e-05,-21.453,-277.43,-1.5025e-06,8.9054,46.342,0.00067478,0.46827,0.03359,0.028966,-0.062556,-1.5929e-08,0.18105,1.0159e-09,280.33,0,0,0,0.00031942,-8.9595e-22,0.00019614,0.02027
-2.4997e-09,-0.0050076,0.13396,-24.778,1.2405e-05,-1.9455e-09,1.0636e-05,-20.736,-291.21,-1.4333e-06,8.9386,45.514,0.00066419,0.46949,0.032926,0.027572,-0.060498,-1.5312e-08,0.18723,9.5451e-10,293.19,0,0,0,0.00032546,0,0.00020217,0.02027
-2.4415e-09,-0.0051217,0.13236,-24.655,1.178e-05,-1.9128e-09,1.0765e-05,-20.012,-303.66,-1.3715e-06,8.9415,44.667,0.00065472,0.47064,0.032285,0.026219,-0.058505,-1.4765e-08,0.19284,8.9982e-10,304.78,0,0,0,0.00033098,0,0.0002077,0.02027
-2.3783e-09,-0.005231,0.13053,-24.506,1.1171e-05,-1.8758e-09,1.0888e-05,-19.182,-317.65,-1.3045e-06,8.9567,43.688,0.00064502,0.47124,0.031624,0.024773,-0.056397,-1.4235e-08,0.19889,8.4366e-10,317.95,0,0,0,0.00033681,0,0.00021351,0.020271
-2.3234e-09,-0.0053262,0.12893,-24.354,1.0646e-05,-1.8401e-09,1.0993e-05,-18.385,-329.82,-1.2463e-06,8.9485,42.739,0.00063664,0.4718,0.031011,0.023425,-0.054436,-1.378e-08,0.20417,7.9515e-10,329.39,0,0,0,0.00034196,0,0.00021865,0.020271
-2.2574e-09,-0.0054259,0.1269,-24.158,1.0075e-05,-1.7952e-09,1.1105e-05,-17.383,-344.92,-1.177e-06,8.9473,41.541,0.00062711,0.47186,0.030309,0.021828,-0.052137,-1.3287e-08,0.21049,7.4014e-10,343.72,0,0,0,0.00034798,0,0.00022463,0.020272
-2.2099e-09,-0.0054971,0.12543,-23.997,9.6658e-06,-1.7612e-09,1.1186e-05,-16.594,-355.82,-1.1269e-06,8.9318,40.59,0.00062028,0.47192,0.029771,0.0206,-0.050372,-1.2937e-08,0.21506,7.0055e-10,354.04,0,0,0,0.00035239,0,0.00022901,0.020272
-2.138e-09,-0.00559,0.12309,-23.74,9.0989e-06,-1.7085e-09,1.1293e-05,-15.346,-372.87,-1.0518e-06,8.9129,39.086,0.00061043,0.47142,0.028992,0.01876,-0.047752,-1.2452e-08,0.222,6.4386e-10,370.35,0,0,0,0.00035895,0,0.00023547,0.020273
-2.1012e-09,-0.0056365,0.12188,-23.593,8.8111e-06,-1.6786e-09,1.1348e-05,-14.655,-381.59,-1.0132e-06,8.895,38.248,0.00060542,0.47117,0.02857,0.01776,-0.046329,-1.2207e-08,0.22554,6.1481e-10,378.67,0,0,0,0.00036235,0,0.00023882,0.020274
-2.0207e-09,-0.0057221,0.11911,-23.259,8.2293e-06,-1.6101e-09,1.1455e-05,-13.081,-401.31,-9.2962e-07,8.8553,36.341,0.00059494,0.47001,0.027683,0.015586,-0.043269,-1.1714e-08,0.23334,5.5462e-10,397.64,0,0,0,0.00036968,0,0.00024598,0.020276
-1.9971e-09,-0.0057462,0.11829,-23.151,8.0599e-06,-1.5881e-09,1.1487e-05,-12.585,-407.08,-9.0491e-07,8.8405,35.736,0.00059188,0.46967,0.027408,0.014913,-0.04232,-1.1571e-08,0.23563,5.3689e-10,403.18,0,0,0,0.00037186,0,0.00024811,0.020276
-1.9062e-09,-0.0058216,0.11501,-22.723,7.4531e-06,-1.4991e-09,1.1595e-05,-10.603,-430.04,-8.1104e-07,8.776,33.326,0.00058058,0.46774,0.02639,0.012328,-0.038718,-1.1061e-08,0.24448,4.7215e-10,425.4,0,0,0,0.00038014,0,0.00025613,0.020278
-1.8975e-09,-0.0058284,0.11468,-22.678,7.3951e-06,-1.49e-09,1.1605e-05,-10.399,-432.25,-8.019e-07,8.7694,33.077,0.0005795,0.46755,0.026286,0.012066,-0.038352,-1.1012e-08,0.24533,4.6587e-10,427.53,0,0,0,0.00038096,-1.3102e-22,0.00025691,0.020278
-1.8456e-09,-0.0058592,0.11271,-22.404,7.0723e-06,-1.434e-09,1.166e-05,-9.143,-445.77,-7.4839e-07,8.7221,31.547,0.00057331,0.46612,0.025694,0.010511,-0.036205,-1.0742e-08,0.25042,4.3044e-10,440.69,0,0,0,0.00038571,9.2471e-22,0.00026145,0.02028
-1.8026e-09,-0.0058827,0.11107,-22.171,6.8041e-06,-1.3877e-09,1.1707e-05,-8.1123,-457.03,-7.0337e-07,8.6993,30.283,0.00056816,0.46469,0.025195,0.0092317,-0.034427,-1.0519e-08,0.25466,4.0068e-10,451.63,0,0,0,0.00038969,1.5756e-21,0.00026523,0.020281
-1.7949e-09,-0.0058856,0.11077,-22.129,6.7592e-06,-1.3792e-09,1.1715e-05,-7.9235,-459.1,-6.9554e-07,8.6939,30.052,0.00056728,0.46438,0.02511,0.0090053,-0.034115,-1.0481e-08,0.25542,3.9568e-10,453.65,0,0,0,0.00039039,1.5521e-21,0.00026588,0.020281
-1.7121e-09,-0.0059104,0.10747,-21.632,6.2763e-06,-1.2813e-09,1.1797e-05,-5.7458,-481.4,-6.0906e-07,8.6398,27.378,0.00055774,0.46107,0.024133,0.0064221,-0.030555,-1.0081e-08,0.26362,3.4064e-10,475.42,0,0,0,0.0003981,0,0.00027309,0.020284
-1.6871e-09,-0.0059139,0.10644,-21.481,6.1377e-06,-1.2502e-09,1.182e-05,-5.0653,-488.39,-5.8338e-07,8.6165,26.547,0.00055494,0.45993,0.023848,0.0056402,-0.029488,-9.9667e-09,0.26614,3.2483e-10,482.28,0,0,0,0.00040042,0,0.00027523,0.020285
-1.6258e-09,-0.0059167,0.10388,-21.08,5.8014e-06,-1.1713e-09,1.1875e-05,-3.3041,-505.37,-5.1937e-07,8.5698,24.385,0.00054813,0.45709,0.023112,0.0036342,-0.026746,-9.6897e-09,0.27226,2.8552e-10,498.93,0,0,0,0.00040618,9.9026e-22,0.00028053,0.020287
-1.5836e-09,-0.0059123,0.10206,-20.803,5.5808e-06,-1.1145e-09,1.191e-05,-2.0505,-517.47,-4.7608e-07,8.5221,22.854,0.00054355,0.45492,0.022622,0.0022474,-0.024869,-9.5082e-09,0.27653,2.5976e-10,510.86,0,0,0,0.00041013,8.304e-22,0.00028412,0.020289
-1.5434e-09,-0.0059039,0.10031,-20.518,5.3722e-06,-1.0572e-09,1.1943e-05,-0.79391,-528.92,-4.3405e-07,8.488,21.313,0.00053922,0.45281,0.02213,0.00086743,-0.022998,-9.3373e-09,0.28058,2.348e-10,522.13,0,0,0,0.00041395,0,0.00028758,0.02029
-1.4848e-09,-0.0058831,0.097673,-20.103,5.0809e-06,-9.7139e-10,1.1987e-05,1.1041,-546.19,-3.7373e-07,8.4111,18.999,0.00053305,0.44948,0.021436,-0.0011614,-0.020275,-9.0988e-09,0.28658,2.0002e-10,539.22,0,0,0,0.0004195,0,0.00029254,0.020293
-1.4648e-09,-0.0058737,0.096768,-19.95,4.9824e-06,-9.4034e-10,1.2002e-05,1.7804,-552.03,-3.5281e-07,8.3929,18.17,0.00053096,0.44833,0.021188,-0.0018801,-0.019308,-9.0185e-09,0.2886,1.8798e-10,544.99,0,0,0,0.00042142,0,0.00029426,0.020294
-1.3906e-09,-0.0058288,0.0933,-19.386,4.6316e-06,-8.2487e-10,1.2053e-05,4.3825,-574.42,-2.7632e-07,8.2847,15.004,0.00052336,0.44374,0.020294,-0.0045767,-0.015717,-8.7326e-09,0.29625,1.452e-10,567.24,0,0,0,0.00042852,1.6731e-21,0.00030051,0.020297
-1.3897e-09,-0.0058281,0.093257,-19.378,4.6273e-06,-8.2336e-10,1.2053e-05,4.4161,-574.69,-2.7536e-07,8.2838,14.963,0.00052327,0.44368,0.020282,-0.0046114,-0.015671,-8.7291e-09,0.29634,1.4466e-10,567.51,0,0,0,0.00042861,1.6773e-21,0.00030058,0.020297
-1.3862e-09,-0.005825,0.093084,-19.349,4.6112e-06,-8.1744e-10,1.2056e-05,4.551,-575.79,-2.7167e-07,8.2782,14.799,0.00052291,0.44345,0.020239,-0.0047473,-0.015491,-8.716e-09,0.29671,1.4265e-10,568.61,0,0,0,0.00042895,1.6098e-21,0.00030088,0.020297
-1.3186e-09,-0.0057613,0.089814,-18.783,4.3048e-06,-7.0629e-10,1.2102e-05,7.05,-596.87,-2.0058e-07,8.2261,11.733,0.00051613,0.43817,0.019391,-0.0072683,-0.012123,-8.4684e-09,0.30378,1.0401e-10,589.57,0,0,0,0.00043565,0,0.00030655,0.020301
-1.3004e-09,-0.0057423,0.088912,-18.633,4.2255e-06,-6.7557e-10,1.2114e-05,7.7421,-602.71,-1.819e-07,8.1987,10.891,0.00051434,0.43669,0.019171,-0.0079515,-0.01122,-8.4043e-09,0.30571,9.4123e-11,595.41,0,0,0,0.00043744,0,0.00030805,0.020302
-1.2506e-09,-0.0056824,0.086416,-18.19,4.009e-06,-5.8718e-10,1.2145e-05,9.7225,-618.61,-1.2932e-07,8.1579,8.4673,0.00050945,0.43255,0.018535,-0.0098983,-0.0086372,-8.2299e-09,0.31096,6.6289e-11,611.28,0,0,0,0.00044244,0,0.00031221,0.020305
-1.2151e-09,-0.0056361,0.084584,-17.877,3.8593e-06,-5.2211e-10,1.2166e-05,11.188,-630.35,-9.2413e-08,8.0987,6.6885,0.00050601,0.42949,0.018096,-0.011311,-0.0067857,-8.1093e-09,0.31479,4.724e-11,623.05,0,0,0,0.00044601,-9.241e-22,0.00031513,0.020307
-1.1857e-09,-0.0055932,0.083065,-17.601,3.7367e-06,-4.6614e-10,1.2183e-05,12.438,-639.91,-6.1324e-08,8.0744,5.163,0.00050319,0.42691,0.017715,-0.012511,-0.0052049,-8.0108e-09,0.3179,3.1188e-11,632.63,0,0,0,0.00044899,-1.6941e-21,0.00031757,0.020308
-1.1344e-09,-0.0055132,0.080336,-17.124,3.5283e-06,-3.653e-10,1.2211e-05,14.713,-657.21,-7.6991e-09,7.9838,2.4111,0.00049832,0.42229,0.01707,-0.014654,-0.0024158,-7.8435e-09,0.32347,4.1655e-12,650.04,0,0,0,0.0004542,-1.6941e-21,0.00032177,0.020311
-1.1237e-09,-0.0054947,0.079764,-17.018,3.4852e-06,-3.4353e-10,1.2217e-05,15.201,-660.77,3.6893e-09,7.9754,1.8181,0.00049731,0.4213,0.016929,-0.015112,-0.0018168,-7.809e-09,0.32461,-1.578e-12,653.61,0,0,0,0.0004553,-1.2346e-21,0.00032266,0.020312
-1.0867e-09,-0.0054276,0.077737,-16.657,3.3401e-06,-2.6595e-10,1.2235e-05,16.958,-673.49,4.2612e-08,7.9086,-0.30111,0.00049386,0.41783,0.016455,-0.016734,0.00027932,-7.6927e-09,0.32865,-2.0753e-11,666.45,0,0,0,0.0004591,-6.3645e-22,0.00032568,0.020314
-1.0646e-09,-0.0053851,0.07653,-16.433,3.2532e-06,-2.2062e-10,1.2248e-05,17.968,-681.2,6.6166e-08,7.8942,-1.535,0.00049179,0.41537,0.016165,-0.017667,0.0015018,-7.6236e-09,0.33109,-3.2354e-11,674.2,0,0,0,0.00046146,0,0.00032748,0.020316
-1.058e-09,-0.0053719,0.076158,-16.367,3.2277e-06,-2.0671e-10,1.2252e-05,18.285,-683.6,7.3141e-08,7.8817,-1.9176,0.00049117,0.41462,0.016081,-0.017954,0.0018735,-7.6034e-09,0.33185,-3.5711e-11,676.63,0,0,0,0.00046217,0,0.00032801,0.020316
