"U:0","U:1","U:2","grad(U):0","grad(U):1","grad(U):2","grad(U):3","grad(U):4","grad(U):5","grad(U):6","grad(U):7","grad(U):8","nu","p","shearStress:0","shearStress:1","shearStress:2","shearStress:3","shearStress:4","shearStress:5","strainRate","wallShearStress:0","wallShearStress:1","wallShearStress:2","arc_length","Points:0","Points:1","Points:2"
0,0,0,-2.2929,-2.3636e-10,1.6469e-10,2.4761e-08,478.07,-1825.4,1.0417e-08,439.16,-493.67,0.00055551,44.42,0.0011284,-0.58908,0.58796,-1.3788e-11,0.819,-6.0465e-12,2324.4,1.6319e-11,0.37773,-1.186,0,0,0.00039962,0.007481
-3.1198e-14,-0.00073658,0.0021675,-1.9512,-5.745e-13,-4.5162e-10,2.3934e-08,233.83,-1806.8,4.877e-09,206.67,-223.61,0.00055561,43.923,0.0066114,-0.25949,0.25288,-1.3294e-11,0.91001,-2.461e-12,1949.5,7.5205e-12,0.032918,-0.60454,1.0258e-05,0,0.00039858,0.0074912
-4.2833e-14,-0.00011309,0.0033594,-0.34676,1.6115e-10,-9.5001e-10,2.3284e-08,59.626,-1805,7.0376e-10,39.675,-43.219,0.00055556,43.538,0.0070579,-0.061751,0.054693,-1.3023e-11,0.99177,1.3536e-13,1789.6,3.9462e-12,0.017273,-0.31722,1.9398e-05,0,0.00039769,0.0075003
-5.4171e-14,-0.00014303,0.0042486,-0.35975,1.7444e-10,-1.0233e-09,2.2676e-08,55.414,-1736.5,7.4879e-10,40.153,-45.207,0.00055552,43.587,0.0034972,-0.056821,0.053324,-1.2687e-11,0.94168,1.5163e-13,1699,1.2064e-12,0.00057056,-0.088585,2.1922e-05,0,0.00039717,0.0075028
-5.9259e-14,-0.00013592,0.0046051,-0.34258,1.8054e-10,-1.0742e-09,2.2288e-08,53.595,-1703.2,7.4885e-10,37.029,-44.889,0.0005555,43.616,0.003478,-0.056447,0.052969,-1.2481e-11,0.92557,1.8076e-13,1670.1,0,0,0,2.3607e-05,0,0.00039683,0.0075044
-8.4866e-14,-0.00019644,0.0064193,-0.4977,2.5308e-10,-1.2336e-09,2.0775e-08,52.938,-1530,9.9989e-10,41.125,-55.933,0.0005555,43.745,-0.00074041,-0.060108,0.060848,-1.1681e-11,0.82708,1.2984e-13,1494.5,0,0,0,2.9824e-05,0,0.00039556,0.0075105
-1.0221e-13,-0.0001621,0.0076378,-0.41113,3.0632e-10,-1.4163e-09,1.9315e-08,50.28,-1430.6,1.0241e-09,20.918,-54.939,0.0005555,43.847,-0.0014208,-0.057739,0.05916,-1.09e-11,0.78306,2.1786e-13,1415.4,0,0,0,3.6417e-05,0,0.00039423,0.007517
-1.0729e-13,-0.00017777,0.0079801,-0.45191,3.2052e-10,-1.4544e-09,1.8976e-08,51.126,-1400,1.0589e-09,19.261,-55.837,0.0005555,43.873,-0.0014101,-0.058713,0.060123,-1.0719e-11,0.76697,2.1968e-13,1387,0,0,0,3.7839e-05,0,0.00039393,0.0075184
-1.128e-13,-0.00015676,0.008379,-0.39894,3.3772e-10,-1.5248e-09,1.843e-08,48.158,-1368,1.035e-09,9.1843,-53.445,0.0005555,43.909,-0.0016624,-0.055609,0.057272,-1.0425e-11,0.7548,2.7208e-13,1364.8,0,0,0,4.0374e-05,0,0.00039342,0.0075209
-1.3269e-13,-0.00020919,0.010044,-0.53374,3.9192e-10,-1.4904e-09,1.7949e-08,52.209,-1359.8,1.1739e-09,10.828,-55.047,0.0005555,43.866,-0.0006555,-0.059253,0.059909,-1.0189e-11,0.74938,1.7582e-13,1356,0,0,0,4.4379e-05,0,0.0003922,0.0075247
-1.3878e-13,-0.0002089,0.01067,-0.53316,4.069e-10,-1.4854e-09,1.776e-08,50.96,-1352.9,1.195e-09,10.633,-53.225,0.0005555,43.847,-0.0004442,-0.057653,0.058097,-1.0091e-11,0.74562,1.6131e-13,1348.8,0,0,0,4.602e-05,0,0.00039171,0.0075262
-1.5845e-13,-0.00027076,0.012386,-0.6943,4.5808e-10,-1.455e-09,1.726e-08,52.193,-1338.6,1.3122e-09,12.416,-52.241,0.0005555,43.802,0.00049676,-0.058262,0.057765,-9.8425e-12,0.73671,7.9329e-14,1333.3,0,0,0,5.0191e-05,0,0.00039042,0.0075302
-1.7208e-13,-0.00026144,0.013851,-0.67128,4.9137e-10,-1.4486e-09,1.6807e-08,47.744,-1320.6,1.3411e-09,11.593,-46.686,0.0005555,43.758,0.00088881,-0.0529,0.052012,-9.6094e-12,0.72715,5.9686e-14,1314.3,0,0,0,5.4133e-05,0,0.00038924,0.007534
-1.8065e-13,-0.00028991,0.014625,-0.74665,5.1298e-10,-1.438e-09,1.6577e-08,47.132,-1312.3,1.3837e-09,12.307,-45.298,0.0005555,43.737,0.0012321,-0.051961,0.050728,-9.4934e-12,0.72215,3.0204e-14,1305.3,0,0,0,5.6054e-05,0,0.00038864,0.0075358
