"U:0","U:1","U:2","grad(U):0","grad(U):1","grad(U):2","grad(U):3","grad(U):4","grad(U):5","grad(U):6","grad(U):7","grad(U):8","nu","p","shearStress:0","shearStress:1","shearStress:2","shearStress:3","shearStress:4","shearStress:5","strainRate","wallShearStress:0","wallShearStress:1","wallShearStress:2","arc_length","Points:0","Points:1","Points:2"
-1.293e-09,-0.004789,0.06449,-13.611,3.6785e-06,2.0873e-10,1.9415e-05,26.519,-812.1,-6.0942e-08,7.0615,-12.907,0.00080466,0.68832,0.021909,-0.042663,0.020754,-1.8582e-08,0.64768,4.9277e-11,806.37,0,0,0,0.00049539,0,0.00035158,0.02034
-1.2496e-09,-0.0047118,0.062625,-13.309,3.5328e-06,3.0089e-10,1.9595e-05,28.793,-829.57,1.8412e-08,6.9371,-15.482,0.00079534,0.68085,0.021179,-0.045774,0.024595,-1.8392e-08,0.65406,-1.4037e-11,824.17,0,0,0,0.00049878,0,0.00035378,0.020342
-1.2274e-09,-0.004668,0.061664,-13.142,3.459e-06,3.4923e-10,1.9683e-05,29.967,-838.32,5.9938e-08,6.9076,-16.822,0.00079063,0.67692,0.020786,-0.04737,0.026585,-1.8296e-08,0.65724,-4.729e-11,833.06,0,0,0,0.00050056,0,0.00035493,0.020344
-1.166e-09,-0.0045476,0.058971,-12.693,3.2575e-06,4.8845e-10,1.9934e-05,33.433,-863.34,1.7432e-07,6.7448,-20.736,0.00077785,0.66639,0.019753,-0.051992,0.032239,-1.8039e-08,0.66619,-1.3555e-10,858.6,0,0,0,0.00050536,0,0.000358,0.020347
-1.1635e-09,-0.0045422,0.05886,-12.674,3.2494e-06,4.9417e-10,1.9944e-05,33.575,-864.33,1.7907e-07,6.7422,-20.897,0.00077733,0.66594,0.019708,-0.052179,0.032471,-1.8028e-08,0.66655,-1.3923e-10,859.62,0,0,0,0.00050556,0,0.00035813,0.020348
-1.1551e-09,-0.0045242,0.058484,-12.609,3.2224e-06,5.1446e-10,1.9978e-05,34.084,-867.79,1.9501e-07,6.7228,-21.471,0.00077564,0.66451,0.019567,-0.052842,0.033275,-1.7995e-08,0.66776,-1.5115e-10,863.16,0,0,0,0.00050622,0,0.00035854,0.020348
-1.1021e-09,-0.0044069,0.056128,-12.193,3.0523e-06,6.3659e-10,2.0207e-05,37.095,-890.33,2.981e-07,6.6637,-24.899,0.0007647,0.65332,0.018653,-0.056723,0.038071,-1.7785e-08,0.67564,-2.2812e-10,886.11,0,0,0,0.00051069,0,0.00036114,0.020352
-1.0845e-09,-0.0043687,0.055337,-12.061,2.9966e-06,6.7946e-10,2.0286e-05,38.175,-898.08,3.3226e-07,6.6125,-26.112,0.00076112,0.64975,0.018366,-0.058091,0.039725,-1.7718e-08,0.67832,-2.5269e-10,894.05,0,0,0,0.00051214,0,0.00036197,0.020353
-1.0422e-09,-0.0042676,0.053423,-11.715,2.8636e-06,7.8365e-10,2.0467e-05,40.754,-916.26,4.1587e-07,6.5779,-29.038,0.00075263,0.64086,0.017637,-0.061342,0.043705,-1.7558e-08,0.68456,-3.1328e-10,912.61,0,0,0,0.00051571,0,0.00036401,0.020356
-1.0059e-09,-0.0041825,0.051766,-11.429,2.7511e-06,8.7798e-10,2.0626e-05,43.153,-932.38,4.8774e-07,6.4859,-31.724,0.00074547,0.63359,0.017046,-0.064319,0.047274,-1.7424e-08,0.69001,-3.6351e-10,929.14,0,0,0,0.00051869,0,0.0003657,0.020358
