"U:0","U:1","U:2","grad(U):0","grad(U):1","grad(U):2","grad(U):3","grad(U):4","grad(U):5","grad(U):6","grad(U):7","grad(U):8","nu","p","shearStress:0","shearStress:1","shearStress:2","shearStress:3","shearStress:4","shearStress:5","strainRate","wallShearStress:0","wallShearStress:1","wallShearStress:2","arc_length","Points:0","Points:1","Points:2"
-2.5061e-13,-0.0001081,0.0044958,-0.2726,5.9952e-10,8.2805e-10,7.9335e-08,48.226,-1422.7,1.1245e-09,4.7055,-50.18,0.00056557,45.408,-0.00053146,-0.05539,0.055921,-4.5209e-11,0.80197,-1.1043e-12,1427.5,0,0,0,2.4036e-05,0,0.00039654,0.007522
-3.1023e-13,-0.00013236,0.0056036,-0.33496,7.54e-10,8.5109e-10,7.928e-08,41.283,-1429,9.1681e-10,6.1037,-41.967,0.00056557,45.32,-5.3678e-06,-0.047081,0.047086,-4.5265e-11,0.80477,-9.9987e-13,1430.5,0,0,0,2.7779e-05,0,0.00039579,0.0075257
-3.7837e-13,-9.1023e-05,0.0068552,-0.23047,9.3802e-10,8.2089e-10,7.9101e-08,31.164,-1415.5,4.759e-10,6.7399,-29.282,0.00056557,45.221,0.00088343,-0.034628,0.033745,-4.5267e-11,0.79676,-7.3342e-13,1412.7,0,0,0,3.2372e-05,0,0.00039491,0.0075302
-3.9909e-13,-9.5477e-05,0.0072413,-0.24239,9.9285e-10,8.2234e-10,7.9032e-08,28.398,-1414.4,3.7862e-10,7.3082,-25.911,0.00056557,45.19,0.0011209,-0.031276,0.030155,-4.526e-11,0.79583,-6.7923e-13,1410.2,0,0,0,3.3687e-05,0,0.00039464,0.0075315
-4.3533e-13,-6.3209e-05,0.0078925,-0.16054,1.0929e-09,7.963e-10,7.8943e-08,22.716,-1404.8,1.02e-10,7.3753,-18.764,0.00056557,45.138,0.001611,-0.024265,0.022654,-4.5266e-11,0.79037,-5.0805e-13,1398.4,0,0,0,3.6178e-05,0,0.00039417,0.0075339
-5.0527e-13,-8.4411e-05,0.0090251,-0.21475,1.2709e-09,7.9737e-10,7.9236e-08,25.918,-1382.3,6.3641e-11,7.8814,-22.534,0.00056557,45.164,0.0014381,-0.028122,0.026684,-4.5533e-11,0.77736,-4.8696e-13,1375.6,0,0,0,3.9263e-05,0,0.00039328,0.0075369
-5.3493e-13,-8.876e-05,0.0094526,-0.22591,1.3474e-09,7.9259e-10,7.9354e-08,26.167,-1375.3,5.7255e-12,7.4799,-23.414,0.00056557,45.174,0.0012082,-0.028646,0.027437,-4.5642e-11,0.77361,-4.515e-13,1369.1,0,0,0,4.0613e-05,0,0.00039291,0.0075382
-6.2661e-13,-0.00012419,0.010877,-0.31729,1.5835e-09,7.9022e-10,7.9716e-08,29.277,-1349,-8.7353e-11,7.7885,-27.762,0.00056557,45.206,0.00081073,-0.032665,0.031854,-4.5981e-11,0.75856,-3.9752e-13,1342.8,0,0,0,4.4626e-05,0,0.00039175,0.007542
-7.1959e-13,-0.00013679,0.012165,-0.3501,1.8265e-09,7.6945e-10,8.0072e-08,28.992,-1328.3,-3.0978e-10,6.1255,-29.634,0.00056557,45.234,2.2153e-05,-0.033168,0.033146,-4.6319e-11,0.7478,-2.5998e-13,1323.9,0,0,0,4.8851e-05,0,0.00039059,0.0075461
-7.5483e-13,-0.00015249,0.01269,-0.39103,1.9184e-09,7.668e-10,8.0203e-08,29.744,-1319.2,-3.6206e-10,6.105,-31,0.00056557,45.246,-0.0001785,-0.034266,0.034444,-4.6445e-11,0.74265,-2.2891e-13,1315,0,0,0,5.0387e-05,0,0.00039014,0.0075476
-8.2236e-13,-0.00015882,0.013588,-0.40804,2.0975e-09,7.4684e-10,8.0454e-08,28.764,-1304.9,-5.5381e-10,4.5659,-31.668,0.00056557,45.265,-0.00078709,-0.033785,0.034572,-4.6689e-11,0.73543,-1.0917e-13,1302.3,0,0,0,5.3457e-05,0,0.00038931,0.0075505
-8.9588e-13,-0.00017639,0.014745,-0.45411,2.2905e-09,7.5143e-10,8.0832e-08,29.455,-1300.9,-6.6964e-10,5.212,-31.708,0.00056557,45.245,-0.00050704,-0.034339,0.034846,-4.7011e-11,0.73278,-4.6255e-14,1297.7,0,0,0,5.5861e-05,0,0.00038841,0.0075527
-9.2719e-13,-0.00017716,0.01521,-0.45631,2.3735e-09,7.4986e-10,8.0996e-08,29.186,-1298.2,-7.388e-10,5.2823,-31.055,0.00056557,45.236,-0.00036054,-0.033891,0.034251,-4.7151e-11,0.73125,-6.2593e-15,1294.9,0,0,0,5.6907e-05,0,0.00038804,0.0075537
-1.0502e-12,-0.00020961,0.01711,-0.54254,2.7006e-09,7.5424e-10,8.1617e-08,29.795,-1289.7,-9.5324e-10,6.4564,-30.355,0.00056557,45.202,0.00019829,-0.034118,0.03392,-4.7687e-11,0.72575,1.1255e-13,1285.2,0,0,0,6.0886e-05,0,0.00038656,0.0075574
-1.155e-12,-0.00020962,0.018624,-0.54363,2.982e-09,7.46e-10,8.2164e-08,28.435,-1280.3,-1.2022e-09,6.5791,-27.68,0.00056557,45.173,0.00069471,-0.032084,0.031389,-4.8156e-11,0.72037,2.5803e-13,1275.3,0,0,0,6.436e-05,0,0.00038534,0.0075607
-1.2116e-12,-0.00022535,0.019478,-0.58612,3.1343e-09,7.4613e-10,8.2444e-08,28.452,-1275.7,-1.3107e-09,7.1281,-27.026,0.00056557,45.158,0.00097997,-0.031867,0.030887,-4.84e-11,0.71746,3.1931e-13,1270.2,0,0,0,6.6173e-05,0,0.00038466,0.0075623
-1.3337e-12,-0.00022078,0.021193,-0.57607,3.4669e-09,7.3379e-10,8.3059e-08,26.37,-1264,-1.6185e-09,7.0661,-23.397,0.00056557,45.126,0.0015554,-0.028924,0.027369,-4.8937e-11,0.7109,5.0039e-13,1258,0,0,0,7.0197e-05,0,0.00038325,0.0075661
-1.3815e-12,-0.00023128,0.021863,-0.60417,3.5958e-09,7.344e-10,8.3289e-08,26.777,-1260.2,-1.6934e-09,7.3145,-24.035,0.00056559,45.126,0.0014897,-0.029483,0.027994,-4.9141e-11,0.70865,5.4243e-13,1254,0,0,0,7.1429e-05,0,0.0003827,0.0075672
-1.4006e-12,-0.00023251,0.022114,-0.60758,3.6477e-09,7.3364e-10,8.3363e-08,26.779,-1258.6,-1.7262e-09,7.3031,-24.154,0.00056573,45.126,0.0014485,-0.029535,0.028086,-4.9225e-11,0.70791,5.6162e-13,1252.4,0,0,0,7.1932e-05,0,0.00038248,0.0075677
-1.5621e-12,-0.00027217,0.024325,-0.71524,4.0893e-09,7.3364e-10,8.4018e-08,28.046,-1244.6,-1.973e-09,8.1406,-26.236,0.00056663,45.128,0.001222,-0.03136,0.030138,-4.9926e-11,0.70061,7.0264e-13,1237.8,0,0,0,7.6053e-05,0,0.00038063,0.0075713
-1.6574e-12,-0.00027815,0.025545,-0.73229,4.3517e-09,7.2776e-10,8.4271e-08,28.007,-1235.1,-2.1292e-09,7.9911,-26.79,0.00056816,45.128,0.0010151,-0.031612,0.030597,-5.0356e-11,0.69713,7.9721e-13,1228.4,0,0,0,7.8546e-05,0,0.00037956,0.0075736
-1.7489e-12,-0.0003029,0.026766,-0.80048,4.605e-09,7.2548e-10,8.4532e-08,28.678,-1225.9,-2.261e-09,8.4387,-27.953,0.00056932,45.129,0.00088123,-0.03265,0.031769,-5.0751e-11,0.69305,8.751e-13,1218.9,0,0,0,8.0861e-05,0,0.00037852,0.0075757
-1.9289e-12,-0.00031341,0.02901,-0.83182,5.1077e-09,7.0984e-10,8.4811e-08,28.446,-1205.3,-2.5482e-09,7.9519,-28.838,0.00057366,45.128,0.00049365,-0.033066,0.032572,-5.1587e-11,0.68683,1.0556e-12,1198.9,0,0,0,8.5562e-05,0,0.00037652,0.0075799
-1.941e-12,-0.00031698,0.029168,-0.84182,5.1418e-09,7.0926e-10,8.4828e-08,28.523,-1203.9,-2.5649e-09,8.0052,-28.983,0.00057393,45.128,0.00047698,-0.033204,0.032727,-5.164e-11,0.68631,1.0659e-12,1197.4,0,0,0,8.5868e-05,0,0.00037638,0.0075802
-1.9692e-12,-0.00031836,0.02951,-0.84626,5.2216e-09,7.0642e-10,8.4854e-08,28.437,-1200.5,-2.6104e-09,7.8929,-29.07,0.00057472,45.127,0.0004167,-0.033226,0.032809,-5.1772e-11,0.68533,1.0953e-12,1194.1,0,0,0,8.6604e-05,0,0.00037607,0.0075809
-2.1401e-12,-0.00035877,0.03175,-0.95881,5.7037e-09,7.0214e-10,8.5013e-08,29.862,-1183.1,-2.8117e-09,8.5991,-29.864,0.00057899,45.113,0.0007467,-0.034919,0.034172,-5.2528e-11,0.67996,1.2224e-12,1176.2,0,0,0,9.0269e-05,0,0.00037415,0.007584
-2.2044e-12,-0.00036393,0.032542,-0.97376,5.8863e-09,6.984e-10,8.5089e-08,29.911,-1176.7,-2.9029e-09,8.5936,-29.697,0.00058055,45.108,0.00084358,-0.034975,0.034132,-5.2822e-11,0.67808,1.2812e-12,1169.8,0,0,0,9.1683e-05,0,0.00037345,0.0075852
-2.3441e-12,-0.0004009,0.034332,-1.0783,6.2865e-09,6.9338e-10,8.5175e-08,30.833,-1161.8,-3.0786e-09,9.2013,-30.069,0.0005843,45.096,0.0011406,-0.036133,0.034992,-5.3444e-11,0.67344,1.3946e-12,1154.4,0,0,0,9.4676e-05,0,0.00037189,0.0075878
-2.4893e-12,-0.00041256,0.036077,-1.1132,6.7056e-09,6.8383e-10,8.5327e-08,30.653,-1147.3,-3.2988e-09,9.1411,-29.419,0.00058798,45.084,0.0013575,-0.035961,0.034603,-5.4119e-11,0.66911,1.5389e-12,1139.8,0,0,0,9.7864e-05,0,0.0003703,0.0075905
-2.5529e-12,-0.00043083,0.036873,-1.1658,6.8907e-09,6.8068e-10,8.5349e-08,30.909,-1140.2,-3.3873e-09,9.4238,-29.417,0.0005898,45.078,0.0015028,-0.036326,0.034824,-5.4406e-11,0.66691,1.5973e-12,1132.6,0,0,0,9.9226e-05,0,0.00036959,0.0075917
-2.7197e-12,-0.00044315,0.038825,-1.2046,7.3795e-09,6.6837e-10,8.5505e-08,30.351,-1123.3,-3.6572e-09,9.2758,-28.35,0.00059418,45.064,0.0017438,-0.035758,0.034015,-5.5193e-11,0.66189,1.777e-12,1115.6,0,0,0,0.00010288,0,0.00036777,0.0075949
-2.767e-12,-0.00045502,0.039398,-1.2384,7.5177e-09,6.6692e-10,8.5533e-08,30.607,-1118.9,-3.7206e-09,9.4449,-28.648,0.00059537,45.063,0.0017577,-0.036158,0.034401,-5.5402e-11,0.66048,1.8189e-12,1111.1,0,0,0,0.00010377,0,0.00036725,0.0075956
-2.7834e-12,-0.00045692,0.039585,-1.2439,7.5658e-09,6.6615e-10,8.555e-08,30.614,-1117.5,-3.7442e-09,9.4482,-28.672,0.00059574,45.062,0.001756,-0.036193,0.034437,-5.5476e-11,0.66004,1.8346e-12,1109.6,0,0,0,0.00010408,0,0.00036707,0.0075958
-2.9859e-12,-0.00051184,0.041983,-1.4029,8.1672e-09,6.5899e-10,8.5634e-08,31.373,-1098,-4.0332e-09,10.197,-29.584,0.00060109,45.056,0.0018411,-0.03757,0.035729,-5.6384e-11,0.65381,2.0291e-12,1089.6,0,0,0,0.00010787,0,0.00036483,0.0075989
-3.0799e-12,-0.0005228,0.043032,-1.4358,8.448e-09,6.54e-10,8.572e-08,31.287,-1089.8,-4.1749e-09,10.191,-29.589,0.00060333,45.052,0.0018362,-0.03763,0.035794,-5.682e-11,0.65129,2.1254e-12,1081.4,0,0,0,0.00010966,0,0.00036382,0.0076004
-3.2097e-12,-0.00056,0.044535,-1.5455,8.8401e-09,6.4836e-10,8.5752e-08,31.533,-1077.1,-4.3731e-09,10.667,-29.916,0.00060693,45.048,0.0019073,-0.038264,0.036357,-5.7411e-11,0.64719,2.2616e-12,1068.3,0,0,0,0.00011208,0,0.00036239,0.0076023
-3.3869e-12,-0.00057995,0.046464,-1.6075,9.3779e-09,6.3865e-10,8.5899e-08,31.127,-1061.6,-4.6526e-09,10.593,-29.666,0.00061128,45.04,0.0019056,-0.038099,0.036194,-5.8245e-11,0.64242,2.4548e-12,1052.9,0,0,0,0.00011544,0,0.00036049,0.0076051
-3.439e-12,-0.00059538,0.047053,-1.654,9.5379e-09,6.3612e-10,8.5904e-08,31.121,-1056.5,-4.7379e-09,10.773,-29.687,0.00061279,45.039,0.0019404,-0.038242,0.036302,-5.8487e-11,0.64075,2.5145e-12,1047.6,0,0,0,0.00011642,0,0.00035991,0.0076059
-3.5878e-12,-0.00061083,0.048634,-1.7042,9.9976e-09,6.2773e-10,8.6019e-08,30.571,-1043.6,-4.9838e-09,10.642,-29.258,0.00061654,45.032,0.0019433,-0.03786,0.035916,-5.9201e-11,0.63674,2.6873e-12,1034.7,0,0,0,0.00011923,0,0.00035831,0.0076082
-3.6733e-12,-0.00063169,0.049588,-1.7667,1.0261e-08,6.2491e-10,8.6042e-08,30.686,-1036.1,-5.1135e-09,10.927,-29.251,0.00061877,45.028,0.0020516,-0.038114,0.036062,-5.9591e-11,0.63431,2.7784e-12,1027,0,0,0,0.00012066,0,0.00035738,0.0076093
-3.7012e-12,-0.00063482,0.049882,-1.7764,1.0348e-08,6.237e-10,8.6063e-08,30.649,-1033.9,-5.1553e-09,10.944,-29.189,0.00061942,45.027,0.0020719,-0.038092,0.03602,-5.9722e-11,0.63361,2.808e-12,1024.8,0,0,0,0.00012113,0,0.00035709,0.0076097
-3.9119e-12,-0.00068814,0.052179,-1.9395,1.1009e-08,6.1538e-10,8.6094e-08,30.651,-1015.5,-5.4923e-09,11.636,-28.887,0.00062516,45.017,0.0023546,-0.038418,0.036063,-6.0704e-11,0.62751,3.0502e-12,1005.7,0,0,0,0.00012464,0,0.00035479,0.0076123
-4.0194e-12,-0.00069984,0.053287,-1.9772,1.1348e-08,6.1079e-10,8.6169e-08,30.407,-1007.1,-5.6599e-09,11.674,-28.549,0.00062776,45.012,0.0024337,-0.038217,0.035784,-6.1221e-11,0.62482,3.1707e-12,997.23,0,0,0,0.00012645,0,0.00035365,0.0076137
-4.1559e-12,-0.00073506,0.054741,-2.0875,1.1785e-08,6.0468e-10,8.6174e-08,30.218,-995.14,-5.8903e-09,12.101,-28.163,0.00063163,45.006,0.0026265,-0.038217,0.035591,-6.1871e-11,0.62083,3.34e-12,984.86,0,0,0,0.00012872,0,0.00035216,0.0076154
-4.3485e-12,-0.00075468,0.056676,-2.1537,1.2403e-08,5.9565e-10,8.6299e-08,29.599,-980.2,-6.2015e-09,12.11,-27.384,0.00063639,44.996,0.002768,-0.037644,0.034876,-6.2815e-11,0.61602,3.5686e-12,969.82,0,0,0,0.00013194,0,0.00035013,0.0076179
-4.4061e-12,-0.00076956,0.057275,-2.2015,1.2591e-08,5.9306e-10,8.6297e-08,29.437,-975.17,-6.3041e-09,12.275,-27.141,0.00063808,44.994,0.002853,-0.03755,0.034697,-6.3097e-11,0.61433,3.6455e-12,964.63,0,0,0,0.0001329,0,0.00034949,0.0076186
-4.5836e-12,-0.00078578,0.059014,-2.2596,1.3171e-08,5.8392e-10,8.6406e-08,28.704,-961.58,-6.6015e-09,12.217,-26.269,0.00064257,44.985,0.0029815,-0.036821,0.03384,-6.3987e-11,0.60993,3.8688e-12,950.98,0,0,0,0.00013586,0,0.00034762,0.0076209
-4.6618e-12,-0.00080347,0.059811,-2.3157,1.3427e-08,5.8102e-10,8.641e-08,28.637,-955.4,-6.7274e-09,12.418,-26.168,0.00064466,44.982,0.0030534,-0.036866,0.033812,-6.4361e-11,0.60784,3.9637e-12,944.61,0,0,0,0.00013704,0,0.00034678,0.0076218
-4.686e-12,-0.00080609,0.060045,-2.3244,1.3507e-08,5.8002e-10,8.6423e-08,28.587,-953.68,-6.7638e-09,12.427,-26.115,0.00064524,44.981,0.0030643,-0.036829,0.033765,-6.448e-11,0.60727,3.9912e-12,942.88,0,0,0,0.00013741,0,0.00034653,0.007622
-4.9211e-12,-0.00085965,0.062386,-2.4988,1.4291e-08,5.7178e-10,8.6415e-08,28.145,-935.19,-7.1596e-09,12.996,-25.562,0.00065176,44.973,0.0032986,-0.036679,0.033381,-6.5632e-11,0.60095,4.2957e-12,923.81,0,0,0,0.00014096,0,0.00034398,0.0076245
-5.0271e-12,-0.00087049,0.063386,-2.5366,1.4646e-08,5.6741e-10,8.6468e-08,27.854,-927.74,-7.3244e-09,13.014,-25.254,0.00065434,44.969,0.0033485,-0.036426,0.033078,-6.6164e-11,0.59848,4.4227e-12,916.32,0,0,0,0.00014256,0,0.00034288,0.0076257
-5.1866e-12,-0.00090653,0.064939,-2.6574,1.5189e-08,5.614e-10,8.6452e-08,27.392,-915.3,-7.6055e-09,13.366,-24.712,0.00065892,44.964,0.0035189,-0.036124,0.032605,-6.6966e-11,0.59418,4.644e-12,903.5,0,0,0,0.00014497,0,0.00034114,0.0076273
-5.38e-12,-0.00092461,0.066718,-2.7241,1.5849e-08,5.5356e-10,8.6543e-08,26.733,-901.92,-7.916e-09,13.349,-24.022,0.00066373,44.956,0.0036125,-0.035497,0.031884,-6.796e-11,0.5897,4.8881e-12,890.07,0,0,0,0.00014788,0,0.00033913,0.0076294
-5.4592e-12,-0.00094206,0.06747,-2.7846,1.6124e-08,5.5021e-10,8.6532e-08,26.426,-895.82,-8.0618e-09,13.501,-23.672,0.00066607,44.954,0.0037023,-0.035245,0.031543,-6.837e-11,0.58758,5.0058e-12,883.8,0,0,0,0.00014907,0,0.00033827,0.0076303
-5.719e-12,-0.00096341,0.069803,-2.8692,1.703e-08,5.3994e-10,8.6648e-08,25.379,-878.16,-8.4924e-09,13.4,-22.583,0.00067267,44.944,0.0038296,-0.03418,0.030351,-6.9741e-11,0.58162,5.3514e-12,866.12,0,0,0,0.00015296,0,0.00033556,0.007633
-5.739e-12,-0.00096724,0.069989,-2.8823,1.7099e-08,5.3931e-10,8.6645e-08,25.335,-876.72,-8.5257e-09,13.439,-22.524,0.00067322,44.943,0.0038511,-0.034149,0.030298,-6.9843e-11,0.58111,5.3783e-12,864.64,0,0,0,0.00015324,0,0.00033534,0.0076332
-5.7449e-12,-0.00096778,0.070042,-2.8843,1.712e-08,5.3912e-10,8.6648e-08,25.32,-876.34,-8.5345e-09,13.441,-22.507,0.00067337,44.943,0.0038546,-0.034135,0.03028,-6.9874e-11,0.58098,5.3854e-12,864.26,0,0,0,0.00015332,0,0.00033528,0.0076333
-6.0211e-12,-0.0010198,0.072561,-3.068,1.8105e-08,5.2974e-10,8.6604e-08,24.51,-856.8,-9.0122e-09,13.932,-21.484,0.00068122,44.934,0.0041666,-0.033436,0.02927,-7.1324e-11,0.57406,5.7816e-12,844.17,0,0,0,0.00015717,0,0.00033232,0.0076357
-6.1116e-12,-0.0010274,0.073344,-3.0976,1.8429e-08,5.2659e-10,8.6635e-08,24.243,-851.05,-9.1519e-09,13.943,-21.181,0.00068348,44.931,0.0042205,-0.033161,0.02894,-7.1808e-11,0.57207,5.897e-12,838.38,0,0,0,0.00015841,0,0.00033139,0.0076366
-6.3105e-12,-0.0010635,0.075115,-3.2304,1.9154e-08,5.1901e-10,8.6597e-08,23.521,-837.19,-9.5097e-09,14.252,-20.307,0.00068931,44.924,0.0044543,-0.032467,0.028012,-7.2885e-11,0.5671,6.2016e-12,824.16,0,0,0,0.00016118,0,0.00032924,0.0076383
-6.4913e-12,-0.001077,0.076641,-3.2869,1.9815e-08,5.1188e-10,8.6653e-08,22.907,-825.91,-9.7972e-09,14.233,-19.626,0.00069392,44.918,0.0045622,-0.0318,0.027238,-7.3879e-11,0.56317,6.4453e-12,812.84,0,0,0,0.00016366,0,0.00032737,0.0076399
-6.6078e-12,-0.0010971,0.077653,-3.3641,2.0251e-08,5.0749e-10,8.6628e-08,22.408,-817.95,-1.0015e-08,14.383,-19.039,0.00069744,44.914,0.0047039,-0.031283,0.026579,-7.4531e-11,0.56028,6.6353e-12,804.68,0,0,0,0.00016528,0,0.00032611,0.0076409
-6.8852e-12,-0.0011145,0.079934,-3.4451,2.1289e-08,4.9656e-10,8.6708e-08,21.352,-801,-1.0469e-08,14.285,-17.887,0.00070468,44.904,0.0048679,-0.030088,0.02522,-7.6102e-11,0.5543,7.0295e-12,787.73,0,0,0,0.00016907,0,0.00032324,0.0076434
-6.9138e-12,-0.001119,0.080177,-3.4637,2.1398e-08,4.9552e-10,8.6701e-08,21.212,-799.08,-1.0524e-08,14.313,-17.727,0.00070557,44.904,0.0049036,-0.029934,0.02503,-7.6267e-11,0.5536,7.0792e-12,785.77,0,0,0,0.00016947,0,0.00032293,0.0076437
-7.0118e-12,-0.0011238,0.080961,-3.4897,2.1774e-08,4.9207e-10,8.6728e-08,20.804,-793.23,-1.0689e-08,14.253,-17.287,0.00070818,44.9,0.0049604,-0.029454,0.024493,-7.684e-11,0.55151,7.2258e-12,779.94,0,0,0,0.0001708,0,0.00032191,0.0076445
-7.224e-12,-0.0011553,0.082727,-3.6132,2.259e-08,4.8579e-10,8.6675e-08,20.092,-779.74,-1.106e-08,14.494,-16.46,0.00071438,44.894,0.0051779,-0.028711,0.023533,-7.805e-11,0.54655,7.5582e-12,766.16,0,0,0,0.00017356,0,0.00031964,0.0076461
-7.2851e-12,-0.0011593,0.083211,-3.6311,2.2825e-08,4.838e-10,8.6686e-08,19.913,-776.22,-1.1153e-08,14.491,-16.265,0.00071596,44.893,0.0052113,-0.028509,0.023298,-7.8403e-11,0.54528,7.6413e-12,762.63,0,0,0,0.00017434,0,0.00031902,0.0076466
-7.5404e-12,-0.0011948,0.085282,-3.7777,2.3832e-08,4.756e-10,8.6616e-08,18.939,-760.32,-1.1614e-08,14.729,-15.153,0.00072364,44.885,0.0054826,-0.027428,0.021945,-7.9912e-11,0.53935,8.0669e-12,746.41,0,0,0,0.00017766,0,0.00031627,0.0076484
-7.6956e-12,-0.0012033,0.086478,-3.8205,2.4445e-08,4.7048e-10,8.664e-08,18.438,-751.56,-1.1857e-08,14.693,-14.613,0.00072775,44.881,0.0055676,-0.026839,0.021271,-8.0838e-11,0.53616,8.2898e-12,737.65,0,0,0,0.00017963,0,0.00031468,0.0076496
-7.866e-12,-0.0012249,0.087825,-3.9159,2.5136e-08,4.6441e-10,8.6591e-08,17.719,-741.19,-1.2176e-08,14.813,-13.803,0.00073303,44.876,0.005754,-0.025997,0.020243,-8.1883e-11,0.53224,8.5922e-12,727.1,0,0,0,0.00018184,0,0.00031284,0.0076508
-8.122e-12,-0.0012358,0.089745,-3.9807,2.6174e-08,4.5561e-10,8.6627e-08,16.826,-727.06,-1.2588e-08,14.702,-12.851,0.00073996,44.869,0.0058933,-0.024907,0.019014,-8.3465e-11,0.52702,8.9809e-12,713.02,0,0,0,0.00018509,0,0.00031021,0.0076527
-8.2015e-12,-0.0012448,0.090357,-4.0236,2.6505e-08,4.528e-10,8.6604e-08,16.463,-722.34,-1.2741e-08,14.738,-12.447,0.0007425,44.867,0.0059823,-0.024462,0.01848,-8.3972e-11,0.52521,9.1308e-12,708.24,0,0,0,0.00018612,0,0.00030934,0.0076533
-8.4857e-12,-0.0012531,0.09243,-4.0876,2.769e-08,4.4333e-10,8.6641e-08,15.41,-707.04,-1.3212e-08,14.554,-11.334,0.00075039,44.859,0.006134,-0.023128,0.016994,-8.5794e-11,0.51949,9.5869e-12,693.05,0,0,0,0.00018971,0,0.0003064,0.0076553
-8.5462e-12,-0.0012596,0.092888,-4.1171,2.7944e-08,4.4151e-10,8.6621e-08,15.204,-703.58,-1.3318e-08,14.594,-11.098,0.00075223,44.857,0.0061934,-0.022879,0.016686,-8.6176e-11,0.51816,9.6905e-12,689.53,0,0,0,0.00019045,0,0.00030575,0.0076557
-8.5631e-12,-0.0012603,0.093009,-4.1212,2.8014e-08,4.4101e-10,8.6622e-08,15.157,-702.7,-1.3344e-08,14.592,-11.047,0.00075269,44.857,0.0062026,-0.022821,0.016618,-8.6283e-11,0.51783,9.7151e-12,688.65,0,0,0,0.00019066,0,0.00030558,0.0076558
