"U:0","U:1","U:2","grad(U):0","grad(U):1","grad(U):2","grad(U):3","grad(U):4","grad(U):5","grad(U):6","grad(U):7","grad(U):8","nu","p","shearStress:0","shearStress:1","shearStress:2","shearStress:3","shearStress:4","shearStress:5","strainRate","wallShearStress:0","wallShearStress:1","wallShearStress:2","arc_length","Points:0","Points:1","Points:2"
-4.5943e-12,-0.022312,0.092198,-97.765,2.0213e-08,2.09e-11,9.0371e-09,-69.689,-234.96,1.6055e-10,-19.062,167.45,0.0009986,46.201,0.19524,0.13914,-0.33438,-2.9207e-11,0.25364,-1.759e-13,386.73,0,0,0,0.00095738,0,0.00022825,0.0072693
-4.5382e-12,-0.022725,0.090959,-97.116,1.9488e-08,2.3575e-11,9.5124e-09,-67.049,-241.71,2.6985e-10,-19.667,164.17,0.00099752,46.205,0.19374,0.13376,-0.3275,-2.8929e-11,0.26064,-2.8539e-13,387.61,0,0,0,0.00096322,0,0.00023399,0.0072704
-4.4711e-12,-0.023215,0.089457,-96.294,1.8622e-08,2.6916e-11,1.0081e-08,-63.637,-249.22,4.0964e-10,-20.584,159.93,0.00099672,46.211,0.19194,0.12681,-0.31875,-2.8607e-11,0.26889,-4.2988e-13,388.22,0,0,0,0.00097041,0,0.00024109,0.0072715
-4.4242e-12,-0.023508,0.088499,-95.781,1.8112e-08,2.9348e-11,1.0412e-08,-61.45,-254.56,5.0768e-10,-20.956,157.23,0.00099564,46.214,0.19071,0.12236,-0.31307,-2.84e-11,0.27422,-5.2756e-13,389.12,0,0,0,0.00097486,0,0.00024541,0.0072726
-4.3428e-12,-0.024009,0.086821,-94.838,1.7227e-08,3.3473e-11,1.0985e-08,-57.38,-263.13,6.899e-10,-21.785,152.22,0.00099432,46.22,0.18858,0.11406,-0.30264,-2.805e-11,0.28326,-7.1418e-13,390.15,0,0,0,0.0009828,0,0.00025314,0.0072744
-4.3026e-12,-0.024224,0.086047,-94.411,1.6848e-08,3.5592e-11,1.1228e-08,-55.492,-267.54,7.7938e-10,-22.003,149.9,0.00099323,46.222,0.18753,0.11022,-0.29775,-2.7886e-11,0.28749,-8.026e-13,391.05,0,0,0,0.00098636,0,0.00025652,0.0072755
-4.2112e-12,-0.024702,0.084279,-93.391,1.599e-08,3.9891e-11,1.1773e-08,-50.928,-276.77,9.9652e-10,-22.655,144.32,0.00099139,46.228,0.18515,0.10093,-0.28608,-2.7523e-11,0.2968,-1.0225e-12,392.51,0,0,0,0.00099464,0,0.00026445,0.0072779
-4.1744e-12,-0.024871,0.083601,-93.008,1.5685e-08,4.1845e-11,1.1968e-08,-49.167,-280.71,1.0834e-09,-22.768,142.18,0.00099025,46.23,0.18419,0.097363,-0.28155,-2.7383e-11,0.30042,-1.1076e-12,393.46,0,0,0,0.00099772,0,0.00026733,0.007279
-4.0777e-12,-0.025302,0.081819,-91.952,1.4886e-08,4.654e-11,1.2469e-08,-44.287,-290.2,1.3256e-09,-23.188,136.24,0.00098792,46.235,0.18166,0.087451,-0.26911,-2.7023e-11,0.30955,-1.3506e-12,395.34,0,0,0,0.001006,0,0.00027509,0.0072819
-4.0407e-12,-0.025446,0.081159,-91.571,1.4611e-08,4.8567e-11,1.2644e-08,-42.466,-294.12,1.4167e-09,-23.219,134.04,0.00098662,46.237,0.18068,0.083783,-0.26446,-2.6889e-11,0.31298,-1.4389e-12,396.44,0,0,0,0.001009,0,0.00027779,0.0072831
-3.9434e-12,-0.025814,0.07943,-90.519,1.3891e-08,5.3951e-11,1.3091e-08,-37.452,-303.51,1.6721e-09,-23.383,127.97,0.00098388,46.242,0.1781,0.073639,-0.25173,-2.6545e-11,0.32157,-1.6932e-12,398.67,0,0,0,0.0010169,0,0.00028508,0.0072863
-3.9025e-12,-0.025948,0.07872,-90.098,1.3616e-08,5.6213e-11,1.3264e-08,-35.372,-307.82,1.7765e-09,-23.326,125.47,0.00098228,46.243,0.17699,0.069479,-0.24646,-2.6403e-11,0.32515,-1.7931e-12,400.05,0,0,0,0.0010201,0,0.00028789,0.0072877
-3.8088e-12,-0.026244,0.077102,-89.087,1.299e-08,6.1322e-11,1.3646e-08,-30.415,-316.79,2.0304e-09,-23.241,119.5,0.00097925,46.248,0.17445,0.059502,-0.23395,-2.6081e-11,0.3329,-2.043e-12,402.55,0,0,0,0.0010274,0,0.00029448,0.007291
-3.7607e-12,-0.026376,0.076282,-88.588,1.2694e-08,6.417e-11,1.3832e-08,-27.864,-321.87,2.1591e-09,-23.066,116.45,0.00097715,46.25,0.17311,0.054445,-0.22756,-2.5919e-11,0.33691,-2.1649e-12,404.38,0,0,0,0.001031,0,0.0002976,0.0072928
-3.6747e-12,-0.026598,0.074827,-87.656,1.2168e-08,6.9062e-11,1.4149e-08,-23.16,-330.09,2.401e-09,-22.767,110.82,0.00097401,46.254,0.17073,0.045043,-0.21577,-2.5631e-11,0.34359,-2.4003e-12,407.01,0,0,0,0.0010376,0,0.00030332,0.007296
-3.6162e-12,-0.026727,0.073842,-87.04,1.1836e-08,7.2652e-11,1.436e-08,-19.913,-336.31,2.5635e-09,-22.418,106.96,0.00097119,46.256,0.16905,0.038674,-0.20772,-2.5441e-11,0.34822,-2.5522e-12,409.49,0,0,0,0.0010419,0,0.00030691,0.0072984
-3.5415e-12,-0.02688,0.072596,-86.221,1.1414e-08,7.7033e-11,1.4616e-08,-15.667,-343.46,2.782e-09,-21.962,101.89,0.00096813,46.259,0.16692,0.030258,-0.19717,-2.5199e-11,0.35367,-2.7623e-12,412.09,0,0,0,0.0010475,0,0.00031162,0.0073013
-3.4696e-12,-0.027001,0.071396,-85.451,1.1036e-08,8.1768e-11,1.4857e-08,-11.481,-351.17,2.9874e-09,-21.363,96.939,0.00096434,46.262,0.16479,0.022145,-0.18694,-2.4969e-11,0.35905,-2.9515e-12,415.48,0,0,0,0.0010526,0,0.00031581,0.0073043
