"U:0","U:1","U:2","grad(U):0","grad(U):1","grad(U):2","grad(U):3","grad(U):4","grad(U):5","grad(U):6","grad(U):7","grad(U):8","nu","p","shearStress:0","shearStress:1","shearStress:2","shearStress:3","shearStress:4","shearStress:5","strainRate","wallShearStress:0","wallShearStress:1","wallShearStress:2","arc_length","Points:0","Points:1","Points:2"
-3.3571e-09,-0.00042775,0.15685,-15.629,0.00014541,-1.2098e-09,-2.9578e-05,-13.335,-20.777,-2.3325e-06,2.5105,28.921,0.0021687,0.37723,0.067714,0.057636,-0.12535,-2.5247e-07,0.03935,5.0439e-09,54.024,0,0,0,0.00011758,6.0691e-23,2.8949e-05,0.020367
-3.4849e-09,-0.00051544,0.15655,-15.953,0.0001271,-1.2585e-09,-2.5588e-05,-14.394,-24.034,-2.5052e-06,2.8904,30.254,0.0021172,0.39877,0.06745,0.060624,-0.12807,-2.1705e-07,0.044276,5.2765e-09,57.119,0,0,0,0.00012601,3.7872e-23,3.3282e-05,0.02036
-3.5698e-09,-0.00056127,0.15638,-16.133,0.00011561,-1.2984e-09,-2.3083e-05,-14.964,-25.922,-2.6142e-06,3.1014,30.979,0.0020878,0.40994,0.067168,0.062219,-0.12939,-1.9384e-07,0.047362,5.4483e-09,58.893,0,0,0,0.00013064,0,3.5938e-05,0.020356
-3.702e-09,-0.00065538,0.15609,-16.346,9.6901e-05,-1.3543e-09,-1.9045e-05,-16.013,-29.321,-2.7771e-06,3.4556,32.188,0.0020447,0.42919,0.06652,0.065122,-0.13164,-1.5961e-07,0.05257,5.6715e-09,61.816,0,0,0,0.00013851,-1.2809e-22,4.0452e-05,0.02035
-3.7172e-09,-0.00071611,0.15585,-16.667,9.1579e-05,-1.3942e-09,-1.6467e-05,-16.459,-31.926,-2.8257e-06,3.694,32.997,0.0020098,0.44008,0.066796,0.06591,-0.13271,-1.5143e-07,0.05636,5.6705e-09,64.231,0,0,0,0.0001435,-1.773e-22,4.3542e-05,0.020346
-3.7252e-09,-0.00076547,0.15569,-16.876,8.8015e-05,-1.4164e-09,-1.4791e-05,-16.763,-33.816,-2.861e-06,3.8559,33.547,0.0019893,0.44776,0.066984,0.066453,-0.13344,-1.4635e-07,0.05901,5.6778e-09,65.862,0,0,0,0.00014699,-1.5353e-22,4.5705e-05,0.020343
-3.7553e-09,-0.00089055,0.15523,-17.4,7.7732e-05,-1.469e-09,-9.8623e-06,-17.547,-39.003,-2.9561e-06,4.2953,34.95,0.0019319,0.46644,0.067221,0.067728,-0.13495,-1.316e-07,0.066597,5.7031e-09,70.292,0,0,0,0.00015615,-8.5396e-23,5.184e-05,0.020336
-3.7849e-09,-0.001072,0.15464,-18.017,6.5193e-05,-1.5334e-09,-3.9986e-06,-18.508,-45.803,-3.0701e-06,4.8119,36.668,0.0018696,0.49039,0.067499,0.069291,-0.13679,-1.1477e-07,0.076247,5.7372e-09,75.737,0,0,0,0.00016777,3.8803e-22,5.9633e-05,0.020328
-3.784e-09,-0.0010886,0.15457,-18.086,6.4506e-05,-1.5399e-09,-3.7998e-06,-18.602,-46.52,-3.0733e-06,4.8633,36.825,0.0018627,0.49244,0.067518,0.069392,-0.13691,-1.1345e-07,0.077178,5.7214e-09,76.371,0,0,0,0.0001688,4.0626e-22,6.0374e-05,0.020327
-3.7827e-09,-0.0011063,0.15451,-18.149,6.3884e-05,-1.5457e-09,-3.6296e-06,-18.688,-47.211,-3.0779e-06,4.9076,36.968,0.0018571,0.49441,0.067533,0.069479,-0.13701,-1.1232e-07,0.078062,5.7119e-09,76.953,0,0,0,0.00016978,3.5676e-22,6.1076e-05,0.020326
-3.7726e-09,-0.0013068,0.15377,-18.843,5.6094e-05,-1.6067e-09,-1.4301e-06,-19.668,-55.589,-3.1223e-06,5.4565,38.57,0.0017873,0.51566,0.067426,0.070322,-0.13775,-9.8107e-08,0.089014,5.5766e-09,83.947,0,0,0,0.00018122,-2.3429e-22,6.9739e-05,0.020319
-3.7589e-09,-0.0015172,0.15304,-19.477,4.8958e-05,-1.6629e-09,4.8261e-07,-20.557,-63.687,-3.1729e-06,5.9175,40.015,0.0017292,0.53619,0.067292,0.071009,-0.1383,-8.5706e-08,0.09948,5.4881e-09,90.431,0,0,0,0.00019211,-5.3814e-23,7.7992e-05,0.020312
-3.7538e-09,-0.0015473,0.15292,-19.568,4.8226e-05,-1.672e-09,6.7634e-07,-20.671,-65.046,-3.1701e-06,5.9896,40.221,0.0017197,0.5389,0.067257,0.071027,-0.13828,-8.4325e-08,0.10108,5.4525e-09,91.59,0,0,0,0.00019366,0,7.9231e-05,0.020311
-3.7471e-09,-0.0015889,0.15276,-19.679,4.7327e-05,-1.6835e-09,9.0085e-07,-20.805,-66.792,-3.1701e-06,6.0692,40.468,0.0017089,0.54241,0.067202,0.071023,-0.13822,-8.27e-08,0.10314,5.4182e-09,93.031,0,0,0,0.00019564,-1.3665e-22,8.0813e-05,0.02031
-3.7137e-09,-0.0018018,0.15191,-20.22,4.2408e-05,-1.7437e-09,2.1704e-06,-21.487,-76.16,-3.1598e-06,6.5181,41.696,0.0016499,0.55927,0.06671,0.070863,-0.13757,-7.379e-08,0.11427,5.2142e-09,100.71,0,0,0,0.00020597,-5.5288e-22,8.939e-05,0.020304
-3.6887e-09,-0.0019648,0.15128,-20.586,3.9025e-05,-1.7857e-09,2.9978e-06,-21.925,-82.876,-3.1611e-06,6.7878,42.505,0.0016121,0.57149,0.066325,0.070635,-0.13696,-6.7882e-08,0.12223,5.1002e-09,106.05,0,0,0,0.00021333,-3.4271e-22,9.5511e-05,0.0203
-3.6645e-09,-0.002073,0.15079,-20.824,3.7255e-05,-1.8098e-09,3.4734e-06,-22.209,-88.098,-3.136e-06,6.9878,43.028,0.0015842,0.57886,0.065973,0.070339,-0.13631,-6.4686e-08,0.12786,4.9714e-09,110.46,0,0,0,0.00021823,0,9.9764e-05,0.020297
-3.6225e-09,-0.0022715,0.14993,-21.212,3.4304e-05,-1.845e-09,4.2305e-06,-22.638,-97.124,-3.1061e-06,7.2721,43.849,0.00154,0.5918,0.065304,0.069682,-0.13499,-5.9526e-08,0.1376,4.7883e-09,117.92,0,0,0,0.0002267,5.8931e-22,0.00010712,0.020293
-3.6042e-09,-0.0023573,0.14955,-21.369,3.2964e-05,-1.8596e-09,4.5838e-06,-22.821,-101.18,-3.0899e-06,7.4095,44.191,0.00152,0.59705,0.064954,0.069356,-0.13431,-5.7182e-08,0.142,4.7007e-09,121.26,0,0,0,0.00023044,7.5805e-22,0.00011044,0.020291
-3.5945e-09,-0.0024054,0.14935,-21.447,3.2275e-05,-1.866e-09,4.7574e-06,-22.903,-103.33,-3.0836e-06,7.4681,44.352,0.0015102,0.59989,0.064755,0.069149,-0.1339,-5.601e-08,0.14433,4.6615e-09,122.99,0,0,0,0.00023242,7.107e-22,0.0001122,0.02029
-3.5313e-09,-0.0026485,0.14812,-21.828,2.9359e-05,-1.8921e-09,5.5815e-06,-23.284,-116.04,-3.0088e-06,7.808,45.113,0.0014563,0.61278,0.06359,0.067819,-0.13141,-5.099e-08,0.15691,4.3867e-09,133.77,0,0,0,0.00024259,0,0.00012153,0.020286
-3.4873e-09,-0.0028263,0.14724,-22.073,2.7383e-05,-1.9103e-09,6.1211e-06,-23.493,-124.91,-2.9657e-06,7.9934,45.567,0.0014211,0.62196,0.062714,0.066755,-0.12947,-4.7671e-08,0.16572,4.2199e-09,141.19,0,0,0,0.00024971,0,0.00012808,0.020284
-3.4509e-09,-0.0029479,0.14654,-22.231,2.6199e-05,-1.921e-09,6.4779e-06,-23.607,-131.99,-2.9184e-06,8.1434,45.839,0.0013955,0.62753,0.06206,0.065898,-0.12796,-4.5674e-08,0.17216,4.0786e-09,147.34,0,0,0,0.00025467,-2.6439e-22,0.00013276,0.020282
-3.3712e-09,-0.0032274,0.14496,-22.546,2.3653e-05,-1.9404e-09,7.2266e-06,-23.765,-147.6,-2.8272e-06,8.3933,46.311,0.001342,0.6401,0.060502,0.06378,-0.12428,-4.1478e-08,0.18641,3.7992e-09,160.76,0,0,0,0.00026569,-7.1026e-23,0.00014316,0.020278
-3.363e-09,-0.0032518,0.1448,-22.572,2.3451e-05,-1.9418e-09,7.2907e-06,-23.771,-149.19,-2.8162e-06,8.4201,46.343,0.0013371,0.64106,0.060357,0.063571,-0.12393,-4.1146e-08,0.18774,3.7709e-09,162.18,0,0,0,0.00026668,-5.6893e-23,0.00014412,0.020278
-3.3304e-09,-0.0033532,0.14414,-22.66,2.2659e-05,-1.9449e-09,7.5383e-06,-23.759,-155.57,-2.7763e-06,8.498,46.419,0.0013182,0.64499,0.059731,0.062644,-0.12237,-3.9869e-08,0.19313,3.6668e-09,167.79,0,0,0,0.00027068,0,0.00014798,0.020277
-3.2657e-09,-0.0035519,0.14283,-22.821,2.1072e-05,-1.9496e-09,8.0412e-06,-23.728,-168.31,-2.693e-06,8.6709,46.549,0.0012803,0.65222,0.05844,0.060776,-0.11922,-3.7312e-08,0.20389,3.4533e-09,178.98,0,0,0,0.00027864,1.0425e-22,0.00015571,0.020275
-3.2511e-09,-0.0035985,0.14252,-22.851,2.0719e-05,-1.9499e-09,8.1512e-06,-23.704,-171.21,-2.6756e-06,8.6981,46.555,0.0012721,0.65391,0.058127,0.060311,-0.11844,-3.6753e-08,0.20635,3.4086e-09,181.5,0,0,0,0.00028046,1.2811e-22,0.00015748,0.020275
-3.1616e-09,-0.0038459,0.14063,-22.989,1.8975e-05,-1.9491e-09,8.73e-06,-23.475,-189.08,-2.5584e-06,8.8816,46.464,0.0012262,0.66155,0.056393,0.057602,-0.114,-3.4005e-08,0.22038,3.143e-09,197.5,0,0,0,0.00029052,2.282e-22,0.00016739,0.020273
-3.1289e-09,-0.0039392,0.13993,-23.026,1.8346e-05,-1.9477e-09,8.9365e-06,-23.353,-195.65,-2.5181e-06,8.9251,46.379,0.0012099,0.66444,0.055713,0.056522,-0.11223,-3.3031e-08,0.22556,3.0514e-09,203.34,0,0,0,0.00029425,0,0.00017106,0.020272
-3.0521e-09,-0.004131,0.13823,-23.083,1.7115e-05,-1.9383e-09,9.3596e-06,-23.006,-211.31,-2.4175e-06,9.0443,46.089,0.0011751,0.66934,0.054264,0.054104,-0.10837,-3.1135e-08,0.23707,2.8464e-09,217.58,0,0,0,0.00030229,0,0.00017905,0.020271
-3.006e-09,-0.0042494,0.13719,-23.099,1.6384e-05,-1.9297e-09,9.6098e-06,-22.741,-220.78,-2.3595e-06,9.0865,45.84,0.0011545,0.6724,0.05333,0.052526,-0.10586,-3.0025e-08,0.24406,2.7283e-09,226.15,0,0,0,0.00030721,0,0.00018394,0.020271
-2.938e-09,-0.0044027,0.13561,-23.1,1.5463e-05,-1.9147e-09,9.9351e-06,-22.305,-235.02,-2.2711e-06,9.1638,45.405,0.0011268,0.67549,0.052076,0.050309,-0.10239,-2.8638e-08,0.25392,2.5644e-09,239.27,0,0,0,0.00031394,-9.365e-22,0.00019067,0.02027
-2.8838e-09,-0.0045279,0.13432,-23.08,1.4735e-05,-1.8968e-09,1.0192e-05,-21.888,-246.47,-2.2023e-06,9.1949,44.968,0.001105,0.67807,0.051003,0.048393,-0.099396,-2.7556e-08,0.26187,2.4374e-09,249.78,0,0,0,0.00031942,-8.9595e-22,0.00019614,0.02027
-2.8203e-09,-0.0046566,0.13276,-23.039,1.3992e-05,-1.8775e-09,1.046e-05,-21.361,-260.17,-2.1205e-06,9.2441,44.4,0.0010815,0.67995,0.049854,0.046251,-0.096105,-2.6461e-08,0.27085,2.2984e-09,262.54,0,0,0,0.00032546,0,0.00020217,0.02027
-2.7632e-09,-0.0047744,0.13133,-22.981,1.3329e-05,-1.8538e-09,1.07e-05,-20.812,-272.57,-2.048e-06,9.2602,43.792,0.0010607,0.68173,0.048749,0.044173,-0.092922,-2.5496e-08,0.27901,2.1758e-09,274.07,0,0,0,0.00033098,0,0.0002077,0.02027
-2.7e-09,-0.0048889,0.12969,-22.902,1.2678e-05,-1.8269e-09,1.0938e-05,-20.167,-286.67,-1.9672e-06,9.2888,43.068,0.0010393,0.68272,0.047621,0.041964,-0.089585,-2.4555e-08,0.2878,2.049e-09,287.33,0,0,0,0.00033681,0,0.00021351,0.020271
-2.6451e-09,-0.0049892,0.12824,-22.811,1.2118e-05,-1.7998e-09,1.1144e-05,-19.532,-298.97,-1.8976e-06,9.2903,42.343,0.0010209,0.68364,0.046577,0.039907,-0.086484,-2.3755e-08,0.29548,1.9405e-09,298.87,0,0,0,0.00034196,0,0.00021865,0.020271
-2.5781e-09,-0.0050963,0.12641,-22.689,1.1502e-05,-1.7657e-09,1.1372e-05,-18.718,-314.4,-1.8127e-06,9.3005,41.407,0.001,0.68385,0.045397,0.037484,-0.082881,-2.2884e-08,0.30467,1.8168e-09,313.5,0,0,0,0.00034798,0,0.00022463,0.020272
-2.5298e-09,-0.0051733,0.12506,-22.581,1.1063e-05,-1.7392e-09,1.1535e-05,-18.065,-325.54,-1.7517e-06,9.2909,40.647,0.00098513,0.68404,0.044493,0.035621,-0.080114,-2.2268e-08,0.31132,1.7286e-09,324.06,0,0,0,0.00035239,0,0.00022901,0.020272
-2.4556e-09,-0.0052761,0.12292,-22.406,1.0448e-05,-1.6975e-09,1.1765e-05,-17.018,-343.17,-1.6584e-06,9.2813,39.424,0.00096372,0.68344,0.0432,0.032846,-0.076046,-2.1414e-08,0.32139,1.6018e-09,340.89,0,0,0,0.00035895,0,0.00023547,0.020273
-2.4177e-09,-0.0053279,0.12181,-22.3,1.0137e-05,-1.6734e-09,1.1882e-05,-16.429,-352.19,-1.6106e-06,9.266,38.729,0.00095284,0.68315,0.0425,0.031337,-0.073837,-2.0985e-08,0.32655,1.5373e-09,349.5,0,0,0,0.00036235,0,0.00023882,0.020274
-2.3336e-09,-0.0054265,0.11925,-22.057,9.5019e-06,-1.6169e-09,1.2121e-05,-15.072,-372.79,-1.5055e-06,9.2331,37.129,0.0009302,0.68161,0.041046,0.02808,-0.069126,-2.0118e-08,0.33787,1.4035e-09,369.31,0,0,0,0.00036968,0,0.00024598,0.020276
-2.309e-09,-0.0054546,0.11849,-21.975,9.3175e-06,-1.5984e-09,1.219e-05,-14.638,-378.83,-1.4746e-06,9.2186,36.614,0.0009236,0.68116,0.040596,0.027068,-0.067664,-1.9869e-08,0.34119,1.3643e-09,375.11,0,0,0,0.00037186,0,0.00024811,0.020276
-2.2131e-09,-0.0055466,0.11543,-21.649,8.6513e-06,-1.5214e-09,1.2442e-05,-12.888,-403.05,-1.3552e-06,9.1571,34.537,0.00089937,0.67852,0.038948,0.023215,-0.062163,-1.8974e-08,0.35403,1.2213e-09,398.53,0,0,0,0.00038014,0,0.00025613,0.020278
-2.2039e-09,-0.0055551,0.11513,-21.613,8.5877e-06,-1.5135e-09,1.2466e-05,-12.706,-405.38,-1.3436e-06,9.1501,34.32,0.00089705,0.67826,0.03878,0.022823,-0.061603,-1.8889e-08,0.35526,1.2075e-09,400.78,0,0,0,0.00038096,-1.3102e-22,0.00025691,0.020278
-2.1485e-09,-0.0055963,0.11327,-21.397,8.2313e-06,-1.4642e-09,1.26e-05,-11.575,-419.77,-1.2749e-06,9.1018,32.973,0.00088385,0.67627,0.037832,0.020515,-0.058347,-1.8418e-08,0.36265,1.1297e-09,414.77,0,0,0,0.00038571,9.2471e-22,0.00026145,0.02028
-2.1026e-09,-0.0056285,0.11174,-21.212,7.9352e-06,-1.4236e-09,1.2714e-05,-10.647,-431.73,-1.2169e-06,9.0768,31.859,0.00087289,0.67427,0.037035,0.018614,-0.055649,-1.8027e-08,0.36878,1.0642e-09,426.4,0,0,0,0.00038969,1.5756e-21,0.00026523,0.020281
-2.0943e-09,-0.0056331,0.11145,-21.178,7.8853e-06,-1.4161e-09,1.2733e-05,-10.476,-433.95,-1.2067e-06,9.0713,31.654,0.00087101,0.67384,0.0369,0.01828,-0.05518,-1.7961e-08,0.36988,1.0532e-09,428.56,0,0,0,0.00039039,1.5521e-21,0.00026588,0.020281
-2.0052e-09,-0.0056759,0.10834,-20.774,7.3494e-06,-1.33e-09,1.2938e-05,-8.4806,-457.84,-1.0942e-06,9.0079,29.254,0.00085085,0.66918,0.035354,0.014457,-0.049812,-1.7264e-08,0.38175,9.3279e-10,451.87,0,0,0,0.0003981,0,0.00027309,0.020284
-1.9779e-09,-0.0056851,0.10735,-20.649,7.1945e-06,-1.302e-09,1.2998e-05,-7.8532,-465.37,-1.0605e-06,8.9829,28.503,0.00084496,0.66755,0.034907,0.013307,-0.048214,-1.7064e-08,0.38539,8.9827e-10,459.25,0,0,0,0.00040042,0,0.00027523,0.020285
-1.9114e-09,-0.0057022,0.10492,-20.315,6.8193e-06,-1.2308e-09,1.3142e-05,-6.2141,-483.68,-9.7653e-07,8.9255,26.53,0.00083065,0.66354,0.033754,0.010348,-0.044102,-1.6583e-08,0.39423,8.1274e-10,477.2,0,0,0,0.00040618,9.9026e-22,0.00028053,0.020287
-1.8651e-09,-0.0057079,0.10318,-20.083,6.5714e-06,-1.1789e-09,1.3238e-05,-5.0411,-496.8,-9.1928e-07,8.8725,25.125,0.00082111,0.66045,0.032993,0.0083143,-0.041307,-1.6267e-08,0.4004,7.5682e-10,490.12,0,0,0,0.00041013,8.304e-22,0.00028412,0.020289
-1.8211e-09,-0.0057093,0.1015,-19.842,6.3375e-06,-1.1259e-09,1.3327e-05,-3.8549,-509.22,-8.6369e-07,8.8289,23.697,0.00081207,0.65747,0.032229,0.0062843,-0.038514,-1.5971e-08,0.40624,7.0279e-10,502.34,0,0,0,0.00041395,0,0.00028758,0.02029
-1.7562e-09,-0.0057032,0.098966,-19.487,6.0088e-06,-1.0467e-09,1.3454e-05,-2.0549,-528.06,-7.8336e-07,8.7411,21.542,0.00079927,0.65272,0.03116,0.003316,-0.034476,-1.5557e-08,0.41489,6.2775e-10,520.97,0,0,0,0.0004195,0,0.00029254,0.020293
-1.7342e-09,-0.0056989,0.098094,-19.356,5.8979e-06,-1.0177e-09,1.3496e-05,-1.4083,-534.42,-7.5548e-07,8.7169,20.764,0.00079494,0.65108,0.030777,0.0022611,-0.033038,-1.5418e-08,0.41781,6.0181e-10,527.26,0,0,0,0.00042142,0,0.00029426,0.020294
-1.6517e-09,-0.0056731,0.09474,-18.868,5.5001e-06,-9.0959e-10,1.3648e-05,1.0899,-558.96,-6.5292e-07,8.5901,17.778,0.0007793,0.64454,0.029411,-0.001677,-0.027734,-1.4924e-08,0.42881,5.0994e-10,551.61,0,0,0,0.00042852,1.6731e-21,0.00030051,0.020297
-1.6507e-09,-0.0056727,0.094698,-18.861,5.4953e-06,-9.0817e-10,1.365e-05,1.1224,-559.26,-6.5163e-07,8.5889,17.739,0.00077911,0.64446,0.029393,-0.0017278,-0.027665,-1.4918e-08,0.42894,5.0878e-10,551.91,0,0,0,0.00042861,1.6773e-21,0.00030058,0.020297
-1.6467e-09,-0.0056705,0.09453,-18.836,5.4769e-06,-9.0255e-10,1.3657e-05,1.2534,-560.47,-6.4665e-07,8.5822,17.583,0.00077838,0.64412,0.029327,-0.001926,-0.027401,-1.4895e-08,0.42947,5.045e-10,553.11,0,0,0,0.00042895,1.6098e-21,0.00030088,0.020297
-1.5711e-09,-0.0056248,0.091351,-18.337,5.1283e-06,-7.9707e-10,1.3795e-05,3.6796,-583.64,-5.5017e-07,8.5057,14.658,0.00076451,0.63657,0.028041,-0.0056066,-0.022435,-1.4468e-08,0.43961,4.2157e-10,576.13,0,0,0,0.00043565,0,0.00030655,0.020301
-1.5506e-09,-0.0056106,0.090471,-18.205,5.0376e-06,-7.6786e-10,1.3831e-05,4.3533,-590.08,-5.2473e-07,8.4728,13.852,0.00076087,0.63445,0.027711,-0.0065991,-0.021111,-1.4357e-08,0.44238,4.0043e-10,582.56,0,0,0,0.00043744,0,0.00030805,0.020302
-1.4946e-09,-0.0055641,0.088033,-17.811,4.7901e-06,-6.83e-10,1.3929e-05,6.2963,-607.62,-4.5293e-07,8.4109,11.514,0.00075093,0.62853,0.026753,-0.0094387,-0.017314,-1.4058e-08,0.44989,3.4094e-10,600.05,0,0,0,0.00044244,0,0.00031221,0.020305
-1.4542e-09,-0.0055275,0.086238,-17.532,4.618e-06,-6.2037e-10,1.3998e-05,7.738,-620.62,-4.0237e-07,8.3386,9.7942,0.00074398,0.62414,0.026095,-0.011489,-0.014606,-1.385e-08,0.45536,3.0041e-10,613.05,0,0,0,0.00044601,-9.241e-22,0.00031513,0.020307
-1.421e-09,-0.0054925,0.084747,-17.284,4.4774e-06,-5.6629e-10,1.4053e-05,8.9764,-631.21,-3.5967e-07,8.3002,8.308,0.00073829,0.62046,0.025524,-0.013238,-0.012286,-1.3681e-08,0.45982,2.6623e-10,623.64,0,0,0,0.00044899,-1.6941e-21,0.00031757,0.020308
-1.3625e-09,-0.0054265,0.08206,-16.855,4.2369e-06,-4.6862e-10,1.4148e-05,11.235,-650.42,-2.8579e-07,8.1874,5.62,0.0007285,0.61382,0.024563,-0.016349,-0.008214,-1.3394e-08,0.46776,2.0895e-10,642.94,0,0,0,0.0004542,-1.6941e-21,0.00032177,0.020311
-1.3503e-09,-0.0054109,0.081496,-16.759,4.1873e-06,-4.4739e-10,1.4168e-05,11.722,-654.37,-2.7006e-07,8.1731,5.0369,0.00072648,0.61242,0.024353,-0.017017,-0.0073362,-1.3335e-08,0.46939,1.9676e-10,646.9,0,0,0,0.0004553,-1.2346e-21,0.00032266,0.020312
-1.3079e-09,-0.0053538,0.079493,-16.43,4.0193e-06,-3.7157e-10,1.4234e-05,13.483,-668.53,-2.1614e-07,8.088,2.9476,0.0007196,0.60744,0.023651,-0.019372,-0.004279,-1.3136e-08,0.47514,1.5625e-10,661.16,0,0,0,0.0004591,-6.3645e-22,0.00032568,0.020314
-1.2826e-09,-0.0053174,0.0783,-16.226,3.9188e-06,-3.2726e-10,1.4276e-05,14.495,-677.1,-1.8329e-07,8.0616,1.7318,0.00071546,0.60391,0.023222,-0.020727,-0.0024948,-1.3018e-08,0.47861,1.3159e-10,669.76,0,0,0,0.00046146,0,0.00032748,0.020316
-1.275e-09,-0.005306,0.077931,-16.166,3.8891e-06,-3.136e-10,1.4288e-05,14.813,-679.77,-1.7356e-07,8.0458,1.354,0.00071422,0.60283,0.023097,-0.021142,-0.001955,-1.2983e-08,0.47968,1.245e-10,672.46,0,0,0,0.00046217,0,0.00032801,0.020316
