# Residuals         
# Time              	Ux                  	Uy                  	Uz                  	p                   
0                   	N/A	N/A
41                  	6.703835926821e-04	8.065901205260e-04	2.537027590703e-04	7.087600163306e-03
42                  	6.637048027027e-04	7.792681177708e-04	2.505880751988e-04	6.428800399383e-03
43                  	6.571351830129e-04	7.597087828256e-04	2.472731717304e-04	5.780839656280e-03
44                  	6.506619333864e-04	7.445959187648e-04	2.436817891447e-04	5.252574322074e-03
45                  	6.442797240805e-04	7.289256238723e-04	2.398965461878e-04	4.777892343976e-03
46                  	6.379871215601e-04	7.140017844513e-04	2.359475112254e-04	4.400910114937e-03
47                  	6.317936113421e-04	6.993076741628e-04	2.320693079347e-04	4.053774381430e-03
48                  	6.257109103034e-04	6.847671247807e-04	2.283997408335e-04	3.712502371761e-03
49                  	6.197468591173e-04	6.715027073840e-04	2.249750227773e-04	3.382146682506e-03
50                  	6.139056056537e-04	6.589636534894e-04	2.217812773462e-04	3.079794919790e-03
51                  	6.081841346204e-04	6.469417441960e-04	2.187453984375e-04	2.830597572675e-03
52                  	6.025812406667e-04	6.340607467520e-04	2.157892785725e-04	2.604699675658e-03
53                  	5.970932322372e-04	6.222707947361e-04	2.129297147374e-04	2.400771116939e-03
54                  	5.917147353173e-04	6.107593633529e-04	2.101324514601e-04	2.209714375735e-03
55                  	5.864404646394e-04	5.994619224923e-04	2.073681239410e-04	2.032055904719e-03
56                  	5.812671322660e-04	5.889884789633e-04	2.046262438814e-04	1.878785436552e-03
57                  	5.761909088160e-04	5.789958786171e-04	2.019061009347e-04	1.742854614314e-03
58                  	5.712087555724e-04	5.694925899168e-04	1.991975170499e-04	1.617080817611e-03
59                  	5.663185812829e-04	5.601178187363e-04	1.965427037474e-04	1.502695305175e-03
60                  	5.615190150467e-04	5.509141242755e-04	1.939546517512e-04	1.394238199602e-03
61                  	5.568090097003e-04	5.419866414949e-04	1.914424486530e-04	1.292849183240e-03
62                  	5.521867010753e-04	5.333898249320e-04	1.890024669376e-04	1.201019373527e-03
63                  	5.476502142657e-04	5.250195989752e-04	1.866204086135e-04	1.118644859024e-03
64                  	5.431966345717e-04	5.168397138771e-04	1.842893071483e-04	1.043597950382e-03
65                  	5.388231894090e-04	5.088608668682e-04	1.820040181621e-04	9.747723504328e-04
66                  	5.345271576052e-04	5.010823817526e-04	1.797589230388e-04	9.121029501050e-04
67                  	5.303059290504e-04	4.935177075980e-04	1.775522020085e-04	8.546915624868e-04
68                  	5.261567896876e-04	4.861563479699e-04	1.753822661450e-04	8.023466793477e-04
69                  	5.220777503175e-04	4.789881690475e-04	1.732477683518e-04	7.546845851253e-04
70                  	5.180666106732e-04	4.720045544278e-04	1.711510635403e-04	7.109841412737e-04
71                  	5.141214821518e-04	4.651988114361e-04	1.690968774000e-04	6.705157895363e-04
72                  	5.102407652123e-04	4.585588393857e-04	1.670798142845e-04	6.331075389919e-04
73                  	5.064227428213e-04	4.520767156188e-04	1.651008898218e-04	5.987369851961e-04
74                  	5.026657995150e-04	4.457324313761e-04	1.631596528096e-04	5.673052834624e-04
75                  	4.989685639919e-04	4.395247853782e-04	1.612536012286e-04	5.385519696029e-04
76                  	4.953292448434e-04	4.334515195228e-04	1.593814886172e-04	5.121444213910e-04
77                  	4.917462570645e-04	4.275119991040e-04	1.575422771738e-04	4.879585044235e-04
78                  	4.882181194676e-04	4.216996401839e-04	1.557351936055e-04	4.656504604823e-04
79                  	4.847432748430e-04	4.160169027764e-04	1.539596526875e-04	4.451061966126e-04
80                  	4.813216910848e-04	4.104569293183e-04	1.522148061159e-04	4.260809586673e-04
81                  	4.779519602456e-04	4.050143478866e-04	1.505012145346e-04	4.086181301492e-04
82                  	4.746322286157e-04	3.996890157018e-04	1.488207690272e-04	3.922820381973e-04
83                  	4.713610445904e-04	3.944674354080e-04	1.471727645834e-04	3.770823390786e-04
84                  	4.681370052004e-04	3.893502708779e-04	1.455530513888e-04	3.629763417232e-04
85                  	4.649588414033e-04	3.843342369729e-04	1.439616870748e-04	3.499109169264e-04
86                  	4.618251721397e-04	3.794454133377e-04	1.423934317675e-04	3.371963897159e-04
87                  	4.587352888573e-04	3.745983710760e-04	1.408604450550e-04	3.259670687512e-04
88                  	4.556877172346e-04	3.699056346124e-04	1.393449517351e-04	3.151780833660e-04
89                  	4.526815892470e-04	3.652796496726e-04	1.378576900781e-04	3.049852574013e-04
90                  	4.497161576550e-04	3.606981651623e-04	1.363997892391e-04	2.959000173692e-04
91                  	4.467901584114e-04	3.562642634838e-04	1.349613150391e-04	2.875419135220e-04
92                  	4.439024768799e-04	3.519544408463e-04	1.335403604938e-04	2.792234676012e-04
93                  	4.410525963296e-04	3.476165493989e-04	1.321519654274e-04	2.712318337815e-04
94                  	4.382396199012e-04	3.434562935906e-04	1.307788113495e-04	2.637844420719e-04
95                  	4.354626242162e-04	3.392919957174e-04	1.294357581831e-04	2.567996678905e-04
96                  	4.327205267990e-04	3.352933741216e-04	1.281089352796e-04	2.501066110659e-04
97                  	4.300123552994e-04	3.313194275666e-04	1.268080806885e-04	2.434677608950e-04
98                  	4.273380159411e-04	3.273697680654e-04	1.255328425975e-04	2.378094364488e-04
99                  	4.246965128243e-04	3.236082066443e-04	1.242721467008e-04	2.322395857221e-04
100                 	4.220872531591e-04	3.198694024610e-04	1.230348506388e-04	2.267212534195e-04
101                 	4.195096080750e-04	3.161819120729e-04	1.218190054299e-04	2.215137731176e-04
102                 	4.169629110015e-04	3.125661156273e-04	1.206235844392e-04	2.166575488074e-04
103                 	4.144466086786e-04	3.090211967573e-04	1.194477129064e-04	2.119865734237e-04
104                 	4.119600595912e-04	3.055379039792e-04	1.182912972840e-04	2.074717650371e-04
105                 	4.095027358668e-04	3.021111151088e-04	1.171538714404e-04	2.030824143977e-04
106                 	4.070740387266e-04	2.987399151273e-04	1.160353300897e-04	1.988543511518e-04
107                 	4.046734297026e-04	2.954238777371e-04	1.149356922817e-04	1.947974225954e-04
108                 	4.023006605152e-04	2.921632994078e-04	1.138540492061e-04	1.909586134796e-04
109                 	3.999555197143e-04	2.889557278657e-04	1.127895790988e-04	1.872688246438e-04
110                 	3.976372145758e-04	2.858008315562e-04	1.117426219736e-04	1.837001545046e-04
111                 	3.953451354150e-04	2.826975505450e-04	1.107127533246e-04	1.802329588409e-04
112                 	3.930788686944e-04	2.796451798871e-04	1.096998103610e-04	1.768602881213e-04
113                 	3.908377733000e-04	2.766427804993e-04	1.087031309534e-04	1.735835478447e-04
114                 	3.886215378438e-04	2.736889892444e-04	1.077224097357e-04	1.703881857552e-04
115                 	3.864296053637e-04	2.707826860813e-04	1.067580860926e-04	1.672852179880e-04
116                 	3.842615146676e-04	2.679220794792e-04	1.058095801746e-04	1.642990504143e-04
117                 	3.821169416961e-04	2.651068851738e-04	1.048766869254e-04	1.614209902576e-04
118                 	3.799954225325e-04	2.623378855343e-04	1.039589875374e-04	1.586197894321e-04
119                 	3.778965530258e-04	2.596132956954e-04	1.030568363755e-04	1.558961107028e-04
120                 	3.758199870340e-04	2.569394721120e-04	1.021699731776e-04	1.532092775723e-04
121                 	3.737653591611e-04	2.543092016630e-04	1.012973676626e-04	1.506178078061e-04
122                 	3.717323094900e-04	2.517167275325e-04	1.004391585479e-04	1.480793489851e-04
123                 	3.697206525875e-04	2.491629903797e-04	9.959551270591e-05	1.456373159912e-04
124                 	3.677298901514e-04	2.466460710115e-04	9.876578354890e-05	1.432430068436e-04
125                 	3.657595943602e-04	2.441643069626e-04	9.794947315173e-05	1.408670442265e-04
126                 	3.638093349395e-04	2.417248371868e-04	9.714653307058e-05	1.386311432622e-04
127                 	3.618788633342e-04	2.393228078637e-04	9.635636751581e-05	1.364793718674e-04
128                 	3.599678738200e-04	2.369537000224e-04	9.557847665986e-05	1.343670364188e-04
129                 	3.580760254728e-04	2.346187063242e-04	9.481291963143e-05	1.323298474556e-04
130                 	3.562030087072e-04	2.323178438098e-04	9.405864048856e-05	1.303094821020e-04
131                 	3.543485207880e-04	2.300508825267e-04	9.331555198568e-05	1.283905348619e-04
132                 	3.525122920307e-04	2.278175638890e-04	9.258347122301e-05	1.264827476760e-04
133                 	3.506940678018e-04	2.256153998975e-04	9.186193408779e-05	1.246240431346e-04
134                 	3.488935276053e-04	2.234450145443e-04	9.115068484424e-05	1.227936264009e-04
135                 	3.471103932444e-04	2.213065505381e-04	9.044951249270e-05	1.210020006727e-04
136                 	3.453444259394e-04	2.191979799176e-04	8.975817344008e-05	1.192684717084e-04
137                 	3.435953053752e-04	2.171191300661e-04	8.907637273931e-05	1.175920646954e-04
138                 	3.418628379089e-04	2.150699416559e-04	8.840381883514e-05	1.159436647628e-04
139                 	3.401467637284e-04	2.130488664270e-04	8.774004899437e-05	1.143018463573e-04
140                 	3.384468398880e-04	2.110562368150e-04	8.708510111539e-05	1.126953830627e-04
141                 	3.367628189341e-04	2.090924650139e-04	8.643835997630e-05	1.111087625420e-04
142                 	3.350941763963e-04	2.071526415593e-04	8.579877258200e-05	1.096091750016e-04
143                 	3.334410846333e-04	2.052431333189e-04	8.516754410716e-05	1.081544586436e-04
144                 	3.318032603641e-04	2.033615429059e-04	8.454349163770e-05	1.066968956030e-04
145                 	3.301805076059e-04	2.015047025598e-04	8.392634395045e-05	1.052332192612e-04
146                 	3.285725768002e-04	1.996737068166e-04	8.331608194774e-05	1.037813204444e-04
147                 	3.269791886043e-04	1.978659227507e-04	8.271248371992e-05	1.023620684279e-04
148                 	3.254001868017e-04	1.960815250824e-04	8.211534214913e-05	1.009653207106e-04
149                 	3.238354031025e-04	1.943205871098e-04	8.152473984381e-05	9.958533800788e-05
150                 	3.222845572386e-04	1.925808832033e-04	8.094076759112e-05	9.825682362733e-05
151                 	3.207475016436e-04	1.908639621565e-04	8.036298853892e-05	9.696030790589e-05
152                 	3.192241798960e-04	1.891686100238e-04	7.979141176299e-05	9.570977708910e-05
153                 	3.177143238664e-04	1.874935608489e-04	7.922587425247e-05	9.448665124167e-05
154                 	3.162177563162e-04	1.858390097656e-04	7.866624003710e-05	9.330534163808e-05
155                 	3.147343062630e-04	1.842044155311e-04	7.811237706330e-05	9.218511233446e-05
156                 	3.132637496600e-04	1.825897262584e-04	7.756419181145e-05	9.110056128098e-05
157                 	3.118059015358e-04	1.809947909992e-04	7.702144553027e-05	9.002882759516e-05
158                 	3.103606490745e-04	1.794247185455e-04	7.648404885803e-05	8.905319543124e-05
159                 	3.089278013470e-04	1.778659669120e-04	7.595181886689e-05	8.805839915557e-05
160                 	3.075071944550e-04	1.763268764054e-04	7.542472025548e-05	8.715357672403e-05
161                 	3.060985184210e-04	1.748083207287e-04	7.490252080971e-05	8.631880897944e-05
162                 	3.047018191214e-04	1.733100496481e-04	7.438531266063e-05	8.545882906313e-05
163                 	3.033168814701e-04	1.718296406087e-04	7.387298864561e-05	8.460183611133e-05
164                 	3.019435617049e-04	1.703673167280e-04	7.336559404741e-05	8.374406502633e-05
165                 	3.005817544144e-04	1.689217805177e-04	7.286310705980e-05	8.289202454834e-05
166                 	2.992312329345e-04	1.674928124266e-04	7.236558497169e-05	8.204890549513e-05
167                 	2.978919451911e-04	1.660807143210e-04	7.187297806758e-05	8.120347010242e-05
168                 	2.965637068438e-04	1.646851406610e-04	7.138512702173e-05	8.035960767353e-05
169                 	2.952464876372e-04	1.633060413947e-04	7.090190822524e-05	7.951327996196e-05
170                 	2.939399437031e-04	1.619435787567e-04	7.042319774580e-05	7.865951380632e-05
171                 	2.926440424785e-04	1.605984162533e-04	6.994894902057e-05	7.778760706452e-05
172                 	2.913585402083e-04	1.592693833282e-04	6.947902126897e-05	7.697781406443e-05
173                 	2.900833936690e-04	1.579559714457e-04	6.901340221009e-05	7.617422475104e-05
174                 	2.888184327758e-04	1.566582552697e-04	6.855206467886e-05	7.537795641157e-05
175                 	2.875635616097e-04	1.553757119366e-04	6.809492907099e-05	7.463253881444e-05
176                 	2.863186906314e-04	1.541084318743e-04	6.764194887351e-05	7.389678875463e-05
177                 	2.850836462311e-04	1.528572693636e-04	6.719304793303e-05	7.315847457209e-05
178                 	2.838582738700e-04	1.516211746757e-04	6.674832046702e-05	7.242970029515e-05
179                 	2.826425036789e-04	1.503991028185e-04	6.630781242755e-05	7.172254067274e-05
180                 	2.814362096296e-04	1.491904272715e-04	6.587143176869e-05	7.104518019611e-05
181                 	2.802392827592e-04	1.479953486472e-04	6.543891095602e-05	7.038943419377e-05
182                 	2.790515742627e-04	1.468149555782e-04	6.501026856654e-05	6.971038571143e-05
183                 	2.778729424410e-04	1.456476278735e-04	6.458537360681e-05	6.909175233871e-05
184                 	2.767033152209e-04	1.444934327088e-04	6.416419032665e-05	6.847992843730e-05
185                 	2.755425697335e-04	1.433518525894e-04	6.374665912824e-05	6.788130538171e-05
186                 	2.743906420935e-04	1.422229306788e-04	6.333277707906e-05	6.730673859323e-05
187                 	2.732473458005e-04	1.411063672354e-04	6.292247785821e-05	1.833780514883e-04
188                 	2.720742064067e-04	1.373514600410e-04	6.268014089543e-05	1.417135603618e-04
189                 	2.709098746849e-04	1.344403104479e-04	6.239310235647e-05	8.452156489559e-05
190                 	2.697546508438e-04	1.330224553055e-04	6.205129950995e-05	8.061327411836e-05
191                 	2.686032067045e-04	1.322942495937e-04	6.167891015205e-05	8.088948877566e-05
192                 	2.674557409167e-04	1.316818781808e-04	6.129939954211e-05	7.411546398546e-05
193                 	2.663108364339e-04	1.309238734821e-04	6.092405798121e-05	6.702555878732e-05
194                 	2.651645638844e-04	1.300025333589e-04	6.055522040823e-05	6.282191983561e-05
195                 	2.640263804417e-04	1.289999439296e-04	6.019185911056e-05	6.106348266958e-05
196                 	2.628981769905e-04	1.279916226850e-04	5.983209344079e-05	6.056676973175e-05
197                 	2.617791072462e-04	1.270057860947e-04	5.947507858442e-05	6.036889078495e-05
198                 	2.606687766465e-04	1.260429695029e-04	5.912057070034e-05	5.998570504050e-05
199                 	2.595676117027e-04	1.250956156912e-04	5.876849920230e-05	5.940987928814e-05
200                 	2.584754243482e-04	1.241579753671e-04	5.841900471813e-05	5.877216183587e-05
201                 	2.573919257398e-04	1.232290153406e-04	5.807209541982e-05	5.816616746891e-05
202                 	2.563168499612e-04	1.223092328898e-04	5.772778947589e-05	5.764373153716e-05
203                 	2.552503386668e-04	1.213990631862e-04	5.738602797325e-05	5.716842885674e-05
204                 	2.541918952761e-04	1.204989082480e-04	5.704683639662e-05	5.673635508661e-05
205                 	2.531417857370e-04	1.196077224624e-04	5.671023604654e-05	5.631475092865e-05
206                 	2.520998617928e-04	1.187254703364e-04	5.637621206447e-05	5.585665418720e-05
207                 	2.510658333089e-04	1.178509255541e-04	5.604476723123e-05	5.538736141344e-05
208                 	2.500396242722e-04	1.169840289762e-04	5.571587946265e-05	5.492460704147e-05
209                 	2.490212694923e-04	1.161255662572e-04	5.538950852606e-05	5.446915487749e-05
210                 	2.480106348519e-04	1.152759812764e-04	5.506560514862e-05	5.401808990513e-05
211                 	2.470076125429e-04	1.144349698066e-04	5.474418619203e-05	5.356728659475e-05
212                 	2.460121320014e-04	1.136023896590e-04	5.442522003843e-05	5.312143513384e-05
213                 	2.450240731488e-04	1.127777261849e-04	5.410865962741e-05	5.273501710377e-05
214                 	2.440433695997e-04	1.119609018179e-04	5.379450622940e-05	5.234341148678e-05
215                 	2.430699315762e-04	1.111517859237e-04	5.348273309473e-05	5.194646113094e-05
216                 	2.421036119138e-04	1.103503846758e-04	5.317332404376e-05	5.154838443843e-05
217                 	2.411443830371e-04	1.095565564121e-04	5.286628006983e-05	5.114245360039e-05
218                 	2.401919877425e-04	1.087702548030e-04	5.256153384202e-05	5.076084874242e-05
219                 	2.392464223626e-04	1.079914432230e-04	5.225909018174e-05	5.039818170726e-05
220                 	2.383076594936e-04	1.072207429970e-04	5.195892265134e-05	5.002145403222e-05
221                 	2.373756582581e-04	1.064569371771e-04	5.166100477158e-05	4.963049892774e-05
222                 	2.364502353634e-04	1.056998555693e-04	5.136536430394e-05	4.924436108980e-05
223                 	2.355313538618e-04	1.049498191992e-04	5.107194732054e-05	4.885401291863e-05
224                 	2.346189520287e-04	1.042067359740e-04	5.078071975271e-05	4.847416750058e-05
225                 	2.337129567360e-04	1.034706103390e-04	5.049170736254e-05	4.809922208644e-05
226                 	2.328133431708e-04	1.027413911590e-04	5.020486269033e-05	4.771566319215e-05
227                 	2.319199638309e-04	1.020189720643e-04	4.992016563786e-05	4.731288598741e-05
228                 	2.310327597146e-04	1.013034704000e-04	4.963759359496e-05	4.691872592041e-05
229                 	2.301516811442e-04	1.005945608212e-04	4.935714992762e-05	4.653102000932e-05
230                 	2.292766235238e-04	9.989240467318e-05	4.907881459957e-05	4.615423358299e-05
231                 	2.284074857870e-04	9.919693026297e-05	4.880250100387e-05	4.577763274805e-05
232                 	2.275442020977e-04	9.850804874377e-05	4.852824762597e-05	4.541233594037e-05
233                 	2.266868481364e-04	9.782526774670e-05	4.825613791410e-05	4.504199891133e-05
234                 	2.258352689951e-04	9.714845850134e-05	4.798606114322e-05	4.466609340041e-05
235                 	2.249893957294e-04	9.647772404615e-05	4.771801375067e-05	4.429111000981e-05
236                 	2.241491797246e-04	9.581323144335e-05	4.745185410091e-05	4.392523078417e-05
237                 	2.233145228795e-04	9.515439364592e-05	4.718780799190e-05	4.355656810375e-05
238                 	2.224854060048e-04	9.450132448773e-05	4.692573524859e-05	4.314410014629e-05
239                 	2.216617538954e-04	9.385386490039e-05	4.666565725158e-05	4.277044650998e-05
240                 	2.208435237482e-04	9.321204645184e-05	4.640757797552e-05	4.246057781564e-05
241                 	2.200306466420e-04	9.257600137979e-05	4.615142858424e-05	4.214966548222e-05
242                 	2.192230529524e-04	9.194566125817e-05	4.589715713355e-05	4.183539200842e-05
243                 	2.184207116832e-04	9.132098901071e-05	4.564475698547e-05	4.152501721861e-05
244                 	2.176235757688e-04	9.071066534841e-05	4.539443769758e-05	4.119199825762e-05
245                 	2.168315598587e-04	9.008996340113e-05	4.514573789559e-05	4.081679059992e-05
246                 	2.160446310826e-04	8.947719351526e-05	4.489876149996e-05	4.051055035223e-05
247                 	2.152627289652e-04	8.887457148020e-05	4.465354845707e-05	4.022959176099e-05
248                 	2.144857840438e-04	8.827874930091e-05	4.441015387604e-05	3.995728855234e-05
249                 	2.137138008331e-04	8.768749943985e-05	4.416856372327e-05	3.969322130401e-05
250                 	2.129466878832e-04	8.710043622804e-05	4.392876757992e-05	3.942739888649e-05
251                 	2.121844006769e-04	8.651787458073e-05	4.369075275196e-05	3.915750292404e-05
252                 	2.114268815786e-04	8.594015101223e-05	4.345448079294e-05	3.885290759206e-05
253                 	2.106741266605e-04	8.536744241198e-05	4.321992711812e-05	3.852779515082e-05
254                 	2.099260352047e-04	8.480000164072e-05	4.298708593621e-05	3.821398936299e-05
255                 	2.091825838091e-04	8.423786148862e-05	4.275590988035e-05	3.791906227257e-05
256                 	2.084435791918e-04	8.368062017842e-05	4.252637644175e-05	3.764425835512e-05
257                 	2.077091153142e-04	8.312817185412e-05	4.229848454582e-05	3.737938578560e-05
258                 	2.069791612284e-04	8.258027678738e-05	4.207224031425e-05	3.711737177962e-05
259                 	2.062536323104e-04	8.203678625089e-05	4.184762796972e-05	3.687965165535e-05
260                 	2.055325274902e-04	8.149766701040e-05	4.162465064651e-05	3.664906997919e-05
261                 	2.048157739689e-04	8.096307028083e-05	4.140327733843e-05	3.641741753764e-05
262                 	2.041033371285e-04	8.043299198697e-05	4.118349925816e-05	3.617861367932e-05
263                 	2.033951778968e-04	7.990741528658e-05	4.096530246821e-05	3.593677795697e-05
264                 	2.026912247589e-04	7.938633639694e-05	4.074867602427e-05	3.568630457293e-05
265                 	2.019914797406e-04	7.886958435497e-05	4.053360002334e-05	3.543023783903e-05
266                 	2.012958771867e-04	7.835706474331e-05	4.032007595643e-05	3.517841609090e-05
267                 	2.006043798677e-04	7.784883357469e-05	4.010806808741e-05	3.494371385872e-05
268                 	1.999169481173e-04	7.734484772980e-05	3.989756942297e-05	3.471460025573e-05
269                 	1.992335252730e-04	7.684508563769e-05	3.968858210635e-05	3.447746197538e-05
270                 	1.985541030440e-04	7.634947407156e-05	3.948109075503e-05	3.423610655051e-05
271                 	1.978786583000e-04	7.585794655609e-05	3.927508796533e-05	3.393956688716e-05
272                 	1.972070970527e-04	7.537046951552e-05	3.907057330575e-05	3.365683687945e-05
273                 	1.965393982749e-04	7.488694479922e-05	3.886753304198e-05	3.338473738372e-05
274                 	1.958755238664e-04	7.440736995568e-05	3.866599007913e-05	3.312270331039e-05
275                 	1.952152886472e-04	7.393188459811e-05	3.846586345061e-05	3.286443354396e-05
276                 	1.945588237288e-04	7.346036025746e-05	3.826715558248e-05	3.260946452342e-05
277                 	1.939060744759e-04	7.299280176173e-05	3.806983864327e-05	3.236180137066e-05
278                 	1.932569386375e-04	7.252888672977e-05	3.787375150557e-05	3.211429598878e-05
279                 	1.926115121287e-04	7.207019969058e-05	3.767921524010e-05	3.189707068010e-05
280                 	1.919697171109e-04	7.161446648345e-05	3.748601054476e-05	3.168105749443e-05
281                 	1.913315256576e-04	7.116212960902e-05	3.729417071381e-05	3.146811832214e-05
282                 	1.906968980925e-04	7.071334235652e-05	3.710368834186e-05	3.124991195291e-05
283                 	1.900657785928e-04	7.026820391208e-05	3.691460196430e-05	3.103014016958e-05
284                 	1.894381034817e-04	6.982671851215e-05	3.672688670643e-05	3.081521193019e-05
285                 	1.888138660588e-04	6.938878026422e-05	3.654046719687e-05	3.059666312669e-05
286                 	1.881930520258e-04	6.895420534489e-05	3.635542158490e-05	3.040338899617e-05
287                 	1.875756203900e-04	6.852310096268e-05	3.617169616776e-05	3.021392058199e-05
288                 	1.869614846522e-04	6.809538094965e-05	3.598926460035e-05	3.001910638596e-05
289                 	1.863505368478e-04	6.767109804248e-05	3.580810108772e-05	2.982733979069e-05
290                 	1.857428966046e-04	6.725027922619e-05	3.562817445335e-05	2.963560962287e-05
291                 	1.851385060022e-04	6.683275294319e-05	3.544948103069e-05	2.944222287794e-05
292                 	1.845373671654e-04	6.641857949279e-05	3.527199680630e-05	2.924655645780e-05
293                 	1.839394458648e-04	6.600779608263e-05	3.509571319630e-05	2.904864726790e-05
294                 	1.833447099253e-04	6.560031425338e-05	3.492061735994e-05	2.884919167449e-05
295                 	1.827531096146e-04	6.519611548558e-05	3.474670653956e-05	2.864926508093e-05
296                 	1.821646497787e-04	6.479458322827e-05	3.457395142970e-05	2.842071722850e-05
297                 	1.815792801200e-04	6.439718569399e-05	3.440237237377e-05	2.820051928907e-05
298                 	1.809969782795e-04	6.400257042021e-05	3.423194562074e-05	2.800668679716e-05
299                 	1.804176785840e-04	6.361091663457e-05	3.406263722358e-05	1.467956346148e-04
300                 	1.798168582860e-04	6.101733631120e-05	3.406139063471e-05	7.755673271637e-05
301                 	1.792230683848e-04	6.114368666830e-05	3.401005198206e-05	5.574064018010e-05
302                 	1.786356557633e-04	6.192321662099e-05	3.390534735215e-05	4.991368891323e-05
303                 	1.780536374595e-04	6.227887057316e-05	3.376689254134e-05	4.185100334366e-05
304                 	1.774763792264e-04	6.221359895309e-05	3.361734886018e-05	3.418309655261e-05
305                 	1.769034026644e-04	6.187678340648e-05	3.346753608931e-05	2.947362402304e-05
306                 	1.763342796251e-04	6.145692942471e-05	3.332117658914e-05	2.729164714280e-05
307                 	1.757687784701e-04	6.103723276714e-05	3.317750669236e-05	2.634593152826e-05
308                 	1.752066747398e-04	6.065004374796e-05	3.303541769009e-05	2.592295885435e-05
309                 	1.746478667794e-04	6.028596910827e-05	3.289405995995e-05	2.558714178084e-05
310                 	1.740920981867e-04	5.992864319107e-05	3.275309345262e-05	2.521121145618e-05
311                 	1.735392583732e-04	5.956916046624e-05	3.261251872518e-05	2.481486965389e-05
312                 	1.729894408047e-04	5.920770615056e-05	3.247249085103e-05	2.446427992398e-05
313                 	1.724425804507e-04	5.884700178628e-05	3.233314790635e-05	2.418197812315e-05
314                 	1.718986085875e-04	5.848814015582e-05	3.219453282585e-05	2.394728851881e-05
315                 	1.713575184890e-04	5.813277086407e-05	3.205666467054e-05	2.374807765583e-05
316                 	1.708192408194e-04	5.778117663556e-05	3.191954844655e-05	2.357280794829e-05
