# Residuals         
# Time              	Ux                  	Uy                  	Uz                  	p                   
0                   	N/A	N/A
94                  	2.739625796048e-04	8.339881134898e-04	3.616374942307e-04	2.583590656239e-04
95                  	2.739689150414e-04	8.299618416963e-04	3.594591618568e-04	2.487472877899e-04
96                  	2.738780303837e-04	8.247358086555e-04	3.571921997493e-04	2.367576673454e-04
97                  	2.736572264162e-04	8.248872983412e-04	3.548354197512e-04	2.141735408969e-04
98                  	2.733543873466e-04	8.163342357381e-04	3.524292572083e-04	1.944721055241e-04
99                  	2.729093539674e-04	8.136161213553e-04	3.499507573510e-04	1.770406119955e-04
100                 	2.724476217888e-04	8.064488454990e-04	3.474841184740e-04	1.628594004355e-04
101                 	2.719115284836e-04	7.996907967660e-04	3.450211085811e-04	1.555561894847e-04
102                 	2.712593361209e-04	7.949754555695e-04	3.425734958149e-04	1.496615008813e-04
103                 	2.706298027431e-04	7.891615723021e-04	3.401037434917e-04	1.459831001057e-04
104                 	2.699652841509e-04	7.830292302013e-04	3.375724899411e-04	1.438004212253e-04
105                 	2.692901987798e-04	7.754577271712e-04	3.350433807129e-04	1.358063647657e-04
106                 	2.685227835281e-04	7.714187901092e-04	3.324489336456e-04	1.247503881455e-04
107                 	2.677707934858e-04	7.648318414008e-04	3.298333479447e-04	1.151297930444e-04
108                 	2.669159170213e-04	7.591425343024e-04	3.271965206841e-04	1.064387807915e-04
109                 	2.661101132889e-04	7.525320230394e-04	3.245433112266e-04	1.018076791313e-04
110                 	2.652756978859e-04	7.464881794421e-04	3.218858253730e-04	9.921619844149e-05
111                 	2.644089193694e-04	7.393335919851e-04	3.192223669528e-04	9.912020394341e-05
112                 	2.635039582650e-04	7.337683736333e-04	3.165764698591e-04	1.000326011388e-04
113                 	2.625860436974e-04	7.292219410916e-04	3.139671840104e-04	9.533876075422e-05
114                 	2.616952330936e-04	7.225423431436e-04	3.113533876450e-04	9.515393765704e-05
115                 	2.608124404055e-04	7.167985563287e-04	3.087825271399e-04	9.200364346098e-05
116                 	2.598075843879e-04	7.124127165476e-04	3.062230743277e-04	8.609440043943e-05
117                 	2.588439913029e-04	7.059303327160e-04	3.037012350507e-04	8.177250722257e-05
118                 	2.579270536958e-04	7.007278814175e-04	3.011828296492e-04	7.809152974562e-05
119                 	2.569172380194e-04	6.944883384138e-04	2.986939745063e-04	7.439375911838e-05
120                 	2.559591052784e-04	6.892055610210e-04	2.962026254163e-04	7.178737962642e-05
121                 	2.549434064846e-04	6.827844661461e-04	2.937323039008e-04	6.884666611720e-05
122                 	2.539726049447e-04	6.781477556332e-04	2.912712011693e-04	6.703784928707e-05
123                 	2.529789851147e-04	6.725766833850e-04	2.888214391976e-04	6.419709584025e-05
124                 	2.519529320460e-04	6.671304023707e-04	2.863856783401e-04	6.235767236694e-05
125                 	2.509050515315e-04	6.618188328221e-04	2.839489456935e-04	5.992721405405e-05
126                 	2.499398284723e-04	6.561877704591e-04	2.815215074867e-04	5.855330560137e-05
127                 	2.489378856328e-04	6.506080882796e-04	2.791058776124e-04	5.737551841826e-05
128                 	2.478849250789e-04	6.451350284421e-04	2.767053459288e-04	5.644493727995e-05
129                 	2.468546984777e-04	6.397565706010e-04	2.743215864455e-04	5.582828926644e-05
130                 	2.458334404395e-04	6.344272683684e-04	2.719564004822e-04	5.527839973651e-05
131                 	2.447911349298e-04	6.291450692170e-04	2.696103402037e-04	5.477736579016e-05
132                 	2.437827971795e-04	6.239405293601e-04	2.672834341082e-04	5.416928168017e-05
133                 	2.427070574581e-04	6.188081482090e-04	2.649758114595e-04	5.340168101602e-05
134                 	2.416821573726e-04	6.137408915126e-04	2.626876369865e-04	5.242971586339e-05
135                 	2.406128578650e-04	6.087361254548e-04	2.604187490374e-04	5.126115346511e-05
136                 	2.395670301957e-04	6.037839182828e-04	2.581689873776e-04	4.997369537236e-05
137                 	2.385390543058e-04	5.989344505591e-04	2.559301902324e-04	4.901489143549e-05
138                 	2.374408739678e-04	5.944069440092e-04	2.537186055389e-04	4.740163390118e-05
139                 	2.363989604588e-04	5.891633886635e-04	2.515275304321e-04	4.557674469715e-05
140                 	2.353421219956e-04	5.844418195414e-04	2.493469092326e-04	4.550777725859e-05
141                 	2.342773133784e-04	5.793325578412e-04	2.471859247248e-04	4.453199042343e-05
142                 	2.332512133175e-04	5.745840837364e-04	2.450447852559e-04	4.374362534801e-05
143                 	2.322015425661e-04	5.699186540810e-04	2.429109941205e-04	4.339758187037e-05
144                 	2.311065029190e-04	5.655808404255e-04	2.407903490631e-04	4.222292199859e-05
145                 	2.300421922670e-04	5.608703261379e-04	2.386903071172e-04	4.144094627603e-05
146                 	2.290042147229e-04	5.556000809134e-04	2.366087795945e-04	4.098527650224e-05
147                 	2.279206318520e-04	5.512217289913e-04	2.345457762142e-04	4.070809694078e-05
148                 	2.268733742282e-04	5.468611719062e-04	2.324960723421e-04	4.062468595867e-05
149                 	2.258040432447e-04	5.420256192870e-04	2.304662222171e-04	4.005365181385e-05
150                 	2.247592928099e-04	5.375463072204e-04	2.284560036626e-04	3.983823331062e-05
151                 	2.237127358129e-04	5.335453291846e-04	2.264543577165e-04	3.947792032003e-05
152                 	2.226470096039e-04	5.289725789654e-04	2.244729982907e-04	3.863456425328e-05
153                 	2.215663570684e-04	5.248686048221e-04	2.225107083859e-04	3.842124645420e-05
154                 	2.205068449640e-04	5.203189744711e-04	2.205686765361e-04	3.774936118359e-05
155                 	2.194619873723e-04	5.161200132716e-04	2.186429893775e-04	3.738851643637e-05
156                 	2.183840789884e-04	5.118731133602e-04	2.167343238824e-04	3.705478389639e-05
157                 	2.173401134441e-04	5.080248545783e-04	2.148339169543e-04	3.673998921922e-05
158                 	2.162660164100e-04	5.036496030769e-04	2.129533177299e-04	3.587492388929e-05
159                 	2.152285090196e-04	4.997715349578e-04	2.110922343547e-04	3.540765548455e-05
160                 	2.141488863888e-04	4.954967007608e-04	2.092486029740e-04	3.484399552840e-05
161                 	2.131346338599e-04	4.914803684537e-04	2.074199397634e-04	3.454664286165e-05
162                 	2.120768542868e-04	4.874698017425e-04	2.056078878949e-04	3.434027263731e-05
163                 	2.110125946443e-04	4.837963100827e-04	2.038031468891e-04	3.412176432219e-05
164                 	2.099437476405e-04	4.795957566614e-04	2.020228928524e-04	3.312149681122e-05
165                 	2.089214486552e-04	4.759486742762e-04	2.002500502291e-04	3.335986793839e-05
166                 	2.078797721036e-04	4.719137556073e-04	1.985021095111e-04	3.267624945674e-05
167                 	2.068345712451e-04	4.683992395470e-04	1.967616994925e-04	3.247364873854e-05
168                 	2.057653225170e-04	4.643903162474e-04	1.950447474108e-04	3.189619345495e-05
169                 	2.047644771770e-04	4.608870315202e-04	1.933347180398e-04	3.189799259974e-05
170                 	2.037261641927e-04	4.569730010583e-04	1.916480095520e-04	3.140943741795e-05
171                 	2.026930661539e-04	4.535691408497e-04	1.899683655204e-04	3.135931842317e-05
172                 	2.016314036227e-04	4.497566211573e-04	1.883117674893e-04	3.081836641892e-05
173                 	2.006367774219e-04	4.464196195183e-04	1.866620667975e-04	3.072429550978e-05
174                 	1.996249711724e-04	4.426693779799e-04	1.850350079363e-04	3.020164762413e-05
175                 	1.986116945114e-04	4.393948056299e-04	1.834146185411e-04	3.010352986731e-05
176                 	1.976015874526e-04	4.357187578424e-04	1.818164868871e-04	2.959485770474e-05
177                 	1.966407714384e-04	4.325077448388e-04	1.802249760269e-04	2.949323995535e-05
178                 	1.956172517600e-04	4.289002761738e-04	1.786552394437e-04	2.898656129402e-05
179                 	1.946313483470e-04	4.257559971866e-04	1.770920892096e-04	2.887645329628e-05
180                 	1.936383514663e-04	4.222141036791e-04	1.755503045203e-04	2.837509626618e-05
181                 	1.926977015403e-04	4.191360748360e-04	1.740150336292e-04	2.827409655489e-05
182                 	1.916874384251e-04	4.156546804972e-04	1.725008219748e-04	2.778672447079e-05
183                 	1.907151921107e-04	4.126301105005e-04	1.709928115426e-04	2.769789806194e-05
184                 	1.897591843566e-04	4.092154291663e-04	1.695054509512e-04	2.723178890977e-05
185                 	1.888001920116e-04	4.062596443570e-04	1.680242597182e-04	2.715163717038e-05
186                 	1.878392751314e-04	4.029267603885e-04	1.665607710188e-04	2.675142217987e-05
187                 	1.868840468523e-04	3.998131445886e-04	1.651126039612e-04	2.617073426492e-05
188                 	1.859086995848e-04	3.967571349602e-04	1.636756328030e-04	2.621879406401e-05
189                 	1.850228375640e-04	3.939448110299e-04	1.622461260892e-04	2.653238081264e-05
190                 	1.840822877748e-04	3.907841476562e-04	1.608349189330e-04	2.591032326470e-05
191                 	1.831397978398e-04	3.878007352355e-04	1.594385741275e-04	2.509979606155e-05
192                 	1.821639667415e-04	3.850327755800e-04	1.580490657104e-04	2.536711501981e-05
193                 	1.812533350532e-04	3.819115366350e-04	1.566762029724e-04	2.504007906472e-05
194                 	1.803532736190e-04	3.789888954587e-04	1.553174250415e-04	2.449551375914e-05
195                 	1.794223440030e-04	3.763324725106e-04	1.539648283223e-04	2.480758973169e-05
196                 	1.784830467599e-04	3.733242335269e-04	1.526286667368e-04	2.443564067246e-05
197                 	1.775600436843e-04	3.705070421419e-04	1.513063132943e-04	2.382198660878e-05
198                 	1.766810367197e-04	3.679396343818e-04	1.499900588887e-04	2.407513194786e-05
199                 	1.758069176231e-04	3.650142436755e-04	1.486899438191e-04	2.368691746679e-05
200                 	1.749036049933e-04	3.622730738350e-04	1.474032218271e-04	2.309068645950e-05
201                 	1.740202197432e-04	3.597850515881e-04	1.461225747809e-04	2.335183777498e-05
202                 	1.731017166319e-04	3.569398925672e-04	1.448576744038e-04	2.299730719554e-05
203                 	1.722109471078e-04	3.542806454485e-04	1.436056971582e-04	2.243505953049e-05
204                 	1.713707752438e-04	3.518699298050e-04	1.423595713013e-04	2.270392832037e-05
205                 	1.704896319317e-04	3.491099074472e-04	1.411289955850e-04	2.236498567712e-05
206                 	1.696146797274e-04	3.465279700616e-04	1.399109791629e-04	2.181337977525e-05
207                 	1.687857488684e-04	3.441969167949e-04	1.386986135145e-04	2.207263518847e-05
208                 	1.679041375791e-04	3.415157490078e-04	1.375013958658e-04	2.173176114123e-05
209                 	1.670472589668e-04	3.390086166018e-04	1.363163658583e-04	2.118718134431e-05
210                 	1.661744152559e-04	3.367525189772e-04	1.351368681411e-04	2.143654280278e-05
211                 	1.653851519500e-04	3.341414075704e-04	1.339721897537e-04	2.110732314564e-05
212                 	1.645369916161e-04	3.317032315017e-04	1.328192198915e-04	2.058600318728e-05
213                 	1.637028789677e-04	3.295228638866e-04	1.316716870022e-04	2.083447963699e-05
214                 	1.628814077746e-04	3.269838302775e-04	1.305386761936e-04	2.051562443540e-05
215                 	1.620338325347e-04	3.248015352618e-04	1.294141136290e-04	2.022492995226e-05
216                 	1.612072183848e-04	3.223113252568e-04	1.283023560477e-04	1.990067179364e-05
217                 	1.604259584856e-04	3.201636171535e-04	1.271981202867e-04	1.977329600989e-05
218                 	1.596303434681e-04	3.177217311767e-04	1.261062367165e-04	1.959927113099e-05
219                 	1.588152685181e-04	3.156307085013e-04	1.250217765945e-04	1.950276263012e-05
220                 	1.580105624265e-04	3.132474064653e-04	1.239494497191e-04	1.926947261964e-05
221                 	1.572186608165e-04	3.112011141019e-04	1.228846503672e-04	1.912750620656e-05
222                 	1.564306241818e-04	3.088673946848e-04	1.218318748861e-04	1.887731679869e-05
223                 	1.556438335103e-04	3.066780149410e-04	1.207892275889e-04	1.855540154340e-05
224                 	1.548879969099e-04	3.046010365155e-04	1.197525119887e-04	1.884853371144e-05
225                 	1.540736918532e-04	3.026760054071e-04	1.187252602908e-04	1.864334440284e-05
226                 	1.533338995404e-04	3.004055674978e-04	1.177104528394e-04	1.815560261249e-05
227                 	1.525441275029e-04	2.982762588482e-04	1.167055172496e-04	1.770395476659e-05
228                 	1.517961798649e-04	2.962503106434e-04	1.157063180909e-04	1.801035997993e-05
229                 	1.510489669552e-04	2.942019326893e-04	1.147185494658e-04	1.773608616678e-05
230                 	1.502914114629e-04	2.922369675129e-04	1.137370391637e-04	1.781754663261e-05
231                 	1.495130334763e-04	2.902207768452e-04	1.127674233377e-04	1.731352127415e-05
232                 	1.487996460250e-04	2.882406839601e-04	1.118058254071e-04	1.714888803305e-05
233                 	1.480361588121e-04	2.863063589055e-04	1.108508176729e-04	1.730389692326e-05
234                 	1.473253686223e-04	2.843339407552e-04	1.099074470997e-04	1.682387397875e-05
235                 	1.465913954652e-04	2.824089263101e-04	1.089720312042e-04	1.665503734150e-05
236                 	1.458827203145e-04	2.805299151046e-04	1.080430136263e-04	1.679855612336e-05
237                 	1.451611589751e-04	2.786144883539e-04	1.071252013334e-04	1.633982288187e-05
238                 	1.444501341077e-04	2.767432512730e-04	1.062150784472e-04	1.618106941326e-05
239                 	1.437296662577e-04	2.749219036938e-04	1.053110955801e-04	1.633033115099e-05
240                 	1.430649673180e-04	2.730591087252e-04	1.044180666350e-04	1.588644711232e-05
241                 	1.423373697247e-04	2.712404444081e-04	1.035325589694e-04	1.572889964044e-05
242                 	1.416407723765e-04	2.694719572124e-04	1.026530776737e-04	1.587139740967e-05
243                 	1.409806190973e-04	2.676578336451e-04	1.017841188114e-04	1.544327035928e-05
244                 	1.402703110519e-04	2.658914688733e-04	1.009224498862e-04	1.529514412879e-05
245                 	1.395981609618e-04	2.641764377023e-04	1.000666535957e-04	1.543502041942e-05
246                 	1.389163557485e-04	2.624104799588e-04	9.922107873764e-05	1.501480926170e-05
247                 	1.382393804727e-04	2.606924688924e-04	9.838263199960e-05	1.486845350237e-05
248                 	1.375620070850e-04	2.590253796715e-04	9.754993306087e-05	1.500428180763e-05
249                 	1.368991330902e-04	2.573047160520e-04	9.672710901773e-05	1.459915329874e-05
250                 	1.362408365633e-04	2.556327206242e-04	9.591122384026e-05	1.445457461648e-05
251                 	1.355712528921e-04	2.540241311106e-04	9.510160128997e-05	1.430440562685e-05
252                 	1.349495679686e-04	2.523585470626e-04	9.429799335259e-05	1.458131282176e-05
253                 	1.342806137434e-04	2.507622815284e-04	9.350453721078e-05	1.412206974566e-05
254                 	1.336586174797e-04	2.491676495612e-04	9.271845971556e-05	1.384174617301e-05
255                 	1.329990938850e-04	2.475736412941e-04	9.193720385687e-05	1.394828787158e-05
256                 	1.323609610043e-04	2.459358687927e-04	9.116562497406e-05	1.358025717496e-05
257                 	1.317326981596e-04	2.442702656574e-04	9.040032292841e-05	1.356733016825e-05
258                 	1.311152749373e-04	2.427696403006e-04	8.964160403060e-05	1.373781506775e-05
259                 	1.304753999693e-04	2.412650535167e-04	8.888993762452e-05	1.337286483628e-05
260                 	1.298545175473e-04	2.398064121809e-04	8.814292767731e-05	1.335791435099e-05
261                 	1.292268998285e-04	2.382412131030e-04	8.740470952234e-05	1.298571937609e-05
262                 	1.286350485708e-04	2.367985884871e-04	8.667225054994e-05	1.278843254722e-05
263                 	1.280230126800e-04	2.352343902238e-04	8.594650037473e-05	1.293847397659e-05
264                 	1.274329288037e-04	2.338212906013e-04	8.522662087880e-05	1.294306531255e-05
265                 	1.267957304986e-04	2.323460873616e-04	8.451548603623e-05	1.252741973695e-05
266                 	1.262266847512e-04	2.309391848020e-04	8.380955671407e-05	1.227099194050e-05
267                 	1.256014913313e-04	2.295254283671e-04	8.311024935522e-05	1.236939516112e-05
268                 	1.250287559442e-04	2.281394679220e-04	8.241711502789e-05	1.231090665449e-05
269                 	1.244372681369e-04	2.266890948183e-04	8.173042496361e-05	1.236623216939e-05
270                 	1.238653633074e-04	2.252267399450e-04	8.104716633681e-05	1.236827733824e-05
271                 	1.232795770570e-04	2.238888111492e-04	8.037327798546e-05	1.186347725366e-05
272                 	1.226892556498e-04	2.225427586317e-04	7.970545332668e-05	1.164212346117e-05
273                 	1.221478496400e-04	2.211323776334e-04	7.904345773958e-05	1.158338949241e-05
274                 	1.215851348082e-04	2.198807124938e-04	7.838619244687e-05	1.164622766463e-05
275                 	1.210331799484e-04	2.186752724499e-04	7.773493412216e-05	1.170692929323e-05
276                 	1.204834244487e-04	2.171232298171e-04	7.709022063353e-05	1.142342266170e-05
277                 	1.198966432998e-04	2.158172711271e-04	7.645211041082e-05	1.120726203990e-05
278                 	1.193543489034e-04	2.146440134517e-04	7.581673789348e-05	1.143742240305e-05
279                 	1.188296615772e-04	2.132969888501e-04	7.518854893296e-05	1.124313778812e-05
280                 	1.182555508413e-04	2.119989306417e-04	7.456651154878e-05	1.100184571595e-05
281                 	1.177177574276e-04	2.107369558973e-04	7.395058993772e-05	1.074922590027e-05
282                 	1.171680636557e-04	2.095567324907e-04	7.333824375497e-05	1.093679808225e-05
283                 	1.166126171437e-04	2.081439959448e-04	7.273326413731e-05	1.079951023681e-05
284                 	1.160944798482e-04	2.071463340422e-04	7.213271882524e-05	1.048630909058e-05
285                 	1.155940806236e-04	2.059961387820e-04	7.153704573312e-05	1.057091191314e-05
286                 	1.150657598484e-04	2.045590784557e-04	7.094787843378e-05	1.031213416011e-05
287                 	1.145095826380e-04	2.033603392051e-04	7.036433647617e-05	1.037202147007e-05
288                 	1.139868875616e-04	2.022511024751e-04	6.978429421510e-05	1.014728069349e-05
289                 	1.134877862403e-04	2.010538948758e-04	6.920969625626e-05	1.031035390162e-05
290                 	1.129848423999e-04	1.999000828957e-04	6.864067356612e-05	9.937276339324e-06
291                 	1.124664317660e-04	1.986441425288e-04	6.807578355863e-05	1.028948518455e-05
292                 	1.119542788083e-04	1.976456606345e-04	6.751918439175e-05	9.467381674174e-06
293                 	1.114481300471e-04	1.966265573236e-04	6.696175287252e-05	1.020181208818e-05
294                 	1.109367626330e-04	1.953496751023e-04	6.641293547340e-05	9.822679396292e-06
295                 	1.104514498255e-04	1.941690899368e-04	6.586923823332e-05	9.833045617381e-06
296                 	1.099660308170e-04	1.930813235662e-04	6.532972569464e-05	9.404523538454e-06
297                 	1.094944502750e-04	1.920171269961e-04	6.479583540498e-05	9.168543079469e-06
298                 	1.089883507199e-04	1.909348237832e-04	6.426541348175e-05	9.269288647138e-06
299                 	1.085047354413e-04	1.898168417476e-04	6.374050700893e-05	9.427456797241e-06
300                 	1.080257713434e-04	1.886942290799e-04	6.321883718663e-05	9.234220723222e-06
301                 	1.075032083786e-04	1.877110256326e-04	6.270369631007e-05	1.465632032184e-05
302                 	1.069336012864e-04	1.831660695531e-04	6.229654981930e-05	1.296742266348e-05
303                 	1.064479960154e-04	1.801392444994e-04	6.186523446329e-05	1.078742953697e-05
304                 	1.059646236228e-04	1.781815580855e-04	6.141575119550e-05	1.006687581357e-05
305                 	1.054709166933e-04	1.769980544337e-04	6.095324040975e-05	1.007636140724e-05
306                 	1.050460101515e-04	1.761913798391e-04	6.048791122645e-05	1.003090965335e-05
307                 	1.045883853115e-04	1.755240481453e-04	6.002429712980e-05	9.542916713838e-06
308                 	1.041345361047e-04	1.748089469915e-04	5.956757231196e-05	8.657562677273e-06
309                 	1.036862832322e-04	1.739361393194e-04	5.911314510403e-05	8.867808632530e-06
310                 	1.032475860570e-04	1.730727643028e-04	5.866161181171e-05	8.745702111893e-06
311                 	1.028089760908e-04	1.721830208332e-04	5.821978321662e-05	8.119714068020e-06
312                 	1.023379888154e-04	1.711730663525e-04	5.778033731473e-05	7.968872806073e-06
313                 	1.019004582325e-04	1.704212879947e-04	5.734388118942e-05	7.840445125463e-06
314                 	1.014533805867e-04	1.693182340738e-04	5.690940698451e-05	7.847481146544e-06
315                 	1.010424036292e-04	1.681536395998e-04	5.648012884666e-05	7.931870387694e-06
316                 	1.005763166491e-04	1.673799264002e-04	5.605362680939e-05	7.942218780666e-06
