"U:0","U:1","U:2","grad(U):0","grad(U):1","grad(U):2","grad(U):3","grad(U):4","grad(U):5","grad(U):6","grad(U):7","grad(U):8","nu","p","shearStress:0","shearStress:1","shearStress:2","shearStress:3","shearStress:4","shearStress:5","strainRate","wallShearStress:0","wallShearStress:1","wallShearStress:2","arc_length","Points:0","Points:1","Points:2"
-6.1492e-12,-0.032954,0.045007,-87.18,1.6088e-08,1.5022e-09,7.6502e-08,82.073,-648.98,-2.2501e-08,9.698,5.1049,0.00011301,6.4956,0.019701,-0.018582,-0.0011186,-1.0455e-11,0.072209,2.3694e-12,662.47,0,0,0,0.001148,0,0.0003777,0.0073942
-6.1352e-12,-0.032917,0.044772,-87.004,1.6031e-08,1.5143e-09,7.6987e-08,84.238,-652.31,-2.2234e-08,10.692,2.7635,0.00011267,6.4959,0.019604,-0.019002,-0.000602,-1.0473e-11,0.072261,2.3322e-12,665.31,0,0,0,0.0011487,0,0.00037805,0.0073949
-6.0715e-12,-0.032667,0.043462,-85.888,1.575e-08,1.5909e-09,8.0197e-08,95.646,-673.97,-2.0852e-08,17.718,-9.7579,0.00011069,6.4976,0.019008,-0.021238,0.0022302,-1.0607e-11,0.072582,2.1254e-12,682.86,0,0,0,0.0011533,0,0.00038007,0.0073991
-6.0361e-12,-0.03256,0.042848,-85.413,1.5602e-08,1.6312e-09,8.1808e-08,101.47,-685.27,-2.0109e-08,20.759,-16.052,0.0001097,6.4984,0.018736,-0.022305,0.0035686,-1.0667e-11,0.07281,2.0217e-12,692.13,0,0,0,0.0011553,0,0.0003809,0.0074008
-5.9864e-12,-0.032347,0.04191,-84.57,1.5398e-08,1.6855e-09,8.4027e-08,110.32,-699.85,-1.9e-08,26.362,-25.748,0.00010833,6.4997,0.018316,-0.023986,0.0056692,-1.0754e-11,0.072881,1.8677e-12,704.64,0,0,0,0.0011584,0,0.00038222,0.0074037
-5.9026e-12,-0.032066,0.040562,-83.465,1.5068e-08,1.7713e-09,8.7396e-08,124.33,-722.9,-1.7166e-08,33.828,-40.854,0.00010626,6.5017,0.017735,-0.026466,0.0087304,-1.0872e-11,0.073143,1.6311e-12,724.68,0,0,0,0.0011625,0,0.00038387,0.0074074
-5.8885e-12,-0.032001,0.040316,-83.231,1.5013e-08,1.7851e-09,8.7954e-08,126.82,-726.42,-1.6842e-08,35.475,-43.585,0.00010592,6.5021,0.017627,-0.026927,0.0093001,-1.0892e-11,0.073115,1.589e-12,727.92,0,0,0,0.0011633,0,0.00038419,0.0074081
-5.8499e-12,-0.031859,0.039736,-82.725,1.4868e-08,1.82e-09,8.9318e-08,133.35,-735.41,-1.5965e-08,39.101,-50.61,0.00010507,6.503,0.017383,-0.028049,0.010666,-1.0937e-11,0.073111,1.4833e-12,736.32,0,0,0,0.0011649,0,0.00038483,0.0074096
-5.7992e-12,-0.031583,0.038804,-81.772,1.4667e-08,1.8868e-09,9.2037e-08,143.05,-753.29,-1.4619e-08,46.638,-61.266,0.00010362,6.5045,0.01694,-0.029728,0.012789,-1.1039e-11,0.073131,1.3118e-12,751.6,0,0,0,0.0011679,0,0.00038594,0.0074124
-5.7688e-12,-0.031462,0.038339,-81.351,1.4551e-08,1.9238e-09,9.3467e-08,148.46,-763.14,-1.3849e-08,49.999,-67.102,0.00010285,6.5053,0.01673,-0.0306,0.01387,-1.1086e-11,0.073227,1.2208e-12,760.12,0,0,0,0.0011693,0,0.00038642,0.0074137
-5.7077e-12,-0.031123,0.037315,-80.253,1.4321e-08,1.9949e-09,9.6307e-08,159.97,-781.13,-1.2204e-08,59.051,-79.708,0.00010133,6.5071,0.016255,-0.032535,0.016281,-1.1185e-11,0.073032,1.0244e-12,776.63,0,0,0,0.0011724,0,0.00038753,0.0074166
-5.6231e-12,-0.03077,0.036114,-79.109,1.401e-08,2.0854e-09,9.9745e-08,175.21,-803.98,-9.9983e-09,68.623,-96.089,9.947e-05,6.5094,0.015733,-0.034919,0.019185,-1.129e-11,0.073009,7.8143e-13,797.94,0,0,0,0.0011756,0,0.00038863,0.0074196
-5.6002e-12,-0.030641,0.035761,-78.712,1.3927e-08,2.1087e-09,1.0066e-07,179.42,-809.49,-9.3764e-09,72.044,-100.7,9.8974e-05,6.5101,0.015573,-0.035611,0.020038,-1.1319e-11,0.072858,7.1123e-13,803.47,0,0,0,0.0011767,0,0.00038898,0.0074206
-5.5364e-12,-0.030363,0.034914,-77.856,1.37e-08,2.1678e-09,1.0289e-07,190.95,-823.51,-7.6698e-09,79.579,-113.08,9.7741e-05,6.5118,0.015217,-0.037374,0.022157,-1.1381e-11,0.072627,5.3395e-13,817.9,0,0,0,0.0011788,0,0.00038968,0.0074226
-5.4952e-12,-0.030094,0.034259,-77.049,1.3549e-08,2.2252e-09,1.0516e-07,198.98,-838.1,-6.3681e-09,87.383,-121.95,9.6712e-05,6.5132,0.014894,-0.038597,0.023703,-1.1458e-11,0.072468,3.9237e-13,830.83,0,0,0,0.0011807,0,0.00039027,0.0074245
-5.4698e-12,-0.029978,0.033922,-76.697,1.3457e-08,2.2574e-09,1.0637e-07,203.75,-846.26,-5.6085e-09,90.829,-127.11,9.6162e-05,6.5139,0.014742,-0.039273,0.024531,-1.1493e-11,0.072476,3.1615e-13,838.19,0,0,0,0.0011816,0,0.00039052,0.0074253
-5.3938e-12,-0.02949,0.03282,-75.285,1.3189e-08,2.3484e-09,1.0994e-07,218.23,-868.04,-3.2001e-09,104.93,-143.07,9.4533e-05,6.5164,0.014215,-0.041427,0.027212,-1.1604e-11,0.071917,6.8501e-14,859.32,0,0,0,0.0011847,0,0.00039142,0.0074282
-5.3084e-12,-0.029092,0.031763,-74.125,1.2888e-08,2.4419e-09,1.1339e-07,234.49,-890.19,-5.8811e-10,116.76,-160.6,9.2919e-05,6.5189,0.013755,-0.043681,0.029926,-1.1695e-11,0.071638,-1.7832e-13,881.42,0,0,0,0.0011871,0,0.00039213,0.0074306
-5.2734e-12,-0.028869,0.031297,-73.501,1.2768e-08,2.4772e-09,1.1478e-07,240.94,-898.07,5.1896e-10,123.22,-167.71,9.2275e-05,6.5201,0.013537,-0.044623,0.031086,-1.1734e-11,0.071264,-2.8701e-13,890.03,0,0,0,0.0011884,0,0.00039247,0.0074318
-5.1711e-12,-0.028381,0.030107,-72.122,1.2415e-08,2.5714e-09,1.1825e-07,260.38,-918.58,3.704e-09,137.96,-188.67,9.0587e-05,6.5232,0.013037,-0.047275,0.034238,-1.1814e-11,0.070564,-5.7373e-13,913.52,0,0,0,0.001191,0,0.00039319,0.0074343
-5.1456e-12,-0.028196,0.029763,-71.609,1.2326e-08,2.6088e-09,1.1967e-07,265.32,-927.71,4.6685e-09,143.81,-193.99,9.0041e-05,6.5241,0.012871,-0.047921,0.03505,-1.1855e-11,0.070382,-6.6361e-13,921.86,0,0,0,0.0011919,0,0.00039342,0.0074352
-5.13e-12,-0.02812,0.029585,-71.394,1.2272e-08,2.6294e-09,1.2041e-07,268.46,-932.79,5.2221e-09,146.27,-197.25,8.9747e-05,6.5245,0.012796,-0.048304,0.035508,-1.1872e-11,0.070359,-7.1084e-13,926.65,0,0,0,0.0011923,0,0.00039351,0.0074355
