# Residuals         
# Time              	Ux                  	Uy                  	Uz                  	p                   
0                   	N/A	N/A
42                  	1.980976115387e-03	8.704165801510e-03	1.849416706825e-03	3.740604796965e-03
43                  	2.011355200164e-03	8.138654758784e-03	1.797589203558e-03	3.502989859479e-03
44                  	2.048140382886e-03	7.417196496747e-03	1.744390665219e-03	3.343880584966e-03
45                  	2.089569331973e-03	6.883330826448e-03	1.695208541457e-03	3.108940843051e-03
46                  	2.120610739518e-03	6.691916030247e-03	1.661898116356e-03	2.844076055089e-03
47                  	2.157063405226e-03	6.671746532570e-03	1.635042102117e-03	2.579569280248e-03
48                  	2.194981893533e-03	6.681237609873e-03	1.607528523404e-03	2.340044847303e-03
49                  	2.233707987150e-03	6.557787689759e-03	1.576777119613e-03	2.167432822221e-03
50                  	2.279477210070e-03	6.329184776582e-03	1.545458047170e-03	2.055467896746e-03
51                  	2.331492202907e-03	6.105601308453e-03	1.515023468231e-03	1.953172166240e-03
52                  	2.385041388996e-03	5.921164935341e-03	1.487394228289e-03	1.813588528215e-03
53                  	2.448112637498e-03	5.854102918973e-03	1.461862360970e-03	1.672718959874e-03
54                  	2.507446752691e-03	5.821554622675e-03	1.436124648759e-03	1.544293002205e-03
55                  	2.544864927692e-03	5.780915364738e-03	1.418290469880e-03	1.442594916472e-03
56                  	2.601909783961e-03	5.660960041051e-03	1.398794426450e-03	1.373641144626e-03
57                  	2.654636015009e-03	5.497815652465e-03	1.376488930170e-03	1.319677616395e-03
58                  	2.716071429400e-03	5.340399854406e-03	1.354865784996e-03	1.255777852714e-03
59                  	2.781212330722e-03	5.225560030591e-03	1.333887357642e-03	1.179759807807e-03
60                  	2.850650920019e-03	5.124756309400e-03	1.312984448944e-03	1.094717634746e-03
61                  	2.922825422907e-03	5.029017385607e-03	1.291733755635e-03	1.026019498055e-03
62                  	3.002407978155e-03	4.942332968992e-03	1.270629911422e-03	9.692736873161e-04
63                  	3.085542403548e-03	4.865602599897e-03	1.249734064031e-03	9.235813618016e-04
64                  	3.167115134088e-03	4.798903315688e-03	1.229483818027e-03	8.817385834828e-04
65                  	3.258822652403e-03	4.730540550290e-03	1.210058536400e-03	8.414734997948e-04
66                  	3.364659625049e-03	4.668443928377e-03	1.191164419797e-03	7.996404118975e-04
67                  	3.484098843646e-03	4.618593675050e-03	1.173204238839e-03	7.623684742202e-04
68                  	3.625147891581e-03	4.540091096718e-03	1.154758499249e-03	7.319338371308e-04
69                  	3.797943401053e-03	4.453779667281e-03	1.135219418473e-03	7.000470599882e-04
70                  	3.958236938913e-03	4.384550689509e-03	1.116407957923e-03	7.132486400772e-04
71                  	3.959814730905e-03	4.368687488793e-03	1.103167952280e-03	7.211717433812e-04
72                  	4.085115698630e-03	4.311798561112e-03	1.090017089209e-03	7.203249575669e-04
73                  	4.238275298369e-03	4.213535265667e-03	1.075942902970e-03	7.025324225052e-04
74                  	4.411463079417e-03	4.111886915838e-03	1.060843132222e-03	6.826250822459e-04
75                  	4.558943712648e-03	4.010800671042e-03	1.046320956882e-03	6.449863033611e-04
76                  	4.730296839747e-03	3.916684825193e-03	1.032511212599e-03	6.246998317480e-04
77                  	4.874470129384e-03	3.856416787571e-03	1.021225527962e-03	5.990090189727e-04
78                  	5.094128963165e-03	3.800113069309e-03	1.009484721291e-03	5.890879673977e-04
79                  	5.321298956140e-03	3.739441534664e-03	9.972184313148e-04	5.671434438992e-04
80                  	5.573146008025e-03	3.673213230238e-03	9.845253142070e-04	5.438429021905e-04
81                  	5.839128576387e-03	3.607255491238e-03	9.719051963137e-04	5.301091379025e-04
82                  	6.146086241695e-03	3.555356580871e-03	9.592405014532e-04	5.206051225607e-04
83                  	6.502948488407e-03	3.515641137269e-03	9.465259222923e-04	5.040857451827e-04
84                  	6.881208807644e-03	3.467619480654e-03	9.333640089421e-04	4.983419541365e-04
85                  	6.866069795019e-03	3.431402457864e-03	9.214597669378e-04	4.900077732661e-04
86                  	6.765837336511e-03	3.383192812456e-03	9.085293493254e-04	4.836949411132e-04
87                  	6.312593233221e-03	3.343656224767e-03	8.966914235578e-04	4.905854316549e-04
88                  	5.803414101907e-03	3.288705366366e-03	8.886581507322e-04	4.905678386091e-04
89                  	5.574683866215e-03	3.227860055734e-03	8.798051645023e-04	4.940959510605e-04
90                  	5.302947956788e-03	3.137857052382e-03	8.701412400636e-04	4.950691505044e-04
91                  	5.013030311169e-03	3.053897946718e-03	8.602929679610e-04	4.885649387377e-04
92                  	4.703767325244e-03	2.994027755623e-03	8.512563409358e-04	4.651610541952e-04
93                  	4.455700610951e-03	2.949790341854e-03	8.430591721248e-04	4.510363953825e-04
94                  	4.257769756511e-03	2.917427445622e-03	8.345061101328e-04	4.341238942697e-04
95                  	4.053321040404e-03	2.878747374374e-03	8.259359023013e-04	4.226771662206e-04
96                  	3.875968628938e-03	2.836214154522e-03	8.169722036008e-04	4.145871831110e-04
97                  	3.723303191329e-03	2.797151822530e-03	8.077483607731e-04	4.069628161925e-04
98                  	3.562356412871e-03	2.757879186414e-03	7.985983183409e-04	4.070846536446e-04
99                  	3.435917000962e-03	2.721860238990e-03	7.893640901211e-04	4.018880201568e-04
100                 	3.355136485546e-03	2.716737493433e-03	7.796448208667e-04	3.948626677372e-04
101                 	3.276604629793e-03	2.694393231664e-03	7.684042444352e-04	3.945733931488e-04
102                 	2.940752451022e-03	2.630038760399e-03	7.627560736209e-04	3.947152067651e-04
103                 	2.885446806165e-03	2.576732554011e-03	7.568452065097e-04	3.880633580966e-04
104                 	2.797772005772e-03	2.522006904645e-03	7.498849005475e-04	4.009104038546e-04
105                 	2.719657165920e-03	2.468901987259e-03	7.416935021190e-04	4.062774005158e-04
106                 	2.592806215330e-03	2.426051143102e-03	7.340868453698e-04	3.948930264802e-04
107                 	2.476244728600e-03	2.386903987990e-03	7.278717955629e-04	3.818252753879e-04
108                 	2.412318773637e-03	2.367962102847e-03	7.214811807886e-04	3.651877460079e-04
109                 	2.348548269373e-03	2.348622518903e-03	7.141468954169e-04	3.654201485112e-04
110                 	2.289781413129e-03	2.320735107869e-03	7.064154271842e-04	3.593086281889e-04
111                 	2.224651044412e-03	2.283984407626e-03	6.988160395703e-04	3.542242742721e-04
112                 	2.182796857448e-03	2.264521578845e-03	6.912342472453e-04	3.499619341747e-04
113                 	2.162199751061e-03	2.246943764244e-03	6.835600422080e-04	3.411344454165e-04
114                 	2.164159995903e-03	2.231160261786e-03	6.756786110351e-04	3.388292293331e-04
115                 	1.961217712827e-03	2.186593940515e-03	6.718980261753e-04	3.406907635371e-04
116                 	1.945676858378e-03	2.147238253125e-03	6.665581686207e-04	3.399625487138e-04
117                 	1.915337987769e-03	2.108461892201e-03	6.602879127808e-04	3.535688391767e-04
118                 	1.887060226817e-03	2.071032176140e-03	6.529249681997e-04	3.627280638971e-04
119                 	1.806320051877e-03	2.043522131010e-03	6.468488033462e-04	3.478310596792e-04
120                 	1.749544181213e-03	2.015133764867e-03	6.420788711048e-04	3.336090831622e-04
121                 	1.731510639559e-03	2.007657353998e-03	6.376953227099e-04	3.262637220730e-04
122                 	1.702985846625e-03	1.998799962490e-03	6.334615664347e-04	3.204921418814e-04
123                 	1.672676286998e-03	1.974222151409e-03	6.301820775860e-04	3.194420250615e-04
124                 	1.669955777775e-03	1.970806769522e-03	6.273888486498e-04	3.144735013113e-04
125                 	1.682774962797e-03	1.962924014245e-03	6.241159426486e-04	3.053548084787e-04
126                 	1.705560523867e-03	1.956281973324e-03	6.200601413628e-04	3.019710178447e-04
127                 	1.559594583130e-03	1.936164441825e-03	6.171987040478e-04	3.071548509671e-04
128                 	1.565372621369e-03	1.914944274159e-03	6.138930664491e-04	3.025543283140e-04
129                 	1.550889584743e-03	1.889105396984e-03	6.099385258303e-04	3.149786971294e-04
130                 	1.553012721660e-03	1.860463439887e-03	6.049582503330e-04	3.200822567717e-04
131                 	1.498754955020e-03	1.847081312930e-03	6.006194682852e-04	3.140546736196e-04
132                 	1.472902874604e-03	1.830040105476e-03	5.963495679157e-04	2.988679622346e-04
133                 	1.451775076319e-03	1.815324586411e-03	5.921025345529e-04	2.960949178053e-04
134                 	1.432105658327e-03	1.800432451600e-03	5.885632121325e-04	2.886753583863e-04
135                 	1.439752719444e-03	1.787615181443e-03	5.847274385173e-04	2.874545686840e-04
136                 	1.473695775891e-03	1.778492037908e-03	5.795537443050e-04	2.774924421833e-04
137                 	1.476183192020e-03	1.770485204616e-03	5.750942935695e-04	2.746962924679e-04
138                 	1.362690787233e-03	1.748568186345e-03	5.710115951570e-04	2.741366230490e-04
139                 	1.359623443092e-03	1.729906900587e-03	5.670342536787e-04	2.755268040000e-04
140                 	1.354393634540e-03	1.707584883176e-03	5.617881501646e-04	2.893689306798e-04
141                 	1.375332037969e-03	1.678605472594e-03	5.560428698801e-04	2.929814201290e-04
142                 	1.323668395408e-03	1.673262767654e-03	5.518717597066e-04	2.858479894436e-04
143                 	1.292637126443e-03	1.652150223316e-03	5.492211990011e-04	2.679798008343e-04
144                 	1.283812499428e-03	1.632018051965e-03	5.461964070250e-04	2.616962197126e-04
145                 	1.306112335540e-03	1.624190328458e-03	5.414320212820e-04	2.634006643338e-04
146                 	1.412353556946e-03	1.619966266568e-03	5.386281962265e-04	2.668650039563e-04
147                 	1.297062698709e-03	1.626583770999e-03	5.301118313506e-04	2.685679902255e-04
148                 	1.229737067082e-03	1.599074170219e-03	5.272599852309e-04	2.577408911748e-04
149                 	1.228300727327e-03	1.576088328786e-03	5.234607677560e-04	2.575594890061e-04
150                 	1.233397313902e-03	1.551152970998e-03	5.186537010305e-04	2.686830452204e-04
151                 	1.244351730423e-03	1.521743397067e-03	5.146460367412e-04	2.684195796892e-04
152                 	1.190042142340e-03	1.513446087352e-03	5.104234699593e-04	2.600139056250e-04
153                 	1.179808478754e-03	1.500068684971e-03	5.068834845216e-04	2.439303979960e-04
154                 	1.214190192922e-03	1.496106209175e-03	5.022605269218e-04	2.448755220954e-04
155                 	1.260808580980e-03	1.489154313586e-03	4.966099972759e-04	2.483035084891e-04
156                 	1.149960291532e-03	1.480382960455e-03	4.929221315350e-04	2.478557365261e-04
157                 	1.140858617256e-03	1.455335488883e-03	4.892587418839e-04	2.346422259444e-04
158                 	1.143752865304e-03	1.432004107306e-03	4.851733178870e-04	2.390067300107e-04
159                 	1.149459061250e-03	1.411134213725e-03	4.810245137889e-04	2.433507680592e-04
160                 	1.141489708397e-03	1.395095104313e-03	4.770390202651e-04	2.439510155408e-04
161                 	1.112112463365e-03	1.384899310756e-03	4.721042838521e-04	2.308445696781e-04
162                 	1.146685911813e-03	1.378217002768e-03	4.675991783291e-04	2.237130852295e-04
163                 	1.175294698199e-03	1.368513592541e-03	4.633358924471e-04	2.250672589044e-04
164                 	1.072106779885e-03	1.357419198311e-03	4.597650234981e-04	2.254668097555e-04
165                 	1.082724845358e-03	1.335344723092e-03	4.559000687571e-04	2.164898210345e-04
166                 	1.078830304195e-03	1.314933016540e-03	4.517689160841e-04	2.216544781395e-04
167                 	1.104767920671e-03	1.294726787337e-03	4.472703417836e-04	2.255997701829e-04
168                 	1.086698827840e-03	1.287150337338e-03	4.414934079833e-04	2.204492590071e-04
169                 	1.107386755338e-03	1.281102397351e-03	4.365172220588e-04	2.082798385204e-04
170                 	1.112271277641e-03	1.271460091975e-03	4.328291798458e-04	1.996569027668e-04
171                 	1.031435170038e-03	1.247200033386e-03	4.292867602778e-04	2.044305052660e-04
172                 	1.031975420523e-03	1.221515018776e-03	4.244448079321e-04	1.990639118786e-04
173                 	1.036597450962e-03	1.205639278838e-03	4.197099598930e-04	2.040796267814e-04
174                 	1.065518508292e-03	1.185838569793e-03	4.129799307852e-04	2.026534797098e-04
175                 	1.073568058402e-03	1.174024322760e-03	4.066492462262e-04	1.947891643402e-04
176                 	1.048353152728e-03	1.167354174891e-03	4.039264174685e-04	1.806919922538e-04
177                 	1.002073013946e-03	1.149354126935e-03	4.013175621461e-04	1.775048749115e-04
178                 	1.009778029268e-03	1.132274542301e-03	3.980606999678e-04	1.776721248839e-04
179                 	1.010409380354e-03	1.112338285386e-03	3.935208996868e-04	1.844512154812e-04
180                 	1.054646289709e-03	1.102944230102e-03	3.889738933157e-04	1.809681369731e-04
181                 	1.053023580153e-03	1.091451730357e-03	3.838325648880e-04	1.667604346902e-04
182                 	1.009736871585e-03	1.076729723417e-03	3.798139971056e-04	1.573338477509e-04
183                 	1.006283979873e-03	1.062171737947e-03	3.772191683751e-04	1.530172558798e-04
184                 	1.013183266463e-03	1.046650988912e-03	3.738064176504e-04	1.586634349773e-04
185                 	1.108624265564e-03	1.031101079588e-03	3.675975795813e-04	1.639023078162e-04
186                 	1.147938602827e-03	1.019355687001e-03	3.626031228767e-04	1.537818257529e-04
187                 	1.026024728333e-03	1.010514997603e-03	3.582120038145e-04	1.416349569887e-04
188                 	1.028830517629e-03	9.895938996532e-04	3.532305766799e-04	1.390817265915e-04
189                 	1.100957184282e-03	9.616374204751e-04	3.448401603414e-04	1.454599524584e-04
190                 	1.121990058240e-03	9.451886485941e-04	3.388661737057e-04	1.417221770815e-04
191                 	1.082335563757e-03	9.349865495092e-04	3.350112199543e-04	1.323363975627e-04
192                 	1.106780605884e-03	9.234879228036e-04	3.311311520236e-04	1.261409580281e-04
193                 	1.119991476527e-03	9.183463134696e-04	3.308677305795e-04	1.242022817622e-04
194                 	1.138980773572e-03	9.035674091386e-04	3.265629640250e-04	1.214451779114e-04
195                 	1.248754305715e-03	8.839571167447e-04	3.190692617920e-04	1.177594070237e-04
196                 	1.277589957272e-03	8.671313983018e-04	3.133654145584e-04	1.108833739200e-04
197                 	1.260572432357e-03	8.593461767779e-04	3.096238821850e-04	1.067878357026e-04
198                 	1.371648534265e-03	8.234743789670e-04	2.971120943489e-04	1.058200047737e-04
199                 	1.534330474668e-03	8.237259267902e-04	2.968997340275e-04	1.024826504525e-04
200                 	1.959438798794e-03	8.112829606926e-04	2.929616903983e-04	9.811968078628e-05
201                 	1.513109542819e-03	8.139534329256e-04	2.905561591336e-04	9.242777647131e-05
202                 	1.465107119638e-03	8.088695205322e-04	2.892223989358e-04	9.034137105222e-05
203                 	1.055700233615e-03	8.268773878364e-04	2.946720997832e-04	8.893554942618e-05
204                 	1.037499992014e-03	8.248683584606e-04	2.934153769787e-04	8.666553408150e-05
205                 	1.029229794048e-03	8.180740505056e-04	2.902622660538e-04	8.283241462666e-05
206                 	1.010171151439e-03	8.091403231403e-04	2.860305663946e-04	7.748967955755e-05
207                 	9.246195666629e-04	8.103331733247e-04	2.847942793112e-04	7.376070489656e-05
208                 	7.551856438741e-04	8.220104309555e-04	2.882611285139e-04	7.179500448657e-05
209                 	7.042670005141e-04	8.247883166244e-04	2.880417072468e-04	7.008432889403e-05
210                 	6.853346611551e-04	8.231652226409e-04	2.863996339778e-04	6.819484218461e-05
211                 	6.736373689460e-04	8.203429914426e-04	2.842327715089e-04	6.592627584446e-05
212                 	6.635008684903e-04	8.169810595848e-04	2.818361405852e-04	6.403907708062e-05
213                 	6.560070600835e-04	8.131435017435e-04	2.793402017220e-04	6.241744129100e-05
214                 	6.483852698252e-04	8.088206920191e-04	2.768072970855e-04	6.099271658113e-05
215                 	6.420736955418e-04	8.041752829859e-04	2.742683490472e-04	5.984300055589e-05
216                 	6.347663258679e-04	7.994798942949e-04	2.717350205736e-04	5.905684707378e-05
217                 	6.295677054925e-04	7.945702085040e-04	2.692325599912e-04	5.736785673917e-05
218                 	6.231619320870e-04	7.895859200721e-04	2.667503953802e-04	5.656426929568e-05
219                 	6.183563533269e-04	7.844104084823e-04	2.643064372248e-04	5.533644565505e-05
220                 	6.125709050700e-04	7.792796936909e-04	2.618857685293e-04	5.484950564664e-05
221                 	6.089745587038e-04	7.737729843676e-04	2.595025538795e-04	5.403790522357e-05
222                 	6.032127211982e-04	7.686043807843e-04	2.571552104760e-04	5.284809825991e-05
223                 	5.989122630641e-04	7.637659203551e-04	2.548350651662e-04	5.187267164170e-05
224                 	5.936065711081e-04	7.585012645799e-04	2.525490166355e-04	5.122315324142e-05
225                 	5.890620382560e-04	7.531987865321e-04	2.502984396302e-04	5.014002801642e-05
226                 	5.862976978510e-04	7.479193229603e-04	2.480749449482e-04	4.939133885505e-05
227                 	5.813676911465e-04	7.426199968299e-04	2.458824490029e-04	4.891973095466e-05
228                 	5.777805773435e-04	7.372966855109e-04	2.437200362077e-04	4.852572877948e-05
229                 	5.739713022607e-04	7.325693090410e-04	2.415857464368e-04	4.786563755940e-05
230                 	5.702364680606e-04	7.273758860208e-04	2.394813546691e-04	4.742789919962e-05
231                 	5.649376058214e-04	7.223761078299e-04	2.374057685943e-04	4.693063123734e-05
232                 	5.619235927931e-04	7.166916656109e-04	2.353537962033e-04	4.633422398129e-05
233                 	5.572379234289e-04	7.115913822303e-04	2.333288466161e-04	4.612580310322e-05
234                 	5.538771757030e-04	7.064872679493e-04	2.313336435086e-04	4.539819065660e-05
235                 	5.508143061317e-04	7.017988543837e-04	2.293597228322e-04	4.491318826029e-05
236                 	5.462852784951e-04	6.965999061440e-04	2.274086285771e-04	4.509644587189e-05
237                 	5.430473177727e-04	6.917327846121e-04	2.254870850422e-04	4.412823009653e-05
238                 	5.402876701036e-04	6.867467649333e-04	2.235816237884e-04	4.429963408366e-05
239                 	5.363644069775e-04	6.817891553986e-04	2.217005565828e-04	4.413489058067e-05
240                 	5.323741103982e-04	6.773827591569e-04	2.198413237066e-04	4.367820953328e-05
241                 	5.291322511719e-04	6.724663277609e-04	2.180055823590e-04	4.331807678684e-05
242                 	5.251583507192e-04	6.672739499976e-04	2.161894089879e-04	4.264412058344e-05
243                 	5.216531542227e-04	6.624877900166e-04	2.143949634461e-04	4.249015383747e-05
244                 	5.181024496582e-04	6.576593790717e-04	2.126224552849e-04	4.223491335846e-05
245                 	5.155720091227e-04	6.533346939463e-04	2.108669595893e-04	4.180953186791e-05
246                 	5.122566857074e-04	6.487264904134e-04	2.091319702828e-04	4.158547891262e-05
247                 	5.089571338715e-04	6.440990401367e-04	2.074158845309e-04	4.111644552835e-05
248                 	5.061012366379e-04	6.395061876118e-04	2.057195888459e-04	4.058312056640e-05
249                 	5.025626838102e-04	6.348659391292e-04	2.040422413519e-04	4.017875373990e-05
250                 	4.995839948086e-04	6.303012656115e-04	2.023818992613e-04	4.021226815612e-05
251                 	4.972113800312e-04	6.257681242229e-04	2.007382660257e-04	4.030026623389e-05
252                 	4.928378658825e-04	6.218117406026e-04	1.991111297490e-04	4.006780204210e-05
253                 	4.901205426634e-04	6.173402430423e-04	1.975029087215e-04	3.974816345353e-05
254                 	4.882367717971e-04	6.126469194691e-04	1.959102104898e-04	3.904747734186e-05
255                 	4.852732555358e-04	6.083295143588e-04	1.943351069883e-04	3.885970116344e-05
256                 	4.824156045515e-04	6.039667263709e-04	1.927780778537e-04	3.854324293304e-05
257                 	4.786775203797e-04	6.000266444517e-04	1.912351583958e-04	3.818120507072e-05
258                 	4.765165756980e-04	5.958531396436e-04	1.897086361332e-04	3.815071015436e-05
259                 	4.720674590420e-04	5.917811859471e-04	1.881986825659e-04	3.795585673570e-05
260                 	4.707450970812e-04	5.872188449741e-04	1.867013131149e-04	3.758827969107e-05
261                 	4.669991353729e-04	5.831041505429e-04	1.852198325972e-04	3.730148735671e-05
262                 	4.657082195743e-04	5.790717800308e-04	1.837541879469e-04	3.688023894643e-05
263                 	4.633154247852e-04	5.750188568144e-04	1.823050392235e-04	3.631756337491e-05
264                 	4.596837461291e-04	5.709781242728e-04	1.808689242394e-04	3.629748249408e-05
265                 	4.577238900391e-04	5.668905859109e-04	1.794458879385e-04	3.650815410567e-05
266                 	4.562633709042e-04	5.633716957828e-04	1.780355381055e-04	3.624343967501e-05
267                 	4.520751258533e-04	5.594742753015e-04	1.766408854409e-04	3.600852827284e-05
268                 	4.483414828148e-04	5.553245639769e-04	1.752586554787e-04	3.531264110552e-05
269                 	4.467138634241e-04	5.515215314527e-04	1.738896680083e-04	3.521268233410e-05
270                 	4.438695129377e-04	5.475945357139e-04	1.725359933686e-04	3.477863818470e-05
271                 	4.414433656530e-04	5.437315902431e-04	1.711940352559e-04	3.472288975819e-05
272                 	4.387726389045e-04	5.403861028147e-04	1.698635244645e-04	3.457082207600e-05
273                 	4.360368718664e-04	5.366008155005e-04	1.685467874927e-04	3.451532029034e-05
274                 	4.339651145040e-04	5.326416876007e-04	1.672413493903e-04	3.395891105484e-05
275                 	4.318366493950e-04	5.290307053913e-04	1.659487843060e-04	3.381182393083e-05
276                 	4.291008183388e-04	5.253774733635e-04	1.646694043076e-04	3.351187920019e-05
277                 	4.265193388872e-04	5.217260854295e-04	1.634012116173e-04	3.338727700636e-05
278                 	4.240996653225e-04	5.185553115423e-04	1.621440259762e-04	3.317598012696e-05
279                 	4.215028806233e-04	5.149168300551e-04	1.608996467824e-04	3.307038628730e-05
280                 	4.189463691119e-04	5.111688153695e-04	1.596653344541e-04	3.257125651947e-05
281                 	4.171303588060e-04	5.077498424904e-04	1.584425097827e-04	3.242078673312e-05
282                 	4.137723563974e-04	5.043532207762e-04	1.572330971541e-04	3.189159566614e-05
283                 	4.111016445511e-04	5.009134233236e-04	1.560339151838e-04	3.176964600239e-05
284                 	4.089577248896e-04	4.975538359748e-04	1.548451268593e-04	3.184755152695e-05
285                 	4.083311279301e-04	4.938554497283e-04	1.536655613429e-04	3.172576500297e-05
286                 	4.045508639964e-04	4.906026568179e-04	1.524977397341e-04	3.161134273576e-05
287                 	4.029128427355e-04	4.872291674962e-04	1.513412545601e-04	3.130507130471e-05
288                 	4.006041685350e-04	4.842952084522e-04	1.501938376748e-04	3.084551696436e-05
289                 	3.979992979772e-04	4.810288294495e-04	1.490571439948e-04	3.079329794702e-05
290                 	3.957644023518e-04	4.779244149064e-04	1.479325630819e-04	3.038586416666e-05
291                 	3.945176036400e-04	4.743607258577e-04	1.468150346845e-04	3.016483791410e-05
292                 	3.919044710851e-04	4.711927622688e-04	1.457087910939e-04	2.992739550240e-05
293                 	3.892802850412e-04	4.680310350018e-04	1.446122181829e-04	2.979195629720e-05
294                 	3.874421986091e-04	4.649390096532e-04	1.435253207047e-04	2.966277654091e-05
295                 	3.848880657060e-04	4.615763377608e-04	1.424466255126e-04	2.948361698889e-05
296                 	3.833343158297e-04	4.586309483372e-04	1.413788931493e-04	2.930680306882e-05
297                 	3.817669593174e-04	4.558631730998e-04	1.403201444631e-04	2.889163621287e-05
298                 	3.793892404171e-04	4.528001272580e-04	1.392708149904e-04	2.876223281126e-05
299                 	3.769035297358e-04	4.495810418693e-04	1.382297396631e-04	2.840182738169e-05
300                 	3.761074647884e-04	4.466566162996e-04	1.371970798611e-04	2.841430891096e-05
301                 	3.733766068892e-04	4.437277024209e-04	1.361753704869e-04	2.792567125093e-05
302                 	3.717626124305e-04	4.407957080396e-04	1.351621845569e-04	2.761379127843e-05
303                 	3.696928215469e-04	4.378722420089e-04	1.341572620607e-04	2.752142932188e-05
304                 	3.679082278039e-04	4.349430136899e-04	1.331606088933e-04	2.746218578612e-05
305                 	3.656918718312e-04	4.321067983101e-04	1.321730447923e-04	2.722459718366e-05
306                 	3.632372624120e-04	4.292719325824e-04	1.311934308351e-04	2.710134442001e-05
307                 	3.615503317275e-04	4.264596116544e-04	1.302213415746e-04	2.705340632845e-05
308                 	3.592213711994e-04	4.236938261735e-04	1.292585154048e-04	2.668902157594e-05
309                 	3.575471661742e-04	4.209326212079e-04	1.283033084877e-04	2.644728416618e-05
310                 	3.558661067039e-04	4.182286129745e-04	1.273578784057e-04	2.609043958373e-05
311                 	3.544189638949e-04	4.152550066339e-04	1.264184151237e-04	2.604900460106e-05
312                 	3.527756451085e-04	4.126706510216e-04	1.254862638154e-04	2.626838252023e-05
313                 	3.503852684536e-04	4.099768146005e-04	1.245642628982e-04	2.582587048504e-05
314                 	3.484264694333e-04	4.073588579587e-04	1.236483717770e-04	2.560057978854e-05
315                 	3.463555369676e-04	4.047416521541e-04	1.227401460369e-04	2.547053538071e-05
316                 	3.450194212895e-04	4.020907178137e-04	1.218396611926e-04	2.527627309979e-05
