# Residuals         
# Time              	Ux                  	Uy                  	Uz                  	p                   
0                   	N/A	N/A
48                  	2.811058572932e-04	4.982038390504e-03	1.617543528741e-03	2.486659341421e-02
49                  	2.806852841185e-04	4.899481744838e-03	1.597159673941e-03	2.328710301965e-02
50                  	2.803247840320e-04	4.820850850776e-03	1.576841720359e-03	2.171577867861e-02
51                  	2.801450646587e-04	4.748273459213e-03	1.556828353473e-03	2.039565359326e-02
52                  	2.798059053521e-04	4.672979201675e-03	1.535394898480e-03	1.910575061335e-02
53                  	2.796469573675e-04	4.598139895316e-03	1.514962742568e-03	1.789034016914e-02
54                  	2.796018372716e-04	4.526728709718e-03	1.494618722754e-03	1.675016738351e-02
55                  	2.796321985833e-04	4.457726666567e-03	1.474751361148e-03	1.580482395970e-02
56                  	2.795033745372e-04	4.387632497370e-03	1.454881072380e-03	1.483648090525e-02
57                  	2.793252021599e-04	4.319952281488e-03	1.435112422170e-03	1.390518314878e-02
58                  	2.793092707015e-04	4.256390831847e-03	1.416210201359e-03	1.307391572528e-02
59                  	2.795505004951e-04	4.196221619137e-03	1.397718861739e-03	1.242355360609e-02
60                  	2.795242385133e-04	4.134719715672e-03	1.379387844528e-03	1.171474552066e-02
61                  	2.794916502355e-04	4.075858096095e-03	1.361109177798e-03	1.108201811458e-02
62                  	2.796182625993e-04	4.019074966880e-03	1.343203362498e-03	1.057278656538e-02
63                  	2.797398525104e-04	3.962958286618e-03	1.326247825715e-03	1.002524360885e-02
64                  	2.800748981054e-04	3.908427148938e-03	1.309181492874e-03	9.521809214016e-03
65                  	2.805610670363e-04	3.854880691373e-03	1.292091688886e-03	9.110458008769e-03
66                  	2.805077399533e-04	3.800218655435e-03	1.274704612574e-03	8.707802337203e-03
67                  	2.807588023113e-04	3.745615461755e-03	1.256921971436e-03	8.328247422797e-03
68                  	2.806459652955e-04	3.693423832257e-03	1.240073818656e-03	7.969322070119e-03
69                  	2.809158575858e-04	3.642996531351e-03	1.223756335738e-03	7.699190408363e-03
70                  	2.811896064382e-04	3.593926748365e-03	1.208574640943e-03	7.425673630765e-03
71                  	2.815977705559e-04	3.546372035501e-03	1.193808979695e-03	7.204614735336e-03
72                  	2.816128819249e-04	3.497724707913e-03	1.178841194320e-03	6.976132829497e-03
73                  	2.821860739594e-04	3.449136008398e-03	1.163328066273e-03	6.771253247574e-03
74                  	2.819092880703e-04	3.403197821934e-03	1.148598113009e-03	6.590964620851e-03
75                  	2.820417628399e-04	3.359802995598e-03	1.135056762087e-03	6.409292366863e-03
76                  	2.823599598550e-04	3.316475050215e-03	1.121082913885e-03	6.266099018950e-03
77                  	2.824177646867e-04	3.271265387138e-03	1.106221677606e-03	6.125381832558e-03
78                  	2.822593894905e-04	3.228588390186e-03	1.092016012129e-03	6.022605836370e-03
79                  	2.821111654980e-04	3.187821704460e-03	1.078554137416e-03	5.930326719598e-03
80                  	2.822536260390e-04	3.147720244050e-03	1.064720401831e-03	5.822648464229e-03
81                  	2.823479816359e-04	3.107733529311e-03	1.050466454604e-03	5.783107411603e-03
82                  	2.820271907127e-04	3.066572059819e-03	1.036970415315e-03	5.701128564361e-03
83                  	2.820902404751e-04	3.024199954200e-03	1.022427170983e-03	5.617506230415e-03
84                  	2.818467792859e-04	2.979297539994e-03	1.007083208210e-03	5.512890862665e-03
85                  	2.806559202536e-04	2.923724457963e-03	9.871677159615e-04	5.399298442207e-03
86                  	2.795529651815e-04	2.903971608858e-03	9.830759936889e-04	5.285431473885e-03
87                  	2.795579056760e-04	2.876434343831e-03	9.752476632521e-04	5.175374407133e-03
88                  	2.796339355228e-04	2.844632227826e-03	9.652097195307e-04	5.070278855274e-03
89                  	2.794718361659e-04	2.812343999625e-03	9.548290956314e-04	4.979171233417e-03
90                  	2.792102509160e-04	2.780152356083e-03	9.444419508867e-04	4.899848111736e-03
91                  	2.789458526950e-04	2.747270016936e-03	9.337275663378e-04	4.820198871476e-03
92                  	2.786352060538e-04	2.714024249831e-03	9.225396883249e-04	4.749102199747e-03
93                  	2.781860738542e-04	2.682430042371e-03	9.119974661883e-04	4.686776751877e-03
94                  	2.777266492674e-04	2.650164103520e-03	9.010590449002e-04	4.628984451431e-03
95                  	2.771489904419e-04	2.619132726108e-03	8.905400728661e-04	4.572039006983e-03
96                  	2.765663760960e-04	2.587777514053e-03	8.797666061289e-04	4.513680551206e-03
97                  	2.759203640496e-04	2.557738095435e-03	8.694299206639e-04	4.460865345533e-03
98                  	2.753117781070e-04	2.526843201053e-03	8.586400571181e-04	4.418715331755e-03
99                  	2.745418799642e-04	2.497500052896e-03	8.483632081172e-04	4.395576073820e-03
100                 	2.738369695428e-04	2.469131138537e-03	8.379430270510e-04	4.366370319101e-03
101                 	2.729959704291e-04	2.441834737803e-03	8.280696799841e-04	4.326936721337e-03
102                 	2.721794193681e-04	2.414233073838e-03	8.181994768524e-04	4.296201558408e-03
103                 	2.713804581080e-04	2.387677628138e-03	8.086391735324e-04	4.275950579820e-03
104                 	2.706702079772e-04	2.361517695419e-03	7.994674201881e-04	4.229425690627e-03
105                 	2.700564469737e-04	2.333247150943e-03	7.900211077213e-04	4.161485440280e-03
106                 	2.693676598389e-04	2.305898294363e-03	7.810055114413e-04	4.094582002365e-03
107                 	2.686584613148e-04	2.278384451318e-03	7.716329923343e-04	4.018925216305e-03
108                 	2.677703371901e-04	2.252474786751e-03	7.627221690867e-04	3.938713912831e-03
109                 	2.670183142945e-04	2.226717620965e-03	7.536624555210e-04	3.865120532673e-03
110                 	2.662073593424e-04	2.201554870135e-03	7.447824495627e-04	3.800353700881e-03
111                 	2.654361766235e-04	2.176591828308e-03	7.359295080859e-04	3.745035689864e-03
112                 	2.646295038188e-04	2.151614327539e-03	7.270939095578e-04	3.694848055565e-03
113                 	2.637695714135e-04	2.127067041673e-03	7.184012182263e-04	3.648716181193e-03
114                 	2.628652694678e-04	2.102626471353e-03	7.096623450231e-04	3.607107763956e-03
115                 	2.619222443191e-04	2.078764435776e-03	7.010696879717e-04	3.573325585560e-03
116                 	2.609409373360e-04	2.054920061884e-03	6.923848918471e-04	3.556295475061e-03
117                 	2.599811068884e-04	2.031955035461e-03	6.838662412923e-04	3.547947548767e-03
118                 	2.590720463457e-04	2.010032780074e-03	6.758077155785e-04	3.520734508607e-03
119                 	2.583641811995e-04	1.988423119358e-03	6.677669309160e-04	3.482432009123e-03
120                 	2.575313655726e-04	1.967571508111e-03	6.601132863037e-04	3.438546463050e-03
121                 	2.568870230668e-04	1.945998689235e-03	6.522012673336e-04	3.396551510443e-03
122                 	2.560362215976e-04	1.925676240217e-03	6.447819873020e-04	3.348001555854e-03
123                 	2.552427928863e-04	1.904950471793e-03	6.372845676289e-04	3.296002751976e-03
124                 	2.544548095115e-04	1.883455749234e-03	6.295466576397e-04	3.245405492943e-03
125                 	2.534564726357e-04	1.863227131496e-03	6.223582038586e-04	3.196824378076e-03
126                 	2.527827677748e-04	1.842583203325e-03	6.150584294849e-04	3.147302231213e-03
127                 	2.522433668511e-04	1.821669475871e-03	6.076097577990e-04	3.101725400133e-03
128                 	2.517412083524e-04	1.800924158531e-03	6.001697632176e-04	3.055993783949e-03
129                 	2.510156670868e-04	1.781204393818e-03	5.931159420151e-04	3.009959998463e-03
130                 	2.503036966895e-04	1.761588321603e-03	5.860869867817e-04	2.972283245671e-03
131                 	2.495899909040e-04	1.742205790644e-03	5.791312327464e-04	2.935564163878e-03
132                 	2.488878248310e-04	1.723209167001e-03	5.722230749491e-04	2.899971717144e-03
133                 	2.481590642897e-04	1.704521043082e-03	5.653559766717e-04	2.867860823445e-03
134                 	2.474166031363e-04	1.686090463165e-03	5.585403497148e-04	2.839281908708e-03
135                 	2.466425629122e-04	1.667863167015e-03	5.518158120708e-04	2.807960433677e-03
136                 	2.457926685668e-04	1.650101141509e-03	5.452135701728e-04	2.770789875882e-03
137                 	2.447412608461e-04	1.632706945804e-03	5.387538342964e-04	2.724868092741e-03
138                 	2.440789187021e-04	1.615395843322e-03	5.323961611196e-04	2.682011673022e-03
139                 	2.437188615443e-04	1.598000143430e-03	5.260724688469e-04	2.644047575497e-03
140                 	2.434202555435e-04	1.580480658050e-03	5.197394690277e-04	2.603894850767e-03
141                 	2.433289139749e-04	1.562782442437e-03	5.133010503432e-04	2.560525394783e-03
142                 	2.427898450718e-04	1.545993929560e-03	5.071617458678e-04	2.521788784388e-03
143                 	2.419204046604e-04	1.529975486701e-03	5.012702905391e-04	2.487682345845e-03
144                 	2.413874189961e-04	1.514144291336e-03	4.953471127099e-04	2.458542998050e-03
145                 	2.407592161085e-04	1.498215563702e-03	4.893949467282e-04	2.424862825682e-03
146                 	2.401232060974e-04	1.482685595635e-03	4.834292312594e-04	2.383689755180e-03
147                 	2.394360954817e-04	1.466884173319e-03	4.773882496479e-04	2.343591736393e-03
148                 	2.380412488687e-04	1.452280917551e-03	4.717629923458e-04	2.295876260004e-03
149                 	2.372530125227e-04	1.438208314974e-03	4.663377420004e-04	2.253052370653e-03
150                 	2.368047789618e-04	1.424193740326e-03	4.609045981910e-04	2.214128800676e-03
151                 	2.364847326007e-04	1.410101282897e-03	4.554594536270e-04	2.175966804268e-03
152                 	2.360554417337e-04	1.395978790327e-03	4.500265266581e-04	2.143548581069e-03
153                 	2.353765844114e-04	1.382000522018e-03	4.446712902752e-04	2.112917049413e-03
154                 	2.352177744091e-04	1.367815614519e-03	4.393244335165e-04	2.077676869173e-03
155                 	2.350854361537e-04	1.353880393948e-03	4.339918807508e-04	2.043328462778e-03
156                 	2.340200107192e-04	1.340797525717e-03	4.289344026235e-04	2.003368832317e-03
157                 	2.318925390333e-04	1.328265972075e-03	4.241649576267e-04	1.957147696587e-03
158                 	2.311630264921e-04	1.316007734148e-03	4.194770373977e-04	1.912192495622e-03
159                 	2.308257414746e-04	1.303724032771e-03	4.148178505378e-04	1.863513208494e-03
160                 	2.307282751940e-04	1.291350191461e-03	4.101781762161e-04	1.817504092618e-03
161                 	2.299516242604e-04	1.279070217336e-03	4.056554961651e-04	1.777722014681e-03
162                 	2.299145494205e-04	1.266764911151e-03	4.011599849216e-04	1.741050092311e-03
163                 	2.305100101725e-04	1.254276104737e-03	3.966275901968e-04	1.702995254555e-03
164                 	2.303476772200e-04	1.242094579760e-03	3.922697842830e-04	1.664255028690e-03
165                 	2.279154332215e-04	1.230739164456e-03	3.882666132500e-04	1.615567847761e-03
166                 	2.275011354029e-04	1.219594383025e-03	3.842892171394e-04	1.571155298300e-03
167                 	2.276149907712e-04	1.208319350952e-03	3.802985348424e-04	1.530204402879e-03
168                 	2.271041644566e-04	1.197166581367e-03	3.763963188602e-04	1.492498910739e-03
169                 	2.276691233170e-04	1.185874528531e-03	3.724419073093e-04	1.463081356263e-03
170                 	2.282377054806e-04	1.174732773375e-03	3.685837225746e-04	1.431862512247e-03
171                 	2.275801544511e-04	1.164270681495e-03	3.650294281465e-04	1.398839943093e-03
172                 	2.273458508197e-04	1.153745910492e-03	3.614365702876e-04	1.359485899155e-03
173                 	2.264012811280e-04	1.143125317355e-03	3.578428302317e-04	1.321110010292e-03
174                 	2.266741053644e-04	1.132349158505e-03	3.542371494084e-04	1.289158694007e-03
175                 	2.269328109503e-04	1.122388676013e-03	3.508814295930e-04	1.254477011503e-03
176                 	2.265849358059e-04	1.112258978121e-03	3.474995903240e-04	1.226733773165e-03
177                 	2.283526728325e-04	1.101481020512e-03	3.439275869220e-04	1.198100801825e-03
178                 	2.286803412549e-04	1.091571043170e-03	3.406939422329e-04	1.167183075661e-03
179                 	2.267608801919e-04	1.081681593325e-03	3.374431094227e-04	1.127670104524e-03
180                 	2.277916850611e-04	1.071673430799e-03	3.341716770600e-04	1.092464044789e-03
181                 	2.276346263163e-04	1.062055060825e-03	3.310361088561e-04	1.060106462945e-03
182                 	2.292509485730e-04	1.052267959962e-03	3.277845456520e-04	1.034060869599e-03
183                 	2.299455929582e-04	1.042582509143e-03	3.246231512381e-04	1.007384206859e-03
184                 	2.316756028895e-04	1.033010926060e-03	3.215076604530e-04	9.799448489106e-04
185                 	2.300202784506e-04	1.023693189474e-03	3.184401870960e-04	9.432696673223e-04
186                 	2.314915691173e-04	1.014079023138e-03	3.152816429993e-04	9.127807671384e-04
187                 	2.333049334774e-04	1.004970188312e-03	3.122392205787e-04	8.878572419256e-04
188                 	2.334520652178e-04	9.960107102579e-04	3.092884713389e-04	8.605469648838e-04
189                 	2.359838075615e-04	9.868766605395e-04	3.062430144528e-04	8.309488118358e-04
190                 	2.357790041651e-04	9.778275663493e-04	3.032560231289e-04	8.004788060061e-04
191                 	2.348049265489e-04	9.696038945697e-04	3.004936245686e-04	7.726834021001e-04
192                 	2.361725088721e-04	9.611311328904e-04	2.976222484151e-04	7.501713635603e-04
193                 	2.395200621956e-04	9.523087557116e-04	2.946166738077e-04	7.212047240148e-04
194                 	2.373959590121e-04	9.441247694959e-04	2.918669386311e-04	6.940948194966e-04
195                 	2.387554167286e-04	9.358821587890e-04	2.890524689918e-04	6.689788578827e-04
196                 	2.412084666789e-04	9.276071051955e-04	2.861989688664e-04	6.455214525575e-04
197                 	2.404193289453e-04	9.194863651578e-04	2.834263833125e-04	6.181394536539e-04
198                 	2.419936054250e-04	9.114907231168e-04	2.806648788562e-04	5.946451668995e-04
199                 	2.482363199020e-04	9.029828792415e-04	2.777042767237e-04	5.724053848210e-04
200                 	2.418617126865e-04	8.956671835673e-04	2.752254444368e-04	5.484647433423e-04
201                 	2.464245062543e-04	8.876473309318e-04	2.724326561818e-04	5.280515941090e-04
202                 	2.447162580443e-04	8.798088971049e-04	2.697602136404e-04	5.074443360609e-04
203                 	2.498789871379e-04	8.723539025120e-04	2.671819967919e-04	4.894850441548e-04
204                 	2.418137609196e-04	8.651009226482e-04	2.646925317458e-04	4.724865738853e-04
205                 	2.139897868974e-04	8.602926414577e-04	2.630257843197e-04	4.577942732628e-04
206                 	2.027632115823e-04	8.549378206047e-04	2.612141750109e-04	4.457542875595e-04
207                 	2.002534872448e-04	8.487432266165e-04	2.591322042920e-04	4.349552436786e-04
208                 	1.997216338032e-04	8.422391376206e-04	2.569623666308e-04	4.248605202919e-04
209                 	1.995521391381e-04	8.356175047915e-04	2.547685990628e-04	4.156325547817e-04
210                 	1.993608781872e-04	8.289681275746e-04	2.525781087835e-04	4.073834320855e-04
211                 	1.991803739907e-04	8.223313216930e-04	2.504032055215e-04	3.997161113126e-04
212                 	1.989695134754e-04	8.157332564769e-04	2.482497193454e-04	3.924604444096e-04
213                 	1.987148073843e-04	8.091788990771e-04	2.461207926019e-04	3.855957774794e-04
214                 	1.984307250632e-04	8.026736376512e-04	2.440177311683e-04	3.790659133860e-04
215                 	1.981265514776e-04	7.962198749002e-04	2.419402902394e-04	3.727950481051e-04
216                 	1.978088816590e-04	7.898208747728e-04	2.398884679638e-04	3.667637412246e-04
217                 	1.974794185390e-04	7.834779102197e-04	2.378620445157e-04	3.609875737023e-04
218                 	1.971413610636e-04	7.771926385968e-04	2.358601315886e-04	3.553658086564e-04
219                 	1.967962648056e-04	7.709623667190e-04	2.338823274685e-04	3.499052625672e-04
220                 	1.964445801327e-04	7.647893705969e-04	2.319284176770e-04	3.446451554116e-04
221                 	1.960880577616e-04	7.586766009368e-04	2.299976269778e-04	3.395366973849e-04
222                 	1.957287552374e-04	7.526165391241e-04	2.280894316468e-04	3.345691712484e-04
223                 	1.953652412512e-04	7.466095714108e-04	2.262036288131e-04	3.297366633374e-04
224                 	1.949986129153e-04	7.406571213737e-04	2.243395530414e-04	3.250137852876e-04
225                 	1.946294985503e-04	7.347572607286e-04	2.224972013566e-04	3.204867036201e-04
226                 	1.942579910673e-04	7.289170637248e-04	2.206754019844e-04	3.159789303238e-04
227                 	1.938840606896e-04	7.231326518562e-04	2.188751299099e-04	3.116649224547e-04
228                 	1.935092727947e-04	7.174032511822e-04	2.170961522625e-04	3.074034175787e-04
229                 	1.931329784151e-04	7.117267490929e-04	2.153381219536e-04	3.032873965641e-04
230                 	1.927560736361e-04	7.061049493469e-04	2.136006521447e-04	2.993596934059e-04
231                 	1.923796578239e-04	7.005360888221e-04	2.118825315043e-04	2.953838968968e-04
232                 	1.920025267851e-04	6.950161578274e-04	2.101843545742e-04	2.915548908086e-04
233                 	1.916250427489e-04	6.895476437307e-04	2.085050519460e-04	2.878506972346e-04
234                 	1.912499726012e-04	6.841282919523e-04	2.068442781965e-04	2.842256899312e-04
235                 	1.908790534954e-04	6.787617822856e-04	2.052018122469e-04	2.806742693949e-04
236                 	1.905131991919e-04	6.734456890390e-04	2.035771327178e-04	2.771931005944e-04
237                 	1.901476057020e-04	6.681798628220e-04	2.019700174136e-04	2.737759898623e-04
238                 	1.897817584943e-04	6.629656952486e-04	2.003800621436e-04	2.704244640371e-04
239                 	1.894163104781e-04	6.578018457934e-04	1.988071877086e-04	2.671696184512e-04
240                 	1.890510042028e-04	6.526862651398e-04	1.972514642188e-04	2.639968888690e-04
241                 	1.886861895829e-04	6.476199177067e-04	1.957129515387e-04	2.608775580775e-04
242                 	1.883214311943e-04	6.426014482828e-04	1.941910776434e-04	2.578127244323e-04
243                 	1.879566433796e-04	6.376323364079e-04	1.926853887314e-04	2.548316719816e-04
244                 	1.875922016864e-04	6.327129135598e-04	1.911957120427e-04	2.519210644144e-04
245                 	1.872278178103e-04	6.278386042314e-04	1.897217520334e-04	2.490396422527e-04
246                 	1.868634514421e-04	6.230110269945e-04	1.882632193969e-04	2.462074501144e-04
247                 	1.865006173815e-04	6.182291898285e-04	1.868198597230e-04	2.434674313342e-04
248                 	1.861379593698e-04	6.134949374019e-04	1.853920862224e-04	2.407809040589e-04
249                 	1.857776041028e-04	6.088061690905e-04	1.839797489959e-04	2.381129113815e-04
250                 	1.854191990344e-04	6.041620797248e-04	1.825819889489e-04	2.354860589429e-04
251                 	1.850619274280e-04	5.995642619062e-04	1.811984978750e-04	2.329313830265e-04
252                 	1.847058609253e-04	5.950133462653e-04	1.798290170983e-04	2.304219512492e-04
253                 	1.843514817876e-04	5.905043055005e-04	1.784735827330e-04	2.279641452835e-04
254                 	1.840000668139e-04	5.860425759101e-04	1.771320341254e-04	2.255155439219e-04
255                 	1.836487371915e-04	5.816177714881e-04	1.758042967058e-04	2.231630695455e-04
256                 	1.832966169214e-04	5.772407749551e-04	1.744898241544e-04	2.208338586340e-04
257                 	1.829435911560e-04	5.729005791217e-04	1.731885172101e-04	2.185385180198e-04
258                 	1.825906390783e-04	5.686073322203e-04	1.719002913145e-04	2.162673632795e-04
259                 	1.822388369770e-04	5.643520020661e-04	1.706248918331e-04	2.141001301482e-04
260                 	1.818864695566e-04	5.601358403182e-04	1.693620415989e-04	2.120637635154e-04
261                 	1.815337126296e-04	5.559679077535e-04	1.681116505967e-04	2.100388719901e-04
262                 	1.811810609563e-04	5.518466268678e-04	1.668736057220e-04	2.080111289206e-04
263                 	1.808283377116e-04	5.477657176983e-04	1.656477194440e-04	2.060069501893e-04
264                 	1.804771410770e-04	5.437243970123e-04	1.644339167790e-04	2.040313107211e-04
265                 	1.801263636905e-04	5.397215382012e-04	1.632319023592e-04	2.020645877732e-04
266                 	1.797752265487e-04	5.357563031847e-04	1.620413968620e-04	2.001164432601e-04
267                 	1.794240526201e-04	5.318283860654e-04	1.608621010890e-04	1.982165280173e-04
268                 	1.790728633443e-04	5.279392895475e-04	1.596938414833e-04	1.963801343944e-04
269                 	1.787219791337e-04	5.241126562434e-04	1.585357729024e-04	1.932604108972e-04
270                 	1.783708002916e-04	5.202717772397e-04	1.573896439001e-04	1.927563035298e-04
271                 	1.780184299199e-04	5.164947176957e-04	1.562531489431e-04	1.913946306530e-04
272                 	1.776645258004e-04	5.127852816575e-04	1.551265701175e-04	1.882977810241e-04
273                 	1.773099185450e-04	5.090589073903e-04	1.540120020529e-04	1.877200483687e-04
274                 	1.769543096862e-04	5.053975379810e-04	1.529066022284e-04	1.863843898008e-04
275                 	1.765986310065e-04	5.018027702592e-04	1.518106305812e-04	1.834351930184e-04
276                 	1.762408331370e-04	4.981855936926e-04	1.507262749078e-04	1.829449274977e-04
277                 	1.758828210446e-04	4.946566724638e-04	1.496501227727e-04	1.804478159241e-04
278                 	1.755230634825e-04	4.911139740133e-04	1.485851419019e-04	1.799757608169e-04
279                 	1.751616818602e-04	4.876588006374e-04	1.475282424387e-04	1.774229118230e-04
280                 	1.748006258860e-04	4.841845599043e-04	1.464822163492e-04	1.769174678978e-04
281                 	1.744390603745e-04	4.807986736063e-04	1.454441027662e-04	1.743818757681e-04
282                 	1.740751009646e-04	4.773933379657e-04	1.444165929277e-04	1.738471203105e-04
283                 	1.737096559033e-04	4.740688250938e-04	1.433970205920e-04	1.714639469013e-04
284                 	1.733423080910e-04	4.707235094174e-04	1.423876972752e-04	1.710497645174e-04
285                 	1.729754709210e-04	4.674652157377e-04	1.413859202301e-04	1.686374516761e-04
286                 	1.726068545122e-04	4.641853649516e-04	1.403942271903e-04	1.681467803858e-04
287                 	1.722372420364e-04	4.609880767316e-04	1.394100570754e-04	1.660154553189e-04
288                 	1.718661080233e-04	4.577701648942e-04	1.384356627834e-04	1.658363272176e-04
289                 	1.714935049100e-04	4.546405599064e-04	1.374684761901e-04	1.637074724322e-04
290                 	1.711215556763e-04	4.514855283138e-04	1.365110878211e-04	1.633744429163e-04
291                 	1.707488229387e-04	4.484112120063e-04	1.355614553988e-04	1.612824021859e-04
292                 	1.703755616836e-04	4.453136928903e-04	1.346214229514e-04	1.610249400087e-04
293                 	1.700017046091e-04	4.423036791050e-04	1.336883385028e-04	1.588886552885e-04
294                 	1.696276192911e-04	4.392668634892e-04	1.327645557577e-04	1.585209251998e-04
295                 	1.692540109497e-04	4.363120252569e-04	1.318477689659e-04	1.564776607287e-04
296                 	1.688805743313e-04	4.333344552196e-04	1.309400564393e-04	1.562245786397e-04
297                 	1.685075790987e-04	4.304483473627e-04	1.300388757316e-04	1.541664889427e-04
298                 	1.681348294122e-04	4.275323035193e-04	1.291466073456e-04	1.537951078051e-04
299                 	1.677629101993e-04	4.246969956285e-04	1.282609424855e-04	1.518132107904e-04
300                 	1.673944022622e-04	4.218333755847e-04	1.273839389577e-04	1.515626182934e-04
301                 	1.670268693973e-04	4.190568009207e-04	1.265132681733e-04	1.495975492614e-04
302                 	1.666601299079e-04	4.162498389304e-04	1.256512086046e-04	1.492622638147e-04
303                 	1.662950111468e-04	4.135221808787e-04	1.247953669164e-04	1.473937108297e-04
304                 	1.659319935671e-04	4.107653824939e-04	1.239477969415e-04	1.472080982191e-04
305                 	1.655718009920e-04	4.080952158318e-04	1.231062453207e-04	1.454291381546e-04
306                 	1.652156388155e-04	4.054151852174e-04	1.222725081676e-04	1.443057544510e-04
307                 	1.648654087567e-04	4.027313519026e-04	1.214462990294e-04	1.444117103349e-04
308                 	1.645197863608e-04	4.001415067464e-04	1.206259020842e-04	1.426776193717e-04
309                 	1.641751025777e-04	3.975428999500e-04	1.198130642225e-04	1.414598551461e-04
310                 	1.638299147153e-04	3.949314382933e-04	1.190074533971e-04	1.414862558380e-04
311                 	1.634847792685e-04	3.924132895120e-04	1.182074960434e-04	1.397376680459e-04
312                 	1.631396039367e-04	3.898831023146e-04	1.174148480588e-04	1.385320352627e-04
313                 	1.627947758350e-04	3.873409953018e-04	1.166292318871e-04	1.385606188389e-04
314                 	1.624516007286e-04	3.848948168947e-04	1.158491673120e-04	1.368671746762e-04
315                 	1.621089881199e-04	3.824355570825e-04	1.150761348778e-04	1.356686389769e-04
316                 	1.617673743297e-04	3.799902885024e-04	1.143098664023e-04	1.347527159633e-04
