# Residuals         
# Time              	Ux                  	Uy                  	Uz                  	p                   
0                   	N/A	N/A
32                  	1.695000527838e-03	5.161629023532e-02	9.477902236318e-03	1.524895949720e-01
33                  	1.672163953516e-03	4.557647857051e-02	8.898102705662e-03	1.609360858217e-01
34                  	1.651604985330e-03	3.820617253897e-02	8.262990257150e-03	1.795288747676e-01
35                  	1.633930927516e-03	3.350874750162e-02	7.666104219066e-03	2.022141092757e-01
36                  	1.620488968100e-03	3.122515749362e-02	7.275630307593e-03	2.268360802408e-01
37                  	1.602894275603e-03	2.908540439621e-02	7.042349565446e-03	2.268290170394e-01
38                  	1.585571203532e-03	2.838430880187e-02	7.174009930458e-03	2.143078384511e-01
39                  	1.568051149782e-03	2.954044028217e-02	7.286754094318e-03	1.741052298035e-01
40                  	1.553508053076e-03	2.941204800646e-02	7.281543418262e-03	1.427157134275e-01
41                  	1.540062675781e-03	2.820853364965e-02	7.151149513612e-03	1.231828523363e-01
42                  	1.526966217120e-03	2.526925889554e-02	6.942872024656e-03	1.129171141715e-01
43                  	1.516346431119e-03	2.254055510711e-02	6.677798400879e-03	1.120400240973e-01
44                  	1.504241519416e-03	2.099392074985e-02	6.452910931152e-03	1.086682439307e-01
45                  	1.492166839799e-03	1.825862101300e-02	6.237454072268e-03	1.074237319416e-01
46                  	1.476477958013e-03	1.638911226518e-02	6.144796964412e-03	1.002881335730e-01
47                  	1.461465486166e-03	1.617253914670e-02	6.120472526099e-03	9.302480140169e-02
48                  	1.443515456754e-03	1.605618945342e-02	6.143313443931e-03	8.298428290195e-02
49                  	1.428557186743e-03	1.595556683493e-02	6.191073593183e-03	6.969399237933e-02
50                  	1.412429529326e-03	1.605249178852e-02	6.152246404775e-03	6.059798175438e-02
51                  	1.401999220185e-03	1.529648305210e-02	6.097280456470e-03	4.723119954413e-02
52                  	1.386465870152e-03	1.457982075520e-02	6.000434467583e-03	4.302833331507e-02
53                  	1.369772659119e-03	1.313028292456e-02	5.876231084132e-03	4.077041285479e-02
54                  	1.357481732357e-03	1.208286771696e-02	5.771793236095e-03	3.914731309187e-02
55                  	1.346398060685e-03	1.074968627960e-02	5.677293263445e-03	3.788868937896e-02
56                  	1.336936264095e-03	9.988325642797e-03	5.617839014558e-03	3.603548471940e-02
57                  	1.334427932357e-03	9.838518225878e-03	5.616243198318e-03	3.309862630869e-02
58                  	1.324095374443e-03	9.966358372976e-03	5.635267753467e-03	2.953790256586e-02
59                  	1.313916607630e-03	9.832068813251e-03	5.636754685672e-03	2.585470358342e-02
60                  	1.304214613501e-03	9.634617519962e-03	5.604583413363e-03	2.280816574506e-02
61                  	1.295777254199e-03	8.937731061864e-03	5.551730110929e-03	2.085194098197e-02
62                  	1.294065465929e-03	8.159353254833e-03	5.514571128712e-03	1.985720636468e-02
63                  	1.287193559579e-03	7.608175242342e-03	5.473391051113e-03	1.913303774374e-02
64                  	1.279436371444e-03	6.868114308867e-03	5.438646748681e-03	1.806495704097e-02
65                  	1.271270170104e-03	6.400427963610e-03	5.417299337214e-03	1.681487959010e-02
66                  	1.263767601899e-03	6.312375341317e-03	5.406153896934e-03	1.528403466344e-02
67                  	1.256587129162e-03	6.228093615603e-03	5.403561080312e-03	1.409667261989e-02
68                  	1.251891510789e-03	6.211725322230e-03	5.396940558195e-03	1.292274607540e-02
69                  	1.243851848032e-03	6.137022082192e-03	5.379608250336e-03	1.178633179895e-02
70                  	1.233841460835e-03	5.979040352575e-03	5.360966282250e-03	1.073891247778e-02
71                  	1.222066166229e-03	5.774370013035e-03	5.332776372843e-03	1.008451966701e-02
72                  	1.216225220005e-03	5.571992549804e-03	5.306920617257e-03	8.974960586257e-03
73                  	1.213178491749e-03	5.300014010481e-03	5.279416258884e-03	8.637718758505e-03
74                  	1.202701050116e-03	5.021066049590e-03	5.260810903425e-03	8.160307762090e-03
75                  	1.197726049498e-03	4.826726602661e-03	5.248470686652e-03	7.551047561105e-03
76                  	1.186522550015e-03	4.742156286676e-03	5.248035015315e-03	6.895843788346e-03
77                  	1.179545069875e-03	4.716206296067e-03	5.247334226316e-03	6.253777796632e-03
78                  	1.176042704494e-03	4.658087443726e-03	5.240816650303e-03	5.687779899167e-03
79                  	1.170392777016e-03	4.539722078401e-03	5.230189412930e-03	5.245078246822e-03
80                  	1.163790649901e-03	4.380740873539e-03	5.218138946560e-03	4.930265916364e-03
81                  	1.155866364191e-03	4.209125824311e-03	5.205486074404e-03	4.704705719586e-03
82                  	1.151098821588e-03	4.044637957717e-03	5.186942494025e-03	4.628785000816e-03
83                  	1.158740237357e-03	3.901842073610e-03	5.176034441071e-03	4.281416027743e-03
84                  	1.144028418380e-03	3.803790203481e-03	5.165935650803e-03	4.122639454899e-03
85                  	1.134443580153e-03	3.805408230281e-03	5.166627268184e-03	3.737424970435e-03
86                  	1.121048475143e-03	3.696715465011e-03	5.163024068854e-03	3.458160133131e-03
87                  	1.115658865845e-03	3.690962860576e-03	5.158524028235e-03	3.185648891318e-03
88                  	1.112401965813e-03	3.629125081472e-03	5.152098578758e-03	2.926652595512e-03
89                  	1.109115902363e-03	3.593677487072e-03	5.146512788287e-03	2.749004569847e-03
90                  	1.098697764009e-03	3.529248324248e-03	5.142295472321e-03	2.602932758590e-03
91                  	1.091873114759e-03	3.459997855260e-03	5.135838894802e-03	2.506051117016e-03
92                  	1.087971534272e-03	3.400771034093e-03	5.128696652788e-03	2.451962494936e-03
93                  	1.083947420879e-03	3.359848340229e-03	5.123727929316e-03	2.322717272028e-03
94                  	1.076369201297e-03	3.308440206756e-03	5.121879074420e-03	2.166722757975e-03
95                  	1.075067856428e-03	3.284244340890e-03	5.119308166152e-03	2.009004218697e-03
96                  	1.082914278574e-03	3.261525956543e-03	5.112723467399e-03	1.890881968855e-03
97                  	1.057917266317e-03	3.251318740171e-03	5.111719632075e-03	1.770610728545e-03
98                  	1.055017056636e-03	3.230176857713e-03	5.109074069600e-03	1.686353733402e-03
99                  	1.042255905003e-03	3.169370884874e-03	5.106373256825e-03	1.589311327196e-03
100                 	1.033514218630e-03	3.093765591868e-03	5.102429465569e-03	1.531664229958e-03
101                 	1.033094303770e-03	3.028584102931e-03	5.096013575773e-03	1.485158820215e-03
102                 	1.021996957104e-03	3.005978630317e-03	5.092684913189e-03	1.435372019924e-03
103                 	1.015551966257e-03	2.978129965918e-03	5.089818109745e-03	1.371550753487e-03
104                 	1.007798500570e-03	2.945900427670e-03	5.087476014826e-03	1.304092351781e-03
105                 	1.005943267605e-03	2.915877033674e-03	5.084790942786e-03	1.231670440598e-03
106                 	9.969186459184e-04	2.899052376178e-03	5.083680641894e-03	1.148419120578e-03
107                 	9.905578307321e-04	2.870998989696e-03	5.080658486517e-03	1.088564528656e-03
108                 	9.872000092787e-04	2.843013943203e-03	5.077773939422e-03	1.053696946854e-03
109                 	9.838288994393e-04	2.824371337972e-03	5.074383386606e-03	1.035175967485e-03
110                 	9.737212893628e-04	2.815096140603e-03	5.073153668207e-03	9.935893383305e-04
111                 	9.731137409809e-04	2.811895447461e-03	5.071693574478e-03	1.063004756300e-03
112                 	9.714933388597e-04	2.772218192332e-03	5.068813847178e-03	1.008479286601e-03
113                 	9.694170226433e-04	2.741997712985e-03	5.061891664804e-03	9.674073971196e-04
114                 	9.670043599606e-04	2.729240387817e-03	5.054217358753e-03	9.062707430243e-04
115                 	9.515995137367e-04	2.740936167244e-03	5.058511253034e-03	8.505412036140e-04
116                 	9.433741419142e-04	2.724176325718e-03	5.059086097161e-03	8.044192455033e-04
117                 	9.262362373617e-04	2.691492196537e-03	5.059242635621e-03	7.797491363847e-04
118                 	9.175795053514e-04	2.650077261590e-03	5.057571797883e-03	7.529446872147e-04
119                 	9.083621254168e-04	2.618017937114e-03	5.054186826310e-03	7.295376759908e-04
120                 	9.031836464878e-04	2.594445103734e-03	5.050987425823e-03	7.111773237778e-04
121                 	9.012520195680e-04	2.585408262279e-03	5.047441565777e-03	7.167024940635e-04
122                 	8.970103984881e-04	2.569732175088e-03	5.045689488674e-03	7.011433492032e-04
123                 	8.870010013750e-04	2.542901217657e-03	5.043518466563e-03	6.722761206182e-04
124                 	8.804361746192e-04	2.531463278706e-03	5.040980727114e-03	6.583113553580e-04
125                 	8.761095708434e-04	2.519412627736e-03	5.039314595970e-03	6.289669009009e-04
126                 	8.690685956616e-04	2.497070698435e-03	5.037349004354e-03	6.084209282209e-04
127                 	8.675475285925e-04	2.469729938390e-03	5.034833872334e-03	6.015839021549e-04
128                 	8.613228424524e-04	2.454759616942e-03	5.032867985746e-03	5.983472677738e-04
129                 	8.526175446753e-04	2.435908608313e-03	5.031757775615e-03	5.845204681500e-04
130                 	8.432618627151e-04	2.419371520643e-03	5.029121038632e-03	5.552221942299e-04
131                 	8.339439270863e-04	2.405759641635e-03	5.027129480775e-03	5.393139466724e-04
132                 	8.237806555000e-04	2.391419671773e-03	5.025427709877e-03	5.091940350787e-04
133                 	8.147465814061e-04	2.367704463384e-03	5.023398633573e-03	4.969142735498e-04
134                 	8.085563580349e-04	2.350956258292e-03	5.021470132611e-03	4.955585938936e-04
135                 	8.027561707038e-04	2.330243182181e-03	5.020471332811e-03	4.778921237982e-04
136                 	7.966162200766e-04	2.307749091505e-03	5.019033437824e-03	4.531116337495e-04
137                 	7.913659482129e-04	2.285679593617e-03	5.016203661918e-03	4.573529675878e-04
138                 	7.852705398644e-04	2.268148121558e-03	5.013159600676e-03	4.404018505671e-04
139                 	7.786518003877e-04	2.255463038696e-03	5.008741927448e-03	4.476773498096e-04
140                 	7.738694136961e-04	2.246299437644e-03	5.003501012398e-03	4.467820156385e-04
141                 	7.721166513347e-04	2.241398565672e-03	4.998581920443e-03	4.481698982666e-04
142                 	7.685352650446e-04	2.238545525295e-03	4.992795014391e-03	4.620734006618e-04
143                 	7.616673112590e-04	2.233583622976e-03	4.990807017687e-03	4.675180072029e-04
144                 	7.536300441701e-04	2.225004571723e-03	4.986725651440e-03	4.812318898537e-04
145                 	7.485051818938e-04	2.213934019345e-03	4.981954063395e-03	4.978499494438e-04
146                 	7.459486468637e-04	2.201075402432e-03	4.977266748605e-03	5.031714257821e-04
147                 	7.332410497925e-04	2.173526974848e-03	4.968558602090e-03	5.113448285937e-04
148                 	7.246654547810e-04	2.160389522697e-03	4.958089822898e-03	5.129031667053e-04
149                 	7.141032175373e-04	2.141898883735e-03	4.944668468948e-03	5.167038290921e-04
150                 	7.038574944845e-04	2.121834002786e-03	4.924478707969e-03	5.045589800806e-04
151                 	6.920087962916e-04	2.097237891861e-03	4.904997886119e-03	4.919378459796e-04
152                 	6.827705090208e-04	2.077885583978e-03	4.888063573539e-03	4.719855899165e-04
153                 	6.736967685257e-04	2.054225542610e-03	4.872974690310e-03	4.586759029881e-04
154                 	6.724534914847e-04	2.045871721337e-03	4.883525747121e-03	4.694108409910e-04
155                 	6.722781806833e-04	2.046418942500e-03	4.902640771953e-03	4.868670522450e-04
156                 	6.719354095177e-04	2.044525253705e-03	4.914148067706e-03	5.103569957193e-04
157                 	6.709997317565e-04	2.043309376169e-03	4.920295389030e-03	5.206545202765e-04
158                 	6.674031417382e-04	2.045119310952e-03	4.925181588852e-03	5.078573469538e-04
159                 	6.633031386046e-04	2.035455280080e-03	4.926655867081e-03	5.073634775023e-04
160                 	6.572775560356e-04	2.029975564602e-03	4.928176075296e-03	5.046081640702e-04
161                 	6.547261233290e-04	2.020782885809e-03	4.931298886467e-03	4.941692334008e-04
162                 	6.475849887754e-04	2.002390515656e-03	4.932265566419e-03	4.815576768319e-04
163                 	6.423402976953e-04	1.987808725513e-03	4.931401834200e-03	4.835992779023e-04
164                 	6.366154413016e-04	1.973237988035e-03	4.931842427412e-03	4.668617511983e-04
165                 	6.325927387893e-04	1.957582011035e-03	4.931250356203e-03	4.600234533711e-04
166                 	6.267792036316e-04	1.945850360119e-03	4.931102270119e-03	4.547213559731e-04
167                 	6.226265251831e-04	1.932985547211e-03	4.929201143767e-03	4.536438085738e-04
168                 	6.181932501132e-04	1.921607803162e-03	4.927759954432e-03	4.492707655289e-04
169                 	6.149489948329e-04	1.908981078951e-03	4.925957043333e-03	4.440589991695e-04
170                 	6.107105920677e-04	1.895743872292e-03	4.924534192783e-03	4.413816484320e-04
171                 	6.081479745105e-04	1.883534828009e-03	4.923716209987e-03	4.417577329871e-04
172                 	6.051093869256e-04	1.872495844355e-03	4.923897857803e-03	4.518039983536e-04
173                 	6.020139465158e-04	1.860692274214e-03	4.924587610171e-03	4.411332709663e-04
174                 	5.994971434908e-04	1.851661303294e-03	4.925031570583e-03	4.495786473233e-04
175                 	5.990474706696e-04	1.845882434388e-03	4.924389630825e-03	4.648505511963e-04
176                 	5.977249965782e-04	1.835311224264e-03	4.923690651365e-03	4.645910659986e-04
177                 	5.962308521225e-04	1.832659520924e-03	4.931354110095e-03	4.725850691625e-04
178                 	5.943323191648e-04	1.822714820261e-03	4.937401793102e-03	4.682229464121e-04
179                 	5.918152800806e-04	1.812406695358e-03	4.940697294943e-03	4.586837034230e-04
180                 	5.920206990193e-04	1.806236483708e-03	4.944162671019e-03	4.612764672356e-04
181                 	5.901955467957e-04	1.799971803875e-03	4.947802410019e-03	4.725646578288e-04
182                 	5.887698625015e-04	1.795764860575e-03	4.951255535382e-03	4.835993182894e-04
183                 	5.916484370682e-04	1.790366402078e-03	4.952666233546e-03	5.022309893275e-04
184                 	5.873764677414e-04	1.781426323400e-03	4.956009834097e-03	4.806252320180e-04
185                 	5.880167703725e-04	1.774354707322e-03	4.956346582879e-03	4.787320591792e-04
186                 	5.871437474022e-04	1.770771534107e-03	4.959436850424e-03	4.730728755465e-04
187                 	5.866503788420e-04	1.763486074642e-03	4.962189490420e-03	4.633348554784e-04
188                 	5.855460238404e-04	1.751135799869e-03	4.961824435361e-03	4.684353615674e-04
189                 	5.870278807155e-04	1.746177233015e-03	4.962007504564e-03	4.659677083858e-04
190                 	5.888843080734e-04	1.744678046175e-03	4.963864458723e-03	4.947733113367e-04
191                 	5.878233128910e-04	1.740103879656e-03	4.966627856730e-03	5.017899730084e-04
192                 	5.834922935834e-04	1.729162879875e-03	4.969343042338e-03	4.823778886334e-04
193                 	5.831940743317e-04	1.719336121043e-03	4.969735878643e-03	4.686408031059e-04
194                 	5.818808974932e-04	1.712760688889e-03	4.971023985317e-03	4.687992765139e-04
195                 	5.849289041988e-04	1.702715623581e-03	4.972035254780e-03	4.685959824805e-04
196                 	5.856853942736e-04	1.705778002286e-03	4.975037000563e-03	6.050388804271e-04
197                 	5.868687159116e-04	1.694411067389e-03	4.975376583324e-03	6.152283653757e-04
198                 	5.885497300238e-04	1.688188610662e-03	4.978268567163e-03	5.864961386085e-04
199                 	5.908814458622e-04	1.680918220907e-03	4.979889042951e-03	5.610215545802e-04
200                 	5.916532386578e-04	1.672041486712e-03	4.981257957626e-03	5.634138174711e-04
201                 	5.944427721821e-04	1.662778389326e-03	4.981198739698e-03	5.496155350533e-04
202                 	5.949853052324e-04	1.657185182670e-03	4.982582302475e-03	5.485628205112e-04
203                 	5.951856145626e-04	1.651178547292e-03	4.985247907240e-03	5.350371292832e-04
204                 	5.958877013923e-04	1.641282262565e-03	4.986414742449e-03	5.291216141272e-04
205                 	5.978550061817e-04	1.631152617566e-03	4.986812438281e-03	5.348666506227e-04
206                 	5.985919040027e-04	1.620519941621e-03	4.987149515842e-03	5.361408798176e-04
207                 	6.010642695732e-04	1.616163677285e-03	4.987979149425e-03	5.215693396129e-04
208                 	6.023075379801e-04	1.607554117907e-03	4.988023597404e-03	5.226621233913e-04
209                 	6.052215390583e-04	1.600370567835e-03	4.988837735859e-03	5.360537937952e-04
210                 	6.078094423036e-04	1.593984949044e-03	4.989275278817e-03	5.449437075050e-04
211                 	6.086936007625e-04	1.587802449316e-03	4.989226295690e-03	5.480906225667e-04
212                 	6.119613833322e-04	1.581170806139e-03	4.988323606442e-03	5.499297361835e-04
213                 	6.149215775548e-04	1.577146348250e-03	4.987101034855e-03	5.562561027609e-04
214                 	6.159547299070e-04	1.571930063697e-03	4.987177240886e-03	5.611008309366e-04
215                 	6.189588372176e-04	1.567739300729e-03	4.986588536556e-03	5.685805346613e-04
216                 	6.185495784549e-04	1.561293963299e-03	4.986448635147e-03	5.714758636069e-04
217                 	6.228757832906e-04	1.554503023271e-03	4.985372384220e-03	5.787545110799e-04
218                 	6.222960859486e-04	1.547978471936e-03	4.986194977858e-03	5.692600695823e-04
219                 	6.263096283443e-04	1.541635565302e-03	4.984725889847e-03	5.755501251216e-04
220                 	6.298573484060e-04	1.534853137963e-03	4.984108163807e-03	5.769381447721e-04
221                 	6.288190940884e-04	1.525097573633e-03	4.983462621547e-03	5.772262312871e-04
222                 	6.303102070636e-04	1.523313419094e-03	4.982093260570e-03	5.879412977352e-04
223                 	6.346594857987e-04	1.516311192286e-03	4.982546263418e-03	5.800535308665e-04
224                 	6.354745294121e-04	1.506537199558e-03	4.981610817573e-03	5.896534203014e-04
225                 	6.356386581717e-04	1.497033351788e-03	4.979498174801e-03	5.986997480747e-04
226                 	6.364676006629e-04	1.486009412756e-03	4.975413847196e-03	5.989608714713e-04
227                 	6.373098357912e-04	1.482008084310e-03	4.976328906457e-03	6.183575307383e-04
228                 	6.386139502481e-04	1.478182469719e-03	4.974854445710e-03	6.381861124627e-04
229                 	6.402884151733e-04	1.475659731132e-03	4.977055297976e-03	6.189641888544e-04
230                 	6.384606276413e-04	1.463915329280e-03	4.974896811441e-03	6.217993622218e-04
231                 	6.396201766319e-04	1.451705159548e-03	4.969766907262e-03	6.303391700801e-04
232                 	6.457438423350e-04	1.445245749241e-03	4.968061951264e-03	6.131926625832e-04
233                 	6.442958898328e-04	1.438604468331e-03	4.962043506771e-03	6.362479441871e-04
234                 	6.452264591375e-04	1.434246383890e-03	4.960434336630e-03	6.200477563544e-04
235                 	6.436537530625e-04	1.428932511125e-03	4.957048047689e-03	6.246191377062e-04
236                 	6.444520691440e-04	1.425067049584e-03	4.955270718525e-03	6.318318914811e-04
237                 	6.426699801438e-04	1.418717849334e-03	4.954316302512e-03	6.260931999052e-04
238                 	6.432338402655e-04	1.409813381446e-03	4.951253976509e-03	6.307176455008e-04
239                 	6.458946113338e-04	1.402491118445e-03	4.947933041987e-03	6.357446969244e-04
240                 	6.464628809566e-04	1.397425853631e-03	4.944533457353e-03	6.404706941706e-04
241                 	6.484232096817e-04	1.394914745146e-03	4.941241207017e-03	6.423452266280e-04
242                 	6.469606491216e-04	1.389705283460e-03	4.937436575851e-03	6.577537915785e-04
243                 	6.458727878287e-04	1.386300028204e-03	4.935397773941e-03	6.605010524523e-04
244                 	6.494432035967e-04	1.382888721133e-03	4.932741455807e-03	6.598171470863e-04
245                 	6.489675646995e-04	1.376082170549e-03	4.928478093634e-03	6.632487817771e-04
246                 	6.463939706933e-04	1.374352037110e-03	4.927205580423e-03	6.583045389402e-04
247                 	6.492045090582e-04	1.374907297606e-03	4.925718731854e-03	7.689804698250e-04
248                 	6.487900370408e-04	1.364364982346e-03	4.922256960354e-03	7.581936697336e-04
249                 	6.453940200161e-04	1.358458027819e-03	4.920369500178e-03	7.353336512864e-04
250                 	6.499551777800e-04	1.354195437255e-03	4.915943445702e-03	7.254467704500e-04
251                 	6.497988258767e-04	1.350018230451e-03	4.912652052181e-03	7.138385892918e-04
252                 	6.492281203926e-04	1.346651223320e-03	4.911228759886e-03	6.888199468608e-04
253                 	6.508846957439e-04	1.342339068193e-03	4.907240306046e-03	6.893009781038e-04
254                 	6.482994950336e-04	1.338110702606e-03	4.904358856605e-03	6.948869428134e-04
255                 	6.490742547136e-04	1.336473909272e-03	4.901894319680e-03	6.967662166076e-04
256                 	6.488168825924e-04	1.336549383559e-03	4.901088336749e-03	6.950948189564e-04
257                 	6.500568062207e-04	1.332425683292e-03	4.898647325821e-03	7.057316124252e-04
258                 	6.497367492752e-04	1.329773582003e-03	4.897429873810e-03	7.054703021647e-04
259                 	6.497419341110e-04	1.327119238259e-03	4.896036664436e-03	7.070305244428e-04
260                 	6.493303351571e-04	1.322652981019e-03	4.894131063939e-03	7.093222511098e-04
261                 	6.534924106843e-04	1.319855940817e-03	4.893900880984e-03	6.939284025853e-04
262                 	6.556492001510e-04	1.317341049215e-03	4.891336520577e-03	7.192815178020e-04
263                 	6.534213310346e-04	1.314294798642e-03	4.889532286832e-03	7.233733675256e-04
264                 	6.552771654297e-04	1.315848356896e-03	4.893714854613e-03	7.105752816336e-04
265                 	6.536761685873e-04	1.312733467348e-03	4.892631103969e-03	7.261757029322e-04
266                 	6.544617409178e-04	1.310816205297e-03	4.893175578954e-03	7.187195308694e-04
267                 	6.582386583811e-04	1.311486390959e-03	4.893511548909e-03	7.394864067795e-04
268                 	6.529758076938e-04	1.310807584900e-03	4.896985354644e-03	7.329154948538e-04
269                 	6.599660819494e-04	1.304046367015e-03	4.895089444724e-03	7.483003480943e-04
270                 	6.555104504058e-04	1.303483731151e-03	4.898129271406e-03	7.278430796996e-04
271                 	6.558703757967e-04	1.303817362739e-03	4.901921555578e-03	7.257544961897e-04
272                 	6.592916613565e-04	1.297532954994e-03	4.901732525517e-03	7.490666784771e-04
273                 	6.579664598132e-04	1.297386515263e-03	4.907641094201e-03	7.128294480169e-04
274                 	6.608977159766e-04	1.291583992839e-03	4.908342264200e-03	7.144420060274e-04
275                 	6.595957053110e-04	1.292155563598e-03	4.904855608691e-03	7.490390655802e-04
276                 	6.604624212048e-04	1.288702916143e-03	4.905234410198e-03	7.240166774635e-04
277                 	6.623521904607e-04	1.288610293540e-03	4.913431506412e-03	7.246260117635e-04
278                 	6.695466697046e-04	1.287620143196e-03	4.920152315774e-03	7.127465527288e-04
279                 	6.732173893691e-04	1.293048157893e-03	4.926019161117e-03	8.302027839595e-04
280                 	6.754742609142e-04	1.289845356225e-03	4.931772225529e-03	8.143770505259e-04
281                 	6.771935923370e-04	1.289261445950e-03	4.932713812442e-03	8.133566422895e-04
282                 	6.783631419921e-04	1.286856004353e-03	4.932854499441e-03	7.911992765012e-04
283                 	6.805162768742e-04	1.285716433514e-03	4.930803723687e-03	7.981712080986e-04
284                 	6.790723467775e-04	1.281675742434e-03	4.930285232033e-03	7.743150961632e-04
285                 	6.822452842765e-04	1.274840673749e-03	4.923527885292e-03	7.817728410132e-04
286                 	6.813902760859e-04	1.270939303263e-03	4.917457305966e-03	7.910468109982e-04
287                 	6.802273371037e-04	1.266023154596e-03	4.912663911705e-03	7.720232916433e-04
288                 	6.796047702790e-04	1.262547620383e-03	4.906454291332e-03	7.860012392826e-04
289                 	6.815726887492e-04	1.254460734896e-03	4.897484501340e-03	7.888971664435e-04
290                 	6.819716160100e-04	1.247769000631e-03	4.887336256482e-03	7.978015040894e-04
291                 	6.862982992206e-04	1.246965939838e-03	4.875001634257e-03	8.418344766704e-04
292                 	6.868894189213e-04	1.241651041497e-03	4.866894831094e-03	8.680312684642e-04
293                 	6.882561390360e-04	1.237888977667e-03	4.860921286279e-03	8.673986806142e-04
294                 	6.908161020757e-04	1.229714040887e-03	4.848930478755e-03	9.034650582947e-04
295                 	6.885597789103e-04	1.226872156265e-03	4.838060637118e-03	9.215401450700e-04
296                 	6.901064255591e-04	1.225303114852e-03	4.831323021195e-03	9.410442701720e-04
297                 	6.895702278342e-04	1.218135957358e-03	4.815396302351e-03	9.864886166269e-04
298                 	6.850995925315e-04	1.214243457553e-03	4.813035239303e-03	9.584069039742e-04
299                 	6.851879626572e-04	1.206983558639e-03	4.799560737868e-03	9.692233049930e-04
300                 	6.864856678881e-04	1.201397484202e-03	4.785958885972e-03	1.002126247766e-03
301                 	6.826684419516e-04	1.201789015181e-03	4.778030020783e-03	1.003476500076e-03
302                 	6.843892034604e-04	1.194607982371e-03	4.765957240539e-03	1.018685829038e-03
303                 	6.819755998730e-04	1.190324344945e-03	4.759355078292e-03	1.001655931223e-03
304                 	6.830636555578e-04	1.185375051706e-03	4.743008289255e-03	1.077548380767e-03
305                 	6.816412422930e-04	1.181005465266e-03	4.729778147134e-03	1.065693190027e-03
306                 	6.796345476636e-04	1.176573163794e-03	4.725249028399e-03	1.022687789225e-03
307                 	6.774790010358e-04	1.173496872448e-03	4.709298214132e-03	1.018748246094e-03
308                 	6.773722708099e-04	1.168989033299e-03	4.701991003288e-03	9.974688183126e-04
309                 	6.732657931185e-04	1.162866102904e-03	4.688325624270e-03	9.834630227173e-04
310                 	6.745457076429e-04	1.160139616596e-03	4.676115103766e-03	9.577538758338e-04
311                 	6.704766391459e-04	1.155068569574e-03	4.666932263370e-03	9.546690893675e-04
312                 	6.705658859408e-04	1.148480693704e-03	4.653570317091e-03	9.423986294965e-04
313                 	6.714480628119e-04	1.143502870166e-03	4.634584182801e-03	9.450285028207e-04
314                 	6.704356072444e-04	1.141410172898e-03	4.619256102735e-03	9.455077208562e-04
315                 	6.679685088897e-04	1.141698542735e-03	4.607714132419e-03	9.519653941231e-04
316                 	6.688863445422e-04	1.139388687121e-03	4.594228885034e-03	9.558332441221e-04
