# Residuals         
# Time              	Ux                  	Uy                  	Uz                  	p                   
0                   	N/A	N/A
180                 	5.952491752413e-04	2.694999309743e-04	2.078851067228e-04	3.022082646729e-05
181                 	5.927349681509e-04	2.670820032684e-04	2.060923710957e-04	2.983503780075e-05
182                 	5.886529762719e-04	2.645753220149e-04	2.043176950368e-04	2.946442888445e-05
183                 	5.847508797711e-04	2.621288933038e-04	2.025588624018e-04	2.926659303965e-05
184                 	5.817949879252e-04	2.597381815723e-04	2.008173995253e-04	2.894975237336e-05
185                 	5.789914242191e-04	2.570752125812e-04	1.990921354562e-04	2.857393073387e-05
186                 	5.744329570947e-04	2.547248184511e-04	1.973805007401e-04	2.888695385368e-05
187                 	5.707952643575e-04	2.523955771437e-04	1.956873019601e-04	2.857780637691e-05
188                 	5.680480590954e-04	2.501702225152e-04	1.940064113638e-04	2.836422458668e-05
189                 	5.661191599340e-04	2.478804678331e-04	1.923444380398e-04	2.792797501620e-05
190                 	5.619047524961e-04	2.456765312536e-04	1.906944587727e-04	2.775616284142e-05
191                 	5.587338719508e-04	2.434575362363e-04	1.890612098241e-04	2.749309360998e-05
192                 	5.546879808754e-04	2.412664221674e-04	1.874441351770e-04	2.710116804742e-05
193                 	5.518741301957e-04	2.391424618723e-04	1.858426520459e-04	2.686885524735e-05
194                 	5.493131989627e-04	2.367320768637e-04	1.842543665405e-04	2.661871917602e-05
195                 	5.464321654805e-04	2.345449704322e-04	1.826792297106e-04	2.662276564005e-05
196                 	5.438503110832e-04	2.324637385117e-04	1.811198036117e-04	2.636620191534e-05
197                 	5.405487294309e-04	2.304308379430e-04	1.795751537014e-04	2.603239147246e-05
198                 	5.362813819708e-04	2.284184847452e-04	1.780446444979e-04	2.579849715794e-05
199                 	5.357331735560e-04	2.261499019692e-04	1.765281045896e-04	2.554322574104e-05
200                 	5.329200127598e-04	2.241982358430e-04	1.750236503324e-04	2.574142592277e-05
201                 	5.269626089451e-04	2.222787307060e-04	1.735339515077e-04	2.539220421394e-05
202                 	5.254949594109e-04	2.203383292569e-04	1.720580528506e-04	2.492443537853e-05
203                 	5.222282532607e-04	2.184014361982e-04	1.705953834202e-04	2.471575274206e-05
204                 	5.190403852920e-04	2.164870334804e-04	1.691462158034e-04	2.458811179754e-05
205                 	5.163677695887e-04	2.144162524642e-04	1.677105672929e-04	2.424985372885e-05
206                 	5.129910034308e-04	2.125717655575e-04	1.662860401008e-04	2.437401353285e-05
207                 	5.109967154937e-04	2.107206481778e-04	1.648755071737e-04	2.407602713530e-05
208                 	5.084918897917e-04	2.088705584738e-04	1.634781828750e-04	2.376189212416e-05
209                 	5.051885810286e-04	2.071462758040e-04	1.620937768984e-04	2.366247031679e-05
210                 	5.020203138659e-04	2.051273492036e-04	1.607208305466e-04	2.338065058399e-05
211                 	4.993539848892e-04	2.033324563316e-04	1.593598860845e-04	2.322560959681e-05
212                 	4.963750174273e-04	2.013956610399e-04	1.580126156230e-04	2.304364549891e-05
213                 	4.927590026479e-04	1.998426185573e-04	1.566764276533e-04	2.292807828265e-05
214                 	4.907989495727e-04	1.981805868636e-04	1.553521884994e-04	2.265036343298e-05
215                 	4.874899688925e-04	1.964903058966e-04	1.540392590501e-04	2.252768421361e-05
216                 	4.872115182657e-04	1.948874511174e-04	1.527400098637e-04	2.226935413276e-05
217                 	4.841645982402e-04	1.930362225084e-04	1.514509840930e-04	2.199082992798e-05
218                 	4.806869149147e-04	1.913855843493e-04	1.501734760932e-04	2.192756153248e-05
219                 	4.795533234279e-04	1.895717846451e-04	1.489079986481e-04	2.169752620878e-05
220                 	4.756307281888e-04	1.880103020619e-04	1.476527305685e-04	2.176623741491e-05
221                 	4.725598470871e-04	1.864842007106e-04	1.464092066596e-04	2.150708989976e-05
222                 	4.713381101119e-04	1.849561269422e-04	1.451763994922e-04	2.115302542709e-05
223                 	4.701576887858e-04	1.834258880289e-04	1.439551545992e-04	2.088625800517e-05
224                 	4.663843387518e-04	1.816857767934e-04	1.427456766741e-04	2.054550655286e-05
225                 	4.644290697281e-04	1.801989409056e-04	1.415451800999e-04	2.076485253625e-05
226                 	4.613967885482e-04	1.787146070352e-04	1.403555663095e-04	2.064738552452e-05
227                 	4.593368307117e-04	1.772637735043e-04	1.391766203836e-04	2.039451658762e-05
228                 	4.552173839291e-04	1.758479846038e-04	1.380087065477e-04	2.019477766102e-05
229                 	4.541006918095e-04	1.742563205632e-04	1.368508123770e-04	1.987272172504e-05
230                 	4.503920994965e-04	1.728058052567e-04	1.357028850839e-04	1.980124612220e-05
231                 	4.493274785832e-04	1.712056337196e-04	1.345659128876e-04	1.959016379605e-05
232                 	4.455795057471e-04	1.698465469012e-04	1.334379063802e-04	1.965178989624e-05
233                 	4.459455564048e-04	1.685018061903e-04	1.323203253324e-04	1.941560892075e-05
234                 	4.440927438043e-04	1.671800704085e-04	1.312120913901e-04	1.919485338517e-05
235                 	4.408034819184e-04	1.658540536489e-04	1.301151835844e-04	1.888517296900e-05
236                 	4.380382275301e-04	1.643838791015e-04	1.290273158274e-04	1.864439104010e-05
237                 	4.364351106533e-04	1.630173582581e-04	1.279479164952e-04	1.871208557799e-05
238                 	4.339503265803e-04	1.615194000757e-04	1.268790266304e-04	1.856432475987e-05
239                 	4.325950825458e-04	1.603321428958e-04	1.258185702290e-04	1.859191007711e-05
240                 	4.292726480468e-04	1.590889614854e-04	1.247682493355e-04	1.821550245474e-05
241                 	4.279017734140e-04	1.578505116943e-04	1.237268450843e-04	1.799067185075e-05
242                 	4.255533902957e-04	1.566279902388e-04	1.226949104347e-04	1.792796959672e-05
243                 	4.228063100966e-04	1.552497450195e-04	1.216716156241e-04	1.771330078603e-05
244                 	4.205729440964e-04	1.540252661282e-04	1.206573806053e-04	1.764870909072e-05
245                 	4.189458144492e-04	1.526657484032e-04	1.196524608109e-04	1.741259623916e-05
246                 	4.173086504421e-04	1.515196084066e-04	1.186554273840e-04	1.739446382795e-05
247                 	4.141329057936e-04	1.504071046242e-04	1.176689198631e-04	1.727305181721e-05
248                 	4.119753644940e-04	1.491152402170e-04	1.166886179821e-04	1.707326995072e-05
249                 	4.089075970331e-04	1.480104820533e-04	1.157186337205e-04	1.699210117803e-05
250                 	4.076938305476e-04	1.467417905155e-04	1.147554469770e-04	1.680143525740e-05
251                 	4.067425330351e-04	1.456612358682e-04	1.138023171766e-04	1.667963684981e-05
252                 	4.049630859975e-04	1.443968878123e-04	1.128563391871e-04	1.647662625046e-05
253                 	4.038147433997e-04	1.433576197320e-04	1.119186738078e-04	1.640458176307e-05
254                 	3.996795036051e-04	1.423342700268e-04	1.109911357960e-04	1.626045006821e-05
255                 	3.992629174123e-04	1.411154004983e-04	1.100690532227e-04	1.610304174186e-05
256                 	3.961910142453e-04	1.401054184629e-04	1.091569912101e-04	1.604383123326e-05
257                 	3.941363153760e-04	1.389031231398e-04	1.082507920507e-04	1.588539438984e-05
258                 	3.923212154561e-04	1.379165595104e-04	1.073544156817e-04	1.575584524017e-05
259                 	3.911057420162e-04	1.367433284578e-04	1.064643401194e-04	1.555443614433e-05
260                 	3.890094089086e-04	1.357673146557e-04	1.055820958427e-04	1.548189309459e-05
261                 	3.861239556640e-04	1.348007229903e-04	1.047095179603e-04	1.528457476015e-05
262                 	3.839836221414e-04	1.336781451853e-04	1.038422834797e-04	1.510506914215e-05
263                 	3.828954151788e-04	1.326839759485e-04	1.029823799723e-04	1.513174791333e-05
264                 	3.812341790562e-04	1.317624239723e-04	1.021325338434e-04	1.490735857918e-05
265                 	3.792761315776e-04	1.306725772984e-04	1.012875489589e-04	1.475169388955e-05
266                 	3.773826289840e-04	1.296965033264e-04	1.004498752125e-04	1.476344932538e-05
267                 	3.762673727269e-04	1.288032037004e-04	9.962187490019e-05	1.453655553854e-05
268                 	3.758205830716e-04	1.277531169869e-04	9.879867091137e-05	1.437107186195e-05
269                 	3.722977041598e-04	1.268197099781e-04	9.798243175575e-05	1.439887724254e-05
270                 	3.708596085718e-04	1.259506649804e-04	9.717567647200e-05	1.417221290118e-05
271                 	3.691202260684e-04	1.249355725272e-04	9.637371092867e-05	1.398751136901e-05
272                 	3.669545699802e-04	1.240351952819e-04	9.557844569282e-05	1.401563709397e-05
273                 	3.646229099347e-04	1.231898441633e-04	9.479234066586e-05	1.380859980810e-05
274                 	3.630179809092e-04	1.222043403264e-04	9.401096684741e-05	1.362896492321e-05
275                 	3.621541050963e-04	1.213317062235e-04	9.323613311862e-05	1.366035261142e-05
276                 	3.596287031529e-04	1.205094384927e-04	9.247019223723e-05	1.346242834573e-05
277                 	3.567844744550e-04	1.195529296370e-04	9.170888162811e-05	1.328186228705e-05
278                 	3.566901797023e-04	1.187101290950e-04	9.095393597826e-05	1.331143388191e-05
279                 	3.541122952324e-04	1.179112563523e-04	9.020760317873e-05	1.312354411790e-05
280                 	3.543840043250e-04	1.169845825285e-04	8.946582080817e-05	1.294065067778e-05
281                 	3.511459115513e-04	1.161717018247e-04	8.873023867760e-05	1.296947029038e-05
282                 	3.489234764828e-04	1.153935058181e-04	8.800296844844e-05	1.279431756371e-05
283                 	3.477397021560e-04	1.144958374256e-04	8.728017647309e-05	1.260594403642e-05
284                 	3.468152371042e-04	1.137109515505e-04	8.656343340037e-05	1.262802902285e-05
285                 	3.446321835038e-04	1.129059196899e-04	8.585359482753e-05	1.247827377769e-05
286                 	3.439132312576e-04	1.121685480210e-04	8.515118193672e-05	1.228659276545e-05
287                 	3.418811684645e-04	1.112134998944e-04	8.445397004741e-05	1.218959367922e-05
288                 	3.399994791210e-04	1.105239465799e-04	8.375993754286e-05	1.250388598325e-05
289                 	3.388375667369e-04	1.097882649189e-04	8.307397633428e-05	1.217422613056e-05
290                 	3.363698655837e-04	1.089939628670e-04	8.239507415924e-05	1.182997019451e-05
291                 	3.347910562843e-04	1.084217606707e-04	8.172067143801e-05	1.206945320184e-05
292                 	3.338996845191e-04	1.074761758171e-04	8.105322534375e-05	1.161091877264e-05
293                 	3.328209110030e-04	1.067570187269e-04	8.038838370108e-05	1.185003714486e-05
294                 	3.303147297992e-04	1.060334513049e-04	7.973128061568e-05	1.166149272813e-05
295                 	3.286020100205e-04	1.053580394933e-04	7.908134751582e-05	1.137631706362e-05
296                 	3.271607043649e-04	1.044896577164e-04	7.843610845825e-05	1.125411558294e-05
297                 	3.263239960777e-04	1.038416041749e-04	7.779458907067e-05	1.151271338852e-05
298                 	3.239903115006e-04	1.031403059883e-04	7.715938466845e-05	1.142272356884e-05
299                 	3.227722862991e-04	1.026668738104e-04	7.653071408808e-05	1.133349766443e-05
300                 	3.211841783978e-04	1.018021187597e-04	7.590618365847e-05	1.101628316124e-05
301                 	3.197526445190e-04	1.011323818787e-04	7.528550050637e-05	1.110148695029e-05
302                 	3.179143277091e-04	1.004602567096e-04	7.467332916220e-05	1.075402228529e-05
303                 	3.159486542751e-04	9.964309458116e-05	7.406604867672e-05	1.059659113809e-05
304                 	3.157422908826e-04	9.921665817296e-05	7.346330572536e-05	1.071107924907e-05
305                 	3.152149693282e-04	9.837159262030e-05	7.286461683201e-05	1.068740234070e-05
306                 	3.134995257357e-04	9.781249356713e-05	7.227084111440e-05	1.079207410356e-05
307                 	3.113066124767e-04	9.718759670689e-05	7.168301389503e-05	1.057147913766e-05
308                 	3.106071472582e-04	9.654104958840e-05	7.110032991471e-05	1.033332677740e-05
309                 	3.076056489160e-04	9.589576493117e-05	7.052261378516e-05	1.019603293433e-05
310                 	3.080204673222e-04	9.527519589328e-05	6.994986471290e-05	1.012892560047e-05
311                 	3.069352802683e-04	9.464818378772e-05	6.938182016496e-05	1.009131088261e-05
312                 	3.061123753992e-04	9.404440172016e-05	6.881859950528e-05	1.003491569940e-05
313                 	3.038351284748e-04	9.343135417237e-05	6.826002241012e-05	9.962902419826e-06
314                 	3.029165787416e-04	9.283948579022e-05	6.770626698421e-05	9.869925130416e-06
315                 	3.001707906818e-04	9.223547711261e-05	6.715713603334e-05	9.780565334883e-06
316                 	3.003470860787e-04	9.165297227543e-05	6.661276928390e-05	9.689870827064e-06
